     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-100001 
        36  0.000000000000000000e+00  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02  4.108823799999999915e-02 
        37  0.000000000000000000e+00  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02  4.230578000000000116e-02 
        38  0.000000000000000000e+00  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02  4.352895599999999365e-02 
        39  0.000000000000000000e+00  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02  4.475776600000000438e-02 
        40  0.000000000000000000e+00  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02  4.599220999999999171e-02 
        41  0.000000000000000000e+00  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02  4.723228799999999727e-02 
        42  0.000000000000000000e+00  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02  4.847799999999999332e-02 
        43  0.000000000000000000e+00  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02  4.972934799999999267e-02 
        44  0.000000000000000000e+00  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02  5.098632999999999638e-02 
        45  0.000000000000000000e+00  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02  5.224894599999999056e-02 
        46  0.000000000000000000e+00  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02  5.351719600000000299e-02 
        47  0.000000000000000000e+00  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02  5.479107999999999201e-02 
        48  0.000000000000000000e+00  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02  5.607059799999999927e-02 
        49  0.000000000000000000e+00  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02  5.735574999999999701e-02 
        50  0.000000000000000000e+00  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02  5.864653599999999911e-02 
        51  0.000000000000000000e+00  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02  5.994295599999999169e-02 
        52  0.000000000000000000e+00  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02  6.124500999999998863e-02 
        53  0.000000000000000000e+00  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02  6.255269799999998992e-02 
        54  0.000000000000000000e+00  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02  6.386601999999998169e-02 
        55  0.000000000000000000e+00  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02  6.518497799999999065e-02 
        56  0.000000000000000000e+00  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02  6.650956999999999009e-02 
        57  0.000000000000000000e+00  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02  6.783979599999999388e-02 
        58  0.000000000000000000e+00  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02  6.917565599999998815e-02 
        59  0.000000000000000000e+00  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02  7.051714999999998679e-02 
        60  0.000000000000000000e+00  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02  7.186427799999998978e-02 
        61  0.000000000000000000e+00  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02  7.322663199999999983e-02 
        62  0.000000000000000000e+00  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02  7.460421199999998920e-02 
        63  0.000000000000000000e+00  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02  7.599701799999998564e-02 
        64  0.000000000000000000e+00  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02  7.740504999999998914e-02 
        65  0.000000000000000000e+00  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02  7.882830799999999971e-02 
        66  0.000000000000000000e+00  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02  8.026679400000001630e-02 
        67  0.000000000000000000e+00  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02  8.172050600000001219e-02 
        68  0.000000000000000000e+00  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02  8.318944399999998740e-02 
        69  0.000000000000000000e+00  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02  8.467360799999999743e-02 
        70  0.000000000000000000e+00  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02  8.617299799999998677e-02 
        71  0.000000000000000000e+00  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02  8.768761400000001094e-02 
        72  0.000000000000000000e+00  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02  8.921745599999998666e-02 
        73  0.000000000000000000e+00  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02  9.076252400000002496e-02 
        74  0.000000000000000000e+00  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02  9.232281800000001482e-02 
        75  0.000000000000000000e+00  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02  9.389833800000001174e-02 
        76  0.000000000000000000e+00  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02  9.550920400000000032e-02 
        77  0.000000000000000000e+00  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02  9.715541400000000938e-02 
        78  0.000000000000000000e+00  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02  9.883696800000001115e-02 
        79  0.000000000000000000e+00  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01  1.005538680000000046e-01 
        80  0.000000000000000000e+00  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01  1.023061120000000185e-01 
        81  0.000000000000000000e+00  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01  1.040936999999999973e-01 
        82  0.000000000000000000e+00  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01  1.059166340000000234e-01 
        83  0.000000000000000000e+00  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01  1.077749120000000144e-01 
        84  0.000000000000000000e+00  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01  1.096685360000000248e-01 
        85  0.000000000000000000e+00  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01  1.115975040000000279e-01 
        86  0.000000000000000000e+00  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01  1.135618160000000237e-01 
        87  0.000000000000000000e+00  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01  1.155614740000000390e-01 
        88  0.000000000000000000e+00  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01  1.175964740000000480e-01 
        89  0.000000000000000000e+00  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01  1.196668140000000241e-01 
        90  0.000000000000000000e+00  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01  1.217725140000000400e-01 
        91  0.000000000000000000e+00  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01  1.238685740000000229e-01 
