Read the target shape in
 ./files/input/20190327ResidueMirrorAndCyl_Offset500nmMA-0.01mm.txt
Read the unit sputter yield in
 ./files/input/20190327SputterYieldon20190327.txt

                                       
    Iterative Deconvolution Started   
***************************************

The number of entries
  # Target   :    4400
  # Unit     :    2261
  # 1/2 Unit :    1130
  # All      :    8922
The number of threads
  # Total    :       4
  # Thread   :       3
  # Thread   :       1
  # Thread   :       2
  # Thread   :       0
Computation time for initialization:    0.0034

Have memorized arrays 1 times
Multiplied alpha by    0.9500
loop:     59401, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59403, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59405, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59407, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59409, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59411, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59412, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59414, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59417, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59419, alpha:    0.0001, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59422, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59423, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59425, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59426, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59429, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59431, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59434, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59437, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59440, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59441, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59444, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59448, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59449, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59453, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59457, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59461, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59463, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59466, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59468, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59471, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59473, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59476, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59480, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59482, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59486, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59487, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59490, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59494, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59496, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59499, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59501, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59505, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59506, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59510, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59513, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59515, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59518, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59520, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59523, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59524, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59529, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59530, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59532, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59537, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59540, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59543, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59547, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59549, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59552, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59554, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59559, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59560, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59563, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59566, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59569, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59573, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59578, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59581, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59583, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59585, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59588, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59592, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59594, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59597, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59598, alpha:    0.0000, rms:    2.3855
loop:     59600, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59601, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59603, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59605, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59606, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59610, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59612, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59617, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59620, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59622, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59624, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59627, alpha:    0.0000, rms:    2.3855
Multiplied alpha by    0.9500
loop:     59629, alpha:    0.0000, rms:    2.3855
Have memorized arrays 7 times
loop:     60000, alpha:    0.0000, rms:    2.3855
loop:     60400, alpha:    0.0000, rms:    2.3855
loop:     60800, alpha:    0.0000, rms:    2.3855
loop:     61200, alpha:    0.0000, rms:    2.3855
loop:     61600, alpha:    0.0000, rms:    2.3855
loop:     62000, alpha:    0.0000, rms:    2.3855
loop:     62400, alpha:    0.0000, rms:    2.3855
loop:     62800, alpha:    0.0000, rms:    2.3855
loop:     63200, alpha:    0.0000, rms:    2.3855
loop:     63600, alpha:    0.0000, rms:    2.3855
loop:     64000, alpha:    0.0000, rms:    2.3855
loop:     64400, alpha:    0.0000, rms:    2.3855
loop:     64800, alpha:    0.0000, rms:    2.3855
loop:     65200, alpha:    0.0000, rms:    2.3855
loop:     65600, alpha:    0.0000, rms:    2.3855
loop:     66000, alpha:    0.0000, rms:    2.3855
loop:     66400, alpha:    0.0000, rms:    2.3855
loop:     66800, alpha:    0.0000, rms:    2.3855
loop:     67200, alpha:    0.0000, rms:    2.3855
loop:     67600, alpha:    0.0000, rms:    2.3855
loop:     68000, alpha:    0.0000, rms:    2.3855
loop:     68400, alpha:    0.0000, rms:    2.3855
loop:     68800, alpha:    0.0000, rms:    2.3855
loop:     69200, alpha:    0.0000, rms:    2.3855
loop:     69600, alpha:    0.0000, rms:    2.3855
Have memorized arrays 8 times
loop:     70000, alpha:    0.0000, rms:    2.3855
loop:     70400, alpha:    0.0000, rms:    2.3855
loop:     70800, alpha:    0.0000, rms:    2.3855
loop:     71200, alpha:    0.0000, rms:    2.3855
loop:     71600, alpha:    0.0000, rms:    2.3855
loop:     72000, alpha:    0.0000, rms:    2.3855
loop:     72400, alpha:    0.0000, rms:    2.3855
loop:     72800, alpha:    0.0000, rms:    2.3855
loop:     73200, alpha:    0.0000, rms:    2.3855
loop:     73600, alpha:    0.0000, rms:    2.3855
loop:     74000, alpha:    0.0000, rms:    2.3855
loop:     74400, alpha:    0.0000, rms:    2.3855
loop:     74800, alpha:    0.0000, rms:    2.3855
loop:     75200, alpha:    0.0000, rms:    2.3855
loop:     75600, alpha:    0.0000, rms:    2.3855
loop:     76000, alpha:    0.0000, rms:    2.3855
loop:     76400, alpha:    0.0000, rms:    2.3855
loop:     76800, alpha:    0.0000, rms:    2.3855
loop:     77200, alpha:    0.0000, rms:    2.3855
loop:     77600, alpha:    0.0000, rms:    2.3855
loop:     78000, alpha:    0.0000, rms:    2.3855
loop:     78400, alpha:    0.0000, rms:    2.3855
loop:     78800, alpha:    0.0000, rms:    2.3855
loop:     79200, alpha:    0.0000, rms:    2.3855
loop:     79600, alpha:    0.0000, rms:    2.3855
Have memorized arrays 9 times
loop:     80000, alpha:    0.0000, rms:    2.3855
loop:     80400, alpha:    0.0000, rms:    2.3855
loop:     80800, alpha:    0.0000, rms:    2.3855
loop:     81200, alpha:    0.0000, rms:    2.3855
loop:     81600, alpha:    0.0000, rms:    2.3855
loop:     82000, alpha:    0.0000, rms:    2.3855
loop:     82400, alpha:    0.0000, rms:    2.3855
loop:     82800, alpha:    0.0000, rms:    2.3855
loop:     83200, alpha:    0.0000, rms:    2.3855
loop:     83600, alpha:    0.0000, rms:    2.3855
loop:     84000, alpha:    0.0000, rms:    2.3855
loop:     84400, alpha:    0.0000, rms:    2.3855
loop:     84800, alpha:    0.0000, rms:    2.3855
loop:     85200, alpha:    0.0000, rms:    2.3855
loop:     85600, alpha:    0.0000, rms:    2.3855
loop:     86000, alpha:    0.0000, rms:    2.3855
loop:     86400, alpha:    0.0000, rms:    2.3855
loop:     86800, alpha:    0.0000, rms:    2.3855
loop:     87200, alpha:    0.0000, rms:    2.3855
loop:     87600, alpha:    0.0000, rms:    2.3855
loop:     88000, alpha:    0.0000, rms:    2.3855
loop:     88400, alpha:    0.0000, rms:    2.3855
loop:     88800, alpha:    0.0000, rms:    2.3855
loop:     89200, alpha:    0.0000, rms:    2.3855
loop:     89600, alpha:    0.0000, rms:    2.3855
Have memorized arrays 10 times
loop:     90000, alpha:    0.0000, rms:    2.3855
loop:     90400, alpha:    0.0000, rms:    2.3855
loop:     90800, alpha:    0.0000, rms:    2.3855
loop:     91200, alpha:    0.0000, rms:    2.3855
loop:     91600, alpha:    0.0000, rms:    2.3855
loop:     92000, alpha:    0.0000, rms:    2.3855
loop:     92400, alpha:    0.0000, rms:    2.3855
loop:     92800, alpha:    0.0000, rms:    2.3855
loop:     93200, alpha:    0.0000, rms:    2.3855
loop:     93600, alpha:    0.0000, rms:    2.3855
loop:     94000, alpha:    0.0000, rms:    2.3855
loop:     94400, alpha:    0.0000, rms:    2.3855
loop:     94800, alpha:    0.0000, rms:    2.3855
loop:     95200, alpha:    0.0000, rms:    2.3855
loop:     95600, alpha:    0.0000, rms:    2.3855
loop:     96000, alpha:    0.0000, rms:    2.3855
loop:     96400, alpha:    0.0000, rms:    2.3855
loop:     96800, alpha:    0.0000, rms:    2.3855
loop:     97200, alpha:    0.0000, rms:    2.3855
loop:     97600, alpha:    0.0000, rms:    2.3855
loop:     98000, alpha:    0.0000, rms:    2.3855
loop:     98400, alpha:    0.0000, rms:    2.3855
loop:     98800, alpha:    0.0000, rms:    2.3855
loop:     99200, alpha:    0.0000, rms:    2.3855
loop:     99600, alpha:    0.0000, rms:    2.3855
Have memorized arrays 11 times
loop:    100000, alpha:    0.0000, rms:    2.3855
Reached the maximum number of loops

Done.
loop:    100001, alpha:    0.0000, rms:    2.3855
Total fabrication time:  223.6501 minutes
filepath:
 ./files/outputOMP/20190327133752_all.txt
filepath:
 ./files/outputOMP/20190327133752_extraction.txt
Serial Computation time: 1559.1626 sec.
OpenMP Computation time:  444.8981 sec.
