     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-100001 
         0  0.000000000000000000e+00 -5.163309124650794502e+00 -4.720095307910156635e+00 -3.310843670498996971e+00 -2.167228397521483885e+00 -1.084307498134847947e+00 -3.984600529028057281e-01 -3.984600163927041194e-01 -3.984599799684076515e-01 -3.984599435386542154e-01 -3.984599071606282905e-01 -3.984599071548018401e-01 
         1  0.000000000000000000e+00 -4.910394235270047147e+00 -4.475462833270938745e+00 -3.097045564058504397e+00 -1.978031147005168577e+00 -9.115270877786372239e-01 -2.345156377311070628e-01 -2.345156016646967601e-01 -2.345155656831536817e-01 -2.345155296962673219e-01 -2.345154937602558221e-01 -2.345154937545999019e-01 
         2  0.000000000000000000e+00 -4.772907478966828876e+00 -4.346116010630737492e+00 -2.998325965577606667e+00 -1.903847877118295173e+00 -8.537713869413892098e-01 -1.855912738251674909e-01 -1.855912382027042895e-01 -1.855912026641135526e-01 -1.855911671200658475e-01 -1.855911316267793154e-01 -1.855911316209812867e-01 
         3  0.000000000000000000e+00 -4.736640306139776158e+00 -4.317845940483863387e+00 -3.000468656001686441e+00 -1.930456391166302410e+00 -8.968138374639522681e-01 -2.374547855803825769e-01 -2.374547504018096333e-01 -2.374547153060859728e-01 -2.374546802051042960e-01 -2.374546451536616587e-01 -2.374546451478636300e-01 
         4  0.000000000000000000e+00 -4.787384141833655349e+00 -4.376443825195366344e+00 -3.089257460808738642e+00 -2.043634751431881114e+00 -1.026428051819181064e+00 -3.758742049483032588e-01 -3.758741702129100304e-01 -3.758741355595986988e-01 -3.758741009007451339e-01 -3.758740662909758612e-01 -3.758740662856041581e-01 
         5  0.000000000000000000e+00 -4.910930435861132537e+00 -4.507701105670690822e+00 -3.250476456646765655e+00 -2.229161473748433764e+00 -1.228387602848300730e+00 -5.866180427220513138e-01 -5.866180084289851493e-01 -5.866179742171482303e-01 -5.866179399996553911e-01 -5.866179058308489402e-01 -5.866179058254488154e-01 
         6  0.000000000000000000e+00 -5.093070828396491834e+00 -4.697409638647542351e+00 -3.469908856090256677e+00 -2.472815891535532273e+00 -1.488465196442405158e+00 -8.554559315158769550e-01 -8.554558976637451906e-01 -8.554558638913647428e-01 -8.554558301139252308e-01 -8.554557963842626123e-01 -8.554557963789193309e-01 
         7  0.000000000000000000e+00 -5.319595389049027290e+00 -4.931360224214358823e+00 -3.733336744639586868e+00 -2.760377055227877463e+00 -1.792434438300631427e+00 -1.168158717641404110e+00 -1.168158684227933009e+00 -1.168158650893417416e+00 -1.168158617553899603e+00 -1.168158584261448141e+00 -1.168158584255991173e+00 
         8  0.000000000000000000e+00 -5.576293856715579977e+00 -5.195339435610947021e+00 -4.026541014543170149e+00 -3.077623131218899744e+00 -2.126070372419746946e+00 -1.510501306578021286e+00 -1.510501273602272931e+00 -1.510501240704627435e+00 -1.510501207801752344e+00 -1.510501174945829916e+00 -1.510501174940571900e+00 
         9  0.000000000000000000e+00 -5.848956165927631901e+00 -5.475133078732000058e+00 -4.335303409648105344e+00 -3.410330623917246839e+00 -2.475149451652242760e+00 -1.868260966450435490e+00 -1.868260933911500388e+00 -1.868260901449417588e+00 -1.868260868982389411e+00 -1.868260836561233873e+00 -1.868260836556231652e+00 
        10  0.000000000000000000e+00 -6.123368972163490298e+00 -5.756527950453545373e+00 -4.645406768927927033e+00 -3.744277472651361904e+00 -2.825449953559996175e+00 -2.227216875985305933e+00 -2.227216843881905106e+00 -2.227216811854049183e+00 -2.227216779821361570e+00 -2.227216747833807631e+00 -2.227216747828805410e+00 
        11  0.000000000000000000e+00 -6.385314080455685826e+00 -6.025307388186746493e+00 -4.942630657764397029e+00 -4.065238649764552292e+00 -3.162747567985633168e+00 -2.573145735767042197e+00 -2.573145704096873487e+00 -2.573145672501766512e+00 -2.573145640901543629e+00 -2.573145609346255469e+00 -2.573145609341366935e+00 
        12  0.000000000000000000e+00 -6.621589817594951910e+00 -6.268271791193853915e+00 -5.213771859170634571e+00 -4.360006696418224692e+00 -3.473835951609430595e+00 -2.892842251592412595e+00 -2.892842220354310712e+00 -2.892842189189764213e+00 -2.892842158020528132e+00 -2.892842126895516230e+00 -2.892842126890542431e+00 
        13  0.000000000000000000e+00 -6.827061054854397071e+00 -6.480288615966941279e+00 -5.453694407264748634e+00 -4.623441737778193783e+00 -3.753572290658127031e+00 -3.181169148454898732e+00 -3.181169117646476252e+00 -3.181169086910841770e+00 -3.181169056170261911e+00 -3.181169025473622014e+00 -3.181169025468790323e+00 
        14  0.000000000000000000e+00 -7.000509331718347994e+00 -6.660142486000211193e+00 -5.661179692945552233e+00 -4.854321591258383251e+00 -4.000730838366195030e+00 -3.436907280900811656e+00 -3.436907250520050638e+00 -3.436907220211082858e+00 -3.436907189897510762e+00 -3.436907159626798602e+00 -3.436907159622137442e+00 
