     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-200001 
        45  2.414585780276880017e-04  2.414585780276880017e-04  1.192929187320365333e-02  4.414244267136317040e-02  4.414244266905813924e-02  4.414244266905813924e-02 
        46  2.463828078692420031e-04  2.463828078692420031e-04  1.260635256009705676e-02  4.478745561993861118e-02  4.478745561775183265e-02  4.478745561775183265e-02 
        47  2.504952929929689636e-04  2.504952929929689636e-04  1.328992424269879839e-02  4.489301421629403321e-02  4.489301421422237787e-02  4.489301421422237787e-02 
        48  2.539853041661029780e-04  2.539853041661029780e-04  1.397414394759808991e-02  4.454115882208919269e-02  4.454115882026189049e-02  4.454115882026189049e-02 
        49  2.570559653910439724e-04  2.570559653910439724e-04  1.465429893416854250e-02  4.384891648050556062e-02  4.384891647916660390e-02  4.384891647916660390e-02 
        50  2.599107525489219653e-04  2.599107525489219653e-04  1.532709539800385969e-02  4.299065892289924418e-02  4.299065892237108333e-02  4.299065892237108333e-02 
        51  2.627499307148299678e-04  2.627499307148299678e-04  1.599081601027186814e-02  4.216390477074990345e-02  4.216390477139008580e-02  4.216390477139008580e-02 
        52  2.657913470556079699e-04  2.657913470556079699e-04  1.664544984968352459e-02  4.157005520089935430e-02  4.157005520304644236e-02  4.157005520304644236e-02 
        53  2.692857051968639785e-04  2.692857051968639785e-04  1.729287275404839050e-02  4.139826241095221487e-02  4.139826241487783165e-02  4.139826241487783165e-02 
        54  2.734727368427159930e-04  2.734727368427159930e-04  1.793699793228477682e-02  4.181267123905450106e-02  4.181267124490361392e-02  4.181267124490361392e-02 
        55  2.784865638192219315e-04  2.784865638192219315e-04  1.858364323021545472e-02  4.293644148300830576e-02  4.293644149074379857e-02  4.293644149074379857e-02 
        56  2.842899250559139377e-04  2.842899250559139377e-04  1.923993568942776802e-02  4.482744750157994368e-02  4.482744751095713714e-02  4.482744751095713714e-02 
        57  2.906917301053010176e-04  2.906917301053010176e-04  1.991336695781440597e-02  4.754976725746159344e-02  4.754976726798297582e-02  4.754976726798297582e-02 
        58  2.974149410838340386e-04  2.974149410838340386e-04  2.061079882275982170e-02  5.100788580513082593e-02  5.100788581608092093e-02  5.100788581608092093e-02 
        59  3.041767082670900199e-04  3.041767082670900199e-04  2.133765052355713135e-02  5.497412942115748741e-02  5.497412943165430610e-02  5.497412943165430610e-02 
        60  3.107850878877390245e-04  3.107850878877390245e-04  2.209741478089651684e-02  5.914156556525488467e-02  5.914156557432466432e-02  5.914156557432466432e-02 
        61  3.172215055103729995e-04  3.172215055103729995e-04  2.289163095224108421e-02  6.317443942600478590e-02  6.317443943268458151e-02  6.317443943268458151e-02 
        62  3.236510284913659999e-04  3.236510284913659999e-04  2.372030613794260182e-02  6.676741555652311588e-02  6.676741555997346700e-02  6.676741555997346700e-02 
        63  3.303608341295080067e-04  3.303608341295080067e-04  2.458259411394403751e-02  6.969639545255144897e-02  6.969639545214419141e-02  6.969639545214419141e-02 
        64  3.376836769395390636e-04  3.376836769395390636e-04  2.547753666964299585e-02  7.185107425416299709e-02  7.185107424955709809e-02  7.185107424955709809e-02 
        65  3.459671341984351094e-04  3.459671341984351094e-04  2.640481436421154501e-02  7.325087697526558306e-02  7.325087696644103086e-02  7.325087696644103086e-02 
        66  3.556112016685050638e-04  3.556112016685050638e-04  2.736559070824478093e-02  7.405218768421518993e-02  7.405218767148720460e-02  7.405218767148720460e-02 
        67  3.671388851514120538e-04  3.671388851514120538e-04  2.836354525601178511e-02  7.455282200937825288e-02  7.455282199336550619e-02  7.455282199336550619e-02 
        68  3.812242786467840263e-04  3.812242786467840263e-04  2.940603609757298093e-02  7.519041188186738334e-02  7.519041186341446359e-02  7.519041186341446359e-02 
        69  3.986325159306120360e-04  3.986325159306120360e-04  3.050510742828733968e-02  7.652205884084152532e-02  7.652205882090779010e-02  7.652205882090779010e-02 
        70  4.201181568559750183e-04  4.201181568559750183e-04  3.167800036424698457e-02  7.917531358530359442e-02  7.917531356482020166e-02  7.917531356482020166e-02 
        71  4.463571568891120354e-04  4.463571568891120354e-04  3.294705629913068090e-02  8.377946185385692912e-02  8.377946183353922327e-02  8.377946183353922327e-02 
        72  4.779368154728389807e-04  4.779368154728389807e-04  3.433918270775970089e-02  9.090099181935250294e-02  9.090099179962418674e-02  9.090099179962418674e-02 
        73  5.154209538918531419e-04  5.154209538918531419e-04  3.588517899481659390e-02  1.010023317417542005e-01  1.010023317226150241e-01  1.010023317226150241e-01 
        74  5.595078215296831435e-04  5.595078215296831435e-04  3.761930057007691758e-02  1.144346406474511385e-01  1.144346406283908574e-01  1.144346406283908574e-01 
        75  6.112225100149339552e-04  6.112225100149339552e-04  3.957944478466759314e-02  1.314710339233312320e-01  1.314710339033719477e-01  1.314710339033719477e-01 
        76  6.720463452053649809e-04  6.720463452053649809e-04  4.180811146785777532e-02  1.523726121417192658e-01  1.523726121194241001e-01  1.523726121194241001e-01 
        77  7.439572778117799342e-04  7.439572778117799342e-04  4.435400322798264960e-02  1.774657821956796833e-01  1.774657821692848247e-01  1.774657821692848247e-01 
        78  8.294136921918968813e-04  8.294136921918968813e-04  4.727406950793352353e-02  2.072150544580566855e-01  2.072150544254356130e-01  2.072150544254356130e-01 
        79  9.312918935508736991e-04  9.312918935508736991e-04  5.063586250718681708e-02  2.422877359754039561e-01  2.422877359342257009e-01  2.422877359342257009e-01 
        80  1.052758876452256683e-03  1.052758876452256683e-03  5.452001689735540280e-02  2.836061888298485600e-01  2.836061887775580548e-01  2.836061887775580548e-01 
        81  1.197058202985105480e-03  1.197058202985105480e-03  5.902246731284584158e-02  3.323738910251599066e-01  3.323738909591407720e-01  3.323738909591407720e-01 
        82  1.367197459517039337e-03  1.367197459517039337e-03  6.425578600029652199e-02  3.900520181368046235e-01  3.900520180544492232e-01  3.900520180544492232e-01 
        83  1.565580465244544722e-03  1.565580465244544722e-03  7.034891559560442487e-02  4.582593668064106618e-01  4.582593667049691954e-01  4.582593667049691954e-01 
        84  1.793702294585451402e-03  1.793702294585451402e-03  7.744480423985758422e-02  5.385844359961375893e-01  5.385844358731228798e-01  5.385844358731228798e-01 
        85  2.052010924621402391e-03  2.052010924621402391e-03  8.569602301124915056e-02  6.323372068528226864e-01  6.323372067054758849e-01  6.323372067054758849e-01 
        86  2.339926730687853524e-03  2.339926730687853524e-03  9.525897125810106614e-02  7.402989760827450860e-01  7.402989759088093313e-01  7.402989759088093313e-01 
        87  2.655945717399896700e-03  2.655945717399896700e-03  1.062874075069650814e-01  8.625237460175110282e-01  8.625237458145542657e-01  8.625237458145542657e-01 
        88  2.997795151331755000e-03  2.997795151331755000e-03  1.189259157671473111e-01  9.982214068344477109e-01  9.982214066006640518e-01  9.982214066006640518e-01 
        89  3.362659694300998686e-03  3.362659694300998686e-03  1.333038506061115513e-01  1.145739364626947143e+00  1.145739364360910395e+00  1.145739364360910395e+00 
        90  3.747478377042291319e-03  3.747478377042291319e-03  1.495303520972990352e-01  1.302653204002675036e+00  1.302653203704223328e+00  1.302653203704223328e+00 
        91  4.149251641536954270e-03  4.149251641536954270e-03  1.676910123949431064e-01  1.465965898889591834e+00  1.465965898559259850e+00  1.465965898559259850e+00 
        92  4.565271019592683464e-03  4.565271019592683464e-03  1.878465746013683046e-01  1.632395976431615825e+00  1.632395976070690313e+00  1.632395976070690313e+00 
        93  4.993236783777487212e-03  4.993236783777487212e-03  2.100337288323358420e-01  1.798715379020579430e+00  1.798715378632771200e+00  1.798715378632771200e+00 
        94  5.431285393725274711e-03  5.431285393725274711e-03  2.342678258768673694e-01  1.962091373781150283e+00  1.962091373371298353e+00  1.962091373371298353e+00 
        95  5.877949347042045643e-03  5.877949347042045643e-03  2.605471640405649936e-01  2.120392354276309899e+00  2.120392353851138445e+00  2.120392353851138445e+00 
        96  6.332075831206703670e-03  6.332075831206703670e-03  2.888583481438760092e-01  2.272420580573738302e+00  2.272420580141868651e+00  2.272420580141868651e+00 
        97  6.792749435123799674e-03  6.792749435123799674e-03  3.191821530008651098e-01  2.418038800748560035e+00  2.418038800320419845e+00  2.418038800320419845e+00 
        98  7.259244967460940119e-03  7.259244967460940119e-03  3.514993852121910956e-01  2.558173696352743054e+00  2.558173695939582881e+00  2.558173695939582881e+00 
        99  7.730994030805393540e-03  7.730994030805393540e-03  3.857962943908658793e-01  2.694700600397641477e+00  2.694700600011098679e+00  2.694700600011098679e+00 
       100  8.207529732300076347e-03  8.207529732300076347e-03  4.220690601211770088e-01  2.830226815029806886e+00  2.830226814681419345e+00  2.830226814681419345e+00 
       101  8.688401530572013517e-03  8.688401530572013517e-03  4.603268579547314943e-01  2.967793119350873532e+00  2.967793119051555628e+00  2.967793119051555628e+00 
       102  9.173106630062608305e-03  9.173106630062608305e-03  5.005931513300468927e-01  3.110516956970962976e+00  3.110516956729668880e+00  3.110516956729668880e+00 
       103  9.661084807446039188e-03  9.661084807446039188e-03  5.429052156995398670e-01  3.261215768470806076e+00  3.261215768293884931e+00  3.261215768293884931e+00 
       104  1.015176461097189002e-02  1.015176461097189002e-02  5.873122677566704475e-01  3.422063127763259160e+00  3.422063127653931502e+00  3.422063127653931502e+00 
       105  1.064462213146155807e-02  1.064462213146155807e-02  6.338727475940022504e-01  3.594328715931068619e+00  3.594328715889065773e+00  3.594328715889065773e+00 
       106  1.113923344991621552e-02  1.113923344991621552e-02  6.826513313003350625e-01  3.778238518539172031e+00  3.778238518559802639e+00  3.778238518559802639e+00 
       107  1.163531781427445087e-02  1.163531781427445087e-02  7.337162196931522606e-01  3.972971661605733562e+00  3.972971661680624322e+00  3.972971661680624322e+00 
       108  1.213276253206416015e-02  1.213276253206416015e-02  7.871371353337609511e-01  4.176789068545034844e+00  4.176789068662460025e+00  4.176789068662460025e+00 
       109  1.263159702026992424e-02  1.263159702026992424e-02  8.429842225081095597e-01  4.387268670006283067e+00  4.387268670150890948e+00  4.387268670150890948e+00 
       110  1.313188759270040619e-02  1.313188759270040619e-02  9.013277024446700869e-01  4.601601909025559323e+00  4.601601909180497607e+00  4.601601909180497607e+00 
       111  1.363359892593671817e-02  1.363359892593671817e-02  9.622378788393758375e-01  4.816895034137273157e+00  4.816895034285136212e+00  4.816895034285136212e+00 
       112  1.413652771616822658e-02  1.413652771616822658e-02  1.025785161458416361e+00  5.030431244381051492e+00  5.030431244504860011e+00  5.030431244504860011e+00 
       113  1.464035239650051702e-02  1.464035239650051702e-02  1.092040082838946269e+00  5.239878361060819500e+00  5.239878361144936214e+00  5.239878361144936214e+00 
       114  1.514474004203175510e-02  1.514474004203175510e-02  1.161073439730641033e+00  5.443441391902477555e+00  5.443441391933411033e+00  5.443441391933411033e+00 
       115  1.564943289893492781e-02  1.564943289893492781e-02  1.232956568448293266e+00  5.639953018373715210e+00  5.639953018342321656e+00  5.639953018342321656e+00 
       116  1.615427641583249904e-02  1.615427641583249904e-02  1.307761562162685909e+00  5.828889803221853683e+00  5.828889803122770275e+00  5.828889803122770275e+00 
       117  1.665919900640499760e-02  1.665919900640499760e-02  1.385561120656980005e+00  6.010309951427354136e+00  6.010309951259461769e+00  6.010309951259461769e+00 
       118  1.716418706942322847e-02  1.716418706942322847e-02  1.466427754040193321e+00  6.184724094788833781e+00  6.184724094555090090e+00  6.184724094555090090e+00 
       119  1.766927756571590527e-02  1.766927756571590527e-02  1.550432212274252430e+00  6.352924455803531600e+00  6.352924455510533086e+00  6.352924455510533086e+00 
       120  1.817454611122588590e-02  1.817454611122588590e-02  1.637641133503417334e+00  6.515801851582581961e+00  6.515801851239548803e+00  6.515801851239548803e+00 
       121  1.868007239706275316e-02  1.868007239706275316e-02  1.728113942826650984e+00  6.674174933297795320e+00  6.674174932915416747e+00  6.674174932915416747e+00 
       122  1.918591326738867606e-02  1.918591326738867606e-02  1.821899118534276107e+00  6.828651672607504608e+00  6.828651672197287859e+00  6.828651672197287859e+00 
       123  1.969210940642754024e-02  1.969210940642754024e-02  1.919030145871697624e+00  6.979545540007400461e+00  6.979545539580721325e+00  6.979545539580721325e+00 
       124  2.019868808993325812e-02  2.019868808993325812e-02  2.019521618665055751e+00  7.126864975783168354e+00  7.126864975350507336e+00  7.126864975350507336e+00 
       125  2.070563359023153485e-02  2.070563359023153485e-02  2.123365913981578590e+00  7.270374755136201017e+00  7.270374754706429243e+00  7.270374754706429243e+00 
       126  2.121286554259635068e-02  2.121286554259635068e-02  2.230530862505770706e+00  7.409713073793537497e+00  7.409713073374065928e+00  7.409713073374065928e+00 
       127  2.172026682402846201e-02  2.172026682402846201e-02  2.340958950689610685e+00  7.544551719153530733e+00  7.544551718749992197e+00  7.544551718749992197e+00 
       128  2.222774031337358333e-02  2.222774031337358333e-02  2.454568581176832520e+00  7.674787633295234279e+00  7.674787632912057234e+00  7.674787632912057234e+00 
       129  2.273523433193612095e-02  2.273523433193612095e-02  2.571257627203237028e+00  7.800739199756852038e+00  7.800739199397580315e+00  7.800739199397580315e+00 
       130  2.324270891905019440e-02  2.324270891905019440e-02  2.690909075172327469e+00  7.923304582823583075e+00  7.923304582491372372e+00  7.923304582491372372e+00 
       131  2.375008696031147629e-02  2.375008696031147629e-02  2.813398234786543828e+00  8.044041909140350555e+00  8.044041908838419630e+00  8.044041908838419630e+00 
       132  2.425724154361770177e-02  2.425724154361770177e-02  2.938600934398936992e+00  8.165154067841310592e+00  8.165154067573203278e+00  8.165154067573203278e+00 
       133  2.476401721272199555e-02  2.476401721272199555e-02  3.066402131039778212e+00  8.289384533303330471e+00  8.289384533072722050e+00  8.289384533072722050e+00 
       134  2.527027270293107433e-02  2.527027270293107433e-02  3.196704312985257257e+00  8.419840329812544155e+00  8.419840329622937602e+00  8.419840329622937602e+00 
       135  2.577593634662038793e-02  2.577593634662038793e-02  3.329435062646094234e+00  8.559763427203032293e+00  8.559763427057516694e+00  8.559763427057516694e+00 
       136  2.628103819912123648e-02  2.628103819912123648e-02  3.464553193158959488e+00  8.712276411485902372e+00  8.712276411385950325e+00  8.712276411385950325e+00 
       137  2.678569659312227472e-02  2.678569659312227472e-02  3.602052940100517908e+00  8.880127864659934644e+00  8.880127864605418253e+00  8.880127864605418253e+00 
       138  2.729007882899136053e-02  2.729007882899136053e-02  3.741965918663145096e+00  9.065464529033578245e+00  9.065464529021316054e+00  9.065464529021316054e+00 
       139  2.779434856671475149e-02  2.779434856671475149e-02  3.884360965717324810e+00  9.269662087675603956e+00  9.269662087699124697e+00  9.269662087699124697e+00 
       140  2.829859585056735197e-02  2.829859585056735197e-02  4.029342376719545094e+00  9.493244918808303012e+00  9.493244918857437042e+00  9.493244918857437042e+00 
       141  2.880277789516135986e-02  2.880277789516135986e-02  4.177047349526388231e+00  9.735918809538851804e+00  9.735918809599709789e+00  9.735918809599709789e+00 
       142  2.930671696916705218e-02  2.930671696916705218e-02  4.327643729412366191e+00  9.996735893468036593e+00  9.996735893523378991e+00  9.996735893523378991e+00 
       143  2.981015434341734507e-02  2.981015434341734507e-02  4.481329314078161374e+00  1.027440140025624693e+01  1.027440140028615190e+01  1.027440140028615190e+01 
       144  3.031280762152019706e-02  3.031280762152019706e-02  4.638333833889353386e+00  1.056770790825304829e+01  1.056770790823661699e+01  1.056770790823661699e+01 
       145  3.081438505370252476e-02  3.081438505370252476e-02  4.798924283780491074e+00  1.087605236018639232e+01  1.087605236010223209e+01  1.087605236010223209e+01 
       146  3.131456210672127483e-02  3.131456210672127483e-02  4.963413761542716962e+00  1.119997243937920040e+01  1.119997243920732721e+01  1.119997243920732721e+01 
       147  3.181296416021176660e-02  3.181296416021176660e-02  5.132173562335481165e+00  1.154163970413139495e+01  1.154163970385351412e+01  1.154163970385351412e+01 
       148  3.230919150229363129e-02  3.230919150229363129e-02  5.305648030281778560e+00  1.190525862018781389e+01  1.190525861978892408e+01  1.190525861978892408e+01 
       149  3.280288278860882256e-02  3.280288278860882256e-02  5.484371496026096970e+00  1.229733466418415588e+01  1.229733466365214589e+01  1.229733466365214589e+01 
       150  3.329376462280404098e-02  3.329376462280404098e-02  5.668986453630809663e+00  1.272678849032231696e+01  1.272678848964799947e+01  1.272678848964799947e+01 
       151  3.378163491547607478e-02  3.378163491547607478e-02  5.860261959401775300e+00  1.320490537693376609e+01  1.320490537611024173e+01  1.320490537611024173e+01 
       152  3.426630326136186067e-02  3.426630326136186067e-02  6.059111271624360029e+00  1.374512821778988503e+01  1.374512821681078201e+01  1.374512821681078201e+01 
       153  3.474755711087371135e-02  3.474755711087371135e-02  6.266608187735636548e+00  1.436273693567020615e+01  1.436273693452898392e+01  1.436273693452898392e+01 
       154  3.522516503593935838e-02  3.522516503593935838e-02  6.484002162237987754e+00  1.507448938899638691e+01  1.507448938768395585e+01  1.507448938768395585e+01 
       155  3.569887040779377851e-02  3.569887040779377851e-02  6.712732684033620778e+00  1.589830207940961415e+01  1.589830207791263739e+01  1.589830207791263739e+01 
       156  3.616834398370446374e-02  3.616834398370446374e-02  6.954443452715770135e+00  1.685302596829264132e+01  1.685302596659155583e+01  1.685302596659155583e+01 
       157  3.663309403513820284e-02  3.663309403513820284e-02  7.210996766642447930e+00  1.795834207009156103e+01  1.795834206816016021e+01  1.795834206816016021e+01 
       158  3.709235580059282167e-02  3.709235580059282167e-02  7.484488308239303223e+00  1.923477110667404233e+01  1.923477110447865357e+01  1.923477110447865357e+01 
       159  3.754501779596385730e-02  3.754501779596385730e-02  7.777262259524033716e+00  2.070376658466385678e+01  2.070376658216300925e+01  2.070376658216300925e+01 
       160  3.798964676203942653e-02  3.798964676203942653e-02  8.091926464467254831e+00  2.238784542343141126e+01  2.238784542057614146e+01  2.238784542057614146e+01 
       161  3.842459466230510601e-02  3.842459466230510601e-02  8.431367035150902467e+00  2.431069740377770927e+01  2.431069740051287198e+01  2.431069740051287198e+01 
       162  3.884808622474088952e-02  3.884808622474088952e-02  8.798761142318248574e+00  2.649719352557370300e+01  2.649719352183929999e+01  2.649719352183929999e+01 
       163  3.925822770711891868e-02  3.925822770711891868e-02  9.197585856928892412e+00  2.897319198678871643e+01  2.897319198252112926e+01  2.897319198252112926e+01 
       164  3.965299752123815913e-02  3.965299752123815913e-02  9.631620363292931586e+00  3.176504782599666044e+01  3.176504782113126879e+01  3.176504782113126879e+01 
       165  4.003030742760280841e-02  4.003030742760280841e-02  1.010493901149235185e+01  3.489878087578666310e+01  3.489878087025928721e+01  3.489878087025928721e+01 
       166  4.038813839676192591e-02  4.038813839676192591e-02  1.062189335368962517e+01  3.839892395195644070e+01  3.839892394570575362e+01  3.839892394570575362e+01 
       167  4.072468101491193843e-02  4.072468101491193843e-02  1.118708219848765673e+01  4.228713338334902971e+01  4.228713337631857172e+01  4.228713337631857172e+01 
       168  4.103842115620098124e-02  4.103842115620098124e-02  1.180530971113241812e+01  4.658069182652473472e+01  4.658069181866498809e+01  4.658069181866498809e+01 
       169  4.132816811541271257e-02  4.132816811541271257e-02  1.248153269665864684e+01  5.129107015845222861e+01  5.129107014972222345e+01  5.129107014972222345e+01 
       170  4.159306125512683694e-02  4.159306125512683694e-02  1.322079934478457908e+01  5.642273368191436589e+01  5.642273367228408176e+01  5.642273367228408176e+01 
       171  4.183259388607153684e-02  4.183259388607153684e-02  1.402818270224874198e+01  6.197236793266229427e+01  6.197236792211449341e+01  6.197236792211449341e+01 
       172  4.204667171785218815e-02  4.204667171785218815e-02  1.490871278715102299e+01  6.792865915930963183e+01  6.792865914784259473e+01  6.792865914784259473e+01 
       173  4.223569037112216706e-02  4.223569037112216706e-02  1.586731144022583706e+01  7.427270271113415845e+01  7.427270269876379416e+01  7.427270269876379416e+01 
       174  4.240059022193846949e-02  4.240059022193846949e-02  1.690873365022592623e+01  8.097903747053216250e+01  8.097903745729453817e+01  8.097903745729453817e+01 
       175  4.254285462980883503e-02  4.254285462980883503e-02  1.803751824864618669e+01  8.801722202185248989e+01  8.801722200780564265e+01  8.801722200780564265e+01 
       176  4.266444047662316941e-02  4.266444047662316941e-02  1.925794974315557440e+01  9.535379026101534805e+01  9.535379024624137401e+01  9.535379024624137401e+01 
       177  4.276763659808695273e-02  4.276763659808695273e-02  2.057403184660157081e+01  1.029543648919407843e+02  1.029543648765460233e+02  1.029543648765460233e+02 
       178  4.285486601930059425e-02  4.285486601930059425e-02  2.198947211216681907e+01  1.107856795051956169e+02  1.107856794893115762e+02  1.107856794893115762e+02 
       179  4.292849219936929750e-02  4.292849219936929750e-02  2.350767621867728963e+01  1.188172751685936532e+02  1.188172751523748758e+02  1.188172751523748758e+02 
       180  4.299069391104778926e-02  4.299069391104778926e-02  2.513175001310061774e+01  1.270226923811213737e+02  1.270226923647439037e+02  1.270226923647439037e+02 
       181  4.304341119269890215e-02  4.304341119269890215e-02  2.686450730730302539e+01  1.353800517418319771e+02  1.353800517254884994e+02  1.353800517254884994e+02 
