RMS,4.97992627200271,Time,2017/06/20 11:43:32
count,purpose,ResidualError,TimeDistribution,Working,spot
222,50,0,1,0.00412855503150021,3.1690335E-05
223,50,0,1,0.00419367185596428,3.1933165833333E-05
224,50,0,1,0.0042596318195965,3.2175996666667E-05
225,50,0,1,0.00432644371410316,3.24188275E-05
226,50,0,1,0.00439411642479056,3.2661658333333E-05
227,50,0,1,0.00446265893047708,3.2904489166667E-05
228,50,0,1,0.00453208030340525,3.314732E-05
229,50,0,1,0.00460239725832069,3.33977E-05
230,50,0,1,0.00467361905405091,3.364808E-05
231,50,0,1,0.00474575509201146,3.389846E-05
232,50,0,1,0.00481881487580658,3.414884E-05
233,50,0,1,0.00489280801113332,3.439922E-05
234,50,0,1,0.00496774420568572,3.46496E-05
235,50,0,1,0.00504363326905907,3.489998E-05
236,50,0,1,0.00512048511265418,3.515036E-05
237,50,0,1,0.00519830974958174,3.540074E-05
238,50,0,1,0.00527711729456671,3.565112E-05
239,50,0,1,0.00535691796385276,3.59015E-05
240,50,0,1,0.00543772207510678,3.615188E-05
241,50,0,1,0.00551954423482346,3.64064475E-05
242,50,0,1,0.00560239496322986,3.6661015E-05
243,50,0,1,0.00568628490910723,3.69155825E-05
244,50,0,1,0.00577122483034879,3.717015E-05
245,50,0,1,0.00585722559385719,3.74247175E-05
246,50,0,1,0.00594429817544211,3.7679285E-05
247,50,0,1,0.0060324536597179,3.79338525E-05
248,50,0,1,0.00612170324000116,3.818842E-05
249,50,0,1,0.00621205821820857,3.84429875E-05
250,50,0,1,0.00630353000475463,3.8697555E-05
251,50,0,1,0.00639613011844949,3.89521225E-05
252,50,0,1,0.00648987018639691,3.920669E-05
253,50,0,1,0.00658476643889222,3.94657525E-05
254,50,0,1,0.0066808307193203,3.9724815E-05
255,50,0,1,0.00677807500848414,3.99838775E-05
256,50,0,1,0.00687651140341641,4.024294E-05
257,50,0,1,0.0069761521172701,4.05020025E-05
258,50,0,1,0.00707700947920932,4.0761065E-05
259,50,0,1,0.00717909593430008,4.10201275E-05
260,50,0,1,0.00728242404340115,4.127919E-05
261,50,0,1,0.00738700648305509,4.15382525E-05
262,50,0,1,0.00749285604537914,4.1797315E-05
263,50,0,1,0.00759998563795641,4.20563775E-05
264,50,0,1,0.0077084082837269,4.231544E-05
265,50,0,1,0.00781813850337883,4.2575885E-05
266,50,0,1,0.00792918955023982,4.283633E-05
267,50,0,1,0.00804157480172,4.3096775E-05
268,50,0,1,0.00815530775776069,4.335722E-05
269,50,0,1,0.00827040204071893,4.3617665E-05
270,50,0,1,0.00838687139525232,4.387811E-05
271,50,0,1,0.00850472968820365,4.4138555E-05
272,50,0,1,0.00862399090848581,4.4399E-05
273,50,0,1,0.00874466916696666,4.4659445E-05
274,50,0,1,0.00886677869635403,4.491989E-05
275,50,0,1,0.00899033385108075,4.5180335E-05
276,50,0,1,0.00911534910718975,4.544078E-05
277,50,0,1,0.00924184261721931,4.570478E-05
278,50,0,1,0.00936982910008827,4.596878E-05
279,50,0,1,0.00949932341925732,4.623278E-05
280,50,0,1,0.00963034056681319,4.649678E-05
281,50,0,1,0.00976289566334747,4.676078E-05
282,50,0,1,0.0098970039578354,4.702478E-05
283,50,0,1,0.0100326808275147,4.728878E-05
284,50,0,1,0.0101699417777648,4.755278E-05
285,50,0,1,0.0103088024419856,4.781678E-05
286,50,0,1,0.0104492785814766,4.808078E-05
287,50,0,1,0.0105913860853163,4.834478E-05
288,50,0,1,0.0107351409702416,4.860878E-05
289,50,0,1,0.0108805670188601,4.8880418333333E-05
290,50,0,1,0.0110276805028631,4.9152056666667E-05
291,50,0,1,0.0111764978712496,4.9423695E-05
292,50,0,1,0.0113270357070231,4.9695333333333E-05
293,50,0,1,0.0114793107270654,4.9966971666667E-05
294,50,0,1,0.0116333397820102,5.023861E-05
295,50,0,1,0.0117891398561163,5.0510248333333E-05
296,50,0,1,0.0119467280671421,5.0781886666667E-05
297,50,0,1,0.012106121666219,5.1053525E-05
298,50,0,1,0.0122673380377252,5.1325163333333E-05
299,50,0,1,0.0124303946991602,5.1596801666667E-05
300,50,0,1,0.0125953093010184,5.186844E-05
301,50,0,1,0.0127621078783304,5.214833E-05
302,50,0,1,0.0129308083472036,5.242822E-05
303,50,0,1,0.0131014288103899,5.270811E-05
304,50,0,1,0.0132739875097928,5.2988E-05
305,50,0,1,0.0134485028263356,5.326789E-05
306,50,0,1,0.0136249932798298,5.354778E-05
307,50,0,1,0.0138034775288442,5.382767E-05
308,50,0,1,0.0139839743705734,5.410756E-05
309,50,0,1,0.014166502740707,5.438745E-05
310,50,0,1,0.014351081713298,5.466734E-05
311,50,0,1,0.0145377305006325,5.494723E-05
312,50,0,1,0.0147264684530982,5.522712E-05
313,50,0,1,0.0149173205948876,5.5512545833333E-05
314,50,0,1,0.0151103065522002,5.5797971666667E-05
315,50,0,1,0.0153054461251908,5.60833975E-05
316,50,0,1,0.015502759258288,5.6368823333333E-05
317,50,0,1,0.0157022660400585,5.6654249166667E-05
318,50,0,1,0.0159039867030703,5.6939675E-05
319,50,0,1,0.0161079416237564,5.7225100833333E-05
320,50,0,1,0.0163141513222792,5.7510526666667E-05
321,50,0,1,0.0165226364623937,5.77959525E-05
322,50,0,1,0.0167334178513123,5.8081378333333E-05
323,50,0,1,0.0169465164395684,5.8366804166667E-05
324,50,0,1,0.0171619533208808,5.865223E-05
325,50,0,1,0.017379757556185,5.894548E-05
326,50,0,1,0.0175999505251641,5.923873E-05
327,50,0,1,0.0178225538015075,5.953198E-05
328,50,0,1,0.0180475891081417,5.982523E-05
329,50,0,1,0.018275078317089,6.011848E-05
330,50,0,1,0.018505043449326,6.041173E-05
331,50,0,1,0.0187375066746432,6.070498E-05
332,50,0,1,0.0189724903115035,6.099823E-05
333,50,0,1,0.0192100168269021,6.129148E-05
334,50,0,1,0.0194501088362251,6.158473E-05
335,50,0,1,0.0196927891031095,6.187798E-05
336,50,0,1,0.0199380805393024,6.217123E-05
337,50,0,1,0.0201860121095206,6.2470385E-05
338,50,0,1,0.0204366070213109,6.276954E-05
339,50,0,1,0.0206898886685713,6.3068695E-05
340,50,0,1,0.0209458805993153,6.336785E-05
341,50,0,1,0.0212046065155257,6.3667005E-05
342,50,0,1,0.0214660902730088,6.396616E-05
343,50,0,1,0.0217303558812492,6.4265315E-05
344,50,0,1,0.0219974275032637,6.456447E-05
345,50,0,1,0.0222673294554562,6.4863625E-05
346,50,0,1,0.0225400862074724,6.516278E-05
347,50,0,1,0.0228157223820544,6.5461935E-05
348,50,0,1,0.0230942627548962,6.576109E-05
349,50,0,1,0.0233757397261645,6.6067716666667E-05
