     Count               Iteration-1             Iteration-100             Iteration-200             Iteration-300             Iteration-400             Iteration-500             Iteration-600             Iteration-700             Iteration-800             Iteration-900            Iteration-1000            Iteration-1001 
         0  0.000000000000000000e+00  8.248931942186004562e+00  5.557337952817249516e+00  5.010672218309537129e+00  4.819960070241222638e+00  4.653426752527650478e+00  4.476416795181592079e+00  4.296506864302727990e+00  4.122239156043804087e+00  3.954548203788647243e+00  3.792566182909354211e+00  3.790981911924575343e+00 
         1  0.000000000000000000e+00  8.121674616245854850e+00  5.452452380828617606e+00  4.911044516839751850e+00  4.723113122157087673e+00  4.559025109891592820e+00  4.384445727553611505e+00  4.206933813521175125e+00  4.034986032119888932e+00  3.869552600113706831e+00  3.709777519304964244e+00  3.708215023061484317e+00 
         2  0.000000000000000000e+00  7.995076022572902730e+00  5.348300787476375717e+00  4.812182716107770375e+00  4.627049079365576745e+00  4.465415830972688127e+00  4.293272022885901151e+00  4.118160331927697371e+00  3.948532877748391456e+00  3.785356085025057382e+00  3.627786088492314320e+00  3.626245344285393912e+00 
         3  0.000000000000000000e+00  7.868974032494691073e+00  5.244720137116530623e+00  4.713923275084084707e+00  4.531604092367558678e+00  4.372434847145143522e+00  4.202731437985789853e+00  4.030022027635652648e+00  3.862715169299121953e+00  3.701794013983771947e+00  3.546427132007465843e+00  3.544908116021929345e+00 
         4  0.000000000000000000e+00  7.743536107224997522e+00  5.141876976129424293e+00  4.616432230498048739e+00  4.436943886378514890e+00  4.280247662056638092e+00  4.112989299881121497e+00  3.942684077211083604e+00  3.777697950040192154e+00  3.619031307971852129e+00  3.465865455683172058e+00  3.464368142981356868e+00 
         5  0.000000000000000000e+00  7.618602181277196905e+00  5.039610316573714499e+00  4.519548080682341151e+00  4.342906645339439820e+00  4.188692235794690077e+00  4.023883390134017191e+00  3.855984110119607067e+00  3.693318714719339368e+00  3.536905338199460402e+00  3.385938314479119526e+00  3.384462678990416862e+00 
         6  0.000000000000000000e+00  7.494338162818678484e+00  4.938085136781353413e+00  4.423435286356436791e+00  4.249656512866124558e+00  4.097932485985722906e+00  3.935577446080515074e+00  3.770085710109356114e+00  3.609740911075505210e+00  3.455579427744737586e+00  3.306808914240377817e+00  3.305354928752137766e+00 
         7  0.000000000000000000e+00  7.370582934023161670e+00  4.837139381946826688e+00  4.327931271402178481e+00  4.157030593184970257e+00  4.007805288883616868e+00  3.847908162065664328e+00  3.684825416576018142e+00  3.526800941333704031e+00  3.374889853167701403e+00  3.228313413432601919e+00  3.226881049583255390e+00 
         8  0.000000000000000000e+00  7.247505639488736051e+00  4.736941248949904093e+00  4.233203704898926389e+00  4.065196230541459954e+00  3.918477756231141029e+00  3.761042463842841244e+00  3.600369996602580613e+00  3.444665431977568915e+00  3.295003112112340204e+00  3.150618188656039820e+00  3.149207416905369428e+00 
         9  0.000000000000000000e+00  7.124943099127108326e+00  4.637326603541794157e+00  4.139087921650968838e+00  3.973988432851058406e+00  3.829784661922928990e+00  3.674814938140798404e+00  3.516553877311764609e+00  3.363168668774846992e+00  3.215753360894439083e+00  3.073557274696156583e+00  3.072168064321203929e+00 
