     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-110000          Iteration-120000          Iteration-130000          Iteration-140000          Iteration-150000          Iteration-160000          Iteration-170000          Iteration-180000          Iteration-190000          Iteration-200000          Iteration-200001 
        25  0.000000000000000000e+00 -8.960399648446326637e+00 -8.186929496103232395e+00 -7.891433966292197510e+00 -7.721349585866335019e+00 -7.606977985232958872e+00 -7.525431609319014115e+00 -7.462472798271335250e+00 -7.412467753429950790e+00 -7.368851391327922329e+00 -7.330877049295480674e+00 -7.297681265503598524e+00 -7.269688277801037657e+00 -7.245697050475570222e+00 -7.223637905733625075e+00 -7.204004776452876513e+00 -7.186847246823049318e+00 -7.171799265196625583e+00 -7.158835222208637106e+00 -7.147456812935558901e+00 -7.137221634245577206e+00 -7.137220622788902347e+00 
        26  0.000000000000000000e+00 -8.804309274908376892e+00 -8.031590930873051093e+00 -7.736569953391580157e+00 -7.566877393519177986e+00 -7.452781365605233077e+00 -7.371387974638082596e+00 -7.308481819798885226e+00 -7.258600378766288941e+00 -7.215303819791216711e+00 -7.177604070111783585e+00 -7.144650006173662860e+00 -7.116876868047484095e+00 -7.093086493413693461e+00 -7.071231068233885253e+00 -7.051818501754212321e+00 -7.034887249392454578e+00 -7.020066289098650714e+00 -7.007328491646831026e+00 -6.996183450798355352e+00 -6.986184962107671481e+00 -6.986183974017166065e+00 
        27  0.000000000000000000e+00 -8.645353975529417312e+00 -7.873488439248177428e+00 -7.579009808072129317e+00 -7.409765305569607108e+00 -7.295993999053621337e+00 -7.214797145688038427e+00 -7.151982588813183384e+00 -7.102258928824682016e+00 -7.059313672295616016e+00 -7.021917392641370270e+00 -6.989231821043944137e+00 -6.961703290594073223e+00 -6.938136874927607778e+00 -6.916506460244988830e+00 -6.897333862141550753e+00 -6.880646891368542128e+00 -6.866069696173013881e+00 -6.853573860268625140e+00 -6.842667313828059150e+00 -6.832910486922514792e+00 -6.832909522774713196e+00 
        28  0.000000000000000000e+00 -8.482657194012290347e+00 -7.711744361586568175e+00 -7.417874838817311911e+00 -7.249133631067849137e+00 -7.135735261599904788e+00 -7.054777594589751288e+00 -6.992092794242068976e+00 -6.942556319705317947e+00 -6.899992563293125158e+00 -6.862927406772456607e+00 -6.830535920053307564e+00 -6.803275611194379735e+00 -6.779955145139041406e+00 -6.758569941820240956e+00 -6.739655580720494754e+00 -6.723229861063572343e+00 -6.708912195132967327e+00 -6.696673023015506487e+00 -6.686018768323236827e+00 -6.676508950082336469e+00 -6.676508009816302547e+00 
        29  0.000000000000000000e+00 -8.315341920828160482e+00 -7.545480391938838238e+00 -7.252285530455935714e+00 -7.084101685286185557e+00 -6.971123344685082657e+00 -6.890446460263177642e+00 -6.827928567419490946e+00 -6.778604213550636359e+00 -6.736450842646547699e+00 -6.699743058287509712e+00 -6.667669860476962640e+00 -6.640700233133003394e+00 -6.617646484741754875e+00 -6.596525495393677829e+00 -6.577886462915017773e+00 -6.561737708603800456e+00 -6.547694253565509825e+00 -6.535725370981623428e+00 -6.525336106239024048e+00 -6.516085182963138323e+00 -6.516084267732225044e+00 
        30  0.000000000000000000e+00 -8.143056135691864483e+00 -7.374343049369542769e+00 -7.081887037071794566e+00 -6.914313298404749730e+00 -6.801800787812027238e+00 -6.721445084317537066e+00 -6.659130079576044636e+00 -6.610038579126467084e+00 -6.568322973299160594e+00 -6.531997375161722630e+00 -6.500265282780929965e+00 -6.473607440051040385e+00 -6.450839866208127660e+00 -6.430000799895793762e+00 -6.411652917388607875e+00 -6.395795590909386874e+00 -6.382039676420163232e+00 -6.370353570083352679e+00 -6.360240846380861512e+00 -6.351259523996503731e+00 -6.351258634836057126e+00 
        31  0.000000000000000000e+00 -7.967772107088336497e+00 -7.200302990623242749e+00 -6.908648528755691132e+00 -6.741736174549089355e+00 -6.629733902368883491e+00 -6.549738428885092389e+00 -6.487661047962376415e+00 -6.438819073399827175e+00 -6.397567085300266854e+00 -6.361646924581521034e+00 -6.330277255702327466e+00 -6.303950762137390029e+00 -6.281487523536100070e+00 -6.260946713236364758e+00 -6.242904450331735688e+00 -6.227351676468742880e+00 -6.213895323363061607e+00 -6.202503061644790705e+00 -6.192677210189373227e+00 -6.183974997534448903e+00 -6.183974135355896351e+00 
        32  0.000000000000000000e+00 -7.792104938149833515e+00 -7.025973590775038247e+00 -6.735181778775654493e+00 -6.568980521448793297e+00 -6.457531368079258982e+00 -6.377933741409265167e+00 -6.316127317806774499e+00 -6.267547647373788777e+00 -6.226783462843428651e+00 -6.191290464880239597e+00 -6.160302930664698806e+00 -6.134325845641086516e+00 -6.112183587298829934e+00 -6.091955966854641247e+00 -6.074232369889017491e+00 -6.058995874341547960e+00 -6.045849721202159799e+00 -6.034761009589288960e+00 -6.025230901139764228e+00 -6.016815998544728927e+00 -6.016815164141831929e+00 
        33  0.000000000000000000e+00 -7.618669997723515053e+00 -6.853968325743977630e+00 -6.564098483533626904e+00 -6.398656307508844066e+00 -6.287801503496780242e+00 -6.208637727572863696e+00 -6.147134108322575230e+00 -6.098825594584525334e+00 -6.058571607720267593e+00 -6.023525810378799861e+00 -5.992938430237273906e+00 -5.967327184430274656e+00 -5.945520880966796540e+00 -5.925619898396121243e+00 -5.908226471698867499e+00 -5.893316459886250414e+00 -5.880489641227114817e+00 -5.869712704724094010e+00 -5.860485751212081595e+00 -5.852364821608375678e+00 -5.852364015615137305e+00 
        34  0.000000000000000000e+00 -7.450082129366563777e+00 -6.686900001396821835e+00 -6.398009542203482169e+00 -6.233372584826099683e+00 -6.123151571550465633e+00 -6.044455940562556862e+00 -5.983285313839076025e+00 -5.935252855194477206e+00 -5.895529661598857274e+00 -5.860949277658733081e+00 -5.830778335085341268e+00 -5.805547527346476500e+00 -5.784090456306358874e+00 -5.764527771932961286e+00 -5.747474493966876707e+00 -5.732899547016756969e+00 -5.720399594237534302e+00 -5.709941075374388220e+00 -5.701023125059549557e+00 -5.693201285333572059e+00 -5.693200508231456070e+00 
