,x,y
0,0.0,229.96198486080561
1,0.49999999999994493,230.41027302883725
2,0.9999999999998899,230.86805722470615
3,1.5000000000000568,231.3495040471983
4,2.0000000000000018,231.86878011627726
5,2.4999999999999467,232.4400519919741
6,2.9999999999998916,233.07748629255474
7,3.5000000000000586,233.79524961115646
8,4.0000000000000036,234.6075080221638
9,4.4999999999999485,235.5284193659685
10,4.999999999999893,236.5690485086118
11,5.50000000000006,237.7151375816519
12,6.000000000000005,238.94025215922227
13,6.49999999999995,240.217870765896
14,6.999999999999895,241.52147111995924
15,7.500000000000062,242.82453096987348
16,8.000000000000007,244.10052806941684
17,8.499999999999952,245.3229401727034
18,8.999999999999897,246.4652448456589
19,9.500000000000064,247.50091237204816
20,10.000000000000009,248.4065751337859
21,10.499999999999954,249.184105638319
22,10.999999999999899,249.8476210780787
23,11.500000000000066,250.41131581996655
24,12.00000000000001,250.88938289682983
25,12.499999999999956,251.2960152785995
26,12.9999999999999,251.64540597273225
27,13.500000000000068,251.9517479799651
28,14.000000000000012,252.22923430833475
29,14.499999999999957,252.49205792233943
30,14.999999999999902,252.7544116733344
31,15.50000000000007,253.03048584622445
32,16.000000000000014,253.33348063408727
33,16.499999999999957,253.66849406522886
34,16.999999999999904,254.03672741062684
35,17.50000000000007,254.4393542752008
36,18.000000000000014,254.8775479726021
37,18.49999999999996,255.35248178164198
38,18.999999999999908,255.86532904414366
39,19.50000000000007,256.4172630807105
40,20.000000000000018,257.0094572255524
41,20.499999999999964,257.6430847534344
42,20.999999999999908,258.31931880214466
43,21.500000000000075,259.03933193173214
44,22.00000000000002,259.80360198455145
45,22.499999999999964,260.6069507225807
46,22.999999999999908,261.44147905715323
47,23.500000000000078,262.2992667685315
48,24.00000000000002,263.172394029935
49,24.499999999999964,264.0529409927265
50,24.99999999999991,264.9329878699864
51,25.500000000000078,265.80461485903527
52,26.00000000000002,266.659902174682
53,26.499999999999968,267.4909299773192
54,26.999999999999915,268.28977853991256
55,27.500000000000078,269.04852459282205
56,28.000000000000025,269.7601551635655
57,28.49999999999997,270.4248878890352
58,28.999999999999915,271.0464503717836
59,29.50000000000008,271.62859369158804
60,30.00000000000003,272.1750680633912
61,30.49999999999997,272.68962359774764
