2.725544463828555308e+02,-9.189426925808774627e+01
2.784158323265728541e+02,-8.950680679490744751e+01
2.842772182702901773e+02,-8.677304492573649952e+01
2.901386042140075006e+02,-8.430698156136600119e+01
2.959999901577248238e+02,-8.094824855824303711e+01
3.018613761014421470e+02,-7.904150159889728400e+01
3.077227620451594703e+02,-7.645210770222507790e+01
3.135841479888767935e+02,-7.352415440695482118e+01
3.194455339325941168e+02,-7.058426584741135912e+01
3.253069198763114400e+02,-6.882875007846105575e+01
3.311683058200287633e+02,-6.669673881926672721e+01
3.370296917637460865e+02,-6.414066599643554412e+01
3.428910777074634098e+02,-6.134773505048971742e+01
3.487524636511807330e+02,-5.986189889632656502e+01
3.546138495948980562e+02,-5.722619510855521696e+01
3.604752355386153795e+02,-5.544542403293598198e+01
3.663366214823327027e+02,-5.317578617264713614e+01
3.721980074260500260e+02,-5.131738203562576928e+01
3.780593933697673492e+02,-4.937865413631615752e+01
3.839207793134846725e+02,-4.786820321236466924e+01
3.897821652572019957e+02,-4.640742963144086985e+01
3.956435512009193189e+02,-4.445242769197813004e+01
4.015049371446366422e+02,-4.306827857759851241e+01
4.073663230883539654e+02,-4.170227519643948710e+01
4.132277090320712887e+02,-4.033220800922610039e+01
4.190890949757886119e+02,-3.936199581711181139e+01
4.249504809195059352e+02,-3.803004236564106577e+01
4.308118668632232584e+02,-3.705328016498673094e+01
4.366732528069405816e+02,-3.609619600387996741e+01
4.425346387506579049e+02,-3.461449021803252180e+01
4.483960246943752281e+02,-3.438605282699791843e+01
4.542574106380925514e+02,-3.333573241713554580e+01
4.601187965818098746e+02,-3.225851193091593672e+01
4.659801825255271979e+02,-3.141008560830717045e+01
4.718415684692445211e+02,-3.032421201986768722e+01
4.777029544129618444e+02,-2.973486443747912489e+01
4.835643403566791676e+02,-2.892349107341619074e+01
4.894257263003964908e+02,-2.776293055617196259e+01
4.952871122441138141e+02,-2.635211719744774328e+01
5.011484981878311373e+02,-2.525961192516212250e+01
5.070098841315484606e+02,-2.405372378660589305e+01
5.128712700752657838e+02,-2.287675984170881449e+01
5.187326560189831071e+02,-2.193187270883883144e+01
5.245940419627004303e+02,-2.063940272788744323e+01
5.304554279064177535e+02,-1.987213855365795467e+01
5.363168138501350768e+02,-1.874593664828609718e+01
5.421781997938524000e+02,-1.740292496299689518e+01
5.480395857375697233e+02,-1.628091267860421354e+01
5.539009716812870465e+02,-1.513057215252735332e+01
5.597623576250043698e+02,-1.387649291650642525e+01
5.656237435687216930e+02,-1.259978718123271868e+01
5.714851295124390163e+02,-1.096405470760351619e+01
5.773465154561563395e+02,-9.285177006059646132e+00
5.832079013998736627e+02,-7.905097129084139418e+00
5.890692873435909860e+02,-6.435136808014408238e+00
5.949306732873083092e+02,-4.860580661532194036e+00
6.007920592310256325e+02,-3.331936426097646731e+00
6.066534451747429557e+02,-2.034472764906162912e+00
6.125148311184602790e+02,-5.446039938478428599e-01
6.183762170621776022e+02,7.524153960809992769e-01
6.242376030058949254e+02,1.923629220505534754e+00
6.300989889496122487e+02,3.384009064877381956e+00
6.359603748933295719e+02,4.704895039758671516e+00
6.418217608370468952e+02,6.014294442819505093e+00
6.476831467807642184e+02,7.205407977231583772e+00
6.535445327244815417e+02,8.432387417393755413e+00
6.594059186681988649e+02,1.006684767879508513e+01
6.652673046119161882e+02,1.153240014061469054e+01
6.711286905556335114e+02,1.333117204472962847e+01
6.769900764993508346e+02,1.418232543562984027e+01
6.828514624430681579e+02,1.569261952997763565e+01
6.887128483867854811e+02,1.684218920309566769e+01
6.945742343305028044e+02,1.818544184649180906e+01
7.004356202742201276e+02,1.914613150865525171e+01
7.062970062179374509e+02,2.017434097925809411e+01
7.121583921616547741e+02,2.127660232334524082e+01
7.180197781053720973e+02,2.261602473634956567e+01
7.238811640490894206e+02,2.390346855283063832e+01
7.297425499928067438e+02,2.471065529182588705e+01
7.356039359365240671e+02,2.577479381665005320e+01
7.414653218802413903e+02,2.688508517731841607e+01
7.473267078239587136e+02,2.783075088221437809e+01
7.531880937676760368e+02,2.906204335376237680e+01
7.590494797113933600e+02,3.020297148670769261e+01
7.649108656551106833e+02,3.094714387640678410e+01
7.707722515988280065e+02,3.230151244099168650e+01
7.766336375425453298e+02,3.341178110719607730e+01
7.824950234862626530e+02,3.476308913027568792e+01
7.883564094299799763e+02,3.558815294066771173e+01
7.942177953736972995e+02,3.675483912266602715e+01
8.000791813174146228e+02,3.792207848772657997e+01
8.059405672611319460e+02,3.928806528758716610e+01
8.118019532048492692e+02,4.056395082880307257e+01
8.176633391485665925e+02,4.190447677974307084e+01
8.235247250922839157e+02,4.283818124449791043e+01
8.293861110360012390e+02,4.411996810880280151e+01
8.352474969797185622e+02,4.481744105964385483e+01
8.411088829234358855e+02,4.600734500069872013e+01
8.469702688671532087e+02,4.727046941793609136e+01
8.528316548108705319e+02,4.841375509447493641e+01
8.586930407545878552e+02,4.922676363057545501e+01
8.645544266983051784e+02,5.064714354296294374e+01
8.704158126420225017e+02,5.176868671824432511e+01
8.762771985857398249e+02,5.282457405152091923e+01
8.821385845294571482e+02,5.411758155596211139e+01
8.879999704731744714e+02,5.504595908234330892e+01
8.938613564168917947e+02,5.626911005306466507e+01
8.997227423606091179e+02,5.729838108298913113e+01
9.055841283043264411e+02,5.834093385969108425e+01
9.114455142480437644e+02,5.944738901114999408e+01
9.173069001917610876e+02,6.072056616323126121e+01
9.231682861354784109e+02,6.157619543961741471e+01
9.290296720791957341e+02,6.266506694082359274e+01
9.348910580229130574e+02,6.354209796972823909e+01
9.407524439666303806e+02,6.462327255487593902e+01
9.466138299103477038e+02,6.571576214417375184e+01
9.524752158540650271e+02,6.687897890774479492e+01
9.583366017977823503e+02,6.819844032762799202e+01
9.641979877414996736e+02,6.888122803116104365e+01
9.700593736852169968e+02,6.957822273527554557e+01
9.759207596289343201e+02,7.052283701480459399e+01
9.817821455726516433e+02,7.140925001841719677e+01
9.876435315163689665e+02,7.219257821771954298e+01
9.935049174600862898e+02,7.295841261789644250e+01
9.993663034038036130e+02,7.393151612629495162e+01
1.005227689347520936e+03,7.487569524207644633e+01
1.011089075291238260e+03,7.573741563911923436e+01
1.016950461234955583e+03,7.648924685592783135e+01
1.022811847178672906e+03,7.705158457527109306e+01
1.028673233122390229e+03,7.785798862547896704e+01
1.034534619066107552e+03,7.828093359109423943e+01
1.040396005009824876e+03,7.904101888000955967e+01
1.046257390953542199e+03,7.981515342365355536e+01
1.052118776897259522e+03,8.019328162365782475e+01
1.057980162840976845e+03,8.091342961146528978e+01
1.063841548784694169e+03,8.149598248323145810e+01
1.069702934728411492e+03,8.231369149672028129e+01
1.075564320672128815e+03,8.291305457799474254e+01
1.081425706615846138e+03,8.347549784096868564e+01
1.087287092559563462e+03,8.373888426848462530e+01
1.093148478503280785e+03,8.419776994348779908e+01
1.099009864446998108e+03,8.493793763597149393e+01
1.104871250390715431e+03,8.540156393250356359e+01
1.110732636334432755e+03,8.562226551089496240e+01
1.116594022278150078e+03,8.573803849054812076e+01
1.122455408221867401e+03,8.610432595557114155e+01
1.128316794165584724e+03,8.641556937037761088e+01
1.134178180109302048e+03,8.681848972418035260e+01
1.140039566053019371e+03,8.690317630371005464e+01
1.145900951996736694e+03,8.748607608934788971e+01
1.151762337940454017e+03,8.791376564362676049e+01
1.157623723884171341e+03,8.821123591875254988e+01
1.163485109827888664e+03,8.864701667654360051e+01
1.169346495771605987e+03,8.864598768037025422e+01
1.175207881715323310e+03,8.876371331190703984e+01
1.181069267659040634e+03,8.885996543882367860e+01
1.186930653602757957e+03,8.895977678915868125e+01
1.192792039546475280e+03,8.935781098056386895e+01
1.198653425490192603e+03,8.984428406867455408e+01
1.204514811433909927e+03,8.980933457870025904e+01
1.210376197377627250e+03,8.981727268214055471e+01
1.216237583321344573e+03,9.008451591199194297e+01
1.222098969265061896e+03,9.026215133799010459e+01
1.227960355208779220e+03,9.068837688672830666e+01
1.233821741152496543e+03,9.077946196298918835e+01
1.239683127096213866e+03,9.116933476399069036e+01
1.245544513039931189e+03,9.123079193017309763e+01
1.251405898983648513e+03,9.145861613394355061e+01
1.257267284927365836e+03,9.192141927318147054e+01
1.263128670871083159e+03,9.191374200798243521e+01
1.268990056814800482e+03,9.238265890095139810e+01
1.274851442758517805e+03,9.208347904598565492e+01
1.280712828702235129e+03,9.265909167708755945e+01
1.286574214645952452e+03,9.275175201318373297e+01
1.292435600589669775e+03,9.299545177160244691e+01
1.298296986533387098e+03,9.302397575365945670e+01
1.304158372477104422e+03,9.305384854711920184e+01
1.310019758420821745e+03,9.299718846729977884e+01
1.315881144364539068e+03,9.317490328873185490e+01
1.321742530308256391e+03,9.309903881827459315e+01
1.327603916251973715e+03,9.302093556228504667e+01
1.333465302195691038e+03,9.299189761256864983e+01
1.339326688139408361e+03,9.308063032702611395e+01
1.345188074083125684e+03,9.311231497601191620e+01
1.351049460026843008e+03,9.316436673561753423e+01
1.356910845970560331e+03,9.324462676760592217e+01
1.362772231914277654e+03,9.323917710146982074e+01
1.368633617857994977e+03,9.339940112035202446e+01
1.374495003801712301e+03,9.329828233590778552e+01
1.380356389745429624e+03,9.356990627619217094e+01
1.386217775689146947e+03,9.367420042949403580e+01
1.392079161632864270e+03,9.374080625032158309e+01
1.397940547576581594e+03,9.349928540795720266e+01
1.403801933520298917e+03,9.338370346716290271e+01
1.409663319464016240e+03,9.360199629364713303e+01
1.415524705407733563e+03,9.330970657687080916e+01
1.421386091351450887e+03,9.314095910789170318e+01
1.427247477295168210e+03,9.309496586399843920e+01
1.433108863238885533e+03,9.276216121035432138e+01
1.438970249182602856e+03,9.244618060407718474e+01
1.444831635126320180e+03,9.262461494114116078e+01
1.450693021070037503e+03,9.239215626611411381e+01
1.456554407013754826e+03,9.221770830642857675e+01
1.462415792957472149e+03,9.186568159968517477e+01
1.468277178901189473e+03,9.177889749245618134e+01
1.474138564844906796e+03,9.152173385223187552e+01
1.479999950788624119e+03,9.116302906740656908e+01
1.485861336732341442e+03,9.064986130098124306e+01
1.491722722676058766e+03,9.065120688873922461e+01
1.497584108619776089e+03,9.023570519729410933e+01
1.503445494563493412e+03,8.981141686739083241e+01
1.509306880507210735e+03,8.914279155239637475e+01
1.515168266450928058e+03,8.902928725222983530e+01
1.521029652394645382e+03,8.850477213875502969e+01
1.526891038338362705e+03,8.774249276197855352e+01
1.532752424282080028e+03,8.759410599277758536e+01
1.538613810225797351e+03,8.702391361244463042e+01
1.544475196169514675e+03,8.628345332184660776e+01
1.550336582113231998e+03,8.594607512146605188e+01
1.556197968056949321e+03,8.575017247798341202e+01
1.562059354000666644e+03,8.523410049478420092e+01
1.567920739944383968e+03,8.444067416089680478e+01
1.573782125888101291e+03,8.382149570536296324e+01
1.579643511831818614e+03,8.312367331434228390e+01
1.585504897775535937e+03,8.217259696867444063e+01
1.591366283719253261e+03,8.140248650005065656e+01
1.597227669662970584e+03,8.063004268273654418e+01
1.603089055606687907e+03,8.001987077689136640e+01
1.608950441550405230e+03,7.950174734085825889e+01
1.614811827494122554e+03,7.860536751083293439e+01
1.620673213437839877e+03,7.803459422608564466e+01
1.626534599381557200e+03,7.711039033478327553e+01
1.632395985325274523e+03,7.621481879258182346e+01
1.638257371268991847e+03,7.546902115023115698e+01
1.644118757212709170e+03,7.413308934888939916e+01
1.649980143156426493e+03,7.324141113392943225e+01
1.655841529100143816e+03,7.260202916641952697e+01
1.661702915043861140e+03,7.147504674932639546e+01
1.667564300987578463e+03,7.047738242535952224e+01
1.673425686931295786e+03,6.947797259142980408e+01
1.679287072875013109e+03,6.834575730364237245e+01
1.685148458818730433e+03,6.765417853401172010e+01
1.691009844762447756e+03,6.648940768861611161e+01
1.696871230706165079e+03,6.504220347567601834e+01
1.702732616649882402e+03,6.443396168080741404e+01
1.708594002593599726e+03,6.326380377597786975e+01
1.714455388537317049e+03,6.225304708389252539e+01
1.720316774481034372e+03,6.152288420442183536e+01
1.726178160424751695e+03,6.034215520380015363e+01
1.732039546368469018e+03,5.911907731338233418e+01
1.737900932312186342e+03,5.795745828686015955e+01
1.743762318255903665e+03,5.670018392098415916e+01
1.749623704199620988e+03,5.569459888386643343e+01
1.755485090143338311e+03,5.453136777729505980e+01
1.761346476087055635e+03,5.385355713281857959e+01
1.767207862030772958e+03,5.230380947103169831e+01
1.773069247974490281e+03,5.117751097866904075e+01
1.778930633918207604e+03,5.005664159990293172e+01
1.784792019861924928e+03,4.857536948468385418e+01
1.790653405805642251e+03,4.747244964018694446e+01
1.796514791749359574e+03,4.626029129859514200e+01
1.802376177693076897e+03,4.519929260001821092e+01
1.808237563636794221e+03,4.385405395295504860e+01
1.814098949580511544e+03,4.253716462435617984e+01
1.819960335524228867e+03,4.177865462190856505e+01
1.825821721467946190e+03,4.024728984543710197e+01
1.831683107411663514e+03,3.908193190669113903e+01
1.837544493355380837e+03,3.769933841770455984e+01
1.843405879299098160e+03,3.678610631327811120e+01
1.849267265242815483e+03,3.515887081676780213e+01
1.855128651186532807e+03,3.416524533852905421e+01
1.860990037130250130e+03,3.293498114289856460e+01
1.866851423073967453e+03,3.162413845357167830e+01
1.872712809017684776e+03,3.023222510873239699e+01
1.878574194961402100e+03,2.873265918485417103e+01
1.884435580905119423e+03,2.771638469487014333e+01
1.890296966848836746e+03,2.627837670306315943e+01
1.896158352792554069e+03,2.515744231494016958e+01
1.902019738736271393e+03,2.387473995623989609e+01
1.907881124679988716e+03,2.245588627788658442e+01
1.913742510623706039e+03,2.101347566837437952e+01
1.919603896567423362e+03,1.957313003881393954e+01
1.925465282511140686e+03,1.843009670145891832e+01
1.931326668454858009e+03,1.726210235762640011e+01
1.937188054398575332e+03,1.569469120986344990e+01
1.943049440342292655e+03,1.392744564278907227e+01
1.948910826286009979e+03,1.273398620347016674e+01
1.954772212229727302e+03,1.088750870323912423e+01
1.960633598173444625e+03,9.553026610333342106e+00
1.966494984117161948e+03,8.364794144495961703e+00
1.972356370060879271e+03,6.974462989403940050e+00
1.978217756004596595e+03,5.538142819020579921e+00
1.984079141948313918e+03,4.290223302427087049e+00
1.989940527892031241e+03,2.473580389475765973e+00
1.995801913835748564e+03,8.966441522147491350e-01
2.001663299779465888e+03,-5.714840340913235339e-01
2.007524685723183211e+03,-1.983422870561346141e+00
2.013386071666900534e+03,-3.817966716430654550e+00
2.019247457610617857e+03,-5.466718913898536591e+00
2.025108843554335181e+03,-7.164938964575905622e+00
2.030970229498052504e+03,-8.947841379277887697e+00
2.036831615441769827e+03,-1.062450316572284414e+01
2.042693001385487150e+03,-1.244757209403025477e+01
2.048554387329204474e+03,-1.431309581853344248e+01
2.054415773272921797e+03,-1.558657169950775767e+01
2.060277159216639120e+03,-1.738169436766472487e+01
2.066138545160356443e+03,-1.918572196647130568e+01
2.071999931104073767e+03,-2.109473616760416803e+01
2.077861317047791090e+03,-2.321351401559868677e+01
2.083722702991508413e+03,-2.478577697090413068e+01
2.089584088935225736e+03,-2.638596337622353261e+01
2.095445474878943060e+03,-2.822321407528400528e+01
2.101306860822660383e+03,-3.020225499602695862e+01
2.107168246766377706e+03,-3.225390253531080020e+01
2.113029632710095029e+03,-3.430027353477961327e+01
2.118891018653812353e+03,-3.635045790267405863e+01
2.124752404597529676e+03,-3.864837629373416661e+01
2.130613790541246999e+03,-4.062038144683804575e+01
2.136475176484964322e+03,-4.252778504732913945e+01
2.142336562428681646e+03,-4.495370466729528403e+01
2.148197948372398969e+03,-4.724620953874383389e+01
2.154059334316116292e+03,-4.953614282401920121e+01
2.159920720259833615e+03,-5.170211797213190152e+01
2.165782106203550939e+03,-5.396194939395138590e+01
2.171643492147268262e+03,-5.612466663920545784e+01
2.177504878090985585e+03,-5.848635791179106036e+01
2.183366264034702908e+03,-6.079516642566618856e+01
2.189227649978420231e+03,-6.325150403659704779e+01
2.195089035922137555e+03,-6.529039989348385120e+01
2.200950421865854878e+03,-6.748625508150108487e+01
2.206811807809572201e+03,-6.970027306315644466e+01
2.212673193753289524e+03,-7.219374093600917774e+01
2.218534579697006848e+03,-7.459302578790972404e+01
2.224395965640724171e+03,-7.701155346416149428e+01
2.230257351584441494e+03,-7.943228538931724358e+01
2.236118737528158817e+03,-8.173381110873312139e+01
2.241980123471876141e+03,-8.402085367026278107e+01
2.247841509415593464e+03,-8.677212730173596356e+01
2.253702895359310787e+03,-8.911823049707702182e+01
2.259564281303028110e+03,-9.163354665026425039e+01
2.265425667246745434e+03,-9.403140398973592085e+01
2.271287053190462757e+03,-9.622517177654790999e+01
2.277148439134180080e+03,-9.868485821468253505e+01
2.283009825077897403e+03,-1.012194591009006217e+02
2.288871211021614727e+03,-1.037771287308570862e+02
2.294732596965332050e+03,-1.063147172644310388e+02
2.300593982909049373e+03,-1.090326034995308220e+02
2.306455368852766696e+03,-1.111309509922790966e+02
2.312316754796484020e+03,-1.136363987289558679e+02
2.318178140740201343e+03,-1.163231426938372266e+02
2.324039526683918666e+03,-1.189392847512941103e+02
2.329900912627635989e+03,-1.214155728899812914e+02
2.335762298571353313e+03,-1.240219564083550239e+02
2.341623684515070636e+03,-1.263760698165555141e+02
2.347485070458787959e+03,-1.289565995390150874e+02
2.353346456402505282e+03,-1.313463869601756073e+02
2.359207842346222606e+03,-1.339023503020620467e+02
2.365069228289939929e+03,-1.363290930393694964e+02
2.370930614233657252e+03,-1.388617652323425773e+02
2.376792000177374575e+03,-1.411701773110475813e+02
2.382653386121091899e+03,-1.436895190735908443e+02
2.388514772064809222e+03,-1.460895979839613403e+02
2.394376158008526545e+03,-1.485620706212262405e+02
2.400237543952243868e+03,-1.506201863470082571e+02
2.406098929895961192e+03,-1.525947589879155544e+02
2.411960315839678515e+03,-1.552601739268050949e+02
2.417821701783395838e+03,-1.574164804082241744e+02
2.423683087727113161e+03,-1.595336481230645518e+02
2.429544473670830484e+03,-1.614641221598157586e+02
2.435405859614547808e+03,-1.633038764765685471e+02
2.441267245558265131e+03,-1.656794317310703093e+02
2.447128631501982454e+03,-1.678344031500356550e+02
2.452990017445699777e+03,-1.697777854403112485e+02
2.458851403389417101e+03,-1.722665577784467246e+02
2.464712789333134424e+03,-1.749966017963395757e+02
2.470574175276851747e+03,-1.772028297609792276e+02
2.476435561220569070e+03,-1.797987719759168783e+02
2.482296947164286394e+03,-1.826194662064751242e+02
2.488158333108003717e+03,-1.857782692056280780e+02
2.494019719051721040e+03,-1.884057178120530693e+02
2.499881104995438363e+03,-1.917110523821796448e+02
2.505742490939155687e+03,-1.953901452814986897e+02
2.511603876882873010e+03,-1.988953373129026829e+02
2.517465262826590333e+03,-2.023573737557416621e+02
2.523326648770307656e+03,-2.063766641405162829e+02
2.529188034714024980e+03,-1.962459996133700315e+02
2.535049420657742303e+03,nan
