     Count               Iteration-1          Iteration-143001 
      1527  0.000000000000000000e+00  4.396851024983988623e+02 
      1528  0.000000000000000000e+00  4.400112405272251408e+02 
      1529  0.000000000000000000e+00  4.403363058120078222e+02 
      1530  0.000000000000000000e+00  4.406603012430350077e+02 
      1531  0.000000000000000000e+00  4.409832296507012188e+02 
      1532  0.000000000000000000e+00  4.413050938006338697e+02 
      1533  0.000000000000000000e+00  4.416258963825391675e+02 
      1534  0.000000000000000000e+00  4.419456399962465412e+02 
      1535  0.000000000000000000e+00  4.422643271379793646e+02 
      1536  0.000000000000000000e+00  4.425819601875852527e+02 
      1537  0.000000000000000000e+00  4.428985413959467223e+02 
      1538  0.000000000000000000e+00  4.432140728733558603e+02 
      1539  0.000000000000000000e+00  4.435285568783728536e+02 
      1540  0.000000000000000000e+00  4.438419957943381178e+02 
      1541  0.000000000000000000e+00  4.441543921709111942e+02 
      1542  0.000000000000000000e+00  4.444657487750672544e+02 
      1543  0.000000000000000000e+00  4.447760685269307714e+02 
      1544  0.000000000000000000e+00  4.450853544407960953e+02 
      1545  0.000000000000000000e+00  4.453936096344649513e+02 
      1546  0.000000000000000000e+00  4.457008373062994906e+02 
      1547  0.000000000000000000e+00  4.460070407127536782e+02 
      1548  0.000000000000000000e+00  4.463122231469762937e+02 
      1549  0.000000000000000000e+00  4.466163879178694174e+02 
      1550  0.000000000000000000e+00  4.469195383302057394e+02 
      1551  0.000000000000000000e+00  4.472216776562081577e+02 
      1552  0.000000000000000000e+00  4.475228092319447342e+02 
      1553  0.000000000000000000e+00  4.478229366073746291e+02 
      1554  0.000000000000000000e+00  4.481220634657783535e+02 
      1555  0.000000000000000000e+00  4.484201935979790505e+02 
      1556  0.000000000000000000e+00  4.487173308777978491e+02 
      1557  0.000000000000000000e+00  4.490134792706751341e+02 
      1558  0.000000000000000000e+00  4.493086428095090810e+02 
      1559  0.000000000000000000e+00  4.496028255710433541e+02 
      1560  0.000000000000000000e+00  4.498960316534942763e+02 
      1561  0.000000000000000000e+00  4.501882651546970351e+02 
      1562  0.000000000000000000e+00  4.504795301514585617e+02 
      1563  0.000000000000000000e+00  4.507698297071444813e+02 
      1564  0.000000000000000000e+00  4.510591670833469493e+02 
      1565  0.000000000000000000e+00  4.513475457119420753e+02 
      1566  0.000000000000000000e+00  4.516349691840218838e+02 
      1567  0.000000000000000000e+00  4.519214412222029864e+02 
      1568  0.000000000000000000e+00  4.522069656545534144e+02 
      1569  0.000000000000000000e+00  4.524915468651557831e+02 
      1570  0.000000000000000000e+00  4.527751892523455126e+02 
      1571  0.000000000000000000e+00  4.530578972061038030e+02 
      1572  0.000000000000000000e+00  4.533396750868672598e+02 
      1573  0.000000000000000000e+00  4.536205272046527170e+02 
      1574  0.000000000000000000e+00  4.539004577995835916e+02 
      1575  0.000000000000000000e+00  4.541794713040437728e+02 
      1576  0.000000000000000000e+00  4.544575723737112867e+02 
      1577  0.000000000000000000e+00  4.547347658700645070e+02 
      1578  0.000000000000000000e+00  4.550110568017277615e+02 
      1579  0.000000000000000000e+00  4.552864502952855901e+02 
      1580  0.000000000000000000e+00  4.555609515676503634e+02 
      1581  0.000000000000000000e+00  4.558345659368732754e+02 
      1582  0.000000000000000000e+00  4.561072987554005636e+02 
      1583  0.000000000000000000e+00  4.563791553851233402e+02 
      1584  0.000000000000000000e+00  4.566501411739004652e+02 
      1585  0.000000000000000000e+00  4.569202614325625973e+02 
      1586  0.000000000000000000e+00  4.571895214133616037e+02 
      1587  0.000000000000000000e+00  4.574579264171536579e+02 
      1588  0.000000000000000000e+00  4.577254818718273555e+02 
      1589  0.000000000000000000e+00  4.579921930102648275e+02 
      1590  0.000000000000000000e+00  4.582580648084909853e+02 
      1591  0.000000000000000000e+00  4.585231019731526203e+02 
      1592  0.000000000000000000e+00  4.587873089302981953e+02 
      1593  0.000000000000000000e+00  4.590506890147256627e+02 
      1594  0.000000000000000000e+00  4.593132453290213562e+02 
      1595  0.000000000000000000e+00  4.595749807316460647e+02 
      1596  0.000000000000000000e+00  4.598358978265365522e+02 
      1597  0.000000000000000000e+00  4.600959989526086247e+02 
      1598  0.000000000000000000e+00  4.603552861747447196e+02 
      1599  0.000000000000000000e+00  4.606137622098968336e+02 
      1600  0.000000000000000000e+00  4.608714303323101262e+02 
      1601  0.000000000000000000e+00  4.611282942641801696e+02 
      1602  0.000000000000000000e+00  4.613843581563683074e+02 
      1603  0.000000000000000000e+00  4.616396265476242888e+02 
      1604  0.000000000000000000e+00  4.618941043257937054e+02 
      1605  0.000000000000000000e+00  4.621477971326752936e+02 
      1606  0.000000000000000000e+00  4.624007108464215321e+02 
      1607  0.000000000000000000e+00  4.626528515471272840e+02 
      1608  0.000000000000000000e+00  4.629042254842114517e+02 
      1609  0.000000000000000000e+00  4.631548386384486662e+02 
      1610  0.000000000000000000e+00  4.634046967092368163e+02 
      1611  0.000000000000000000e+00  4.636538054204212926e+02 
      1612  0.000000000000000000e+00  4.639021706887139658e+02 
      1613  0.000000000000000000e+00  4.641497984973800612e+02 
      1614  0.000000000000000000e+00  4.643966947819061488e+02 
      1615  0.000000000000000000e+00  4.646428654076434555e+02 
      1616  0.000000000000000000e+00  4.648883161490734324e+02 
      1617  0.000000000000000000e+00  4.651330520918681941e+02 
      1618  0.000000000000000000e+00  4.653770782416424368e+02 
      1619  0.000000000000000000e+00  4.656203995037941468e+02 
      1620  0.000000000000000000e+00  4.658630206651151298e+02 
      1621  0.000000000000000000e+00  4.661049465175029241e+02 
      1622  0.000000000000000000e+00  4.663461818352614046e+02 
      1623  0.000000000000000000e+00  4.665867315703538338e+02 
      1624  0.000000000000000000e+00  4.668266009665704814e+02 
      1625  0.000000000000000000e+00  4.670657954536738430e+02 
      1626  0.000000000000000000e+00  4.673043205511630163e+02 
      1627  0.000000000000000000e+00  4.675421818406897501e+02 
      1628  0.000000000000000000e+00  4.677793849403255422e+02 
      1629  0.000000000000000000e+00  4.680159355768032015e+02 
      1630  0.000000000000000000e+00  4.682518394557281454e+02 
      1631  0.000000000000000000e+00  4.684871022384503476e+02 
      1632  0.000000000000000000e+00  4.687217295206700669e+02 
      1633  0.000000000000000000e+00  4.689557269138726951e+02 
      1634  0.000000000000000000e+00  4.691890999259042587e+02 
      1635  0.000000000000000000e+00  4.694218542062904476e+02 
      1636  0.000000000000000000e+00  4.696539955603155363e+02 
      1637  0.000000000000000000e+00  4.698855299183144894e+02 
      1638  0.000000000000000000e+00  4.701164633068769945e+02 
      1639  0.000000000000000000e+00  4.703468018205112458e+02 
      1640  0.000000000000000000e+00  4.705765515951890166e+02 
      1641  0.000000000000000000e+00  4.708057184363868828e+02 
      1642  0.000000000000000000e+00  4.710343081706907356e+02 
      1643  0.000000000000000000e+00  4.712623266209317308e+02 
      1644  0.000000000000000000e+00  4.714897795832369525e+02 
      1645  0.000000000000000000e+00  4.717166726082352852e+02 
      1646  0.000000000000000000e+00  4.719430111410256359e+02 
      1647  0.000000000000000000e+00  4.721688005585530163e+02 
      1648  0.000000000000000000e+00  4.723940460810862874e+02 
      1649  0.000000000000000000e+00  4.726187527558743682e+02 
      1650  0.000000000000000000e+00  4.728429254426171156e+02 
      1651  0.000000000000000000e+00  4.730665682762964934e+02 
      1652  0.000000000000000000e+00  4.732896852221458062e+02 
      1653  0.000000000000000000e+00  4.735122800612207357e+02 
      1654  0.000000000000000000e+00  4.737343563778846942e+02 
      1655  0.000000000000000000e+00  4.739559175470076866e+02 
      1656  0.000000000000000000e+00  4.741769667230441883e+02 
      1657  0.000000000000000000e+00  4.743975069909546960e+02 
      1658  0.000000000000000000e+00  4.746175414960991930e+02 
      1659  0.000000000000000000e+00  4.748370734610052750e+02 
      1660  0.000000000000000000e+00  4.750561060966205105e+02 
      1661  0.000000000000000000e+00  4.752746425828011638e+02 
      1662  0.000000000000000000e+00  4.754926860507452488e+02 
      1663  0.000000000000000000e+00  4.757102397286416817e+02 
      1664  0.000000000000000000e+00  4.759273067484103876e+02 
      1665  0.000000000000000000e+00  4.761438901302233830e+02 
      1666  0.000000000000000000e+00  4.763599927688302387e+02 
      1667  0.000000000000000000e+00  4.765756174197199471e+02 
      1668  0.000000000000000000e+00  4.767907666870630692e+02 
      1669  0.000000000000000000e+00  4.770054430341225498e+02 
      1670  0.000000000000000000e+00  4.772196487697936504e+02 
      1671  0.000000000000000000e+00  4.774333859512602203e+02 
      1672  0.000000000000000000e+00  4.776466563787530504e+02 
      1673  0.000000000000000000e+00  4.778594615889729766e+02 
      1674  0.000000000000000000e+00  4.780718028502186030e+02 
      1675  0.000000000000000000e+00  4.782836808784577443e+02 
      1676  0.000000000000000000e+00  4.784950961364481259e+02 
      1677  0.000000000000000000e+00  4.787060488288572628e+02 
      1678  0.000000000000000000e+00  4.789165388990945758e+02 
      1679  0.000000000000000000e+00  4.791265660255781427e+02 
      1680  0.000000000000000000e+00  4.793361296196827652e+02 
      1681  0.000000000000000000e+00  4.795452294607777048e+02 
      1682  0.000000000000000000e+00  4.797538657895786400e+02 
      1683  0.000000000000000000e+00  4.799620391373134680e+02 
      1684  0.000000000000000000e+00  4.801697502448748764e+02 
      1685  0.000000000000000000e+00  4.803770000395401212e+02 
      1686  0.000000000000000000e+00  4.805837896136936820e+02 
      1687  0.000000000000000000e+00  4.807901197298611464e+02 
      1688  0.000000000000000000e+00  4.809959913156067159e+02 
      1689  0.000000000000000000e+00  4.812014054423869993e+02 
      1690  0.000000000000000000e+00  4.814063633064849910e+02 
      1691  0.000000000000000000e+00  4.816108658833656477e+02 
      1692  0.000000000000000000e+00  4.818149139243156469e+02 
      1693  0.000000000000000000e+00  4.820185082679935817e+02 
      1694  0.000000000000000000e+00  4.822216499546553337e+02 
      1695  0.000000000000000000e+00  4.824243401410924434e+02 
      1696  0.000000000000000000e+00  4.826265800245365654e+02 
      1697  0.000000000000000000e+00  4.828283708277081132e+02 
      1698  0.000000000000000000e+00  4.830297137858499354e+02 
      1699  0.000000000000000000e+00  4.832306103467086587e+02 
      1700  0.000000000000000000e+00  4.834310619269922995e+02 
      1701  0.000000000000000000e+00  4.836310699007632365e+02 
      1702  0.000000000000000000e+00  4.838306355897460094e+02 
      1703  0.000000000000000000e+00  4.840297601003167074e+02 
      1704  0.000000000000000000e+00  4.842284443216226464e+02 
      1705  0.000000000000000000e+00  4.844266891014944463e+02 
      1706  0.000000000000000000e+00  4.846244954908737554e+02 
      1707  0.000000000000000000e+00  4.848218646009548252e+02 
      1708  0.000000000000000000e+00  4.850187974756873928e+02 
      1709  0.000000000000000000e+00  4.852152950834765761e+02 
      1710  0.000000000000000000e+00  4.854113583106461647e+02 
      1711  0.000000000000000000e+00  4.856069870713166097e+02 
      1712  0.000000000000000000e+00  4.858021812611319774e+02 
      1713  0.000000000000000000e+00  4.859969407484524027e+02 
      1714  0.000000000000000000e+00  4.861912653675209413e+02 
      1715  0.000000000000000000e+00  4.863851548489123502e+02 
      1716  0.000000000000000000e+00  4.865786085967569647e+02 
      1717  0.000000000000000000e+00  4.867716261639610593e+02 
      1718  0.000000000000000000e+00  4.869642073382204899e+02 
      1719  0.000000000000000000e+00  4.871563521232330345e+02 
      1720  0.000000000000000000e+00  4.873480607220864158e+02 
      1721  0.000000000000000000e+00  4.875393335198592695e+02 
      1722  0.000000000000000000e+00  4.877301710683721012e+02 
      1723  0.000000000000000000e+00  4.879205734110039998e+02 
      1724  0.000000000000000000e+00  4.881105407848980349e+02 
      1725  0.000000000000000000e+00  4.883000736042715175e+02 
      1726  0.000000000000000000e+00  4.884891724460376281e+02 
      1727  0.000000000000000000e+00  4.886778377403611557e+02 
      1728  0.000000000000000000e+00  4.888660699085523902e+02 
      1729  0.000000000000000000e+00  4.890538692706037978e+02 
      1730  0.000000000000000000e+00  4.892412359806681366e+02 
      1731  0.000000000000000000e+00  4.894281700265969448e+02 
      1732  0.000000000000000000e+00  4.896146712315800187e+02 
      1733  0.000000000000000000e+00  4.898007396907978546e+02 
      1734  0.000000000000000000e+00  4.899863752993280741e+02 
      1735  0.000000000000000000e+00  4.901715777540422323e+02 
      1736  0.000000000000000000e+00  4.903563465574264910e+02 
      1737  0.000000000000000000e+00  4.905406810199289112e+02 
      1738  0.000000000000000000e+00  4.907245802642186163e+02 
      1739  0.000000000000000000e+00  4.909080432377219267e+02 
      1740  0.000000000000000000e+00  4.910910687816852942e+02 
      1741  0.000000000000000000e+00  4.912736556998298738e+02 
      1742  0.000000000000000000e+00  4.914558027279065868e+02 
      1743  0.000000000000000000e+00  4.916375085326172893e+02 
      1744  0.000000000000000000e+00  4.918187717124185951e+02 
      1745  0.000000000000000000e+00  4.919995901008844612e+02 
      1746  0.000000000000000000e+00  4.921799615242423442e+02 
      1747  0.000000000000000000e+00  4.923598837992577728e+02 
      1748  0.000000000000000000e+00  4.925393547331506170e+02 
      1749  0.000000000000000000e+00  4.927183721219315089e+02 
      1750  0.000000000000000000e+00  4.928969337507536466e+02 
      1751  0.000000000000000000e+00  4.930750373590424260e+02 
      1752  0.000000000000000000e+00  4.932526805900139948e+02 
      1753  0.000000000000000000e+00  4.934298611758488846e+02 
      1754  0.000000000000000000e+00  4.936065769584578788e+02 
      1755  0.000000000000000000e+00  4.937828258836948976e+02 
      1756  0.000000000000000000e+00  4.939586059977182799e+02 
      1757  0.000000000000000000e+00  4.941339147734458948e+02 
      1758  0.000000000000000000e+00  4.943087498335671626e+02 
      1759  0.000000000000000000e+00  4.944831089439003904e+02 
      1760  0.000000000000000000e+00  4.946569900090787542e+02 
      1761  0.000000000000000000e+00  4.948303910664192244e+02 
      1762  0.000000000000000000e+00  4.950033102821171838e+02 
      1763  0.000000000000000000e+00  4.951757459213807806e+02 
      1764  0.000000000000000000e+00  4.953476963724365874e+02 
      1765  0.000000000000000000e+00  4.955191600299289121e+02 
      1766  0.000000000000000000e+00  4.956901352848553870e+02 
      1767  0.000000000000000000e+00  4.958606205249081995e+02 
      1768  0.000000000000000000e+00  4.960306141370539876e+02 
      1769  0.000000000000000000e+00  4.962001145171305438e+02 
      1770  0.000000000000000000e+00  4.963691200627172293e+02 
      1771  0.000000000000000000e+00  4.965376291738380132e+02 
      1772  0.000000000000000000e+00  4.967056402558351920e+02 
      1773  0.000000000000000000e+00  4.968731515665476763e+02 
      1774  0.000000000000000000e+00  4.970401612259214517e+02 
      1775  0.000000000000000000e+00  4.972066675210190851e+02 
      1776  0.000000000000000000e+00  4.973726688495474946e+02 
      1777  0.000000000000000000e+00  4.975381637425056738e+02 
      1778  0.000000000000000000e+00  4.977031508862335158e+02 
      1779  0.000000000000000000e+00  4.978676291173952677e+02 
      1780  0.000000000000000000e+00  4.980315974202030702e+02 
      1781  0.000000000000000000e+00  4.981950543649415977e+02 
      1782  0.000000000000000000e+00  4.983579987103884719e+02 
      1783  0.000000000000000000e+00  4.985204293977648717e+02 
      1784  0.000000000000000000e+00  4.986823455470997715e+02 
      1785  0.000000000000000000e+00  4.988437462041031836e+02 
      1786  0.000000000000000000e+00  4.990046303474775300e+02 
      1787  0.000000000000000000e+00  4.991649971404998496e+02 
      1788  0.000000000000000000e+00  4.993248462212351910e+02 
      1789  0.000000000000000000e+00  4.994841775420356953e+02 
      1790  0.000000000000000000e+00  4.996429912271438525e+02 
      1791  0.000000000000000000e+00  4.998012875672711743e+02 
      1792  0.000000000000000000e+00  4.999590670165782740e+02 
      1793  0.000000000000000000e+00  5.001163295928191701e+02 
      1794  0.000000000000000000e+00  5.002730755206235926e+02 
      1795  0.000000000000000000e+00  5.004293052247456899e+02 
      1796  0.000000000000000000e+00  5.005850193259401522e+02 
      1797  0.000000000000000000e+00  5.007402183451235373e+02 
      1798  0.000000000000000000e+00  5.008949023452350957e+02 
      1799  0.000000000000000000e+00  5.010490712621419789e+02 
      1800  0.000000000000000000e+00  5.012027250810541545e+02 
      1801  0.000000000000000000e+00  5.013558638366163223e+02 
      1802  0.000000000000000000e+00  5.015084876155247571e+02 
      1803  0.000000000000000000e+00  5.016605965565931911e+02 
      1804  0.000000000000000000e+00  5.018121908532913267e+02 
      1805  0.000000000000000000e+00  5.019632695974936496e+02 
      1806  0.000000000000000000e+00  5.021138320382987104e+02 
      1807  0.000000000000000000e+00  5.022638775786958831e+02 
      1808  0.000000000000000000e+00  5.024134057750683269e+02 
      1809  0.000000000000000000e+00  5.025624161365548161e+02 
      1810  0.000000000000000000e+00  5.027109080662664837e+02 
      1811  0.000000000000000000e+00  5.028588809415098808e+02 
      1812  0.000000000000000000e+00  5.030063341515073603e+02 
      1813  0.000000000000000000e+00  5.031532671004590043e+02 
      1814  0.000000000000000000e+00  5.032996792133740769e+02 
      1815  0.000000000000000000e+00  5.034455709420082030e+02 
      1816  0.000000000000000000e+00  5.035909426805740736e+02 
      1817  0.000000000000000000e+00  5.037357947712447412e+02 
      1818  0.000000000000000000e+00  5.038801275120712262e+02 
      1819  0.000000000000000000e+00  5.040239411836508907e+02 
      1820  0.000000000000000000e+00  5.041672361178063397e+02 
      1821  0.000000000000000000e+00  5.043100126317688137e+02 
      1822  0.000000000000000000e+00  5.044522710652217938e+02 
      1823  0.000000000000000000e+00  5.045940118841236881e+02 
      1824  0.000000000000000000e+00  5.047352356678853766e+02 
      1825  0.000000000000000000e+00  5.048759430995235107e+02 
      1826  0.000000000000000000e+00  5.050161349423037791e+02 
      1827  0.000000000000000000e+00  5.051558114400364161e+02 
      1828  0.000000000000000000e+00  5.052949730051017809e+02 
      1829  0.000000000000000000e+00  5.054336202153334625e+02 
      1830  0.000000000000000000e+00  5.055717538136598819e+02 
      1831  0.000000000000000000e+00  5.057093747049298713e+02 
      1832  0.000000000000000000e+00  5.058464839555083472e+02 
      1833  0.000000000000000000e+00  5.059830824772440110e+02 
      1834  0.000000000000000000e+00  5.061191708310931290e+02 
      1835  0.000000000000000000e+00  5.062547493852516709e+02 
      1836  0.000000000000000000e+00  5.063898184251846715e+02 
      1837  0.000000000000000000e+00  5.065243781607265419e+02 
      1838  0.000000000000000000e+00  5.066584287344211361e+02 
      1839  0.000000000000000000e+00  5.067919699352194129e+02 
      1840  0.000000000000000000e+00  5.069250015301669237e+02 
      1841  0.000000000000000000e+00  5.070575232703438360e+02 
      1842  0.000000000000000000e+00  5.071895348994088408e+02 
      1843  0.000000000000000000e+00  5.073210361590486173e+02 
      1844  0.000000000000000000e+00  5.074520267970550549e+02 
      1845  0.000000000000000000e+00  5.075825065484366405e+02 
      1846  0.000000000000000000e+00  5.077124751167203840e+02 
      1847  0.000000000000000000e+00  5.078419322642201337e+02 
      1848  0.000000000000000000e+00  5.079708778301546204e+02 
      1849  0.000000000000000000e+00  5.080993117473379925e+02 
      1850  0.000000000000000000e+00  5.082272340886026996e+02 
      1851  0.000000000000000000e+00  5.083546452529778890e+02 
      1852  0.000000000000000000e+00  5.084815457086074275e+02 
      1853  0.000000000000000000e+00  5.086079359948051319e+02 
      1854  0.000000000000000000e+00  5.087338167268137568e+02 
      1855  0.000000000000000000e+00  5.088591885327127216e+02 
      1856  0.000000000000000000e+00  5.089840520606122709e+02 
      1857  0.000000000000000000e+00  5.091084080173372968e+02 
      1858  0.000000000000000000e+00  5.092322571004824567e+02 
      1859  0.000000000000000000e+00  5.093556000391693601e+02 
      1860  0.000000000000000000e+00  5.094784376335414890e+02 
      1861  0.000000000000000000e+00  5.096007707484474167e+02 
      1862  0.000000000000000000e+00  5.097226002948439145e+02 
      1863  0.000000000000000000e+00  5.098439271422865886e+02 
      1864  0.000000000000000000e+00  5.099647522535198050e+02 
      1865  0.000000000000000000e+00  5.100850766852083780e+02 
      1866  0.000000000000000000e+00  5.102049015913867152e+02 
      1867  0.000000000000000000e+00  5.103242279926570291e+02 
      1868  0.000000000000000000e+00  5.104430567892851514e+02 
      1869  0.000000000000000000e+00  5.105613889297800370e+02 
      1870  0.000000000000000000e+00  5.106792253471896288e+02 
      1871  0.000000000000000000e+00  5.107965669980516736e+02 
      1872  0.000000000000000000e+00  5.109134149002107961e+02 
      1873  0.000000000000000000e+00  5.110297701454446724e+02 
      1874  0.000000000000000000e+00  5.111456339341496005e+02 
      1875  0.000000000000000000e+00  5.112610077786857801e+02 
      1876  0.000000000000000000e+00  5.113758932442993341e+02 
      1877  0.000000000000000000e+00  5.114902919510636821e+02 
      1878  0.000000000000000000e+00  5.116042055783366322e+02 
      1879  0.000000000000000000e+00  5.117176357112539904e+02 
      1880  0.000000000000000000e+00  5.118305838515085497e+02 
      1881  0.000000000000000000e+00  5.119430515646967024e+02 
      1882  0.000000000000000000e+00  5.120550406851972411e+02 
      1883  0.000000000000000000e+00  5.121665532114494681e+02 
      1884  0.000000000000000000e+00  5.122775912146252040e+02 
      1885  0.000000000000000000e+00  5.123881568375937832e+02 
      1886  0.000000000000000000e+00  5.124982522932542679e+02 
      1887  0.000000000000000000e+00  5.126078785302067899e+02 
      1888  0.000000000000000000e+00  5.127170366935397396e+02 
      1889  0.000000000000000000e+00  5.128257281210883320e+02 
      1890  0.000000000000000000e+00  5.129339543428160368e+02 
      1891  0.000000000000000000e+00  5.130417167869329660e+02 
      1892  0.000000000000000000e+00  5.131490164729364096e+02 
      1893  0.000000000000000000e+00  5.132558541150791598e+02 
      1894  0.000000000000000000e+00  5.133622302874802017e+02 
      1895  0.000000000000000000e+00  5.134681454347075942e+02 
      1896  0.000000000000000000e+00  5.135735998851598652e+02 
      1897  0.000000000000000000e+00  5.136785955424784333e+02 
      1898  0.000000000000000000e+00  5.137831340960156012e+02 
      1899  0.000000000000000000e+00  5.138872170103895769e+02 
      1900  0.000000000000000000e+00  5.139908455416599509e+02 
      1901  0.000000000000000000e+00  5.140940207503680313e+02 
      1902  0.000000000000000000e+00  5.141967435168730844e+02 
      1903  0.000000000000000000e+00  5.142990146309061856e+02 
      1904  0.000000000000000000e+00  5.144008346392552085e+02 
      1905  0.000000000000000000e+00  5.145022040618302981e+02 
      1906  0.000000000000000000e+00  5.146031234743464893e+02 
      1907  0.000000000000000000e+00  5.147035935202917472e+02 
      1908  0.000000000000000000e+00  5.148036149429249235e+02 
      1909  0.000000000000000000e+00  5.149031888558318997e+02 
      1910  0.000000000000000000e+00  5.150023164155749100e+02 
      1911  0.000000000000000000e+00  5.151009988241823976e+02 
      1912  0.000000000000000000e+00  5.151992373339396636e+02 
      1913  0.000000000000000000e+00  5.152970332494771810e+02 
      1914  0.000000000000000000e+00  5.153943879321711847e+02 
      1915  0.000000000000000000e+00  5.154913025621486895e+02 
      1916  0.000000000000000000e+00  5.155877781067321166e+02 
      1917  0.000000000000000000e+00  5.156838153861228875e+02 
      1918  0.000000000000000000e+00  5.157794151074666615e+02 
      1919  0.000000000000000000e+00  5.158745778712559513e+02 
      1920  0.000000000000000000e+00  5.159693041744370703e+02 
      1921  0.000000000000000000e+00  5.160635942923471475e+02 
      1922  0.000000000000000000e+00  5.161574484398671530e+02 
      1923  0.000000000000000000e+00  5.162508667790531263e+02 
      1924  0.000000000000000000e+00  5.163438494290612653e+02 
      1925  0.000000000000000000e+00  5.164363964731184069e+02 
      1926  0.000000000000000000e+00  5.165285079678208149e+02 
      1927  0.000000000000000000e+00  5.166201837435221478e+02 
      1928  0.000000000000000000e+00  5.167114233731313107e+02 
      1929  0.000000000000000000e+00  5.168022262831851776e+02 
      1930  0.000000000000000000e+00  5.168925917904621201e+02 
      1931  0.000000000000000000e+00  5.169825191176206545e+02 
      1932  0.000000000000000000e+00  5.170720074204205048e+02 
      1933  0.000000000000000000e+00  5.171610567344173433e+02 
      1934  0.000000000000000000e+00  5.172496669475964381e+02 
      1935  0.000000000000000000e+00  5.173378378121159358e+02 
      1936  0.000000000000000000e+00  5.174255689579075579e+02 
      1937  0.000000000000000000e+00  5.175128599035699608e+02 
      1938  0.000000000000000000e+00  5.175997100691599826e+02 
      1939  0.000000000000000000e+00  5.176861189033016899e+02 
      1940  0.000000000000000000e+00  5.177720859430477276e+02 
      1941  0.000000000000000000e+00  5.178576107903928687e+02 
      1942  0.000000000000000000e+00  5.179426930936053850e+02 
      1943  0.000000000000000000e+00  5.180273325597531766e+02 
      1944  0.000000000000000000e+00  5.181115289852411934e+02 
      1945  0.000000000000000000e+00  5.181952823507640460e+02 
      1946  0.000000000000000000e+00  5.182785926910162289e+02 
      1947  0.000000000000000000e+00  5.183614600979494753e+02 
      1948  0.000000000000000000e+00  5.184438847260519196e+02 
      1949  0.000000000000000000e+00  5.185258666854641660e+02 
      1950  0.000000000000000000e+00  5.186074060514997655e+02 
      1951  0.000000000000000000e+00  5.186885027904827439e+02 
      1952  0.000000000000000000e+00  5.187691566711681617e+02 
      1953  0.000000000000000000e+00  5.188493673276589107e+02 
      1954  0.000000000000000000e+00  5.189291343186546328e+02 
      1955  0.000000000000000000e+00  5.190084571324781564e+02 
      1956  0.000000000000000000e+00  5.190873351866518988e+02 
      1957  0.000000000000000000e+00  5.191657681852293535e+02 
      1958  0.000000000000000000e+00  5.192437557656696754e+02 
      1959  0.000000000000000000e+00  5.193212975072037807e+02 
      1960  0.000000000000000000e+00  5.193983929408884705e+02 
      1961  0.000000000000000000e+00  5.194750415021014760e+02 
      1962  0.000000000000000000e+00  5.195512425422700744e+02 
      1963  0.000000000000000000e+00  5.196269954689703354e+02 
      1964  0.000000000000000000e+00  5.197022997148334298e+02 
      1965  0.000000000000000000e+00  5.197771547596755681e+02 
      1966  0.000000000000000000e+00  5.198515601524557042e+02 
      1967  0.000000000000000000e+00  5.199255155299257467e+02 
      1968  0.000000000000000000e+00  5.199990206668317114e+02 
      1969  0.000000000000000000e+00  5.200720757318513279e+02 
      1970  0.000000000000000000e+00  5.201446809480668207e+02 
      1971  0.000000000000000000e+00  5.202168365955205900e+02 
      1972  0.000000000000000000e+00  5.202885430154281039e+02 
      1973  0.000000000000000000e+00  5.203598004951411440e+02 
      1974  0.000000000000000000e+00  5.204306091589862717e+02 
      1975  0.000000000000000000e+00  5.205009691062567754e+02 
      1976  0.000000000000000000e+00  5.205708804724071115e+02 
      1977  0.000000000000000000e+00  5.206403434321771329e+02 
      1978  0.000000000000000000e+00  5.207093582043994502e+02 
      1979  0.000000000000000000e+00  5.207779250667380211e+02 
      1980  0.000000000000000000e+00  5.208460443943495193e+02 
      1981  0.000000000000000000e+00  5.209137156987873141e+02 
      1982  0.000000000000000000e+00  5.209809386282111063e+02 
      1983  0.000000000000000000e+00  5.210477129665659959e+02 
      1984  0.000000000000000000e+00  5.211140386347769891e+02 
      1985  0.000000000000000000e+00  5.211799155218147916e+02 
      1986  0.000000000000000000e+00  5.212453434756044999e+02 
      1987  0.000000000000000000e+00  5.213103223030186655e+02 
      1988  0.000000000000000000e+00  5.213748517861046139e+02 
      1989  0.000000000000000000e+00  5.214389316797835363e+02 
      1990  0.000000000000000000e+00  5.215025616966179314e+02 
      1991  0.000000000000000000e+00  5.215657429981738460e+02 
      1992  0.000000000000000000e+00  5.216284766204705647e+02 
      1993  0.000000000000000000e+00  5.216907634826889080e+02 
      1994  0.000000000000000000e+00  5.217526043972303569e+02 
      1995  0.000000000000000000e+00  5.218140000777630121e+02 
      1996  0.000000000000000000e+00  5.218749511486257688e+02 
      1997  0.000000000000000000e+00  5.219354580771780547e+02 
      1998  0.000000000000000000e+00  5.219955210617144985e+02 
      1999  0.000000000000000000e+00  5.220551400518902483e+02 
      2000  0.000000000000000000e+00  5.221143148211992866e+02 
      2001  0.000000000000000000e+00  5.221730449913536631e+02 
      2002  0.000000000000000000e+00  5.222313300814356580e+02 
      2003  0.000000000000000000e+00  5.222891702165927654e+02 
      2004  0.000000000000000000e+00  5.223465653288724297e+02 
      2005  0.000000000000000000e+00  5.224035151695827608e+02 
      2006  0.000000000000000000e+00  5.224600193227089449e+02 
      2007  0.000000000000000000e+00  5.225160772165203298e+02 
      2008  0.000000000000000000e+00  5.225716881362741333e+02 
