     Count               Iteration-1          Iteration-143001 
        97  0.000000000000000000e+00 -3.686439609919034410e-02 
        98  0.000000000000000000e+00 -3.352296100530338663e-02 
        99  0.000000000000000000e+00 -3.028149662048917889e-02 
       100  0.000000000000000000e+00 -2.696828280113550136e-02 
       101  0.000000000000000000e+00 -2.376195074526776807e-02 
       102  0.000000000000000000e+00 -2.048992864166621075e-02 
       103  0.000000000000000000e+00 -1.733074841041570835e-02 
       104  0.000000000000000000e+00 -1.411163022339678719e-02 
       105  0.000000000000000000e+00 -1.101106883021429894e-02 
       106  0.000000000000000000e+00 -7.855619719919104682e-03 
       107  0.000000000000000000e+00 -4.823887063082565874e-03 
       108  0.000000000000000000e+00 -1.741934122549082531e-03 
       109  0.000000000000000000e+00  1.211830206329977955e-03 
       110  0.000000000000000000e+00  4.211848739771539840e-03 
       111  0.000000000000000000e+00  7.080121246929138579e-03 
       112  0.000000000000000000e+00  9.991811027020958136e-03 
       113  0.000000000000000000e+00  1.276984978142081673e-02 
       114  0.000000000000000000e+00  1.558842154224748811e-02 
       115  0.000000000000000000e+00  1.827336355188435846e-02 
       116  0.000000000000000000e+00  2.099897114271698229e-02 
       117  0.000000000000000000e+00  2.358950090541611644e-02 
       118  0.000000000000000000e+00  2.622257442186537446e-02 
       119  0.000000000000000000e+00  2.872198031724337852e-02 
       120  0.000000000000000000e+00  3.126483922227407675e-02 
       121  0.000000000000000000e+00  3.367381042136230462e-02 
       122  0.000000000000000000e+00  3.612646268652497383e-02 
       123  0.000000000000000000e+00  3.844465512514716465e-02 
       124  0.000000000000000000e+00  4.080476045987779798e-02 
       125  0.000000000000000000e+00  4.302818630634419605e-02 
       126  0.000000000000000000e+00  4.529257013882670435e-02 
       127  0.000000000000000000e+00  4.741948439328780296e-02 
       128  0.000000000000000000e+00  4.958515761302351166e-02 
       129  0.000000000000000000e+00  5.161119351498655305e-02 
       130  0.000000000000000000e+00  5.367531663432600908e-02 
       131  0.000000000000000000e+00  5.559767568433926499e-02 
       132  0.000000000000000000e+00  5.755613200642528682e-02 
       133  0.000000000000000000e+00  5.937184534468542552e-02 
       134  0.000000000000000000e+00  6.122205890756049484e-02 
       135  0.000000000000000000e+00  6.292737546345961164e-02 
       136  0.000000000000000000e+00  6.466517229188184501e-02 
       137  0.000000000000000000e+00  6.625591415007647811e-02 
       138  0.000000000000000000e+00  6.787695329131793187e-02 
       139  0.000000000000000000e+00  6.934807300768852656e-02 
       140  0.000000000000000000e+00  7.084809923674129095e-02 
       141  0.000000000000000000e+00  7.219531025401693114e-02 
       142  0.000000000000000000e+00  7.356849968329015610e-02 
       143  0.000000000000000000e+00  7.478777837735606226e-02 
       144  0.000000000000000000e+00  7.603189850556191232e-02 
       145  0.000000000000000000e+00  7.712040912622342148e-02 
       146  0.000000000000000000e+00  7.823249904515705566e-02 
       147  0.000000000000000000e+00  7.918652431260397861e-02 
       148  0.000000000000000000e+00  8.016221652343347159e-02 
       149  0.000000000000000000e+00  8.097858935383328571e-02 
       150  0.000000000000000000e+00  8.181712868338308908e-02 
       151  0.000000000000000000e+00  8.249683886799630272e-02 
       152  0.000000000000000000e+00  8.319795154761777667e-02 
       153  0.000000000000000000e+00  8.374103247905395619e-02 
       154  0.000000000000000000e+00  8.430695108762620293e-02 
       155  0.000000000000000000e+00  8.471630324305579052e-02 
       156  0.000000000000000000e+00  8.514963603892056199e-02 
       157  0.000000000000000000e+00  8.542706177951231439e-02 
       158  0.000000000000000000e+00  8.572997676697013958e-02 
       159  0.000000000000000000e+00  8.587627791359864204e-02 
       160  0.000000000000000000e+00  8.604748014073493323e-02 
       161  0.000000000000000000e+00  8.606243162790860879e-02 
       162  0.000000000000000000e+00  8.610168899599557335e-02 
       163  0.000000000000000000e+00  8.598471510197214229e-02 
       164  0.000000000000000000e+00  8.589199572850247932e-02 
       165  0.000000000000000000e+00  8.564255396237285822e-02 
       166  0.000000000000000000e+00  8.541645963885002857e-02 
       167  0.000000000000000000e+00  8.503269144762271026e-02 
       168  0.000000000000000000e+00  8.467232939619862009e-02 
       169  0.000000000000000000e+00  8.415411933185623639e-02 
       170  0.000000000000000000e+00  8.365957340305385515e-02 
       171  0.000000000000000000e+00  8.300746841996442527e-02 
       172  0.000000000000000000e+00  8.238060920211864868e-02 
       173  0.000000000000000000e+00  8.159560067190341215e-02 
       174  0.000000000000000000e+00  8.083684595777640425e-02 
       175  0.000000000000000000e+00  7.992034257352997884e-02 
       176  0.000000000000000000e+00  7.903238007111212937e-02 
       177  0.000000000000000000e+00  7.798963578136408614e-02 
       178  0.000000000000000000e+00  7.697546227808516051e-02 
       179  0.000000000000000000e+00  7.581001831471212427e-02 
       180  0.000000000000000000e+00  7.467720017012879907e-02 
       181  0.000000000000000000e+00  7.339457209343436261e-02 
       182  0.000000000000000000e+00  7.214716738269544294e-02 
       183  0.000000000000000000e+00  7.075308758140863574e-02 
       184  0.000000000000000000e+00  6.940019911553463317e-02 
       185  0.000000000000000000e+00  6.790427575765534129e-02 
       186  0.000000000000000000e+00  6.645300074222859621e-02 
       187  0.000000000000000000e+00  6.486346684937416285e-02 
       188  0.000000000000000000e+00  6.332457806848879045e-02 
       189  0.000000000000000000e+00  6.165274924637742515e-02 
       190  0.000000000000000000e+00  6.003554095758545373e-02 
       191  0.000000000000000000e+00  5.829000998602396066e-02 
       192  0.000000000000000000e+00  5.660422415110133443e-02 
       193  0.000000000000000000e+00  5.479504154209280387e-02 
       194  0.000000000000000000e+00  5.305021630510964314e-02 
       195  0.000000000000000000e+00  5.118690228169953116e-02 
       196  0.000000000000000000e+00  4.939232655408432038e-02 
       197  0.000000000000000000e+00  4.748386643285584796e-02 
       198  0.000000000000000000e+00  4.564985609960103830e-02 
       199  0.000000000000000000e+00  4.370629092125000170e-02 
       200  0.000000000000000000e+00  4.184263358075668293e-02 
       201  0.000000000000000000e+00  3.987301788282593407e-02 
       202  0.000000000000000000e+00  3.798637861922316006e-02 
       203  0.000000000000000000e+00  3.599782756339209300e-02 
       204  0.000000000000000000e+00  3.409657007108535254e-02 
       205  0.000000000000000000e+00  3.209701514458629390e-02 
       206  0.000000000000000000e+00  3.018787509182629947e-02 
       207  0.000000000000000000e+00  2.818436294603543502e-02 
       208  0.000000000000000000e+00  2.627438286947381130e-02 
       209  0.000000000000000000e+00  2.427363728276077381e-02 
       210  0.000000000000000000e+00  2.237032616199030599e-02 
       211  0.000000000000000000e+00  2.037964416479098873e-02 
       212  0.000000000000000000e+00  1.848963345230458799e-02 
       213  0.000000000000000000e+00  1.651647407857126382e-02 
       214  0.000000000000000000e+00  1.464947898091395473e-02 
       215  0.000000000000000000e+00  1.270185045251537304e-02 
       216  0.000000000000000000e+00  1.086305749430493961e-02 
       217  0.000000000000000000e+00  8.946713766476932506e-03 
       218  0.000000000000000000e+00  7.143082604727624130e-03 
       219  0.000000000000000000e+00  5.264979796947955037e-03 
       220  0.000000000000000000e+00  3.501735058421218127e-03 
       221  0.000000000000000000e+00  1.666689611511174007e-03 
       222  0.000000000000000000e+00 -5.069776489108335227e-05 
       223  0.000000000000000000e+00 -1.837147099763569713e-03 
       224  0.000000000000000000e+00 -3.504104103171812312e-03 
       225  0.000000000000000000e+00 -5.238147477541588160e-03 
       226  0.000000000000000000e+00 -6.849940499876083777e-03 
       227  0.000000000000000000e+00 -8.527021235181564407e-03 
       228  0.000000000000000000e+00 -1.008134203567578879e-02 
       229  0.000000000000000000e+00 -1.170112714385140862e-02 
       230  0.000000000000000000e+00 -1.319776727115140602e-02 
       231  0.000000000000000000e+00 -1.475991657827080417e-02 
       232  0.000000000000000000e+00 -1.619929281918075503e-02 
       233  0.000000000000000000e+00 -1.770452062356753231e-02 
       234  0.000000000000000000e+00 -1.908682474567058307e-02 
       235  0.000000000000000000e+00 -2.053552594014718125e-02 
       236  0.000000000000000000e+00 -2.186184512351019293e-02 
       237  0.000000000000000000e+00 -2.325564523511047810e-02 
       238  0.000000000000000000e+00 -2.452556214200285467e-02 
       239  0.000000000000000000e+00 -2.586248105416188992e-02 
       240  0.000000000000000000e+00 -2.707653661633457887e-02 
       241  0.000000000000000000e+00 -2.835741552473791671e-02 
       242  0.000000000000000000e+00 -2.951355659320142877e-02 
       243  0.000000000000000000e+00 -3.073665329134200874e-02 
       244  0.000000000000000000e+00 -3.183539749363717419e-02 
       245  0.000000000000000000e+00 -3.299913829869183246e-02 
       246  0.000000000000000000e+00 -3.403457869586645756e-02 
       247  0.000000000000000000e+00 -3.513507506835367167e-02 
       248  0.000000000000000000e+00 -3.610693655480190500e-02 
       249  0.000000000000000000e+00 -3.714056626648698511e-02 
       250  0.000000000000000000e+00 -3.804434150987390240e-02 
       251  0.000000000000000000e+00 -3.900955150737672739e-02 
       252  0.000000000000000000e+00 -3.984200045903207865e-02 
       253  0.000000000000000000e+00 -4.073441337408212348e-02 
       254  0.000000000000000000e+00 -4.149384200820804836e-02 
       255  0.000000000000000000e+00 -4.231428057408948007e-02 
       256  0.000000000000000000e+00 -4.300157124475845194e-02 
       257  0.000000000000000000e+00 -4.374971207124644934e-02 
       258  0.000000000000000000e+00 -4.436528365090453008e-02 
       259  0.000000000000000000e+00 -4.504251780633694580e-02 
       260  0.000000000000000000e+00 -4.558693176880979081e-02 
       261  0.000000000000000000e+00 -4.619276522180371103e-02 
       262  0.000000000000000000e+00 -4.666668412369290309e-02 
       263  0.000000000000000000e+00 -4.720336788540180351e-02 
       264  0.000000000000000000e+00 -4.760769952349619416e-02 
       265  0.000000000000000000e+00 -4.807664230378350112e-02 
       266  0.000000000000000000e+00 -4.841414003641375530e-02 
       267  0.000000000000000000e+00 -4.881520510178916084e-02 
       268  0.000000000000000000e+00 -4.908691533347564473e-02 
       269  0.000000000000000000e+00 -4.942311365988416583e-02 
       270  0.000000000000000000e+00 -4.962970492988461046e-02 
       271  0.000000000000000000e+00 -4.990385550831888395e-02 
       272  0.000000000000000000e+00 -5.004987724402099047e-02 
       273  0.000000000000000000e+00 -5.026333109310598957e-02 
       274  0.000000000000000000e+00 -5.034998525167111438e-02 
       275  0.000000000000000000e+00 -5.050542518466727415e-02 
       276  0.000000000000000000e+00 -5.053306072653640513e-02 
       277  0.000000000000000000e+00 -5.062863442111620316e-02 
       278  0.000000000000000000e+00 -5.059693521940289429e-02 
       279  0.000000000000000000e+00 -5.063303016692088931e-02 
       280  0.000000000000000000e+00 -5.053937034381306148e-02 
       281  0.000000000000000000e+00 -5.051309940881765215e-02 
       282  0.000000000000000000e+00 -5.035805904861945237e-02 
       283  0.000000000000000000e+00 -5.026779705502804063e-02 
       284  0.000000000000000000e+00 -5.004724843661279010e-02 
       285  0.000000000000000000e+00 -4.989201672037779645e-02 
       286  0.000000000000000000e+00 -4.960426422013597403e-02 
       287  0.000000000000000000e+00 -4.938183015462982439e-02 
       288  0.000000000000000000e+00 -4.902664733799610985e-02 
       289  0.000000000000000000e+00 -4.873538860272219608e-02 
       290  0.000000000000000000e+00 -4.831195297788326570e-02 
       291  0.000000000000000000e+00 -4.795380860741715878e-02 
       292  0.000000000000000000e+00 -4.746249480513142771e-02 
       293  0.000000000000000000e+00 -4.703772681375539833e-02 
       294  0.000000000000000000e+00 -4.648163271269822872e-02 
       295  0.000000000000000000e+00 -4.599226061225181184e-02 
       296  0.000000000000000000e+00 -4.537161733730954438e-02 
       297  0.000000000000000000e+00 -4.481940048248134190e-02 
       298  0.000000000000000000e+00 -4.413783916936608875e-02 
       299  0.000000000000000000e+00 -4.352603354146822312e-02 
       300  0.000000000000000000e+00 -4.278464844742302375e-02 
       301  0.000000000000000000e+00 -4.211439484390666621e-02 
       302  0.000000000000000000e+00 -4.131734228656114283e-02 
       303  0.000000000000000000e+00 -4.059215351981038111e-02 
       304  0.000000000000000000e+00 -3.974168520835519303e-02 
       305  0.000000000000000000e+00 -3.896549138670479806e-02 
       306  0.000000000000000000e+00 -3.806459265700823380e-02 
       307  0.000000000000000000e+00 -3.724058928514750733e-02 
       308  0.000000000000000000e+00 -3.629362978006156482e-02 
       309  0.000000000000000000e+00 -3.542354718962315019e-02 
       310  0.000000000000000000e+00 -3.443289805164795325e-02 
       311  0.000000000000000000e+00 -3.352150021078159625e-02 
       312  0.000000000000000000e+00 -3.248964544468435633e-02 
       313  0.000000000000000000e+00 -3.154023414958828653e-02 
       314  0.000000000000000000e+00 -3.047177868580774884e-02 
       315  0.000000000000000000e+00 -2.948874429932857311e-02 
       316  0.000000000000000000e+00 -2.838985106370728317e-02 
       317  0.000000000000000000e+00 -2.737927833663889032e-02 
       318  0.000000000000000000e+00 -2.625631125397376309e-02 
       319  0.000000000000000000e+00 -2.522255150853425221e-02 
       320  0.000000000000000000e+00 -2.407956469670580191e-02 
       321  0.000000000000000000e+00 -2.302998519724042126e-02 
       322  0.000000000000000000e+00 -2.187391144946104760e-02 
       323  0.000000000000000000e+00 -2.081571462520059868e-02 
       324  0.000000000000000000e+00 -1.965333759380882839e-02 
       325  0.000000000000000000e+00 -1.859359325430887111e-02 
       326  0.000000000000000000e+00 -1.743233020681600465e-02 
       327  0.000000000000000000e+00 -1.637499353978455474e-02 
       328  0.000000000000000000e+00 -1.521982108829433855e-02 
       329  0.000000000000000000e+00 -1.416944281606902223e-02 
       330  0.000000000000000000e+00 -1.302368693291100499e-02 
       331  0.000000000000000000e+00 -1.198627293638310221e-02 
       332  0.000000000000000000e+00 -1.085381507914462418e-02 
       333  0.000000000000000000e+00 -9.829987480202362349e-03 
       334  0.000000000000000000e+00 -8.713134707591052575e-03 
       335  0.000000000000000000e+00 -7.705685159862696310e-03 
       336  0.000000000000000000e+00 -6.604442478419514373e-03 
       337  0.000000000000000000e+00 -5.616996015646691376e-03 
       338  0.000000000000000000e+00 -4.539310389532147383e-03 
       339  0.000000000000000000e+00 -3.578241659965897270e-03 
       340  0.000000000000000000e+00 -2.528150367993475811e-03 
       341  0.000000000000000000e+00 -1.595016873125132406e-03 
       342  0.000000000000000000e+00 -5.750309061340885819e-04 
       343  0.000000000000000000e+00  3.271607447459246032e-04 
       344  0.000000000000000000e+00  1.314938169684864988e-03 
       345  0.000000000000000000e+00  2.184525653547098045e-03 
       346  0.000000000000000000e+00  3.139079708262215718e-03 
       347  0.000000000000000000e+00  3.973557075028111285e-03 
       348  0.000000000000000000e+00  4.893044168056803755e-03 
       349  0.000000000000000000e+00  5.690384425065531104e-03 
       350  0.000000000000000000e+00  6.569675817559073039e-03 
       351  0.000000000000000000e+00  7.324366060288411973e-03 
       352  0.000000000000000000e+00  8.160650522768264636e-03 
       353  0.000000000000000000e+00  8.869467828844790347e-03 
       354  0.000000000000000000e+00  9.657137851263541961e-03 
       355  0.000000000000000000e+00  1.031589326782977878e-02 
       356  0.000000000000000000e+00  1.105211387709914561e-02 
       357  0.000000000000000000e+00  1.165789253332150111e-02 
       358  0.000000000000000000e+00  1.234042874409624346e-02 
       359  0.000000000000000000e+00  1.289342556287920161e-02 
       360  0.000000000000000000e+00  1.352070765290136478e-02 
       361  0.000000000000000000e+00  1.401876013289893308e-02 
       362  0.000000000000000000e+00  1.459212094687245553e-02 
       363  0.000000000000000000e+00  1.503477093876881554e-02 
       364  0.000000000000000000e+00  1.555412688162505219e-02 
       365  0.000000000000000000e+00  1.594343217914229172e-02 
       366  0.000000000000000000e+00  1.640905647786894406e-02 
       367  0.000000000000000000e+00  1.674492686868234159e-02 
       368  0.000000000000000000e+00  1.715961681486533053e-02 
       369  0.000000000000000000e+00  1.744650953787640901e-02 
       370  0.000000000000000000e+00  1.781358237928998278e-02 
       371  0.000000000000000000e+00  1.805497957946045062e-02 
       372  0.000000000000000000e+00  1.837756558268210938e-02 
       373  0.000000000000000000e+00  1.857415240351656394e-02 
       374  0.000000000000000000e+00  1.885428788409626577e-02 
       375  0.000000000000000000e+00  1.900784209249195555e-02 
       376  0.000000000000000000e+00  1.924729643008049607e-02 
       377  0.000000000000000000e+00  1.936193083997750364e-02 
       378  0.000000000000000000e+00  1.956359669827634207e-02 
       379  0.000000000000000000e+00  1.964155695225144882e-02 
       380  0.000000000000000000e+00  1.980800960711803782e-02 
       381  0.000000000000000000e+00  1.985190639459233353e-02 
       382  0.000000000000000000e+00  1.998524024679682043e-02 
       383  0.000000000000000000e+00  1.999681475876968761e-02 
       384  0.000000000000000000e+00  2.009934923592027189e-02 
       385  0.000000000000000000e+00  2.007920898381598818e-02 
       386  0.000000000000000000e+00  2.015080205057984131e-02 
       387  0.000000000000000000e+00  2.010067394803627394e-02 
       388  0.000000000000000000e+00  2.014091453588662262e-02 
       389  0.000000000000000000e+00  2.006004850022691244e-02 
       390  0.000000000000000000e+00  2.007070951731293462e-02 
       391  0.000000000000000000e+00  1.996042883183690719e-02 
       392  0.000000000000000000e+00  1.994337234111753787e-02 
       393  0.000000000000000000e+00  1.980668134535790159e-02 
       394  0.000000000000000000e+00  1.976236752182103373e-02 
       395  0.000000000000000000e+00  1.960121334809628024e-02 
       396  0.000000000000000000e+00  1.953481477062268823e-02 
       397  0.000000000000000000e+00  1.935183433033671463e-02 
       398  0.000000000000000000e+00  1.926379279620960006e-02 
       399  0.000000000000000000e+00  1.906105911155009380e-02 
       400  0.000000000000000000e+00  1.895589789853602269e-02 
       401  0.000000000000000000e+00  1.873665772995991574e-02 
       402  0.000000000000000000e+00  1.861633102964788122e-02 
       403  0.000000000000000000e+00  1.838458516658647568e-02 
       404  0.000000000000000000e+00  1.825224032438654831e-02 
       405  0.000000000000000000e+00  1.800934754430727480e-02 
       406  0.000000000000000000e+00  1.786877007430121012e-02 
       407  0.000000000000000000e+00  1.761763316824271897e-02 
       408  0.000000000000000000e+00  1.746946814864713815e-02 
       409  0.000000000000000000e+00  1.721065193316917430e-02 
       410  0.000000000000000000e+00  1.705470447939205769e-02 
       411  0.000000000000000000e+00  1.678788457184055005e-02 
       412  0.000000000000000000e+00  1.662380485890935233e-02 
       413  0.000000000000000000e+00  1.634884101372335863e-02 
       414  0.000000000000000000e+00  1.617669374320485076e-02 
       415  0.000000000000000000e+00  1.589372759292473347e-02 
       416  0.000000000000000000e+00  1.571466782286279340e-02 
       417  0.000000000000000000e+00  1.542379560055451293e-02 
       418  0.000000000000000000e+00  1.523643326197543502e-02 
       419  0.000000000000000000e+00  1.493710565046058036e-02 
       420  0.000000000000000000e+00  1.474300121265059715e-02 
       421  0.000000000000000000e+00  1.443697178888214694e-02 
       422  0.000000000000000000e+00  1.423753343397038407e-02 
       423  0.000000000000000000e+00  1.392796522304706741e-02 
       424  0.000000000000000000e+00  1.372337818520463770e-02 
       425  0.000000000000000000e+00  1.341042439548800758e-02 
       426  0.000000000000000000e+00  1.320379698131546320e-02 
       427  0.000000000000000000e+00  1.288901389534657937e-02 
       428  0.000000000000000000e+00  1.268162021642638138e-02 
       429  0.000000000000000000e+00  1.236620338204375003e-02 
       430  0.000000000000000000e+00  1.215880182610362681e-02 
       431  0.000000000000000000e+00  1.184117952948327002e-02 
       432  0.000000000000000000e+00  1.163011731114238501e-02 
       433  0.000000000000000000e+00  1.130700276962670614e-02 
       434  0.000000000000000000e+00  1.109022223704414500e-02 
       435  0.000000000000000000e+00  1.075935137419037346e-02 
       436  0.000000000000000000e+00  1.053472282194434229e-02 
       437  0.000000000000000000e+00  1.019703828546880686e-02 
       438  0.000000000000000000e+00  9.963948109771081363e-03 
       439  0.000000000000000000e+00  9.618978800745026092e-03 
       440  0.000000000000000000e+00  9.379808646372111980e-03 
       441  0.000000000000000000e+00  9.030018564317288110e-03 
       442  0.000000000000000000e+00  8.787283407286849979e-03 
       443  0.000000000000000000e+00  8.433271127614716534e-03 
       444  0.000000000000000000e+00  8.187630417182845122e-03 
       445  0.000000000000000000e+00  7.831377291040553246e-03 
       446  0.000000000000000000e+00  7.585583479681190511e-03 
       447  0.000000000000000000e+00  7.230763725829092436e-03 
       448  0.000000000000000000e+00  6.988180085727435653e-03 
       449  0.000000000000000000e+00  6.638626832341287809e-03 
       450  0.000000000000000000e+00  6.401818294193617476e-03 
       451  0.000000000000000000e+00  6.060138751308841165e-03 
       452  0.000000000000000000e+00  5.832731020177561732e-03 
       453  0.000000000000000000e+00  5.499461273188899213e-03 
       454  0.000000000000000000e+00  5.283157397229842900e-03 
       455  0.000000000000000000e+00  4.959736803812120343e-03 
       456  0.000000000000000000e+00  4.751907220452267211e-03 
       457  0.000000000000000000e+00  4.437266314766930009e-03 
       458  0.000000000000000000e+00  4.237102791421420989e-03 
       459  0.000000000000000000e+00  3.929096297497380874e-03 
       460  0.000000000000000000e+00  3.733534399088966893e-03 
       461  0.000000000000000000e+00  3.430290874462116335e-03 
       462  0.000000000000000000e+00  3.239482254343784007e-03 
       463  0.000000000000000000e+00  2.938917427854903508e-03 
       464  0.000000000000000000e+00  2.752390444015873072e-03 
       465  0.000000000000000000e+00  2.456272564018036064e-03 
       466  0.000000000000000000e+00  2.272182229489771998e-03 
       467  0.000000000000000000e+00  1.980219020424556220e-03 
       468  0.000000000000000000e+00  1.800056723936904746e-03 
       469  0.000000000000000000e+00  1.512035417704282736e-03 
       470  0.000000000000000000e+00  1.336857094884180697e-03 
       471  0.000000000000000000e+00  1.053478209996683290e-03 
       472  0.000000000000000000e+00  8.833497232672016253e-04 
       473  0.000000000000000000e+00  6.062122411094605923e-04 
       474  0.000000000000000000e+00  4.431865374954213621e-04 
       475  0.000000000000000000e+00  1.745634194776357617e-04 
       476  0.000000000000000000e+00  2.178677345909818541e-05 
       477  0.000000000000000000e+00 -2.367830683169813710e-04 
       478  0.000000000000000000e+00 -3.759945399224307039e-04 
       479  0.000000000000000000e+00 -6.202746487815602450e-04 
       480  0.000000000000000000e+00 -7.434339518113119993e-04 
       481  0.000000000000000000e+00 -9.684724958560764208e-04 
       482  0.000000000000000000e+00 -1.071833879564110248e-03 
       483  0.000000000000000000e+00 -1.274908569143917703e-03 
       484  0.000000000000000000e+00 -1.352897081574155891e-03 
       485  0.000000000000000000e+00 -1.531322455434747098e-03 
       486  0.000000000000000000e+00 -1.583816269317139813e-03 
       487  0.000000000000000000e+00 -1.735106626028937171e-03 
       488  0.000000000000000000e+00 -1.761023736662536976e-03 
