 ,target,realshape,error,dwelltime,unit
0,          0.000000000000000000,          0.000000000000000000,          0.000000000000000000,          0.000000000000000000,          0.000000279793262389
1,          0.000000000000000000,          0.000081432417659146,          0.000000000000000000,          0.000000000000000000,          0.000001558257380165
2,          0.000000000000000000,          0.000939073567975393,          0.000000000000000000,          0.000000000000000000,          0.000002690979530302
3,          0.000000000000000000,          0.004445750589920236,          0.000000000000000000,          0.000000000000000000,          0.000003614137766751
4,          0.000000000000000000,          0.012377281556845558,          0.000000000000000000,          0.000000000000000000,          0.000004347864389230
5,          0.000000000000000000,          0.025577222339922857,          0.000000000000000000,          0.000000000000000000,          0.000004937921079112
6,          0.000000000000000000,          0.043741172371021625,          0.000000000000000000,          0.000000000000000000,          0.000005423149559541
7,          0.000000000000000000,          0.065659895318935999,          0.000000000000000000,          0.000000000000000000,          0.000005830660401486
8,          0.000000000000000000,          0.089659705964400080,          0.000000000000000000,          0.000000000000000000,          0.000006161724319061
9,          0.000000000000000000,          0.114028797153368014,          0.000000000000000000,          0.000000000000000000,          0.000006381649070583
10,          0.000000000000000000,          0.137273829702952710,          0.000000000000000000,          0.000000000000000000,          0.000006443858971791
11,          0.000000000000000000,          0.158146200727336983,          0.000000000000000000,          0.000000000000000000,          0.000006332895491044
12,          0.000000000000000000,          0.175575148063170094,          0.000000000000000000,          0.000000000000000000,          0.000006084342621873
13,          0.000000000000000000,          0.188879077656459449,          0.000000000000000000,          0.000000000000000000,          0.000005764640134996
14,          0.000000000000000000,          0.198058607511307105,          0.000000000000000000,          0.000000000000000000,          0.000005434094623295
15,          0.000000000000000000,          0.203159161013606898,          0.000000000000000000,          0.000000000000000000,          0.000005122912085783
16,          0.000000000000000000,          0.204377763174902138,          0.000000000000000000,          0.000000000000000000,          0.000004828084383890
17,          0.000000000000000000,          0.202172629738661819,          0.000000000000000000,          0.000000000000000000,          0.000004529803651662
18,          0.000000000000000000,          0.197346063765614421,          0.000000000000000000,          0.000000000000000000,          0.000004215227647900
19,          0.000000000000000000,          0.190869465890550927,          0.000000000000000000,          0.000000000000000000,          0.000003887226643835
20,          0.000000000000000000,          0.183639163805817907,          0.000000000000000000,          0.000000000000000000,          0.000003568085129500
21,          0.000000000000000000,          0.176313659322360067,          0.000000000000000000,          0.000000000000000000,          0.000003310747234732
22,          0.000000000000000000,          0.169300020968927128,          0.000000000000000000,          0.000000000000000000,          0.000003185206235751
23,          0.000000000000000000,          0.162891179081418647,          0.000000000000000000,          0.000000000000000000,          0.000003233902039830
24,          0.000000000000000000,          0.157496252054006108,          0.000000000000000000,          0.000000000000000000,          0.000003442811902667
25,          0.000000000000000000,          0.153806443231155249,          0.000000000000000000,          0.000000000000000000,          0.000003751540952396
26,          0.000000000000000000,          0.152747790781415482,          0.000000000000000000,          0.000000000000000000,          0.000004084302840710
27,          0.000000000000000000,          0.155211554947364549,          0.000000000000000000,          0.000000000000000000,          0.000004377149164318
28,          0.000000000000000000,          0.161688596313973365,          0.000000000000000000,          0.000000000000000000,          0.000004584517874484
29,          0.000000000000000000,          0.171985714748726898,          0.000000000000000000,          0.000000000000000000,          0.000004670248538852
30,          0.000000000000000000,          0.185175828580282975,          0.000000000000000000,          0.000000000000000000,          0.000004607213302784
31,          0.000000000000000000,          0.199715397326869798,          0.000000000000000000,          0.000000000000000000,          0.000004387809053603
32,          0.000000000000000000,          0.213546731853049260,          0.000000000000000000,          0.000000000000000000,          0.000004027862098275
33,          0.000000000000000000,          0.224639991470053035,          0.000000000000000000,          0.000000000000000000,          0.000003561181075991
34,          0.000000000000000000,          0.231935136421275140,          0.000000000000000000,          0.000000000000000000,          0.000003034409923623
35,          0.000000000000000000,          0.234681256861435678,          0.000000000000000000,          0.000000000000000000,          0.000002507527637671
36,          0.000000000000000000,          0.232481463063013677,          0.000000000000000000,          0.000000000000000000,          0.000002053407884835
37,          0.000000000000000000,          0.225379593878804158,          0.000000000000000000,          0.000000000000000000,          0.000001754814889479
38,          0.000000000000000000,          0.213978340667913436,          0.000000000000000000,          0.000000000000000000,          0.000001699762789680
39,          0.000000000000000000,          0.199701249800850883,          0.000000000000000000,          0.000000000000000000,          0.000001961149124920
40,          0.000000000000000000,          0.185013431013424046,          0.000000000000000000,          0.000000000000000000,          0.000002563343699585
41,          0.000000000000000000,          0.173193983214352754,          0.000000000000000000,          0.000000000000000000,          0.000003460448585414
42,          0.000000000000000000,          0.168008447283822332,          0.000000000000000000,          0.000000000000000000,          0.000004536382687316
43,          0.000000000000000000,          0.173294909775454281,          0.000000000000000000,          0.000000000000000000,          0.000005628670951737
44,          0.000000000000000000,          0.192061206255449951,          0.000000000000000000,          0.000000000000000000,          0.000006573298814785
45,          0.000000000000000000,          0.225499414419704169,          0.000000000000000000,          0.000000000000000000,          0.000007243569317089
46,          0.000000000000000000,          0.272477089941862261,          0.000000000000000000,          0.000000000000000000,          0.000007570419373026
47,          0.000000000000000000,          0.329559092163845990,          0.000000000000000000,          0.000000000000000000,          0.000007558708176537
48,          0.000000000000000000,          0.391534830362714192,          0.000000000000000000,          0.000000000000000000,          0.000007281657425584
49,          0.000000000000000000,          0.452306653380203150,          0.000000000000000000,          0.000000000000000000,          0.000006836801485209
50,          0.000000000000000000,          0.505948770314879503,          0.000000000000000000,          0.000000000000000000,          0.000006303962010287
51,          0.000000000000000000,          0.548076276342621793,          0.000000000000000000,          0.000000000000000000,          0.000005743783722528
52,          0.000000000000000000,          0.577399354855394953,          0.000000000000000000,          0.000000000000000000,          0.000005223357281409
53,          0.000000000000000000,          0.593746885597830287,          0.000000000000000000,          0.000000000000000000,          0.000004830533502022
54,          0.000000000000000000,          0.597770870991603531,          0.000000000000000000,          0.000000000000000000,          0.000004654895757813
55,          0.000000000000000000,          0.591296248840170513,          0.000000000000000000,          0.000000000000000000,          0.000004746487577352
56,          0.000000000000000000,          0.577560038118344665,          0.000000000000000000,          0.000000000000000000,          0.000005088786186442
57,          0.000000000000000000,          0.560884295252913612,          0.000000000000000000,          0.000000000000000000,          0.000005619704409678
58,          0.000000000000000000,          0.546028626197926248,          0.000000000000000000,          0.000000000000000000,          0.000006288921073747
59,          0.000000000000000000,          0.537390544841036988,          0.000000000000000000,          0.000000000000000000,          0.000007103034993154
60,          0.000000000000000000,          0.538461504609343167,          0.000000000000000000,          0.000000000000000000,          0.000008132464939608
61,          0.000000000000000000,          0.551878808953924938,          0.000000000000000000,          0.000000000000000000,          0.000009485858206672
62,          0.000000000000000000,          0.579154157630834776,          0.000000000000000000,          0.000000000000000000,          0.000011262281435394
63,          0.000000000000000000,          0.621377777098563122,          0.000000000000000000,          0.000000000000000000,          0.000013505073762576
64,          0.000000000000000000,          0.679948541128592265,          0.000000000000000000,          0.000000000000000000,          0.000016193645297771
65,          0.000000000000000000,          0.756905940388265641,          0.000000000000000000,          0.000000000000000000,          0.000019276404563654
66,          0.000000000000000000,          0.854706272859195426,          0.000000000000000000,          0.000000000000000000,          0.000022710669376906
67,          0.000000000000000000,          0.975609722919312139,          0.000000000000000000,          0.000000000000000000,          0.000026483714352767
68,          0.000000000000000000,          1.121014364346680114,          0.000000000000000000,          0.000000000000000000,          0.000030618348917820
69,          0.000000000000000000,          1.291052202672355875,          0.000000000000000000,          0.000000000000000000,          0.000035181099358699
70,          0.000000000000000000,          1.484631827567860940,          0.000000000000000000,          0.000000000000000000,          0.000040294700069770
71,          0.000000000000000000,          1.699986570349403037,          0.000000000000000000,          0.000000000000000000,          0.000046135912129228
72,          0.000000000000000000,          1.935660654622038290,          0.000000000000000000,          0.000000000000000000,          0.000052916450053086
73,          0.000000000000000000,          2.191687131573843317,          0.000000000000000000,          0.000000000000000000,          0.000060864783272335
74,          0.000000000000000000,          2.470611038398292880,          0.000000000000000000,          0.000000000000000000,          0.000070214976810944
