 ,target,realshape,error,dwelltime,unit
0,       1695.155192421919082335,       1684.167191627776219320,         10.988000794142863015,      38059.737284101662226021,          0.000000000000000000
1,       1663.140367801506954493,       1658.112297330963201603,          5.028070470543752890,      37091.717124126160342712,          0.000000000000000000
2,       1631.380348999605757854,       1630.210766046685421315,          1.169582952920336538,      36402.303335448275902309,          0.000000000000000000
3,       1600.120041945972843678,       1601.159693968301780842,         -1.039652022328937164,      35990.963106655181036331,          0.000000000000000000
4,       1569.470568020631617401,       1571.548481231153800763,         -2.077913210522183363,      35813.381474805544712581,          0.000000000000000000
5,       1539.427483001441032684,       1541.819000518507209563,         -2.391517517066176879,      35785.118439569436304737,          0.000000000000000000
6,       1509.924513563527625593,       1512.262701244974550718,         -2.338187681446925126,      35797.241982320010720287,          0.000000000000000000
7,       1480.889665692312519241,       1483.044185468157820651,         -2.154519775845301410,      35740.239706252003088593,          0.000000000000000000
8,       1452.277651267313103745,       1454.236944635870031561,         -1.959293368556927817,      35526.320848189017851837,          0.000000000000000000
9,       1424.072495846977972178,       1425.858806554829243396,         -1.786310707851271218,      35101.822986032544577029,          0.000000000000000000
10,       1396.274170224239924210,       1397.899834663119463585,         -1.625664438879539375,      34448.051392732231761329,          0.000000000000000000
11,       1368.886081029815613874,       1370.339990524048062071,         -1.453909494232448196,      33576.215914051201252732,          0.000000000000000000
12,       1341.910226068386464249,       1343.159513162888060833,         -1.249287094501596584,      32522.534750459806673462,          0.000000000000000000
13,       1315.348109713621852279,       1316.344387218360907355,         -0.996277504739055075,      31347.122984001718577929,          0.000000000000000000
14,       1289.202200810946578713,       1289.889598085369016189,         -0.687397274422437476,      30133.563796812250075163,          0.000000000000000000
15,       1263.475153994235142818,       1263.801281600196716681,         -0.326127605961573863,      28984.858901225266890833,          0.000000000000000000
16,       1238.168677996269252617,       1238.097636945976546485,          0.071041050292706132,      28012.664523841162008466,          0.000000000000000000
17,       1213.282938226369424228,       1212.807927753829062567,          0.475010472540361661,      27319.407850979987415485,          0.000000000000000000
18,       1188.813980009627812251,       1187.969091421997973157,          0.844888587629839094,      26976.078845051062671700,          0.000000000000000000
19,       1164.749584866658324245,       1163.620105150044537368,          1.129479716613786877,      27001.626690637949650409,          0.000000000000000000
20,       1141.069005668168301781,       1139.794902311887653923,          1.274103356280647859,      27352.644937616758397780,          0.000000000000000000
21,       1117.750382499144734538,       1116.515023830410882510,          1.235358668733852028,      27927.505569562854361720,          0.000000000000000000
