      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06,      2.156449999999999911e-06
      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06,      2.809810000000000039e-06
      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06,      3.163089999999999983e-06
      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06,      3.054369999999999947e-06
      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06,      2.518840000000000180e-06
      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06,      1.757690000000000064e-06
      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06,      1.051970000000000069e-06
      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07,      6.594419999999999833e-07
      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07,      7.247840000000000134e-07
      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06,      1.233460000000000088e-06
      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06,      2.028119999999999820e-06
