      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.882940528926034017e-06,      3.008870602916136148e-04,      3.008870604591203026e-04,      3.008870606264736299e-04,      3.008870607939036104e-04,      3.008870609612313506e-04,      3.008870616319991539e-04,      3.008870616319991539e-04
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.827668151304715941e-05,      9.901245094777590215e-04,      9.901245099908607353e-04,      9.901245105034925560e-04,      9.901245110163592149e-04,      9.901245115289129730e-04,      9.901245135835894974e-04,      9.901245135835894974e-04
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.424978529191076402e-05,      2.065278603626001432e-03,      2.065278604619008324e-03,      2.065278605611106221e-03,      2.065278606603658616e-03,      2.065278607595604724e-03,      2.065278611572026347e-03,      2.065278611572026347e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.154926331866820395e-04,      3.392101953109527297e-03,      3.392101954609118113e-03,      3.392101956107336329e-03,      3.392101957606241495e-03,      3.392101959104229861e-03,      3.392101965109229310e-03,      3.392101965109229310e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.777683556322888318e-04,      4.724793787337699079e-03,      4.724793789226362783e-03,      4.724793791113298703e-03,      4.724793793001098516e-03,      4.724793794887746472e-03,      4.724793802450761790e-03,      4.724793802450761790e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.439833703464928645e-04,      5.783047725331839223e-03,      5.783047727362742446e-03,      5.783047729391786046e-03,      5.783047731421759458e-03,      5.783047733450492542e-03,      5.783047741583089568e-03,      5.783047741583089568e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.065931858322648021e-04,      6.357111910560700116e-03,      6.357111912428462137e-03,      6.357111914294515456e-03,      6.357111916161423126e-03,      6.357111918027190216e-03,      6.357111925506504259e-03,      6.357111925506504259e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.605166772140708069e-04,      6.399723916967151038e-03,      6.399723918412877390e-03,      6.399723919857278412e-03,      6.399723921302342099e-03,      6.399723922746524546e-03,      6.399723928535825876e-03,      6.399723928535825876e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.054466567367929933e-04,      6.065508047152314876e-03,      6.065508048063908593e-03,      6.065508048974667041e-03,      6.065508049885843557e-03,      6.065508050796463227e-03,      6.065508054446870460e-03,      6.065508054446870460e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.465878853491939398e-04,      5.676390237557895138e-03,      5.676390238028280154e-03,      5.676390238498235825e-03,      5.676390238968408337e-03,      5.676390239438292018e-03,      5.676390241321918953e-03,      5.676390241321918953e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.934331594389876645e-04,      5.620968929018805085e-03,      5.620968929332001603e-03,      5.620968929644914493e-03,      5.620968929957968763e-03,      5.620968930270833080e-03,      5.620968931525012133e-03,      5.620968931525012133e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.569619759589132090e-04,      6.223625138813445971e-03,      6.223625139363347242e-03,      6.223625139912745442e-03,      6.223625140462395178e-03,      6.223625141011709244e-03,      6.223625143213749010e-03,      6.223625143213749010e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.462661908095364066e-04,      7.632296400942924046e-03,      7.632296402108339900e-03,      7.632296403272688032e-03,      7.632296404437570458e-03,      7.632296405601742516e-03,      7.632296410268559796e-03,      7.632296410268559796e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.658115297718979305e-04,      9.766569116515548196e-03,      9.766569118539354666e-03,      9.766569120561308451e-03,      9.766569122584188578e-03,      9.766569124605831848e-03,      9.766569132710010634e-03,      9.766569132710010634e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      9.142588221954146572e-04,      1.234348774417162904e-02,      1.234348774708503120e-02,      1.234348774999577403e-02,      1.234348775290784392e-02,      1.234348775581813919e-02,      1.234348776748465763e-02,      1.234348776748465763e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.085148340496762051e-03,      1.496857100827967378e-02,      1.496857101189370993e-02,      1.496857101550444144e-02,      1.496857101911682440e-02,      1.496857102272700427e-02,      1.496857103719914303e-02,      1.496857103719914303e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.269089868747856576e-03,      1.725736954653218913e-02,      1.725736955049998397e-02,      1.725736955446415324e-02,      1.725736955843013357e-02,      1.725736956239369568e-02,      1.725736957828245127e-02,      1.725736957828245127e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.456661927927837587e-03,      1.894644092493035642e-02,      1.894644092885545625e-02,      1.894644093277696520e-02,      1.894644093670026438e-02,      1.894644094062117312e-02,      1.894644095633893702e-02,      1.894644095633893702e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.641126500997895426e-03,      1.996172307715961963e-02,      1.996172308071118839e-02,      1.996172308425950281e-02,      1.996172308780944094e-02,      1.996172309135721412e-02,      1.996172310557920229e-02,      1.996172310557920229e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.820266307065905543e-03,      2.043035161372543790e-02,      2.043035161673089836e-02,      2.043035161973361102e-02,      2.043035162273770453e-02,      2.043035162573995228e-02,      2.043035163777510294e-02,      2.043035163777510294e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.996946970943249723e-03,      2.063824154786918566e-02,      2.063824155035667504e-02,      2.063824155284187806e-02,      2.063824155532822252e-02,      2.063824155781304737e-02,      2.063824156777398916e-02,      2.063824156777398916e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.178261068036615317e-03,      2.094535492895740342e-02,      2.094535493114068475e-02,      2.094535493332196421e-02,      2.094535493550424635e-02,      2.094535493768519968e-02,      2.094535494642798742e-02,      2.094535494642798742e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.373416904425656049e-03,      2.167889864766410490e-02,      2.167889864987208523e-02,      2.167889865207804634e-02,      2.167889865428500318e-02,      2.167889865649063816e-02,      2.167889866533232943e-02,      2.167889866533232943e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.590968208105412160e-03,      2.303506128397605698e-02,      2.303506128654612267e-02,      2.303506128911383954e-02,      2.303506129168272562e-02,      2.303506129425005045e-02,      2.303506130454168604e-02,      2.303506130454168604e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.836354280709418082e-03,      2.502457675559974920e-02,      2.502457675877139270e-02,      2.502457676194013228e-02,      2.502457676511032902e-02,      2.502457676827857941e-02,      2.502457678097919774e-02,      2.502457678097919774e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.110757113530753827e-03,      2.748754676636411612e-02,      2.748754677021110482e-02,      2.748754677405456856e-02,      2.748754677789979478e-02,      2.748754678174267566e-02,      2.748754679714764809e-02,      2.748754679714764809e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.411836217084279928e-03,      3.017741630654489221e-02,      3.017741631097597618e-02,      3.017741631540299396e-02,      3.017741631983205525e-02,      3.017741632425839995e-02,      3.017741634200233128e-02,      3.017741634200233128e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.736072171846105058e-03,      3.288148101664278844e-02,      3.288148102147186308e-02,      3.288148102629651764e-02,      3.288148103112338572e-02,      3.288148103594730476e-02,      3.288148105528496817e-02,      3.288148105528496817e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.081637869572661212e-03,      3.552369428563797310e-02,      3.552369429069827944e-02,      3.552369429575393672e-02,      3.552369430081191159e-02,      3.552369430586681254e-02,      3.552369432613038808e-02,      3.552369432613038808e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.450479795135279908e-03,      3.820321019884953540e-02,      3.820321020409821883e-02,      3.820321020934211442e-02,      3.820321021458839700e-02,      3.820321021983148768e-02,      3.820321024084949446e-02,      3.820321024084949446e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.848950275852586742e-03,      4.116247466656564047e-02,      4.116247467213961925e-02,      4.116247467770850488e-02,      4.116247468327994402e-02,      4.116247468884795535e-02,      4.116247471116853823e-02,      4.116247471116853823e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.287644116258610576e-03,      4.473217719541277421e-02,      4.473217720163593508e-02,      4.473217720785340606e-02,      4.473217721407372893e-02,      4.473217722029024235e-02,      4.473217724521042632e-02,      4.473217724521042632e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.782430240794581185e-03,      4.933819298792389840e-02,      4.933819299530851216e-02,      4.933819300268637437e-02,      4.933819301006761582e-02,      4.933819301744431923e-02,      4.933819304701544950e-02,      4.933819304701544950e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.359514591346580349e-03,      5.566213190260763111e-02,      5.566213191193876419e-02,      5.566213192126136244e-02,      5.566213193058822811e-02,      5.566213193990940389e-02,      5.566213197727524348e-02,      5.566213197727524348e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.067311104669798602e-03,      6.501583726994369927e-02,      6.501583728255271033e-02,      6.501583729515017507e-02,      6.501583730775346848e-02,      6.501583732034903196e-02,      6.501583737084090653e-02,      6.501583737084090653e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.996360034165568911e-03,      7.991109360348115642e-02,      7.991109362177244158e-02,      7.991109364004696236e-02,      7.991109365832990696e-02,      7.991109367660165219e-02,      7.991109374984771418e-02,      7.991109374984771418e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      9.305264888671888404e-03,      1.046844332360374191e-01,      1.046844332642338782e-01,      1.046844332924045523e-01,      1.046844333205881328e-01,      1.046844333487544770e-01,      1.046844334616651578e-01,      1.046844334616651578e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.124609978040660638e-02,      1.459053052238356851e-01,      1.459053052687848129e-01,      1.459053053136928624e-01,      1.459053053586214788e-01,      1.459053054035226726e-01,      1.459053055835182466e-01,      1.459053055835182466e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.417805168390159215e-02,      2.121994439137278865e-01,      2.121994439854435199e-01,      2.121994440570934282e-01,      2.121994441287761435e-01,      2.121994442004151438e-01,      2.121994444875947849e-01,      2.121994444875947849e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.855534481779735900e-02,      3.131299893119461331e-01,      3.131299894233904313e-01,      3.131299895347327000e-01,      3.131299896461259280e-01,      3.131299897574512103e-01,      3.131299902037212313e-01,      3.131299902037212313e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.487907046995840171e-02,      4.570293181642989255e-01,      4.570293183299490303e-01,      4.570293184954473675e-01,      4.570293186610213665e-01,      4.570293188264945017e-01,      4.570293194898274458e-01,      4.570293194898274458e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.361633379772974162e-02,      6.482414346134891536e-01,      6.482414348467908649e-01,      6.482414350798789693e-01,      6.482414353130734330e-01,      6.482414355461262323e-01,      6.482414364803650297e-01,      6.482414364803650297e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.510973482467002527e-02,      8.848521131317729216e-01,      8.848521134418436684e-01,      8.848521137516300872e-01,      8.848521140615588365e-01,      8.848521143712981818e-01,      8.848521156129524057e-01,      8.848521156129524057e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.951251165974867641e-02,      1.158129675700288574e+00,      1.158129676089230120e+00,      1.158129676477815950e+00,      1.158129676866579638e+00,      1.158129677255105738e+00,      1.158129678812594099e+00,      1.158129678812594099e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.677894622714635797e-02,      1.454299391742099878e+00,      1.454299392203734165e+00,      1.454299392664946344e+00,      1.454299393126369466e+00,      1.454299393587511258e+00,      1.454299395436092324e+00,      1.454299395436092324e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      9.671821882749137567e-02,      1.758245578309544088e+00,      1.758245578830597511e+00,      1.758245579351172427e+00,      1.758245579871986486e+00,      1.758245580392483021e+00,      1.758245582478997981e+00,      1.758245582478997981e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.190949641505624074e-01,      2.057883490249747371e+00,      2.057883490813201544e+00,      2.057883491376141016e+00,      2.057883491939337173e+00,      2.057883492502189604e+00,      2.057883494758500742e+00,      2.057883494758500742e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.437425867219371267e-01,      2.347658416111062518e+00,      2.347658416700541206e+00,      2.347658417289481658e+00,      2.347658417878691672e+00,      2.347658418467541974e+00,      2.347658420828069747e+00,      2.347658420828069747e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.706519587690459583e-01,      2.629976005872462608e+00,      2.629976006476594463e+00,      2.629976007080171652e+00,      2.629976007684027728e+00,      2.629976008287515210e+00,      2.629976010706714273e+00,      2.629976010706714273e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.000082570481176436e-01,      2.914142294148983847e+00,      2.914142294763828467e+00,      2.914142295378109537e+00,      2.914142295992673493e+00,      2.914142296606862192e+00,      2.914142299068962938e+00,      2.914142299068962938e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.321671897555133979e-01,      3.213254041472175970e+00,      3.213254042101667096e+00,      3.213254042730582682e+00,      3.213254043359786927e+00,      3.213254043988606146e+00,      3.213254046509358641e+00,      3.213254046509358641e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.675817447931910786e-01,      3.540125061658673911e+00,      3.540125062312572624e+00,      3.540125062965874481e+00,      3.540125063619475654e+00,      3.540125064272677147e+00,      3.540125066891170125e+00,      3.540125066891170125e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.067049599449419017e-01,      3.903557774779075284e+00,      3.903557775469656654e+00,      3.903557776159606973e+00,      3.903557776849872152e+00,      3.903557777539716778e+00,      3.903557780305100255e+00,      3.903557780305100255e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.498990214982184987e-01,      4.306044072829275926e+00,      4.306044073567522723e+00,      4.306044074305094504e+00,      4.306044075043004682e+00,      4.306044075780463665e+00,      4.306044078736723790e+00,      4.306044078736723790e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.973757421345492369e-01,      4.743428245709762514e+00,      4.743428246502343626e+00,      4.743428247294196431e+00,      4.743428248086416943e+00,      4.743428248878148956e+00,      4.743428252051976379e+00,      4.743428252051976379e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.491811581727932490e-01,      5.206409349656047958e+00,      5.206409350504028311e+00,      5.206409351351235948e+00,      5.206409352198829055e+00,      5.206409353045906130e+00,      5.206409356441584535e+00,      5.206409356441584535e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.052225604324418473e-01,      5.683229472623638756e+00,      5.683229473522851016e+00,      5.683229474421241711e+00,      5.683229475320044521e+00,      5.683229476218301102e+00,      5.683229479819131846e+00,      5.683229479819131846e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.653248026527490921e-01,      6.162649164443453564e+00,      6.162649165386287820e+00,      6.162649166328260542e+00,      6.162649167270665806e+00,      6.162649168212491979e+00,      6.162649171988003438e+00,      6.162649171988003438e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.292971550587087570e-01,      6.636378516337050115e+00,      6.636378517315008274e+00,      6.636378518292071149e+00,      6.636378519269580778e+00,      6.636378520246495327e+00,      6.636378524162655168e+00,      6.636378524162655168e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.969925571460057201e-01,      7.100424117666500834e+00,      7.100424118672302498e+00,      7.100424119677187562e+00,      7.100424120682531814e+00,      7.100424121687262335e+00,      7.100424125714928536e+00,      7.100424125714928536e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.683465383859222619e-01,      7.555203022733183893e+00,      7.555203023762500969e+00,      7.555203024790872135e+00,      7.555203025819717588e+00,      7.555203026847936876e+00,      7.555203030969750877e+00,      7.555203030969750877e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      8.433912233376315015e-01,      8.004648172351991775e+00,      8.004648173404000033e+00,      8.004648174455045506e+00,      8.004648175506570595e+00,      8.004648176557457973e+00,      8.004648180770143284e+00,      8.004648180770143284e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      9.222483852899707735e-01,      8.454796497317204285e+00,      8.454796498393811532e+00,      8.454796499469438231e+00,      8.454796500545555205e+00,      8.454796501621016702e+00,      8.454796505932218764e+00,      8.454796505932218764e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.005112551422284728e+00,      8.912467971149229840e+00,      8.912467972254125570e+00,      8.912467973358012330e+00,      8.912467974462401799e+00,      8.912467975566114475e+00,      8.912467979990594813e+00,      8.912467979990594813e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.092238292193098204e+00,      9.384565497782022092e+00,      9.384565498919688054e+00,      9.384565500056313070e+00,      9.384565501193465664e+00,      9.384565502329920150e+00,      9.384565506885630626e+00,      9.384565506885630626e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.183944414840718773e+00,      9.878290165772655840e+00,      9.878290166948033857e+00,      9.878290168122333625e+00,      9.878290169297162748e+00,      9.878290170471284881e+00,      9.878290175177978583e+00,      9.878290175177978583e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.280642905974822776e+00,      1.040226916042403360e+01,      1.040226916164363224e+01,      1.040226916286210468e+01,      1.040226916408114022e+01,      1.040226916529943324e+01,      1.040226917018319952e+01,      1.040226917018319952e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.382895928764585669e+00,      1.096840545342646500e+01,      1.096840545470034023e+01,      1.096840545597303951e+01,      1.096840545724633209e+01,      1.096840545851884308e+01,      1.096840546361996971e+01,      1.096840546361996971e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.491504167478125087e+00,      1.159431213032116403e+01,      1.159431213166629426e+01,      1.159431213301020946e+01,      1.159431213435472507e+01,      1.159431213569842534e+01,      1.159431214108493258e+01,      1.159431214108493258e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.607636912612395719e+00,      1.230651664546160262e+01,      1.230651664690662983e+01,      1.230651664835034431e+01,      1.230651664979470361e+01,      1.230651665123819072e+01,      1.230651665702471220e+01,      1.230651665702471220e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.733026999208351571e+00,      1.314506841051408692e+01,      1.314506841210510935e+01,      1.314506841369467516e+01,      1.314506841528497283e+01,      1.314506841687429883e+01,      1.314506842324543356e+01,      1.314506842324543356e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.870265618949078723e+00,      1.417046418461246127e+01,      1.417046418642143202e+01,      1.417046418822874720e+01,      1.417046419003689905e+01,      1.417046419184394601e+01,      1.417046419908786881e+01,      1.417046419908786881e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.023233327364627687e+00,      1.547358648225811706e+01,      1.547358648439418261e+01,      1.547358648652827284e+01,      1.547358648866336139e+01,      1.547358649079713366e+01,      1.547358649935082830e+01,      1.547358649935082830e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.197685017541053831e+00,      1.718842379914348228e+01,      1.718842380176835150e+01,      1.718842380439084039e+01,      1.718842380701451944e+01,      1.718842380963660332e+01,      1.718842382014774728e+01,      1.718842382014774728e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.401963983803022895e+00,      1.950576265609032234e+01,      1.950576265943696441e+01,      1.950576266278054050e+01,      1.950576266612565135e+01,      1.950576266946871939e+01,      1.950576268287008830e+01,      1.950576268287008830e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.647758484083137631e+00,      2.268421138964250261e+01,      2.268421139403507425e+01,      2.268421139842359935e+01,      2.268421140281415305e+01,      2.268421140720200313e+01,      2.268421142479165553e+01,      2.268421142479165553e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.950749807446137574e+00,      2.705355248013856340e+01,      2.705355248600891471e+01,      2.705355249187389077e+01,      2.705355249774154558e+01,      2.705355250360563701e+01,      2.705355252711301262e+01,      2.705355252711301262e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.330958336350152482e+00,      3.300533636332881571e+01,      3.300533637122376973e+01,      3.300533637911148332e+01,      3.300533638700282779e+01,      3.300533639488934767e+01,      3.300533642650410115e+01,      3.300533642650410115e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.812599406892797749e+00,      4.096743470171176682e+01,      4.096743471228411693e+01,      4.096743472284676812e+01,      4.096743473341427944e+01,      4.096743474397533191e+01,      4.096743478631147184e+01,      4.096743478631147184e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.423330240877554331e+00,      5.136300775325948109e+01,      5.136300776723827965e+01,      5.136300778120423871e+01,      5.136300779517662818e+01,      5.136300780914046271e+01,      5.136300786511741734e+01,      5.136300786511741734e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.192898041706855317e+00,      6.455921509080160092e+01,      6.455921510894108906e+01,      6.455921512706395049e+01,      6.455921514519513948e+01,      6.455921516331530086e+01,      6.455921523595348788e+01,      6.455921523595348788e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.151356035697408409e+00,      8.081542835826931537e+01,      8.081542838128125084e+01,      8.081542840427215424e+01,      8.081542842727358789e+01,      8.081542845026092436e+01,      8.081542854241055807e+01,      8.081542854241055807e+01
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.327146966823148588e+00,      1.002428083796503557e+02,      1.002428084081301023e+02,      1.002428084365837435e+02,      1.002428084650504445e+02,      1.002428084934997798e+02,      1.002428086075446458e+02,      1.002428086075446458e+02
