     Count               Iteration-1           Iteration-10000           Iteration-20000           Iteration-30000           Iteration-40000           Iteration-50000           Iteration-60000           Iteration-70000           Iteration-80000           Iteration-90000          Iteration-100000          Iteration-110000          Iteration-120000          Iteration-130000          Iteration-140000          Iteration-150000          Iteration-160000          Iteration-170000          Iteration-180000          Iteration-190000          Iteration-200000          Iteration-200001 
        18  0.000000000000000000e+00 -3.402067197357553141e+00 -1.876605126232107068e+00 -1.422214742570162116e+00 -1.217044855885745847e+00 -1.106788986838978417e+00 -1.032701190442111283e+00 -9.811859460808705080e-01 -9.397417876353699739e-01 -9.115803129950847961e-01 -9.107196863413662413e-01 -9.104023227744733049e-01 -9.104862072749142499e-01 -9.181158721181930105e-01 -9.306798307996757558e-01 -9.394173914643602075e-01 -9.450592189997166770e-01 -9.481643120988110240e-01 -9.494961751213111256e-01 -9.496524573414149017e-01 -9.494345750542834139e-01 -9.494345829222652355e-01 
        19  0.000000000000000000e+00 -3.307880258470135004e+00 -1.812081866192727375e+00 -1.369493716715481924e+00 -1.171381509874748872e+00 -1.066029910328097685e+00 -9.956320095621435939e-01 -9.468947735753090456e-01 -9.076298360676844368e-01 -8.811353146502085565e-01 -8.812958018437484498e-01 -8.816544213962629328e-01 -8.821945155486901058e-01 -8.900512160469418177e-01 -9.025624650114991709e-01 -9.111600137422328771e-01 -9.166393905051677393e-01 -9.195848764275922349e-01 -9.207737850672970126e-01 -9.208001363278697227e-01 -9.204886761442878651e-01 -9.204886784736459049e-01 
        20  0.000000000000000000e+00 -3.216984776998970119e+00 -1.750859259123302536e+00 -1.320073887154478598e+00 -1.129010051616774035e+00 -1.028546461146760294e+00 -9.618171265383921309e-01 -9.158385786799101425e-01 -8.787398037110563109e-01 -8.539057649659582694e-01 -8.550880342220352759e-01 -8.561226655256461981e-01 -8.571229608971577818e-01 -8.652138337008636881e-01 -8.776828321962000246e-01 -8.861542024823734209e-01 -8.914874028377823834e-01 -8.942913522738251686e-01 -8.953567725980349223e-01 -8.952736805835286305e-01 -8.948885697062110012e-01 -8.948885684021377074e-01 
        21  0.000000000000000000e+00 -3.128504373928194582e+00 -1.692055919492247540e+00 -1.273070824143246682e+00 -1.089043867739974303e+00 -9.934502341924087432e-01 -9.303680415552832983e-01 -8.871278824146315856e-01 -8.521813888433769080e-01 -8.290005767972559170e-01 -8.312033580918694042e-01 -8.329161359375802931e-01 -8.343801025916093295e-01 -8.427117163610375883e-01 -8.551485353783618848e-01 -8.635070163592502013e-01 -8.687097485149024578e-01 -8.713896530606177748e-01 -8.723504659987781906e-01 -8.721778281834247082e-01 -8.717383054379865825e-01 -8.717383023301863432e-01 
        22  0.000000000000000000e+00 -3.041562183795605279e+00 -1.634789890183640182e+00 -1.227599458828962042e+00 -1.050595637421366746e+00 -9.598520631283236071e-01 -9.003955215576127102e-01 -8.598724455733020022e-01 -8.270634634840234867e-01 -8.055267623425095280e-01 -8.087478211346876833e-01 -8.111406969053120974e-01 -8.130736949268282387e-01 -8.216521151253175503e-01 -8.340662492710180231e-01 -8.423246731475444449e-01 -8.474120733429515440e-01 -8.499847862441356483e-01 -8.508592376043964123e-01 -8.506162604281826134e-01 -8.501408959111529384e-01 -8.501408927637044144e-01 
        23  0.000000000000000000e+00 -2.955280857334571465e+00 -1.578178554160729163e+00 -1.182774116792472796e+00 -1.012777375694128068e+00 -9.268620841212396044e-01 -8.710090458478987330e-01 -8.331813253965947297e-01 -8.024941878673814699e-01 -7.825905488808473365e-01 -7.868266955019294073e-01 -7.899007476916324322e-01 -7.923081275512515731e-01 -8.011417900000026293e-01 -8.135422309840691923e-01 -8.217128374588469342e-01 -8.266994898070834097e-01 -8.291812976445385175e-01 -8.299869091643756747e-01 -8.296921210408072511e-01 -8.291987342409754547e-01 -8.291987327363017357e-01 
        24  0.000000000000000000e+00 -2.868782758202485184e+00 -1.521338880424963236e+00 -1.137708759077526111e+00 -9.747006270419547036e-01 -8.935900079539464969e-01 -8.413167635210356821e-01 -8.061631533074944400e-01 -7.775806731614522960e-01 -7.592977347044893577e-01 -7.645448380389154863e-01 -7.683002653877792909e-01 -7.711865018366665936e-01 -7.802832949825813103e-01 -7.926817585880030492e-01 -8.007768772278041070e-01 -8.056767707889207486e-01 -8.080832944194185075e-01 -8.088370260269357459e-01 -8.085082181139569002e-01 -8.080138590224237305e-01 -8.080138607698188480e-01 
        25  0.000000000000000000e+00 -2.781189953055530850e+00 -1.463387492979137505e+00 -1.091516978551624106e+00 -9.354765467194567918e-01 -8.591451347206202627e-01 -8.104264180698805831e-01 -7.779262186301423299e-01 -7.514293870331698599e-01 -7.347538188972748685e-01 -7.410067550553378624e-01 -7.454429083397826616e-01 -7.488115694974624148e-01 -7.581785457858245536e-01 -7.705859264625871674e-01 -7.786200245445797918e-01 -7.834484383330391211e-01 -7.857947210044926578e-01 -7.865127990278608650e-01 -7.861671123013422857e-01 -7.856870407752296614e-01 -7.856870470029946318e-01 
        26  0.000000000000000000e+00 -2.691624745348178749e+00 -1.403441234063848242e+00 -1.043312587612092557e+00 -8.942165070635326174e-01 -8.226369694085633455e-01 -7.774459709992527223e-01 -7.475785974552309199e-01 -7.231470991258390768e-01 -7.080646117892115399e-01 -7.153173365808811468e-01 -7.204326418977871072e-01 -7.242864893833313999e-01 -7.339297825094774907e-01 -7.463561728094987302e-01 -7.543428856967580032e-01 -7.591159476261850614e-01 -7.614198980941750960e-01 -7.621179807687497032e-01 -7.617694153316847405e-01 -7.613161105980736920e-01 -7.613161224415136985e-01 
        27  0.000000000000000000e+00 -2.599208794169101111e+00 -1.340616298340592039e+00 -9.922087652726077067e-01 -8.500312595488708212e-01 -7.831744023478108829e-01 -7.414827903133982545e-01 -7.142267648420101978e-01 -6.918401089853603025e-01 -6.783355078550528106e-01 -6.865809996152449912e-01 -6.923730508162009301e-01 -6.967139842535914340e-01 -7.066389253874376664e-01 -7.190935585654472106e-01 -7.270457117613204900e-01 -7.317787040809946575e-01 -7.340569111733259433e-01 -7.347502828605456671e-01 -7.344137064507378909e-01 -7.339987648423971223e-01 -7.339987833426846464e-01 
