Read the target shape in
 ./files/input/20180107ErrorBetweenMirrorandCylinder1stSputter2.txt
Read the unit sputter yield in
 ./files/input/20190106AverageAllProfile.txt

                                       
    Iterative Deconvolution Started   
***************************************

The number of entries
  # Target   :    5750
  # Unit     :    1935
  # 1/2 Unit :     967
  # All      :    9620
The number of threads
  # Total    :       4
  # Thread   :       2
  # Thread   :       1
  # Thread   :       3
  # Thread   :       0
Computation time for initialization:    0.0042

Have memorized arrays 1 times
Multiplied alpha by    0.9500
loop:     62000, alpha:   13.5375, rms:    2.2586
loop:     62400, alpha:   13.5375, rms:    2.2583
loop:     62800, alpha:   13.5375, rms:    2.2581
loop:     63200, alpha:   13.5375, rms:    2.2579
loop:     63600, alpha:   13.5375, rms:    2.2576
loop:     64000, alpha:   13.5375, rms:    2.2574
loop:     64400, alpha:   13.5375, rms:    2.2572
loop:     64800, alpha:   13.5375, rms:    2.2570
loop:     65200, alpha:   13.5375, rms:    2.2567
loop:     65600, alpha:   13.5375, rms:    2.2565
loop:     66000, alpha:   13.5375, rms:    2.2563
loop:     66400, alpha:   13.5375, rms:    2.2561
loop:     66800, alpha:   13.5375, rms:    2.2559
loop:     67200, alpha:   13.5375, rms:    2.2557
loop:     67600, alpha:   13.5375, rms:    2.2555
loop:     68000, alpha:   13.5375, rms:    2.2553
loop:     68400, alpha:   13.5375, rms:    2.2551
loop:     68800, alpha:   13.5375, rms:    2.2549
loop:     69200, alpha:   13.5375, rms:    2.2547
loop:     69600, alpha:   13.5375, rms:    2.2545
Have memorized arrays 8 times
loop:     70000, alpha:   13.5375, rms:    2.2543
loop:     70400, alpha:   13.5375, rms:    2.2541
loop:     70800, alpha:   13.5375, rms:    2.2539
loop:     71200, alpha:   13.5375, rms:    2.2537
loop:     71600, alpha:   13.5375, rms:    2.2535
loop:     72000, alpha:   13.5375, rms:    2.2533
loop:     72400, alpha:   13.5375, rms:    2.2531
loop:     72800, alpha:   13.5375, rms:    2.2530
loop:     73200, alpha:   13.5375, rms:    2.2528
loop:     73600, alpha:   13.5375, rms:    2.2526
loop:     74000, alpha:   13.5375, rms:    2.2524
loop:     74400, alpha:   13.5375, rms:    2.2523
loop:     74800, alpha:   13.5375, rms:    2.2521
loop:     75200, alpha:   13.5375, rms:    2.2519
loop:     75600, alpha:   13.5375, rms:    2.2517
loop:     76000, alpha:   13.5375, rms:    2.2516
loop:     76400, alpha:   13.5375, rms:    2.2514
loop:     76800, alpha:   13.5375, rms:    2.2512
loop:     77200, alpha:   13.5375, rms:    2.2511
loop:     77600, alpha:   13.5375, rms:    2.2509
loop:     78000, alpha:   13.5375, rms:    2.2507
loop:     78400, alpha:   13.5375, rms:    2.2506
loop:     78800, alpha:   13.5375, rms:    2.2504
loop:     79200, alpha:   13.5375, rms:    2.2503
loop:     79600, alpha:   13.5375, rms:    2.2501
Have memorized arrays 9 times
loop:     80000, alpha:   13.5375, rms:    2.2500
loop:     80400, alpha:   13.5375, rms:    2.2498
loop:     80800, alpha:   13.5375, rms:    2.2497
loop:     81200, alpha:   13.5375, rms:    2.2495
loop:     81600, alpha:   13.5375, rms:    2.2494
loop:     82000, alpha:   13.5375, rms:    2.2492
loop:     82400, alpha:   13.5375, rms:    2.2491
loop:     82800, alpha:   13.5375, rms:    2.2489
loop:     83200, alpha:   13.5375, rms:    2.2488
loop:     83600, alpha:   13.5375, rms:    2.2486
loop:     84000, alpha:   13.5375, rms:    2.2485
loop:     84400, alpha:   13.5375, rms:    2.2483
loop:     84800, alpha:   13.5375, rms:    2.2482
loop:     85200, alpha:   13.5375, rms:    2.2481
loop:     85600, alpha:   13.5375, rms:    2.2479
loop:     86000, alpha:   13.5375, rms:    2.2478
loop:     86400, alpha:   13.5375, rms:    2.2477
loop:     86800, alpha:   13.5375, rms:    2.2475
loop:     87200, alpha:   13.5375, rms:    2.2474
loop:     87600, alpha:   13.5375, rms:    2.2473
loop:     88000, alpha:   13.5375, rms:    2.2471
loop:     88400, alpha:   13.5375, rms:    2.2470
loop:     88800, alpha:   13.5375, rms:    2.2469
loop:     89200, alpha:   13.5375, rms:    2.2467
loop:     89600, alpha:   13.5375, rms:    2.2466
Have memorized arrays 10 times
loop:     90000, alpha:   13.5375, rms:    2.2465
loop:     90400, alpha:   13.5375, rms:    2.2464
loop:     90800, alpha:   13.5375, rms:    2.2462
loop:     91200, alpha:   13.5375, rms:    2.2461
loop:     91600, alpha:   13.5375, rms:    2.2460
loop:     92000, alpha:   13.5375, rms:    2.2459
loop:     92400, alpha:   13.5375, rms:    2.2458
loop:     92800, alpha:   13.5375, rms:    2.2456
loop:     93200, alpha:   13.5375, rms:    2.2455
loop:     93600, alpha:   13.5375, rms:    2.2454
loop:     94000, alpha:   13.5375, rms:    2.2453
loop:     94400, alpha:   13.5375, rms:    2.2452
loop:     94800, alpha:   13.5375, rms:    2.2451
loop:     95200, alpha:   13.5375, rms:    2.2449
loop:     95600, alpha:   13.5375, rms:    2.2448
loop:     96000, alpha:   13.5375, rms:    2.2447
loop:     96400, alpha:   13.5375, rms:    2.2446
loop:     96800, alpha:   13.5375, rms:    2.2445
loop:     97200, alpha:   13.5375, rms:    2.2444
loop:     97600, alpha:   13.5375, rms:    2.2443
loop:     98000, alpha:   13.5375, rms:    2.2442
loop:     98400, alpha:   13.5375, rms:    2.2441
loop:     98800, alpha:   13.5375, rms:    2.2440
loop:     99200, alpha:   13.5375, rms:    2.2439
loop:     99600, alpha:   13.5375, rms:    2.2438
Have memorized arrays 11 times
loop:    100000, alpha:   13.5375, rms:    2.2437
loop:    100400, alpha:   13.5375, rms:    2.2435
loop:    100800, alpha:   13.5375, rms:    2.2434
loop:    101200, alpha:   13.5375, rms:    2.2433
loop:    101600, alpha:   13.5375, rms:    2.2432
loop:    102000, alpha:   13.5375, rms:    2.2431
loop:    102400, alpha:   13.5375, rms:    2.2431
loop:    102800, alpha:   13.5375, rms:    2.2430
loop:    103200, alpha:   13.5375, rms:    2.2429
loop:    103600, alpha:   13.5375, rms:    2.2428
loop:    104000, alpha:   13.5375, rms:    2.2427
loop:    104400, alpha:   13.5375, rms:    2.2426
loop:    104800, alpha:   13.5375, rms:    2.2425
loop:    105200, alpha:   13.5375, rms:    2.2424
loop:    105600, alpha:   13.5375, rms:    2.2423
loop:    106000, alpha:   13.5375, rms:    2.2422
loop:    106400, alpha:   13.5375, rms:    2.2421
loop:    106800, alpha:   13.5375, rms:    2.2420
loop:    107200, alpha:   13.5375, rms:    2.2419
loop:    107600, alpha:   13.5375, rms:    2.2418
loop:    108000, alpha:   13.5375, rms:    2.2417
loop:    108400, alpha:   13.5375, rms:    2.2417
loop:    108800, alpha:   13.5375, rms:    2.2416
loop:    109200, alpha:   13.5375, rms:    2.2415
loop:    109600, alpha:   13.5375, rms:    2.2414
Have memorized arrays 12 times
loop:    110000, alpha:   13.5375, rms:    2.2413
loop:    110400, alpha:   13.5375, rms:    2.2412
loop:    110800, alpha:   13.5375, rms:    2.2412
