     Count               Iteration-1          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
         0  0.000000000000000000e+00  4.262317581608999519e-03  4.262317581608999519e-03  4.262317581608999519e-03  4.262317581608999519e-03  4.262317581608999519e-03  4.262317581608999519e-03 
         1  0.000000000000000000e+00  9.406453960907154577e-03  9.663601268591018312e-03  9.783240396105532394e-03  9.783240400327269937e-03  9.783240404546707236e-03  9.783240404546707236e-03 
         2  0.000000000000000000e+00  1.513824778988731579e-02  1.577534961498744046e-02  1.606049318500986020e-02  1.606049319499860961e-02  1.606049320498191546e-02  1.606049320498191546e-02 
         3  0.000000000000000000e+00  2.113362976456687956e-02  2.219184247392575957e-02  2.265139708735978280e-02  2.265139710325106415e-02  2.265139711913367535e-02  2.265139711913367535e-02 
         4  0.000000000000000000e+00  2.707015363371283526e-02  2.851341428743771680e-02  2.912406875455405761e-02  2.912406877541881892e-02  2.912406879627219003e-02  2.912406879627219003e-02 
         5  0.000000000000000000e+00  3.270382837837115114e-02  3.442312803027901963e-02  3.513120791206027910e-02  3.513120793587203028e-02  3.513120795967079185e-02  3.513120795967079185e-02 
         6  0.000000000000000000e+00  3.795269204384536105e-02  3.979767174563501181e-02  4.053510290072982053e-02  4.053510292509122925e-02  4.053510294943935693e-02  4.053510294943935693e-02 
         7  0.000000000000000000e+00  4.291472566805101113e-02  4.472246679089050825e-02  4.541761735447920334e-02  4.541761737683268352e-02  4.541761739917397900e-02  4.541761739917397900e-02 
         8  0.000000000000000000e+00  4.785363782469124333e-02  4.949014016708778302e-02  5.008528275578727484e-02  5.008528277415605356e-02  5.008528279251481252e-02  5.008528279251481252e-02 
         9  0.000000000000000000e+00  5.312626205384154282e-02  5.452316073439341521e-02  5.498968104945448770e-02  5.498968106292089625e-02  5.498968107637995650e-02  5.498968107637995650e-02 
        10  0.000000000000000000e+00  5.907550621904764793e-02  6.024323627712601520e-02  6.058490916593579217e-02  6.058490917473646764e-02  6.058490918353232058e-02  6.058490918353232058e-02 
        11  0.000000000000000000e+00  6.594491678486494313e-02  6.696963407144383706e-02  6.722038194560825408e-02  6.722038195105682623e-02  6.722038195650242853e-02  6.722038195650242853e-02 
        12  0.000000000000000000e+00  7.382114378153360745e-02  7.484012895887579009e-02  7.505286868785174259e-02  7.505286869186540699e-02  7.505286869587689258e-02  7.505286869587689258e-02 
        13  0.000000000000000000e+00  8.262954624875679110e-02  8.379834596706886574e-02  8.403204797314557661e-02  8.403204797785725211e-02  8.403204798256637409e-02  8.403204798256637409e-02 
        14  0.000000000000000000e+00  9.216793636939174528e-02  9.362419396042384601e-02  9.392966079522734046e-02  9.392966080244134763e-02  9.392966080965141351e-02  9.392966080965141351e-02 
        15  0.000000000000000000e+00  1.021685045597907904e-01  1.040061344326005388e-01  1.044168811566431876e-01  1.044168811675290631e-01  1.044168811784089851e-01  1.044168811784089851e-01 
        16  0.000000000000000000e+00  1.123630270865070835e-01  1.146204107902291935e-01  1.151490730308055016e-01  1.151490730458159667e-01  1.151490730608182439e-01  1.151490730608182439e-01 
