     Count               Iteration-1               Iteration-2               Iteration-4               Iteration-6               Iteration-8              Iteration-10              Iteration-12              Iteration-14              Iteration-16              Iteration-18              Iteration-20              Iteration-22              Iteration-24              Iteration-26              Iteration-28              Iteration-30              Iteration-32              Iteration-34              Iteration-36              Iteration-38              Iteration-40              Iteration-42              Iteration-44              Iteration-46              Iteration-48              Iteration-50              Iteration-52              Iteration-54              Iteration-56              Iteration-58              Iteration-60              Iteration-62              Iteration-64              Iteration-66              Iteration-68              Iteration-70              Iteration-72              Iteration-74              Iteration-76              Iteration-78              Iteration-80              Iteration-82              Iteration-84              Iteration-86              Iteration-88              Iteration-88 
        40  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448734233370260e+02  9.275260467378313933e+02  9.151341497987456250e+02  9.110683936835996519e+02  9.097381564389305595e+02  9.093045999955562593e+02  9.091636416837827710e+02  9.091173843025126189e+02  9.091013844032038378e+02  9.090949256892605490e+02  9.090915243113835231e+02  9.090892545194765262e+02  9.090875954962790502e+02  9.090864211484467887e+02  9.090856905045557141e+02  9.090853635318036368e+02  9.090853863235622612e+02  9.090856950800313143e+02  9.090862231301556449e+02  9.090869066383390873e+02  9.090876882496544340e+02  9.090885189621451445e+02  9.090893587173380865e+02  9.090901761536601953e+02  9.090909478646566413e+02  9.090916574048997063e+02  9.090922942067783197e+02  9.090928525119575170e+02  9.090933303789553293e+02  9.090937287991530411e+02  9.090940509341901361e+02  9.090943014753261195e+02  9.090944861179137888e+02  9.090946111400427299e+02  9.090946830725811196e+02  9.090947084474653366e+02  9.090946936115864219e+02  9.090946445946522090e+02  9.090945670206635896e+02  9.090944660540020550e+02  9.090943463724539697e+02  9.090942121607388344e+02  9.090941407808786607e+02 
        41  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275274284469242048e+02  9.151381159321114183e+02  9.110730446464453962e+02  9.097412467268283081e+02  9.093049797079612517e+02  9.091614186107528894e+02  9.091134581564684822e+02  9.090969115329035048e+02  9.090909502994296645e+02  9.090888008575030881e+02  9.090882079390062245e+02  9.090883583668926349e+02  9.090889027666371476e+02  9.090896508616751817e+02  9.090904786268303042e+02  9.090912996715153440e+02  9.090920548977954923e+02  9.090927068723342472e+02  9.090932353432364152e+02  9.090936332076834105e+02  9.090939029328634433e+02  9.090940535166437257e+02  9.090940980217877723e+02  9.090940516595675263e+02  9.090939303623142678e+02  9.090937497685453081e+02  9.090935245421355830e+02  9.090932679526208631e+02  9.090929916530426453e+02  9.090927056022241004e+02  9.090924180885606347e+02  9.090921358215956616e+02  9.090918640655568197e+02  9.090916067955698736e+02  9.090913668625710216e+02  9.090911461571064365e+02  9.090909457654602193e+02  9.090907661139870015e+02  9.090906070993598860e+02  9.090904682037545399e+02  9.090903485949163496e+02  9.090902956983090917e+02 
        42  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275277884051965884e+02  9.151411696916798064e+02  9.110755569964854885e+02  9.097416919878794488e+02  9.093038062498351337e+02  9.091597859326915341e+02  9.091123884561349087e+02  9.090969810247789837e+02  9.090922931853588125e+02  9.090912355262090614e+02  9.090913802970814004e+02  9.090918581874253732e+02  9.090923420958877159e+02  9.090927082477672911e+02  9.090929176777765406e+02  9.090929705726223347e+02  9.090928859197921383e+02  9.090926909643527551e+02  9.090924151925997876e+02  9.090920868257278471e+02  9.090917308846821925e+02  9.090913682841974151e+02  9.090910155956983090e+02  9.090906852260571895e+02  9.090903858340440138e+02  9.090901228617801735e+02  9.090898990997817464e+02  9.090897152343277412e+02  9.090895703473556750e+02  9.090894623539032864e+02  9.090893883719795667e+02  9.090893450260012969e+02  9.090893286886499709e+02  9.090893356679439421e+02  9.090893623470997227e+02  9.090894052847667126e+02  9.090894612827913761e+02  9.090895274279660043e+02  9.090896011134224182e+02  9.090896800445063946e+02  9.090897622331681305e+02  9.090898040083956175e+02 
        43  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278672299752998e+02  9.151429630542747873e+02  9.110766129390545984e+02  9.097417138444305920e+02  9.093036398230680106e+02  9.091601225687996930e+02  9.091134088774642805e+02  9.090984813109212155e+02  9.090939066847726053e+02  9.090926004449429456e+02  9.090922281715827467e+02  9.090920415490037385e+02  9.090918261210744049e+02  9.090915458287671527e+02  9.090912202341730790e+02  9.090908812408762287e+02  9.090905579888398051e+02  9.090902722187015570e+02  9.090900376855621516e+02  9.090898611250516979e+02  9.090897437237080112e+02  9.090896826307348420e+02  9.090896723092788534e+02  9.090897056518691670e+02  9.090897748482448151e+02  9.090898720249830376e+02  9.090899896898104089e+02  9.090901210171945195e+02  9.090902600103282793e+02  9.090904015706155405e+02  9.090905415008259070e+02  9.090906764630740327e+02  9.090908039081804191e+02  9.090909219889590531e+02  9.090910294666553000e+02  9.090911256170536490e+02  9.090912101406617012e+02  9.090912830797508377e+02  9.090913447438192634e+02  9.090913956441603432e+02  9.090914364375958030e+02  9.090914532774237387e+02 
        44  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278816809830005e+02  9.151438115157833408e+02  9.110771608525338934e+02  9.097420958330119447e+02  9.093042040356259577e+02  9.091608754416565716e+02  9.091141147861143281e+02  9.090988823827668739e+02  9.090938502576501605e+02  9.090920665351852676e+02  9.090913017055872842e+02  9.090908673855656161e+02  9.090905676964470103e+02  9.090903553186072941e+02  9.090902210178394398e+02  9.090901604267313587e+02  9.090901659873708240e+02  9.090902266128539395e+02  9.090903292669794382e+02  9.090904606141529030e+02  9.090906082395323438e+02  9.090907613896603152e+02  9.090909113193886242e+02  9.090910513560558002e+02  9.090911767801692349e+02  9.090912846003635650e+02  9.090913732790115773e+02  9.090914424468288644e+02  9.090914926307965516e+02  9.090915250094079738e+02  9.090915412019919586e+02  9.090915430939949147e+02  9.090915326970176693e+02  9.090915120405967400e+02  9.090914830918121652e+02  9.090914476984929706e+02  9.090914075518597883e+02  9.090913641647520080e+02  9.090913188620007759e+02  9.090912727799844788e+02  9.090912268728710615e+02  9.090912042358679628e+02 
        45  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278838725714650e+02  9.151441465464894236e+02  9.110775927158757668e+02  9.097426131781204504e+02  9.093046933965302969e+02  9.091611531640846806e+02  9.091140718911940439e+02  9.090985374197384772e+02  9.090933177686109730e+02  9.090914984262689131e+02  9.090908382025018000e+02  9.090906091337077441e+02  9.090905669137905534e+02  9.090906195264536791e+02  9.090907231033788776e+02  9.090908505467473333e+02  9.090909826461673902e+02  9.090911056409693174e+02  9.090912103312966792e+02  9.090912914004916274e+02  9.090913466887802770e+02  9.090913764419068457e+02  9.090913826019425414e+02  9.090913681891565830e+02  9.090913367977082089e+02  9.090912922079576219e+02  9.090912381059929430e+02  9.090911778949155178e+02  9.090911145804761873e+02  9.090910507141618382e+02  9.090909883786514456e+02  9.090909292029145945e+02  9.090908743966839438e+02  9.090908247963147915e+02  9.090907809160530633e+02  9.090907430004057233e+02  9.090907110746554736e+02  9.090906849916246983e+02  9.090906644735891859e+02  9.090906491488334495e+02  9.090906385827624945e+02  9.090906349376956541e+02 
        46  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841410097357e+02  9.151442593520713444e+02  9.110779423798946937e+02  9.097429933657463152e+02  9.093048911874046780e+02  9.091611135869407008e+02  9.091138777044935750e+02  9.090983238588923996e+02  9.090932015402265733e+02  9.090915439542285412e+02  9.090910544992522091e+02  9.090909631883569091e+02  9.090910020444954398e+02  9.090910719733903989e+02  9.090911340851715750e+02  9.090911734142675868e+02  9.090911859260966139e+02  9.090911731298864424e+02  9.090911393555353470e+02  9.090910901400729927e+02  9.090910312095032850e+02  9.090909678513640984e+02  9.090909045654193505e+02  9.090908449119779107e+02  9.090907914946071742e+02  9.090907460277959444e+02  9.090907094523261094e+02  9.090906820716529637e+02  9.090906636912030763e+02  9.090906537491882773e+02  9.090906514324946102e+02  9.090906557747043735e+02  9.090906657356716778e+02  9.090906802635578288e+02  9.090906983410809516e+02  9.090907190181468422e+02  9.090907414331346672e+02  9.090907648250308739e+02  9.090907885384199290e+02  9.090908120230864142e+02  9.090908348297249404e+02  9.090908458642960568e+02 
        47  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841663600815e+02  9.151442921496926601e+02  9.110781796203697240e+02  9.097431971906521539e+02  9.093049449024895239e+02  9.091610739088951050e+02  9.091138504374206377e+02  9.090983772271054022e+02  9.090933449903532164e+02  9.090917436270124199e+02  9.090912582331982321e+02  9.090911210375036262e+02  9.090910781942289987e+02  9.090910489132453449e+02  9.090910115396416131e+02  9.090909645097436851e+02  9.090909124447507565e+02  9.090908610009159929e+02  9.090908149682435351e+02  9.090907776762817321e+02  9.090907509619148641e+02  9.090907353779321056e+02  9.090907304878221566e+02  9.090907351680083366e+02  9.090907478782930866e+02  9.090907668837309075e+02  9.090907904240926882e+02  9.090908168342368754e+02  9.090908446222091470e+02  9.090908725131303072e+02  9.090908994668592413e+02  9.090909246766182150e+02  9.090909475546653766e+02  9.090909677099139117e+02  9.090909849212790732e+02  9.090909991095468285e+02  9.090910103097359070e+02  9.090910186452529160e+02  9.090910243046336063e+02  9.090910275212644365e+02  9.090910285562073341e+02  9.090910283411543560e+02 
        48  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841680543565e+02  9.151443004392763214e+02  9.110783125231446320e+02  9.097432976157435860e+02  9.093049859474792811e+02  9.091611115525148534e+02  9.091139208681860282e+02  9.090984715584056630e+02  9.090934292304513065e+02  9.090917840277522828e+02  9.090912360053533803e+02  9.090910357081269240e+02  9.090909439666339722e+02  9.090908883809763665e+02  9.090908495721081408e+02  9.090908236375572642e+02  9.090908100697129157e+02  9.090908082217714536e+02  9.090908166054580306e+02  9.090908330584011310e+02  9.090908551035672645e+02  9.090908802754750013e+02  9.090909063517042341e+02  9.090909314877081897e+02  9.090909542727749795e+02  9.090909737292055297e+02  9.090909892748675247e+02  9.090910006653558639e+02  9.090910079277576870e+02  9.090910112942569867e+02  9.090910111407650902e+02  9.090910079334535112e+02  9.090910021844096036e+02  9.090909944165222214e+02  9.090909851370043953e+02  9.090909748185656554e+02  9.090909638870750769e+02  9.090909527145222455e+02  9.090909416161467789e+02  9.090909308507207243e+02  9.090909206231046937e+02  9.090909157612406943e+02 
        49  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443022645128167e+02  9.110783753033795165e+02  9.097433566138906826e+02  9.093050397165524146e+02  9.091611702603553340e+02  9.091139729394126334e+02  9.090984960093687732e+02  9.090934139823415308e+02  9.090917325940795308e+02  9.090911640601112822e+02  9.090909638069761058e+02  9.090908909563688667e+02  9.090908673491430818e+02  9.090908664096079974e+02  9.090908775114277205e+02  9.090908949629731524e+02  9.090909148490817415e+02  9.090909342456942568e+02  9.090909510566395966e+02  9.090909639507756310e+02  9.090909722729182931e+02  9.090909759200324061e+02  9.090909752017920482e+02  9.090909707047128450e+02  9.090909631725709232e+02  9.090909534093312914e+02  9.090909422060336738e+02  9.090909302900737430e+02  9.090909182937384685e+02  9.090909067382401645e+02  9.090908960295095085e+02  9.090908864623613681e+02  9.090908782301740985e+02  9.090908714377820843e+02  9.090908661158313180e+02  9.090908622353153987e+02  9.090908597214179281e+02  9.090908584661040095e+02  9.090908583391537832e+02  9.090908591975115769e+02  9.090908599498881131e+02 
        50  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026139600079e+02  9.110784008216040775e+02  9.097433985761240365e+02  9.093050881746491996e+02  9.091612078647674480e+02  9.091139853365118597e+02  9.090984821618002343e+02  9.090933853353806171e+02  9.090917055332961354e+02  9.090911524486219832e+02  9.090909748828382817e+02  9.090909247103842290e+02  9.090909181334679943e+02  9.090909254156215411e+02  9.090909351594589225e+02  9.090909427147192901e+02  9.090909463052265664e+02  9.090909455968828752e+02  9.090909410459078117e+02  9.090909335219685090e+02  9.090909240576287402e+02  9.090909136787710167e+02  9.090909032971055694e+02  9.090908936513964136e+02  9.090908852852431892e+02  9.090908785503712579e+02  9.090908736260657861e+02  9.090908705473347027e+02  9.090908692363531145e+02  9.090908695334437652e+02  9.090908712252661417e+02  9.090908740689519618e+02  9.090908778116973963e+02  9.090908822058430587e+02  9.090908870198009026e+02  9.090908920453546216e+02  9.090908971019418914e+02  9.090909020385231543e+02  9.090909067336059479e+02  9.090909110939281845e+02  9.090909131265926817e+02 
        51  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026717835210e+02  9.110784098802737390e+02  9.097434282095179015e+02  9.093051200764496116e+02  9.091612239920915499e+02  9.091139841190354218e+02  9.090984740421197330e+02  9.090933823374439271e+02  9.090917143502933868e+02  9.090911728486828451e+02  9.090910015742089172e+02  9.090909503416160078e+02  9.090909359060012775e+02  9.090909306920392510e+02  9.090909260519613326e+02  9.090909199162558707e+02  9.090909124860946804e+02  9.090909046403244247e+02  9.090908973106722897e+02  9.090908912372301529e+02  9.090908868919053702e+02  9.090908844823923118e+02  9.090908839941575934e+02  9.090908852469852945e+02  9.090908879525964039e+02  9.090908917659535291e+02  9.090908963268284424e+02  9.090909012907234228e+02  9.090909063497638272e+02  9.090909112449619442e+02  9.090909157715728952e+02  9.090909197792736904e+02  9.090909231687378451e+02  9.090909258859267084e+02  9.090909279151663895e+02  9.090909292718010875e+02  9.090909299950029663e+02  9.090909301411121533e+02  9.090909297777400297e+02  9.090909289787462058e+02  9.090909284396475414e+02 
        52  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026799614699e+02  9.110784127172016724e+02  9.097434467428993230e+02  9.093051376341298919e+02  9.091612315956260773e+02  9.091139863707853692e+02  9.090984784031448953e+02  9.090933917352990647e+02  9.090917264967671372e+02  9.090911829572888792e+02  9.090910052898234426e+02  9.090909454560776339e+02  9.090909227396158485e+02  9.090909115808706247e+02  9.090909044539994284e+02  9.090908995150557530e+02  9.090908964977516007e+02  9.090908953919549731e+02  9.090908960730713488e+02  9.090908982535547693e+02  9.090909015337217625e+02  9.090909054709244401e+02  9.090909096384948498e+02  9.090909136663631216e+02  9.090909172635356299e+02  9.090909202257500965e+02  9.090909224324452680e+02  9.090909238369250716e+02  9.090909244529236730e+02  9.090909243399740944e+02  9.090909235892336255e+02  9.090909223107970547e+02  9.090909206230332984e+02  9.090909186441283509e+02  9.090909164857896485e+02  9.090909142489020951e+02  9.090909120208642662e+02  9.090909098742944252e+02  9.090909078668049688e+02  9.090909060415714293e+02  9.090909052071116321e+02 
        53  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026809323555e+02  9.110784135060519020e+02  9.097434567708889972e+02  9.093051471274351343e+02  9.091612378928497264e+02  9.091139923126677331e+02  9.090984851504657627e+02  9.090933974246572689e+02  9.090917284571748951e+02  9.090911798413692395e+02  9.090909977744590833e+02  9.090909357670358304e+02  9.090909136965049129e+02  9.090909057071140751e+02  9.090909034101398447e+02  9.090909038925772165e+02  9.090909058943576611e+02  9.090909086541151964e+02  9.090909116023831302e+02  9.090909143025709227e+02  9.090909164479453466e+02  9.090909178590549118e+02  9.090909184705101325e+02  9.090909183092386456e+02  9.090909174689942347e+02  9.090909160852337436e+02  9.090909143130487564e+02  9.090909123094990036e+02  9.090909102207036767e+02  9.090909081734015444e+02  9.090909062703373138e+02  9.090909045886866124e+02  9.090909031807251495e+02  9.090909020760190060e+02  9.090909012845318102e+02  9.090909008001640359e+02  9.090909006043671070e+02  9.090909006695796961e+02  9.090909009623264865e+02  9.090909014458900401e+02  9.090909017474201619e+02 
        54  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810262609e+02  9.110784137015040187e+02  9.097434614940691517e+02  9.093051528730750306e+02  9.091612436857691364e+02  9.091139976666150915e+02  9.090984885927991854e+02  9.090933977370219736e+02  9.090917258362186431e+02  9.090911758334644901e+02  9.090909944350164551e+02  9.090909347790983475e+02  9.090909158575697120e+02  9.090909108432795165e+02  9.090909105907060166e+02  9.090909117769850809e+02  9.090909130780579517e+02  9.090909139362818223e+02  9.090909141477887943e+02  9.090909137028414762e+02  9.090909127043080389e+02  9.090909113138354769e+02  9.090909097126799452e+02  9.090909080739965020e+02  9.090909065451475044e+02  9.090909052384387223e+02  9.090909042283994950e+02  9.090909035536865304e+02  9.090909032218776247e+02  9.090909032157388765e+02  9.090909034999057212e+02  9.090909040272474613e+02  9.090909047444704356e+02  9.090909055967332506e+02  9.090909065312093844e+02  9.090909074996402524e+02  9.090909084599851440e+02  9.090909093773119594e+02  9.090909102240774473e+02  9.090909109799491716e+02  9.090909113192974473e+02 
        55  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810333095e+02  9.110784137447022886e+02  9.097434634525651518e+02  9.093051566757035289e+02  9.091612480657645392e+02  9.091140007896705129e+02  9.090984894746856071e+02  9.090933968675370807e+02  9.090917246190693959e+02  9.090911756227272917e+02  9.090909958802213851e+02  9.090909376861924329e+02  9.090909194259226069e+02  9.090909140451312851e+02  9.090909125129502399e+02  9.090909118376741844e+02  9.090909111048116529e+02  9.090909101356842257e+02  9.090909090089677420e+02  9.090909078754842767e+02  9.090909068808180109e+02  9.090909061333801446e+02  9.090909056947126601e+02  9.090909055815951660e+02  9.090909057741504284e+02  9.090909062263243641e+02  9.090909068764430003e+02  9.090909076565097848e+02  9.090909084995925014e+02  9.090909093451201670e+02  9.090909101422205367e+02  9.090909108513800447e+02  9.090909114447869115e+02  9.090909119057165526e+02  9.090909122272880722e+02  9.090909124108643482e+02  9.090909124643125097e+02  9.090909124002851058e+02  9.090909122346272397e+02  9.090909119849765148e+02  9.090909118343630553e+02 
        56  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137532091336e+02  9.097434641747901196e+02  9.093051591395917512e+02  9.091612508094170835e+02  9.091140023469421294e+02  9.090984898353806329e+02  9.090933969450359200e+02  9.090917252231444081e+02  9.090911769237742419e+02  9.090909974615318561e+02  9.090909388885713724e+02  9.090909196949818352e+02  9.090909131348698793e+02  9.090909105261683862e+02  9.090909091502867341e+02  9.090909082370122860e+02  9.090909076212175250e+02  9.090909072932292929e+02  9.090909072543233833e+02  9.090909074788137332e+02  9.090909079132651414e+02  9.090909084871868799e+02  9.090909091252938197e+02  9.090909097575591886e+02  9.090909103259402855e+02  9.090909107878495661e+02  9.090909111169654579e+02  9.090909113021302801e+02  9.090909113450567247e+02  9.090909112574540814e+02  9.090909110580242896e+02  9.090909107696514866e+02  9.090909104169697912e+02  9.090909100244042520e+02  9.090909096147034916e+02  9.090909092079371021e+02  9.090909088209037918e+02  9.090909084668750211e+02  9.090909081556031879e+02  9.090909080181337458e+02 
        57  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137546967258e+02  9.097434644135008739e+02  9.093051605952866794e+02  9.091612523593332753e+02  9.091140032826112929e+02  9.090984904288876578e+02  9.090933976260236022e+02  9.090917260307652441e+02  9.090911775553444159e+02  9.090909975750028025e+02  9.090909383417119898e+02  9.090909186124106327e+02  9.090909118373758702e+02  9.090909094019243639e+02  9.090909085342784692e+02  9.090909083334958041e+02  9.090909084764161889e+02  9.090909088089132410e+02  9.090909092265575282e+02  9.090909096465419452e+02  9.090909100050603229e+02  9.090909102590298971e+02  9.090909103862589973e+02  9.090909103832441360e+02  9.090909102613055666e+02  9.090909100420124105e+02  9.090909097526858886e+02  9.090909094224898581e+02  9.090909090793676341e+02  9.090909087478974016e+02  9.090909084480001638e+02  9.090909081943775618e+02  9.090909079965108504e+02  9.090909078590647141e+02  9.090909077825439226e+02  9.090909077640829992e+02  9.090909077982749977e+02  9.090909078779662877e+02  9.090909079949733496e+02  9.090909080647852534e+02 
        58  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137549263733e+02  9.097434644846140372e+02  9.093051613620633589e+02  9.091612532361682497e+02  9.091140040100466422e+02  9.090984910855363523e+02  9.090933981871741025e+02  9.090917263270562216e+02  9.090911774647278207e+02  9.090909971517232862e+02  9.090909377977839085e+02  9.090909182117055707e+02  9.090909117859654316e+02  9.090909097837178479e+02  9.090909093013851816e+02  9.090909093370013352e+02  9.090909095160598099e+02  9.090909096831646821e+02  9.090909097715257303e+02  9.090909097590208603e+02  9.090909096500535043e+02  9.090909094649560984e+02  9.090909092321064691e+02  9.090909089818068196e+02  9.090909087418510808e+02  9.090909085347253722e+02  9.090909083762441014e+02  9.090909082753254324e+02  9.090909082345688148e+02  9.090909082513264821e+02  9.090909083189980038e+02  9.090909084283614447e+02  9.090909085687943616e+02  9.090909087293133553e+02  9.090909088993901150e+02  9.090909090695408850e+02  9.090909092317074283e+02  9.090909093794532509e+02  9.090909095080137376e+02  9.090909095640546411e+02 
        59  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137549574098e+02  9.097434645037791370e+02  9.093051617219051650e+02  9.091612537654041262e+02  9.091140045784321728e+02  9.090984915681727898e+02  9.090933984467035316e+02  9.090917263212662647e+02  9.090911772929644030e+02  9.090909969916892805e+02  9.090909378033519488e+02  9.090909184434058261e+02  9.090909121987036769e+02  9.090909102586937252e+02  9.090909096959586577e+02  9.090909095301606158e+02  9.090909094373840844e+02  9.090909093226928235e+02  9.090909091739811174e+02  9.090909090083299589e+02  9.090909088500869757e+02  9.090909087210887947e+02  9.090909086364550831e+02  9.090909086034131406e+02  9.090909086218754283e+02  9.090909086859553554e+02  9.090909087858506155e+02  9.090909089097128799e+02  9.090909090452659029e+02  9.090909091810572136e+02  9.090909093073133818e+02  9.090909094164268254e+02  9.090909095031300922e+02  9.090909095644332183e+02  9.090909095993927167e+02  9.090909096087810894e+02  9.090909095947100695e+02  9.090909095602456773e+02  9.090909095090504479e+02  9.090909094784078661e+02 
        60  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137549609341e+02  9.097434645084614431e+02  9.093051618732359884e+02  9.091612540975603451e+02  9.091140049700886721e+02  9.090984918491418512e+02  9.090933985495194065e+02  9.090917263130158972e+02  9.090911772946348037e+02  9.090909970841732957e+02  9.090909379860163426e+02  9.090909186494379810e+02  9.090909123387687032e+02  9.090909102632306258e+02  9.090909095396381190e+02  9.090909092356670271e+02  9.090909090639253236e+02  9.090909089472618234e+02  9.090909088723819877e+02  9.090909088404569047e+02  9.090909088513478764e+02  9.090909088998996594e+02  9.090909089765760882e+02  9.090909090694342467e+02  9.090909091661900447e+02  9.090909092558634939e+02  9.090909093298381549e+02  9.090909093823573812e+02  9.090909094105586519e+02  9.090909094141795777e+02  9.090909093950676834e+02  9.090909093566025376e+02  9.090909093031166321e+02  9.090909092393702622e+02  9.090909091701155376e+02  9.090909090997619160e+02  9.090909090321456461e+02  9.090909089703906147e+02  9.090909089168519586e+02  9.090909088936896296e+02 
        61  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137549612751e+02  9.097434645094991765e+02  9.093051619306518205e+02  9.091612543003471956e+02  9.091140052094880275e+02  9.090984920076175513e+02  9.090933986252603063e+02  9.090917263709161489e+02  9.090911773788915298e+02  9.090909971840964090e+02  9.090909380558908879e+02  9.090909186463468359e+02  9.090909122492419101e+02  9.090909101090438753e+02  9.090909093671693881e+02  9.090909090982637508e+02  9.090909090055479282e+02  9.090909089920530732e+02  9.090909090213046966e+02  9.090909090738191480e+02  9.090909091350105200e+02  9.090909091928996304e+02  9.090909092383683401e+02  9.090909092656212351e+02  9.090909092722342848e+02  9.090909092587611440e+02  9.090909092280473942e+02  9.090909091844266641e+02  9.090909091329405101e+02  9.090909090786701654e+02  9.090909090262301788e+02  9.090909089794315605e+02  9.090909089411039758e+02  9.090909089130497023e+02  9.090909088960975168e+02  9.090909088902240001e+02  9.090909088947138343e+02  9.090909089083361323e+02  9.090909089295173544e+02  9.090909089423964815e+02 
        62  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137549613888e+02  9.097434645097076782e+02  9.093051619504205973e+02  9.091612544152293367e+02  9.091140053469639497e+02  9.090984921107243508e+02  9.090933987032241248e+02  9.090917264427571354e+02  9.090911774374504830e+02  9.090909972067493072e+02  9.090909380300264502e+02  9.090909185825639724e+02  9.090909121769983585e+02  9.090909100626329291e+02  9.090909093717680207e+02  9.090909091619156470e+02  9.090909091183341388e+02  9.090909091306955361e+02  9.090909091563688662e+02  9.090909091769452743e+02  9.090909091844819159e+02  9.090909091768145345e+02  9.090909091554366341e+02  9.090909091240666839e+02  9.090909090874731646e+02  9.090909090505231234e+02  9.090909090174890252e+02  9.090909089916218591e+02  9.090909089749658278e+02  9.090909089683659658e+02  9.090909089716107019e+02  9.090909089836524117e+02  9.090909090028616220e+02  9.090909090272756430e+02  9.090909090548215090e+02  9.090909090834966264e+02  9.090909091115014462e+02  9.090909091373297315e+02  9.090909091598146006e+02  9.090909091695349389e+02 
        63  0.000000000000000000e+00  1.430000000000000000e+03  1.080120470000000068e+03  9.652448737946300525e+02  9.275278841681171116e+02  9.151443026810336505e+02  9.110784137549613888e+02  9.097434645097455359e+02  9.093051619566261934e+02  9.091612544744606339e+02  9.091140054261242085e+02  9.090984921858007510e+02  9.090933987690052618e+02  9.090917264901297585e+02  9.090911774550667133e+02  9.090909971944929566e+02  9.090909380030740294e+02  9.090909185632675644e+02  9.090909121829698734e+02  9.090909100989360923e+02  9.090909094299986464e+02  9.090909092246880618e+02  9.090909091660032573e+02  9.090909091474594561e+02  9.090909091341058001e+02  9.090909091163714493e+02  9.090909090940724582e+02  9.090909090703237325e+02  9.090909090488926267e+02  9.090909090329416813e+02  9.090909090244748540e+02  9.090909090242068942e+02  9.090909090316941956e+02  9.090909090456104877e+02  9.090909090640767545e+02  9.090909090849809218e+02  9.090909091062508196e+02  9.090909091260566584e+02  9.090909091429407454e+02  9.090909091558806949e+02  9.090909091642963631e+02  9.090909091680174470e+02  9.090909091672203886e+02  9.090909091623545919e+02  9.090909091540618192e+02  9.090909091488642844e+02 
