     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
        49  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845626374522908e+03  9.995888339467821424e+03  9.999557223922576668e+03  9.999952523743331767e+03  9.999995022519426129e+03  1.000000096282852246e+04 
        50  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845507020792866e+03  9.995887762112030032e+03  9.999557138224019582e+03  9.999952417152559065e+03  9.999994827647253260e+03  1.000000084617451284e+04 
        51  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845471996059132e+03  9.995887436455173884e+03  9.999556999965145224e+03  9.999952292981326536e+03  9.999994807819883135e+03  1.000000092979780311e+04 
        52  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845462857918392e+03  9.995887242931099536e+03  9.999556862176492359e+03  9.999952251939072084e+03  9.999994861279792531e+03  1.000000099446430977e+04 
        53  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460735345114e+03  9.995887118946997361e+03  9.999556767994283291e+03  9.999952254180059754e+03  9.999994881095783057e+03  1.000000098577640529e+04 
        54  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460296817691e+03  9.995887039147781252e+03  9.999556714579905019e+03  9.999952252344775843e+03  9.999994866808758161e+03  1.000000096223579931e+04 
        55  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460216487481e+03  9.995886991103039691e+03  9.999556682819631533e+03  9.999952239243202712e+03  9.999994852525453098e+03  1.000000095854366373e+04 
        56  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460203519906e+03  9.995886964942912527e+03  9.999556660275951799e+03  9.999952225558754435e+03  9.999994849777238414e+03  1.000000096580484751e+04 
        57  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201690003e+03  9.995886952171638768e+03  9.999556643247768079e+03  9.999952217242012921e+03  9.999994851702656888e+03  1.000000096997343644e+04 
        58  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201468086e+03  9.995886946571792578e+03  9.999556631253732121e+03  9.999952213139149535e+03  9.999994852107973202e+03  1.000000096943770586e+04 
        59  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201444439e+03  9.995886944355959713e+03  9.999556623611806572e+03  9.999952210578456288e+03  9.999994850736497028e+03  1.000000096818933707e+04 
        60  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943560743020e+03  9.999556619069029693e+03  9.999952208377764691e+03  9.999994849342809175e+03  1.000000096813090931e+04 
        61  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943300802159e+03  9.999556616418713020e+03  9.999952206532138007e+03  9.999994848657192051e+03  1.000000096868850960e+04 
        62  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943223153139e+03  9.999556614848186655e+03  9.999952205209532622e+03  9.999994848408063262e+03  1.000000096906443650e+04 
        63  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943201907343e+03  9.999556613907183419e+03  9.999952204368013554e+03  9.999994848231161086e+03  1.000000096914457026e+04 
        64  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943196577704e+03  9.999556613354736328e+03  9.999952203846756674e+03  9.999994848027261469e+03  1.000000096913796915e+04 
        65  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195348067e+03  9.999556613046839630e+03  9.999952203508521052e+03  9.999994847842923264e+03  1.000000096916829352e+04 
        66  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195087952e+03  9.999556612887061419e+03  9.999952203279392052e+03  9.999994847715106516e+03  1.000000096922653938e+04 
        67  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195038839e+03  9.999556612810511069e+03  9.999952203125540109e+03  9.999994847637199200e+03  1.000000096927474260e+04 
        68  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612776712427e+03  9.999952203026921779e+03  9.999994847587655386e+03  1.000000096930185828e+04 
        69  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612762946315e+03  9.999952202966862387e+03  9.999994847552254214e+03  1.000000096931635017e+04 
        70  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612757762196e+03  9.999952202931548527e+03  9.999994847526006197e+03  1.000000096932681299e+04 
        71  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755952301e+03  9.999952202911090353e+03  9.999994847507476152e+03  1.000000096933585337e+04 
        72  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755364768e+03  9.999952202899296026e+03  9.999994847495241629e+03  1.000000096934302746e+04 
        73  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755188326e+03  9.999952202892573041e+03  9.999994847487474544e+03  1.000000096934800240e+04 
        74  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755137394e+03  9.999952202888842294e+03  9.999994847482554178e+03  1.000000096935121110e+04 
        75  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755124661e+03  9.999952202886859595e+03  9.999994847479398231e+03  1.000000096935330475e+04 
        76  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885864608e+03  9.999994847477368239e+03  1.000000096935474176e+04 
        77  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885391671e+03  9.999994847476087671e+03  1.000000096935574584e+04 
        78  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885184306e+03  9.999994847475305505e+03  1.000000096935643342e+04 
        79  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885098814e+03  9.999994847474845301e+03  1.000000096935688089e+04 
        80  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885062434e+03  9.999994847474576090e+03  1.000000096935716829e+04 
        81  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885049701e+03  9.999994847474426933e+03  1.000000096935734837e+04 
        82  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885046063e+03  9.999994847474343260e+03  1.000000096935746296e+04 
        83  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474295966e+03  1.000000096935753390e+04 
        84  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474272319e+03  1.000000096935757756e+04 
        85  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474255948e+03  1.000000096935760303e+04 
        86  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474252310e+03  1.000000096935761940e+04 
        87  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935762667e+04 
        88  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763213e+04 
        89  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763577e+04 
        90  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763759e+04 
        91  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        92  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        93  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        94  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        95  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        96  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        97  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        98  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
        99  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       100  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       101  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       102  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       103  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       104  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       105  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       106  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       107  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       108  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       109  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       110  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       111  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       112  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       113  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       114  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       115  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       116  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       117  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       118  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       119  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       120  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       121  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
       122  0.000000000000000000e+00  6.716710000000000036e+03  9.646061560472446217e+03  9.961845460201442620e+03  9.995886943195029744e+03  9.999556612755121023e+03  9.999952202885044244e+03  9.999994847474248672e+03  1.000000096935763941e+04 
