     Count               1-iterative            2000-iterative            4000-iterative            6000-iterative            8000-iterative           10000-iterative           10001-iterative 
        86  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408295875e+03  9.958296450526171611e+03  9.958301586011562904e+03  9.958306720864566159e+03  9.958306725999103946e+03 
        87  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408295875e+03  9.958296450526171611e+03  9.958301586011562904e+03  9.958306720864566159e+03  9.958306725999103946e+03 
        88  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408295875e+03  9.958296450526171611e+03  9.958301586011562904e+03  9.958306720864566159e+03  9.958306725999103946e+03 
        89  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408295875e+03  9.958296450526171611e+03  9.958301586011562904e+03  9.958306720864566159e+03  9.958306725999103946e+03 
        90  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408295875e+03  9.958296450526171611e+03  9.958301586011562904e+03  9.958306720864566159e+03  9.958306725999103946e+03 
        91  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408297694e+03  9.958296450526171611e+03  9.958301586011562904e+03  9.958306720864566159e+03  9.958306725999103946e+03 
        92  0.000000000000000000e+00  9.958286177657877488e+03  9.958291314408301332e+03  9.958296450526171611e+03  9.958301586011566542e+03  9.958306720864569797e+03  9.958306725999107584e+03 
        93  0.000000000000000000e+00  9.958286177657882945e+03  9.958291314408304970e+03  9.958296450526177068e+03  9.958301586011570180e+03  9.958306720864573435e+03  9.958306725999109403e+03 
        94  0.000000000000000000e+00  9.958286177657886583e+03  9.958291314408308608e+03  9.958296450526180706e+03  9.958301586011573818e+03  9.958306720864577073e+03  9.958306725999113041e+03 
        95  0.000000000000000000e+00  9.958286177657886583e+03  9.958291314408306789e+03  9.958296450526180706e+03  9.958301586011573818e+03  9.958306720864577073e+03  9.958306725999113041e+03 
        96  0.000000000000000000e+00  9.958286177657881126e+03  9.958291314408303151e+03  9.958296450526175249e+03  9.958301586011568361e+03  9.958306720864571616e+03  9.958306725999109403e+03 
        97  0.000000000000000000e+00  9.958286177657868393e+03  9.958291314408290418e+03  9.958296450526162516e+03  9.958301586011555628e+03  9.958306720864558883e+03  9.958306725999096670e+03 
        98  0.000000000000000000e+00  9.958286177657848384e+03  9.958291314408268590e+03  9.958296450526142507e+03  9.958301586011533800e+03  9.958306720864537056e+03  9.958306725999074843e+03 
        99  0.000000000000000000e+00  9.958286177657812004e+03  9.958291314408232211e+03  9.958296450526104309e+03  9.958301586011497420e+03  9.958306720864500676e+03  9.958306725999036644e+03 
       100  0.000000000000000000e+00  9.958286177657779263e+03  9.958291314408197650e+03  9.958296450526069748e+03  9.958301586011462859e+03  9.958306720864466115e+03  9.958306725999003902e+03 
       101  0.000000000000000000e+00  9.958286177657759254e+03  9.958291314408179460e+03  9.958296450526049739e+03  9.958301586011442851e+03  9.958306720864446106e+03  9.958306725998983893e+03 
       102  0.000000000000000000e+00  9.958286177657791995e+03  9.958291314408212202e+03  9.958296450526084300e+03  9.958301586011477411e+03  9.958306720864480667e+03  9.958306725999016635e+03 
       103  0.000000000000000000e+00  9.958286177657922963e+03  9.958291314408343169e+03  9.958296450526215267e+03  9.958301586011606560e+03  9.958306720864609815e+03  9.958306725999147602e+03 
       104  0.000000000000000000e+00  9.958286177658195811e+03  9.958291314408616017e+03  9.958296450526488115e+03  9.958301586011883046e+03  9.958306720864886302e+03  9.958306725999420451e+03 
       105  0.000000000000000000e+00  9.958286177658619636e+03  9.958291314409041661e+03  9.958296450526917397e+03  9.958301586012308690e+03  9.958306720865311945e+03  9.958306725999849732e+03 
       106  0.000000000000000000e+00  9.958286177659143505e+03  9.958291314409565530e+03  9.958296450527441266e+03  9.958301586012836196e+03  9.958306720865837633e+03  9.958306726000373601e+03 
       107  0.000000000000000000e+00  9.958286177659554596e+03  9.958291314409980259e+03  9.958296450527855995e+03  9.958301586013249107e+03  9.958306720866254182e+03  9.958306726000790150e+03 
       108  0.000000000000000000e+00  9.958286177659496389e+03  9.958291314409918414e+03  9.958296450527797788e+03  9.958301586013190899e+03  9.958306720866195974e+03  9.958306726000733761e+03 
       109  0.000000000000000000e+00  9.958286177658399538e+03  9.958291314408819744e+03  9.958296450526699118e+03  9.958301586012092230e+03  9.958306720865097304e+03  9.958306725999633272e+03 
       110  0.000000000000000000e+00  9.958286177655654683e+03  9.958291314406074889e+03  9.958296450523948806e+03  9.958301586009340099e+03  9.958306720862343354e+03  9.958306725996879322e+03 
       111  0.000000000000000000e+00  9.958286177650858008e+03  9.958291314401272757e+03  9.958296450519144855e+03  9.958301586004532510e+03  9.958306720857533946e+03  9.958306725992069914e+03 
       112  0.000000000000000000e+00  9.958286177644353302e+03  9.958291314394762594e+03  9.958296450512625597e+03  9.958301585998013252e+03  9.958306720851007412e+03  9.958306725985545199e+03 
       113  0.000000000000000000e+00  9.958286177637868605e+03  9.958291314388272440e+03  9.958296450506128167e+03  9.958301585991506727e+03  9.958306720844495430e+03  9.958306725979033217e+03 
       114  0.000000000000000000e+00  9.958286177635200147e+03  9.958291314385598525e+03  9.958296450503448796e+03  9.958301585988823717e+03  9.958306720841806964e+03  9.958306725976344751e+03 
       115  0.000000000000000000e+00  9.958286177642421535e+03  9.958291314392819913e+03  9.958296450510672003e+03  9.958301585996045105e+03  9.958306720849028352e+03  9.958306725983566139e+03 
       116  0.000000000000000000e+00  9.958286177667014272e+03  9.958291314417427202e+03  9.958296450535292024e+03  9.958301586020679679e+03  9.958306720873675658e+03  9.958306726008213445e+03 
       117  0.000000000000000000e+00  9.958286177715242957e+03  9.958291314465686810e+03  9.958296450583586193e+03  9.958301586069004770e+03  9.958306720922031673e+03  9.958306726056565822e+03 
       118  0.000000000000000000e+00  9.958286177787073029e+03  9.958291314537571452e+03  9.958296450655523586e+03  9.958301586140996733e+03  9.958306720994074567e+03  9.958306726128612354e+03 
       119  0.000000000000000000e+00  9.958286177868987579e+03  9.958291314619560580e+03  9.958296450737583655e+03  9.958301586223124104e+03  9.958306721076271060e+03  9.958306726210808847e+03 
       120  0.000000000000000000e+00  9.958286177926283926e+03  9.958291314676926049e+03  9.958296450795016426e+03  9.958301586280629635e+03  9.958306721133843894e+03  9.958306726268379862e+03 
       121  0.000000000000000000e+00  9.958286177898738970e+03  9.958291314649408378e+03  9.958296450767522401e+03  9.958301586253161076e+03  9.958306721106400801e+03  9.958306726240938588e+03 
       122  0.000000000000000000e+00  9.958286177705886075e+03  9.958291314456479085e+03  9.958296450574516712e+03  9.958301586060078989e+03  9.958306720913244135e+03  9.958306726047780103e+03 
       123  0.000000000000000000e+00  9.958286177269657856e+03  9.958291314020001664e+03  9.958296450137795546e+03  9.958301585623108622e+03  9.958306720476026385e+03  9.958306725610565991e+03 
       124  0.000000000000000000e+00  9.958286176560715830e+03  9.958291313310592159e+03  9.958296449427914922e+03  9.958301584912760518e+03  9.958306719765210801e+03  9.958306724899746769e+03 
       125  0.000000000000000000e+00  9.958286175668492433e+03  9.958291312417697554e+03  9.958296448534345473e+03  9.958301584018516223e+03  9.958306718870291661e+03  9.958306724004827629e+03 
       126  0.000000000000000000e+00  9.958286174881483021e+03  9.958291311629953270e+03  9.958296447745862679e+03  9.958301583229300377e+03  9.958306718080337305e+03  9.958306723214871454e+03 
       127  0.000000000000000000e+00  9.958286174744082018e+03  9.958291311492077512e+03  9.958296447607512164e+03  9.958301583090471468e+03  9.958306717941031820e+03  9.958306723075565969e+03 
       128  0.000000000000000000e+00  9.958286176033196170e+03  9.958291312781491797e+03  9.958296448897230221e+03  9.958301584380491477e+03  9.958306719231353782e+03  9.958306724365886112e+03 
       129  0.000000000000000000e+00  9.958286179581902616e+03  9.958291316331915368e+03  9.958296452449369099e+03  9.958301587934347481e+03  9.958306722786926912e+03  9.958306727921462880e+03 
       130  0.000000000000000000e+00  9.958286185885612213e+03  9.958291322639297505e+03  9.958296458760431051e+03  9.958301594249085610e+03  9.958306729105348495e+03  9.958306734239886282e+03 
       131  0.000000000000000000e+00  9.958286194478221660e+03  9.958291331237609484e+03  9.958296467364451019e+03  9.958301602858819024e+03  9.958306737720797173e+03  9.958306742855342236e+03 
       132  0.000000000000000000e+00  9.958286203179155564e+03  9.958291339945371874e+03  9.958296476079045533e+03  9.958301611580254757e+03  9.958306746449074126e+03  9.958306751583624646e+03 
       133  0.000000000000000000e+00  9.958286207487171851e+03  9.958291344258963363e+03  9.958296480398214044e+03  9.958301615905005747e+03  9.958306750779409413e+03  9.958306755913969027e+03 
       134  0.000000000000000000e+00  9.958286200599253789e+03  9.958291337371296322e+03  9.958296473510799842e+03  9.958301609017848023e+03  9.958306743892513623e+03  9.958306749027069600e+03 
       135  0.000000000000000000e+00  9.958286174680297336e+03  9.958291311441969810e+03  9.958296447571097815e+03  9.958301583067770480e+03  9.958306717932056927e+03  9.958306723066603809e+03 
       136  0.000000000000000000e+00  9.958286123964770013e+03  9.958291260700432758e+03  9.958296396803541938e+03  9.958301532274183046e+03  9.958306667112428840e+03  9.958306672246950257e+03 
       137  0.000000000000000000e+00  9.958286049867741895e+03  9.958291186559854395e+03  9.958296322619389684e+03  9.958301458046436892e+03  9.958306592841063321e+03  9.958306597975541081e+03 
       138  0.000000000000000000e+00  9.958285967383772004e+03  9.958291104019881459e+03  9.958296240023382779e+03  9.958301375394365095e+03  9.958306510132890253e+03  9.958306515267311624e+03 
       139  0.000000000000000000e+00  9.958285910656153646e+03  9.958291047239881664e+03  9.958296183190968804e+03  9.958301318509496923e+03  9.958306453195533322e+03  9.958306458329901943e+03 
       140  0.000000000000000000e+00  9.958285933975501393e+03  9.958291070539649809e+03  9.958296206471133701e+03  9.958301341770031286e+03  9.958306476436409866e+03  9.958306481570760297e+03 
       141  0.000000000000000000e+00  9.958286103263941186e+03  9.958291239881098591e+03  9.958296375865591472e+03  9.958301511217501684e+03  9.958306645936896530e+03  9.958306651071297892e+03 
       142  0.000000000000000000e+00  9.958286473367004874e+03  9.958291610150066845e+03  9.958296746300524319e+03  9.958301881818453694e+03  9.958307016703927729e+03  9.958307021838496439e+03 
       143  0.000000000000000000e+00  9.958287049460077469e+03  9.958292186543392745e+03  9.958297322994232672e+03  9.958302458812677287e+03  9.958307593998802986e+03  9.958307599133673648e+03 
       144  0.000000000000000000e+00  9.958287737559503512e+03  9.958292875052678937e+03  9.958298011913591836e+03  9.958303148142313148e+03  9.958308283738921091e+03  9.958308288874202844e+03 
       145  0.000000000000000000e+00  9.958288299433965221e+03  9.958293437346992505e+03  9.958298574628002825e+03  9.958303711277074399e+03  9.958308847294279985e+03  9.958308852429980107e+03 
       146  0.000000000000000000e+00  9.958288339075430486e+03  9.958293477226727191e+03  9.958298614746221574e+03  9.958303751633988213e+03  9.958308887890107144e+03  9.958308893026047372e+03 
       147  0.000000000000000000e+00  9.958287356533397542e+03  9.958292494470864767e+03  9.958297631776582421e+03  9.958302768450621443e+03  9.958307904493061869e+03  9.958307909628787456e+03 
       148  0.000000000000000000e+00  9.958284902918305306e+03  9.958290039902762146e+03  9.958295176255196566e+03  9.958300311975686782e+03  9.958305447064307373e+03  9.958305452199079809e+03 
       149  0.000000000000000000e+00  9.958280849210088491e+03  9.958285984321861179e+03  9.958291118800900222e+03  9.958296252647271103e+03  9.958301385861052040e+03  9.958301390993950918e+03 
       150  0.000000000000000000e+00  9.958275735030838405e+03  9.958280867451514496e+03  9.958285999238249133e+03  9.958291130391122351e+03  9.958296260910201454e+03  9.958296266040406408e+03 
       151  0.000000000000000000e+00  9.958271093345400004e+03  9.958276222825201330e+03  9.958281351669540527e+03  9.958286479878493992e+03  9.958291607452138123e+03  9.958291612579392677e+03 
       152  0.000000000000000000e+00  9.958269568384519516e+03  9.958274695825366507e+03  9.958279822629330738e+03  9.958284948796494064e+03  9.958290074326929243e+03  9.958290079452141072e+03 
       153  0.000000000000000000e+00  9.958274589743041361e+03  9.958279717715289735e+03  9.958284845050045988e+03  9.958289971747384698e+03  9.958295097807385901e+03  9.958295102933125236e+03 
       154  0.000000000000000000e+00  9.958289384019763020e+03  9.958294516916432258e+03  9.958299649176671664e+03  9.958304780800561275e+03  9.958309911788173849e+03  9.958309916918844465e+03 
       155  0.000000000000000000e+00  9.958315248870756477e+03  9.958320392339895989e+03  9.958325535176121775e+03  9.958330677379512053e+03  9.958335818950141402e+03  9.958335824091394898e+03 
       156  0.000000000000000000e+00  9.958349315553690758e+03  9.958354474908073826e+03  9.958359633635782302e+03  9.958364791736899861e+03  9.958369949211490166e+03  9.958369954368650724e+03 
