     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
        62  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872056760e+03  1.494690822567125679e+03  3.728010043830663562e+02 
        63  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872083817e+03  1.494690824982805907e+03  3.728009239328268905e+02 
        64  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872086546e+03  1.494690825802590098e+03  3.728008847944736317e+02 
        65  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826063211944e+03  3.728008664580597724e+02 
        66  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826140740683e+03  3.728008582104050674e+02 
        67  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826162298436e+03  3.728008546595106054e+02 
        68  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826167895693e+03  3.728008532002584161e+02 
        69  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169250386e+03  3.728008526292203442e+02 
        70  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169556203e+03  3.728008524168592430e+02 
        71  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169619868e+03  3.728008523419277935e+02 
        72  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169632373e+03  3.728008523168730335e+02 
        73  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634420e+03  3.728008523089431492e+02 
        74  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523065695954e+02 
        75  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523058977062e+02 
        76  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523057183083e+02 
        77  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056732884e+02 
        78  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056626018e+02 
        79  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056603281e+02 
        80  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056598733e+02 
        81  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        82  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        83  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        84  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        85  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        86  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        87  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        88  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        89  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        90  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        91  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        92  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        93  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        94  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        95  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        96  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        97  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        98  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
        99  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       100  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       101  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       102  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       103  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       104  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       105  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       106  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       107  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       108  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       109  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       110  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       111  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       112  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       113  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       114  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       115  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       116  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       117  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       118  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       119  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       120  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       121  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
       122  0.000000000000000000e+00  0.000000000000000000e+00  1.985500000000000000e+03  1.886224999999999909e+03  1.741632719703521389e+03  1.649498798354487235e+03  1.567560952872087228e+03  1.494690826169634875e+03  3.728008523056596459e+02 
