     Count               Iteration-1               Iteration-2               Iteration-4               Iteration-6               Iteration-8              Iteration-10              Iteration-12              Iteration-14              Iteration-16              Iteration-18              Iteration-20              Iteration-22              Iteration-24              Iteration-26              Iteration-28              Iteration-30              Iteration-32              Iteration-34              Iteration-36              Iteration-38              Iteration-40              Iteration-42              Iteration-44              Iteration-46              Iteration-48              Iteration-50              Iteration-52              Iteration-54              Iteration-56              Iteration-58              Iteration-60              Iteration-62              Iteration-64              Iteration-66              Iteration-68              Iteration-70              Iteration-72              Iteration-74              Iteration-76              Iteration-78              Iteration-80              Iteration-82              Iteration-84              Iteration-86              Iteration-88              Iteration-88 
        65  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195348067e+03  9.998649564203558839e+03  9.999556613046839630e+03  9.999854423653616323e+03  9.999952203508521052e+03  9.999984307358268779e+03  9.999994847842923264e+03  9.999998308478061517e+03  9.999999444645567564e+03  9.999999817669973709e+03  9.999999940158100799e+03  9.999999980390797646e+03  9.999999993604675183e+03  9.999999997931332473e+03  9.999999999328088961e+03  9.999999999759149432e+03  9.999999999877718437e+03  9.999999999904019205e+03  9.999999999912630301e+03  9.999999999927093086e+03  9.999999999951942300e+03  9.999999999984393071e+03  1.000000000001920853e+04  1.000000000005108450e+04  1.000000000007578456e+04  1.000000000009069663e+04  1.000000000009487485e+04  1.000000000008882307e+04  1.000000000007414383e+04  1.000000000005312359e+04  1.000000000002833258e+04  1.000000000000231375e+04  9.999999999977328116e+03  9.999999999955194653e+03  9.999999999937235771e+03  9.999999999924251824e+03  9.999999999916557499e+03  9.999999999914674845e+03 
        66  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195087952e+03  9.998649564181758251e+03  9.999556612887061419e+03  9.999854423419357772e+03  9.999952203279392052e+03  9.999984307170692773e+03  9.999994847715106516e+03  9.999998308417032604e+03  9.999999444639133799e+03  9.999999817688752955e+03  9.999999940169796901e+03  9.999999980375156156e+03  9.999999993560102666e+03  9.999999997871927917e+03  9.999999999275125447e+03  9.999999999731946446e+03  9.999999999887319063e+03  9.999999999950878191e+03  9.999999999987814590e+03  1.000000000001560147e+04  1.000000000003676359e+04  1.000000000005013317e+04  1.000000000005466791e+04  1.000000000005052607e+04  1.000000000003907189e+04  1.000000000002251363e+04  1.000000000000341970e+04  9.999999999984298483e+03  9.999999999967289114e+03  9.999999999953975930e+03  9.999999999945308446e+03  9.999999999941641363e+03  9.999999999942794602e+03  9.999999999948195182e+03  9.999999999956997272e+03  9.999999999968214979e+03  9.999999999980818757e+03  9.999999999987330739e+03 
        67  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195038839e+03  9.998649564174946136e+03  9.999556612810511069e+03  9.999854423282335119e+03  9.999952203125540109e+03  9.999984307043239824e+03  9.999994847637199200e+03  9.999998308384372649e+03  9.999999444629254867e+03  9.999999817678557520e+03  9.999999940148336464e+03  9.999999980345854055e+03  9.999999993534820533e+03  9.999999997862665623e+03  9.999999999287889295e+03  9.999999999764673703e+03  9.999999999931324055e+03  9.999999999994264726e+03  1.000000000001914123e+04  1.000000000002671368e+04  1.000000000002423621e+04  1.000000000001538865e+04  1.000000000000306136e+04  9.999999999989891876e+03  9.999999999978117557e+03  9.999999999969397322e+03  9.999999999964686140e+03  9.999999999964262315e+03  9.999999999967809345e+03  9.999999999974599632e+03  9.999999999983640009e+03  9.999999999993857273e+03  1.000000000000421096e+04  1.000000000001380067e+04  1.000000000002193156e+04  1.000000000002812703e+04  1.000000000003213609e+04  1.000000000003329660e+04 
        68  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172976170e+03  9.999556612776712427e+03  9.999854423202405087e+03  9.999952203026921779e+03  9.999984306962262053e+03  9.999994847587655386e+03  9.999998308357302449e+03  9.999999444609911734e+03  9.999999817659623659e+03  9.999999940131947369e+03  9.999999980338187015e+03  9.999999993539864590e+03  9.999999997879072907e+03  9.999999999309520717e+03  9.999999999783351086e+03  9.999999999939956979e+03  9.999999999989020580e+03  1.000000000000020009e+04  9.999999999997759005e+03  9.999999999991150617e+03  9.999999999984682290e+03  9.999999999980498615e+03  9.999999999979505446e+03  9.999999999981753717e+03  9.999999999986710463e+03  9.999999999993471647e+03  1.000000000000100772e+04  1.000000000000832915e+04  1.000000000001460103e+04  1.000000000001923945e+04  1.000000000002191337e+04  1.000000000002254819e+04  1.000000000002127308e+04  1.000000000001837179e+04  1.000000000001423723e+04  1.000000000000930413e+04  1.000000000000666842e+04 
        69  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172448663e+03  9.999556612762946315e+03  9.999854423156921257e+03  9.999952202966862387e+03  9.999984306911197564e+03  9.999994847552254214e+03  9.999998308332716988e+03  9.999999444591807332e+03  9.999999817648176759e+03  9.999999940128933304e+03  9.999999980343200150e+03  9.999999993549216015e+03  9.999999997887316567e+03  9.999999999311925421e+03  9.999999999777737685e+03  9.999999999927244062e+03  9.999999999972566002e+03  9.999999999984493115e+03  9.999999999987026968e+03  9.999999999988303898e+03  9.999999999990803190e+03  9.999999999994808604e+03  9.999999999999754436e+03  1.000000000000479849e+04  1.000000000000914042e+04  1.000000000001218177e+04  1.000000000001358967e+04  1.000000000001330227e+04  1.000000000001148874e+04  1.000000000000847103e+04  1.000000000000467844e+04  1.000000000000055115e+04  9.999999999996509359e+03  9.999999999992904122e+03  9.999999999989995558e+03  9.999999999987954652e+03  9.999999999987279807e+03 
        70  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172319515e+03  9.999556612757762196e+03  9.999854423132232114e+03  9.999952202931548527e+03  9.999984306878095595e+03  9.999994847526006197e+03  9.999998308313712187e+03  9.999999444580364070e+03  9.999999817644182258e+03  9.999999940130381219e+03  9.999999980346388838e+03  9.999999993550422005e+03  9.999999997884497134e+03  9.999999999305382516e+03  9.999999999769670467e+03  9.999999999920604751e+03  9.999999999969882992e+03  9.999999999987048795e+03  9.999999999994604877e+03  9.999999999999401552e+03  1.000000000000311593e+04  1.000000000000585715e+04  1.000000000000739237e+04  1.000000000000758882e+04  1.000000000000651380e+04  1.000000000000442742e+04  1.000000000000170439e+04  9.999999999998764906e+03  9.999999999995992766e+03  9.999999999993715392e+03  9.999999999992143785e+03  9.999999999991387085e+03  9.999999999991448931e+03  9.999999999992258381e+03  9.999999999993671736e+03  9.999999999995525286e+03  9.999999999996551196e+03 
        71  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172288592e+03  9.999556612755952301e+03  9.999854423119641069e+03  9.999952202911090353e+03  9.999984306856291369e+03  9.999994847507476152e+03  9.999998308301055658e+03  9.999999444574013978e+03  9.999999817642334165e+03  9.999999940130055620e+03  9.999999980345130098e+03  9.999999993547424310e+03  9.999999997880613591e+03  9.999999999302328433e+03  9.999999999768986527e+03  9.999999999922936695e+03  9.999999999974772436e+03  9.999999999993171514e+03  1.000000000000026557e+04  1.000000000000303589e+04  1.000000000000369073e+04  1.000000000000304681e+04  1.000000000000158070e+04  9.999999999999710781e+03  9.999999999997822670e+03  9.999999999996245606e+03  9.999999999995205144e+03  9.999999999994823156e+03  9.999999999995105100e+03  9.999999999995965482e+03  9.999999999997266059e+03  9.999999999998828571e+03  1.000000000000046566e+04  1.000000000000201726e+04  1.000000000000334512e+04  1.000000000000435466e+04  1.000000000000472028e+04 
        72  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172283135e+03  9.999556612755364768e+03  9.999854423113654775e+03  9.999952202899296026e+03  9.999984306842163278e+03  9.999994847495241629e+03  9.999998308293032096e+03  9.999999444569828484e+03  9.999999817640087713e+03  9.999999940128063827e+03  9.999999980342918207e+03  9.999999993545567122e+03  9.999999997879987859e+03  9.999999999303383447e+03  9.999999999771433068e+03  9.999999999925881639e+03  9.999999999977095285e+03  9.999999999993964593e+03  9.999999999999088686e+03  1.000000000000002547e+04  9.999999999999457941e+03  9.999999999998482963e+03  9.999999999997631676e+03  9.999999999997167833e+03  9.999999999997191480e+03  9.999999999997691702e+03  9.999999999998557541e+03  9.999999999999645297e+03  1.000000000000078035e+04  1.000000000000181535e+04  1.000000000000263208e+04  1.000000000000314685e+04  1.000000000000333057e+04  1.000000000000318687e+04  1.000000000000275759e+04  1.000000000000210639e+04  1.000000000000172076e+04 
        73  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755188326e+03  9.999854423111004508e+03  9.999952202892573041e+03  9.999984306833353912e+03  9.999994847487474544e+03  9.999998308287704276e+03  9.999999444566452439e+03  9.999999817637697561e+03  9.999999940126255751e+03  9.999999980341872288e+03  9.999999993545545294e+03  9.999999997880893716e+03  9.999999999304698576e+03  9.999999999772448064e+03  9.999999999926008968e+03  9.999999999976120307e+03  9.999999999992081939e+03  9.999999999996813131e+03  9.999999999997991836e+03  9.999999999998242856e+03  9.999999999998450221e+03  9.999999999998870408e+03  9.999999999999499778e+03  1.000000000000023647e+04  1.000000000000094587e+04  1.000000000000151886e+04  1.000000000000186446e+04  1.000000000000195359e+04  1.000000000000178079e+04  1.000000000000139153e+04  1.000000000000084401e+04  1.000000000000021282e+04  9.999999999999572537e+03  9.999999999998985004e+03  9.999999999998508429e+03  9.999999999998319254e+03 
        74  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755137394e+03  9.999854423109914933e+03  9.999952202888842294e+03  9.999984306828069748e+03  9.999994847482554178e+03  9.999998308283949882e+03  9.999999444563760335e+03  9.999999817635878571e+03  9.999999940125297144e+03  9.999999980341726769e+03  9.999999993545930920e+03  9.999999997881348463e+03  9.999999999304784069e+03  9.999999999771962393e+03  9.999999999925059456e+03  9.999999999975036189e+03  9.999999999991267032e+03  9.999999999996593033e+03  9.999999999998512067e+03  9.999999999999428837e+03  1.000000000000006003e+04  1.000000000000055297e+04  1.000000000000090222e+04  1.000000000000106411e+04  1.000000000000102591e+04  1.000000000000080763e+04  1.000000000000045475e+04  1.000000000000002547e+04  9.999999999999590727e+03  9.999999999999205102e+03  9.999999999998921339e+03  9.999999999998761268e+03  9.999999999998733983e+03  9.999999999998834028e+03  9.999999999999041393e+03  9.999999999999175998e+03 
        75  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755124661e+03  9.999854423109496565e+03  9.999952202886859595e+03  9.999984306824986561e+03  9.999994847479398231e+03  9.999998308281297795e+03  9.999999444561834025e+03  9.999999817634741703e+03  9.999999940124855129e+03  9.999999980341690389e+03  9.999999993545943653e+03  9.999999997881159288e+03  9.999999999304352968e+03  9.999999999771447619e+03  9.999999999924699296e+03  9.999999999975023456e+03  9.999999999991665391e+03  9.999999999997313353e+03  9.999999999999354259e+03  1.000000000000015461e+04  1.000000000000045839e+04  1.000000000000050022e+04  1.000000000000036925e+04  1.000000000000013824e+04  9.999999999999859938e+03  9.999999999999596184e+03  9.999999999999390639e+03  9.999999999999279680e+03  9.999999999999268766e+03  9.999999999999357897e+03  9.999999999999528882e+03  9.999999999999756255e+03  1.000000000000000728e+04  1.000000000000025466e+04  1.000000000000047294e+04  1.000000000000056389e+04 
        76  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109347408e+03  9.999952202885864608e+03  9.999984306823218503e+03  9.999994847477368239e+03  9.999998308279500634e+03  9.999999444560562551e+03  9.999999817634039573e+03  9.999999940124533168e+03  9.999999980341499395e+03  9.999999993545716279e+03  9.999999997880886440e+03  9.999999999304141966e+03  9.999999999771413059e+03  9.999999999924884833e+03  9.999999999975378159e+03  9.999999999992060111e+03  9.999999999997595296e+03  9.999999999999405190e+03  9.999999999999932697e+03  9.999999999999994543e+03  9.999999999999890861e+03  9.999999999999750798e+03  9.999999999999643478e+03  9.999999999999596184e+03  9.999999999999625288e+03  9.999999999999719876e+03  9.999999999999861757e+03  1.000000000000003092e+04  1.000000000000019463e+04  1.000000000000033469e+04  1.000000000000043474e+04  1.000000000000048385e+04  1.000000000000047658e+04  1.000000000000042019e+04  1.000000000000037653e+04 
        77  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109298295e+03  9.999952202885391671e+03  9.999984306822214421e+03  9.999994847476087671e+03  9.999998308278332843e+03  9.999999444559736730e+03  9.999999817633541170e+03  9.999999940124223940e+03  9.999999980341259288e+03  9.999999993545528923e+03  9.999999997880795490e+03  9.999999999304180164e+03  9.999999999771560397e+03  9.999999999925066732e+03  9.999999999975500032e+03  9.999999999992047378e+03  9.999999999997433406e+03  9.999999999999132342e+03  9.999999999999621650e+03  9.999999999999736247e+03  9.999999999999761712e+03  9.999999999999796273e+03  9.999999999999865395e+03  9.999999999999961801e+03  1.000000000000006730e+04  1.000000000000016735e+04  1.000000000000024011e+04  1.000000000000027467e+04  1.000000000000026921e+04  1.000000000000022737e+04  1.000000000000015280e+04  1.000000000000006366e+04  9.999999999999963620e+03  9.999999999999870852e+03  9.999999999999827196e+03 
        78  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109283744e+03  9.999952202885184306e+03  9.999984306821652353e+03  9.999994847475305505e+03  9.999998308277594333e+03  9.999999444559180120e+03  9.999999817633159182e+03  9.999999940123960187e+03  9.999999980341090122e+03  9.999999993545457983e+03  9.999999997880811861e+03  9.999999999304245648e+03  9.999999999771618604e+03  9.999999999925063094e+03  9.999999999975418177e+03  9.999999999991910954e+03  9.999999999997289706e+03  9.999999999999034117e+03  9.999999999999612555e+03  9.999999999999830834e+03  9.999999999999943611e+03  1.000000000000002728e+04  1.000000000000009277e+04  1.000000000000013642e+04  1.000000000000014916e+04  1.000000000000013642e+04  1.000000000000009459e+04  1.000000000000003820e+04  9.999999999999972715e+03  9.999999999999910870e+03  9.999999999999859938e+03  9.999999999999827196e+03  9.999999999999814463e+03  9.999999999999823558e+03  9.999999999999836291e+03 
        79  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109280106e+03  9.999952202885098814e+03  9.999984306821348582e+03  9.999994847474845301e+03  9.999998308277126853e+03  9.999999444558799951e+03  9.999999817632877239e+03  9.999999940123774650e+03  9.999999980340999173e+03  9.999999993545434336e+03  9.999999997880822775e+03  9.999999999304247467e+03  9.999999999771587682e+03  9.999999999925003067e+03  9.999999999975350875e+03  9.999999999991870936e+03  9.999999999997296982e+03  9.999999999999097781e+03  9.999999999999714419e+03  9.999999999999945430e+03  1.000000000000003456e+04  1.000000000000006730e+04  1.000000000000006548e+04  1.000000000000004366e+04  1.000000000000000546e+04  9.999999999999967258e+03  9.999999999999930878e+03  9.999999999999905413e+03  9.999999999999894499e+03  9.999999999999899956e+03  9.999999999999919964e+03  9.999999999999950887e+03  9.999999999999989086e+03  1.000000000000002728e+04  1.000000000000004366e+04 
        80  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885062434e+03  9.999984306821186692e+03  9.999994847474576090e+03  9.999998308276832176e+03  9.999999444558536197e+03  9.999999817632684426e+03  9.999999940123658234e+03  9.999999980340942784e+03  9.999999993545412508e+03  9.999999997880804585e+03  9.999999999304220182e+03  9.999999999771549483e+03  9.999999999924979420e+03  9.999999999975352694e+03  9.999999999991903678e+03  9.999999999997349732e+03  9.999999999999150532e+03  9.999999999999750798e+03  9.999999999999943611e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999979991e+03  9.999999999999959982e+03  9.999999999999947249e+03  9.999999999999945430e+03  9.999999999999950887e+03  9.999999999999969077e+03  9.999999999999989086e+03  1.000000000000001455e+04  1.000000000000003820e+04  1.000000000000005821e+04  1.000000000000006730e+04  1.000000000000006912e+04  1.000000000000006912e+04 
        81  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885049701e+03  9.999984306821108476e+03  9.999994847474426933e+03  9.999998308276644821e+03  9.999999444558365212e+03  9.999999817632555278e+03  9.999999940123580018e+03  9.999999980340897309e+03  9.999999993545383404e+03  9.999999997880777300e+03  9.999999999304200173e+03  9.999999999771544026e+03  9.999999999924988515e+03  9.999999999975376340e+03  9.999999999991927325e+03  9.999999999997360646e+03  9.999999999999145075e+03  9.999999999999723514e+03  9.999999999999903594e+03  9.999999999999954525e+03  9.999999999999963620e+03  9.999999999999965439e+03  9.999999999999972715e+03  9.999999999999985448e+03  1.000000000000000000e+04  1.000000000000001455e+04  1.000000000000002728e+04  1.000000000000003638e+04  1.000000000000003820e+04  1.000000000000003456e+04  1.000000000000002728e+04  1.000000000000001637e+04  1.000000000000000000e+04  9.999999999999992724e+03 
        82  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885046063e+03  9.999984306821072096e+03  9.999994847474343260e+03  9.999998308276532043e+03  9.999999444558254254e+03  9.999999817632469785e+03  9.999999940123523629e+03  9.999999980340860930e+03  9.999999993545356119e+03  9.999999997880762749e+03  9.999999999304196535e+03  9.999999999771549483e+03  9.999999999924999429e+03  9.999999999975381797e+03  9.999999999991923687e+03  9.999999999997349732e+03  9.999999999999125066e+03  9.999999999999705324e+03  9.999999999999890861e+03  9.999999999999954525e+03  9.999999999999979991e+03  9.999999999999994543e+03  1.000000000000000546e+04  1.000000000000001637e+04  1.000000000000002001e+04  1.000000000000002183e+04  1.000000000000001819e+04  1.000000000000001091e+04  1.000000000000000000e+04  9.999999999999990905e+03  9.999999999999983629e+03  9.999999999999976353e+03  9.999999999999974534e+03  9.999999999999972715e+03 
        83  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821053906e+03  9.999994847474295966e+03  9.999998308276462922e+03  9.999999444558185132e+03  9.999999817632413396e+03  9.999999940123483611e+03  9.999999980340833645e+03  9.999999993545343386e+03  9.999999997880755473e+03  9.999999999304196535e+03  9.999999999771551302e+03  9.999999999924999429e+03  9.999999999975378159e+03  9.999999999991914592e+03  9.999999999997340637e+03  9.999999999999121428e+03  9.999999999999707143e+03  9.999999999999901775e+03  9.999999999999970896e+03  9.999999999999996362e+03  1.000000000000000546e+04  1.000000000000000728e+04  1.000000000000000909e+04  1.000000000000000364e+04  9.999999999999998181e+03  9.999999999999994543e+03  9.999999999999987267e+03  9.999999999999983629e+03  9.999999999999983629e+03  9.999999999999987267e+03  9.999999999999990905e+03  9.999999999999996362e+03  9.999999999999998181e+03 
        84  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821046630e+03  9.999994847474272319e+03  9.999998308276422904e+03  9.999999444558139658e+03  9.999999817632375198e+03  9.999999940123454508e+03  9.999999980340815455e+03  9.999999993545332472e+03  9.999999997880751835e+03  9.999999999304194716e+03  9.999999999771549483e+03  9.999999999924995791e+03  9.999999999975372702e+03  9.999999999991910954e+03  9.999999999997342456e+03  9.999999999999126885e+03  9.999999999999712600e+03  9.999999999999909051e+03  9.999999999999974534e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999994543e+03  9.999999999999990905e+03  9.999999999999992724e+03  9.999999999999992724e+03  9.999999999999992724e+03  9.999999999999998181e+03  1.000000000000000364e+04  1.000000000000000546e+04  1.000000000000000909e+04  1.000000000000000909e+04 
        85  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821046630e+03  9.999994847474255948e+03  9.999998308276401076e+03  9.999999444558114192e+03  9.999999817632351551e+03  9.999999940123432680e+03  9.999999980340800903e+03  9.999999993545325196e+03  9.999999997880750016e+03  9.999999999304191078e+03  9.999999999771547664e+03  9.999999999924992153e+03  9.999999999975374521e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999130523e+03  9.999999999999714419e+03  9.999999999999907232e+03  9.999999999999970896e+03  9.999999999999990905e+03  9.999999999999992724e+03  9.999999999999992724e+03  9.999999999999992724e+03  9.999999999999996362e+03  1.000000000000000000e+04  9.999999999999998181e+03  1.000000000000000000e+04  1.000000000000000364e+04  1.000000000000000182e+04  1.000000000000000364e+04  1.000000000000000364e+04  1.000000000000000000e+04  1.000000000000000364e+04 
        86  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474252310e+03  9.999998308276386524e+03  9.999999444558097821e+03  9.999999817632335180e+03  9.999999940123421766e+03  9.999999980340793627e+03  9.999999993545317921e+03  9.999999997880746378e+03  9.999999999304189259e+03  9.999999999771545845e+03  9.999999999924992153e+03  9.999999999975374521e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999130523e+03  9.999999999999714419e+03  9.999999999999905413e+03  9.999999999999967258e+03  9.999999999999989086e+03  9.999999999999992724e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000000e+04  1.000000000000000182e+04  1.000000000000000182e+04  1.000000000000000000e+04  1.000000000000000000e+04  9.999999999999998181e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03 
        87  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276379248e+03  9.999999444558085088e+03  9.999999817632324266e+03  9.999999940123414490e+03  9.999999980340788170e+03  9.999999993545314283e+03  9.999999997880744559e+03  9.999999999304187440e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975374521e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999128704e+03  9.999999999999710781e+03  9.999999999999905413e+03  9.999999999999969077e+03  9.999999999999990905e+03  9.999999999999994543e+03  9.999999999999996362e+03  9.999999999999998181e+03  9.999999999999998181e+03  1.000000000000000000e+04  1.000000000000000000e+04  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03  1.000000000000000000e+04 
        88  0.000000000000000000e+00  0.000000000000000000e+00  6.716710000000000036e+03  8.922000677590000123e+03  9.646061560472446217e+03  9.883791746088358195e+03  9.961845460201442620e+03  9.987472758102478110e+03  9.995886943195029744e+03  9.998649564172281316e+03  9.999556612755121023e+03  9.999854423109278287e+03  9.999952202885044244e+03  9.999984306821042992e+03  9.999994847474248672e+03  9.999998308276375610e+03  9.999999444558079631e+03  9.999999817632316990e+03  9.999999940123409033e+03  9.999999980340784532e+03  9.999999993545312464e+03  9.999999997880742740e+03  9.999999999304187440e+03  9.999999999771544026e+03  9.999999999924992153e+03  9.999999999975374521e+03  9.999999999991912773e+03  9.999999999997346094e+03  9.999999999999128704e+03  9.999999999999712600e+03  9.999999999999905413e+03  9.999999999999970896e+03  9.999999999999992724e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  1.000000000000000000e+04  1.000000000000000000e+04  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999996362e+03  9.999999999999998181e+03  1.000000000000000182e+04 
