     Count               Iteration-1             Iteration-100             Iteration-200             Iteration-300             Iteration-400             Iteration-500             Iteration-600             Iteration-700             Iteration-800             Iteration-900            Iteration-1000            Iteration-1001 
         0  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
         1  0.000000000000000000e+00  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06  8.773739999999999789e-06 
         2  0.000000000000000000e+00  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05  2.632119000000000066e-05 
         3  0.000000000000000000e+00  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05  5.264238000000000131e-05 
         4  0.000000000000000000e+00  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05  8.773728000000000982e-05 
         5  0.000000000000000000e+00  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04  1.316059799999999850e-04 
         6  0.000000000000000000e+00  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04  1.842484800000000083e-04 
         7  0.000000000000000000e+00  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04  2.456644799999999637e-04 
         8  0.000000000000000000e+00  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04  3.158542799999999808e-04 
         9  0.000000000000000000e+00  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04  3.948178799999999510e-04 
