     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
         0  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
         1  0.000000000000000000e+00  2.000000000000000000e+00  0.000000000000000000e+00  1.714749999999999996e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  1.606964663142571803e+00 
         2  0.000000000000000000e+00  1.200000000000000000e+01  0.000000000000000000e+00  1.028849999999999909e+01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  9.590120144758843779e+00 
         3  0.000000000000000000e+00  5.000000000000000000e+01  0.000000000000000000e+00  4.286874999999999858e+01  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  3.975158326646832307e+01 
         4  0.000000000000000000e+00  1.360000000000000000e+02  0.000000000000000000e+00  1.166030000000000086e+02  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  1.072623786744126022e+02 
         5  0.000000000000000000e+00  2.920000000000000000e+02  0.000000000000000000e+00  2.503534999999999968e+02  4.387673899453119475e-01  7.945934315199139064e-01  9.639445436398048628e-01  1.198184310263897601e+00  2.295065801300321766e+02 
         6  0.000000000000000000e+00  4.960000000000000000e+02  0.000000000000000000e+00  4.252579999999999814e+02  2.736325194559398710e+00  4.568432095147940686e+00  5.087189266758613826e+00  5.572079350832623845e+00  3.890363653554557004e+02 
         7  0.000000000000000000e+00  7.280000000000000000e+02  0.000000000000000000e+00  6.241689999999999827e+02  8.234905797400074334e+00  1.374416739164682610e+01  1.529569357562426291e+01  1.656598957962638963e+01  5.744582452229369665e+02 
         8  0.000000000000000000e+00  9.680000000000000000e+02  0.000000000000000000e+00  8.299389999999999645e+02  1.601443947681580937e+01  2.617993951703552113e+01  2.886726070164367286e+01  3.062763689831443514e+01  7.703261241175273426e+02 
         9  0.000000000000000000e+00  1.210000000000000000e+03  0.000000000000000000e+00  1.037423749999999927e+03  1.816574148478144934e+01  2.995484665247742839e+01  3.372565683500312872e+01  3.647868159109579267e+01  9.684723048740695504e+02 
