     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
        46  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826187800047e+02  9.090909454138296724e+02  9.090908963260039855e+02  9.090909621847973767e+02  9.090909293396814519e+02  9.090908195037143287e+02  9.090907690386934519e+02 
        47  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826228199801e+02  9.090909397809763277e+02  9.090909155073492229e+02  9.090909232313157418e+02  9.090908721128536172e+02  9.090908556711896154e+02  9.090908897464072425e+02 
        48  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230898727e+02  9.090909392088690311e+02  9.090909154481751102e+02  9.090909016705231807e+02  9.090908894043901682e+02  9.090909182288551165e+02  9.090909464513672447e+02 
        49  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909399078418573e+02  9.090909111297810341e+02  9.090909021158724954e+02  9.090909115561033786e+02  9.090909278329470453e+02  9.090909263193705101e+02 
        50  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909404916932317e+02  9.090909088616903091e+02  9.090909076668721127e+02  9.090909154362501567e+02  9.090909130332603354e+02  9.090909033216722719e+02 
        51  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909407791909871e+02  9.090909085592098791e+02  9.090909101157067198e+02  9.090909110760711656e+02  9.090909051683880762e+02  9.090909020797946596e+02 
        52  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909408881490208e+02  9.090909088678805574e+02  9.090909099407210761e+02  9.090909082660664353e+02  9.090909065070195538e+02  9.090909084009957724e+02 
        53  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409224026376e+02  9.090909091057293381e+02  9.090909092776541911e+02  9.090909082112046917e+02  9.090909091863882168e+02  9.090909108844106186e+02 
        54  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409316234360e+02  9.090909091819734158e+02  9.090909089893335704e+02  9.090909089060550059e+02  9.090909098404446240e+02  9.090909099385522723e+02 
        55  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409337818943e+02  9.090909091804210220e+02  9.090909089944656216e+02  9.090909092282518031e+02  9.090909093704761972e+02  9.090909088975280383e+02 
        56  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409342242498e+02  9.090909091647363311e+02  9.090909090618647497e+02  9.090909092018439424e+02  9.090909090063131544e+02  9.090909087788776333e+02 
        57  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343037169e+02  9.090909091552739483e+02  9.090909090963967856e+02  9.090909091105872903e+02  9.090909089805207941e+02  9.090909090220707185e+02 
        58  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343163361e+02  9.090909091521747314e+02  9.090909091004066340e+02  9.090909090736789722e+02  9.090909090648088977e+02  9.090909091488849754e+02 
        59  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343180414e+02  9.090909091518926743e+02  9.090909090952434326e+02  9.090909090775618324e+02  9.090909091078374331e+02  9.090909091334592631e+02 
        60  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091522693188e+02  9.090909090915064326e+02  9.090909090881511929e+02  9.090909091053031261e+02  9.090909090932431127e+02 
        61  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091525840040e+02  9.090909090904375489e+02  9.090909090925769078e+02  9.090909090933217840e+02  9.090909090806156883e+02 
        62  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091527439614e+02  9.090909090905739731e+02  9.090909090924245675e+02  9.090909090884587158e+02  9.090909090857870751e+02 
        63  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528080808e+02  9.090909090908680810e+02  9.090909090913486352e+02  9.090909090891331061e+02  9.090909090912945203e+02 
        64  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528296813e+02  9.090909090910182613e+02  9.090909090908122607e+02  9.090909090906347956e+02  9.090909090923992153e+02 
        65  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528361614e+02  9.090909090910538453e+02  9.090909090907587142e+02  9.090909090911995918e+02  9.090909090915008619e+02 
        66  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528378667e+02  9.090909090910474788e+02  9.090909090908453436e+02  9.090909090911214889e+02  9.090909090908135113e+02 
        67  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528383215e+02  9.090909090910367922e+02  9.090909090909046881e+02  9.090909090909502765e+02  9.090909090907164227e+02 
        68  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910309942e+02  9.090909090909201495e+02  9.090909090908812686e+02  9.090909090908388634e+02 
        69  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910291752e+02  9.090909090909166252e+02  9.090909090908849066e+02  9.090909090909211727e+02 
        70  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910291752e+02  9.090909090909115093e+02  9.090909090909024144e+02  9.090909090909320867e+02 
        71  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910292889e+02  9.090909090909091219e+02  9.090909090909107135e+02  9.090909090909176484e+02 
        72  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910295163e+02  9.090909090909088945e+02  9.090909090909115093e+02  9.090909090909082124e+02 
        73  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909091219e+02  9.090909090909099177e+02  9.090909090909066208e+02 
        74  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909092356e+02  9.090909090909090082e+02  9.090909090909078714e+02 
        75  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909088945e+02  9.090909090909091219e+02 
        76  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909090082e+02  9.090909090909093493e+02 
        77  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909090082e+02  9.090909090909091219e+02 
        78  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909090082e+02  9.090909090909090082e+02 
        79  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909090082e+02  9.090909090909090082e+02 
        80  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909091219e+02  9.090909090909090082e+02 
        81  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909092356e+02  9.090909090909090082e+02 
        82  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909092356e+02  9.090909090909090082e+02 
        83  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909092356e+02  9.090909090909090082e+02 
        84  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909090082e+02 
        85  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909090082e+02 
        86  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909090082e+02 
        87  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909090082e+02 
        88  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909090082e+02 
        89  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909090082e+02 
        90  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        91  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        92  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        93  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        94  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        95  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        96  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        97  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        98  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
        99  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       100  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       101  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       102  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       103  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       104  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       105  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       106  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       107  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       108  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       109  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       110  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       111  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       112  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       113  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       114  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       115  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       116  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       117  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       118  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       119  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       120  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       121  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       122  0.000000000000000000e+00  9.175099999999999909e+02  9.091072826230998771e+02  9.090909409343182688e+02  9.090909091528384351e+02  9.090909090910296300e+02  9.090909090909093493e+02  9.090909090909093493e+02  9.090909090909088945e+02 
