                    Count               1-iterative           20000-iterative           40000-iterative           60000-iterative           80000-iterative          100000-iterative          100001-iterative 
                       65  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       66  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       67  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       68  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       69  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       70  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       71  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       72  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       73  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       74  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       75  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       76  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       77  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       78  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       79  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       80  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       81  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       82  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       83  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
                       84  0.000000000000000000e+00  9.958332385646323019e+03  9.958383667824806253e+03  9.958434886888036999e+03  9.958486042913706115e+03  9.958537135979386221e+03  9.958537141085547773e+03 
