     Count               Iteration-1              Iteration-40              Iteration-80              Iteration-88 
       117  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       118  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       119  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       120  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       121  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       122  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       123  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       124  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       125  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       126  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       127  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       128  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       129  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       130  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       131  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       132  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       133  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       134  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       135  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       136  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       137  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       138  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       139  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       140  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       141  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       142  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       143  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       144  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909093493e+02  9.090909090909087809e+02 
       145  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       146  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       147  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       148  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       149  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       150  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       151  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       152  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       153  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       154  0.000000000000000000e+00  9.090909094271399908e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       155  0.000000000000000000e+00  9.090909094271399908e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       156  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       157  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       158  0.000000000000000000e+00  9.090909094271399908e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       159  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909092356e+02  9.090909090909088945e+02 
       160  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909092356e+02  9.090909090909088945e+02 
       161  0.000000000000000000e+00  9.090909094271398772e+02  9.090909090909093493e+02  9.090909090909090082e+02 
       162  0.000000000000000000e+00  9.090909094271399908e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       163  0.000000000000000000e+00  9.090909094271399908e+02  9.090909090909091219e+02  9.090909090909088945e+02 
       164  0.000000000000000000e+00  9.090909094271399908e+02  9.090909090909091219e+02  9.090909090909087809e+02 
       165  0.000000000000000000e+00  9.090909094271397635e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       166  0.000000000000000000e+00  9.090909094271396498e+02  9.090909090909094630e+02  9.090909090909091219e+02 
       167  0.000000000000000000e+00  9.090909094271394224e+02  9.090909090909087809e+02  9.090909090909092356e+02 
       168  0.000000000000000000e+00  9.090909094271394224e+02  9.090909090909086672e+02  9.090909090909093493e+02 
       169  0.000000000000000000e+00  9.090909094271390813e+02  9.090909090909090082e+02  9.090909090909080987e+02 
       170  0.000000000000000000e+00  9.090909094271388540e+02  9.090909090909101451e+02  9.090909090909079850e+02 
       171  0.000000000000000000e+00  9.090909094271383992e+02  9.090909090909104862e+02  9.090909090909111683e+02 
       172  0.000000000000000000e+00  9.090909094271371487e+02  9.090909090909062797e+02  9.090909090909125325e+02 
       173  0.000000000000000000e+00  9.090909094271362392e+02  9.090909090909040060e+02  9.090909090909050292e+02 
       174  0.000000000000000000e+00  9.090909094271352160e+02  9.090909090909136694e+02  9.090909090908978669e+02 
       175  0.000000000000000000e+00  9.090909094271352160e+02  9.090909090909253791e+02  9.090909090909158294e+02 
       176  0.000000000000000000e+00  9.090909094271339654e+02  9.090909090909035513e+02  9.090909090909414090e+02 
       177  0.000000000000000000e+00  9.090909094271269169e+02  9.090909090908612598e+02  9.090909090909026418e+02 
       178  0.000000000000000000e+00  9.090909094271133881e+02  9.090909090909035513e+02  9.090909090908202188e+02 
       179  0.000000000000000000e+00  9.090909094271087270e+02  9.090909090910373607e+02  9.090909090908994585e+02 
       180  0.000000000000000000e+00  9.090909094271336244e+02  9.090909090909754013e+02  9.090909090911435442e+02 
       181  0.000000000000000000e+00  9.090909094271650019e+02  9.090909090905848871e+02  9.090909090909975703e+02 
       182  0.000000000000000000e+00  9.090909094271016784e+02  9.090909090906127403e+02  9.090909090903078322e+02 
       183  0.000000000000000000e+00  9.090909094268912440e+02  9.090909090916852620e+02  9.090909090905367975e+02 
       184  0.000000000000000000e+00  9.090909094267969976e+02  9.090909090919537903e+02  9.090909090924172915e+02 
       185  0.000000000000000000e+00  9.090909094273107485e+02  9.090909090891352662e+02  9.090909090921755933e+02 
       186  0.000000000000000000e+00  9.090909094281480520e+02  9.090909090876231176e+02  9.090909090871678018e+02 
       187  0.000000000000000000e+00  9.090909094273868050e+02  9.090909090948011908e+02  9.090909090870370619e+02 
       188  0.000000000000000000e+00  9.090909094238033958e+02  9.090909091005516984e+02  9.090909091001624347e+02 
       189  0.000000000000000000e+00  9.090909094222408839e+02  9.090909090826415877e+02  9.090909091019777861e+02 
       190  0.000000000000000000e+00  9.090909094316583605e+02  9.090909090638807584e+02  9.090909090678972007e+02 
       191  0.000000000000000000e+00  9.090909094457363153e+02  9.090909091081360884e+02  9.090909090607930239e+02 
       192  0.000000000000000000e+00  9.090909094299985327e+02  9.090909091642964768e+02  9.090909091488642844e+02 
       193  0.000000000000000000e+00  9.090909093717680207e+02  9.090909090548216227e+02  9.090909091695349389e+02 
       194  0.000000000000000000e+00  9.090909093671695018e+02  9.090909088960976305e+02  9.090909089423964815e+02 
       195  0.000000000000000000e+00  9.090909095396381190e+02  9.090909091701156512e+02  9.090909088936897433e+02 
       196  0.000000000000000000e+00  9.090909096959587714e+02  9.090909095993924893e+02  9.090909094784077524e+02 
       197  0.000000000000000000e+00  9.090909093013852953e+02  9.090909088993900014e+02  9.090909095640546411e+02 
       198  0.000000000000000000e+00  9.090909085342783555e+02  9.090909077825438089e+02  9.090909080647851397e+02 
       199  0.000000000000000000e+00  9.090909091502867341e+02  9.090909096147033779e+02  9.090909080181337458e+02 
       200  0.000000000000000000e+00  9.090909118376738434e+02  9.090909124108643482e+02  9.090909118343628279e+02 
       201  0.000000000000000000e+00  9.090909117769853083e+02  9.090909074996400250e+02  9.090909113192975610e+02 
       202  0.000000000000000000e+00  9.090909038925771029e+02  9.090909008001641496e+02  9.090909017474202756e+02 
       203  0.000000000000000000e+00  9.090908995150556393e+02  9.090909142489018677e+02  9.090909052071117458e+02 
       204  0.000000000000000000e+00  9.090909199162558707e+02  9.090909292718013148e+02  9.090909284396476551e+02 
       205  0.000000000000000000e+00  9.090909427147190627e+02  9.090908920453547353e+02  9.090909131265925680e+02 
       206  0.000000000000000000e+00  9.090908949629728113e+02  9.090908622353153987e+02  9.090908599498883405e+02 
       207  0.000000000000000000e+00  9.090908100697126883e+02  9.090909638870751905e+02  9.090909157612406943e+02 
       208  0.000000000000000000e+00  9.090909124447506429e+02  9.090910103097359070e+02  9.090910283411542423e+02 
       209  0.000000000000000000e+00  9.090911859260965002e+02  9.090907414331347809e+02  9.090908458642962842e+02 
       210  0.000000000000000000e+00  9.090909826461672765e+02  9.090907110746551325e+02  9.090906349376956541e+02 
       211  0.000000000000000000e+00  9.090901659873709377e+02  9.090914075518599020e+02  9.090912042358681902e+02 
       212  0.000000000000000000e+00  9.090905579888395778e+02  9.090912101406617012e+02  9.090914532774237387e+02 
       213  0.000000000000000000e+00  9.090928859197916836e+02  9.090894612827913761e+02  9.090898040083956175e+02 
       214  0.000000000000000000e+00  9.090920548977953786e+02  9.090909457654602193e+02  9.090902956983094327e+02 
       215  0.000000000000000000e+00  9.090856950800312006e+02  9.090946445946524364e+02  9.090941407808787744e+02 
       216  0.000000000000000000e+00  9.090877220811823918e+02  9.090881271921632560e+02  9.090898104022594453e+02 
       217  0.000000000000000000e+00  9.091048308214208191e+02  9.090838292317513378e+02  9.090841979226995591e+02 
       218  0.000000000000000000e+00  9.090990779581968582e+02  9.091030857270103525e+02  9.090987702692120820e+02 
       219  0.000000000000000000e+00  9.090507907407296670e+02  9.090977646964745418e+02  9.091000670779845905e+02 
       220  0.000000000000000000e+00  9.090772667210886766e+02  9.090588997488698624e+02  9.090671621461036693e+02 
       221  0.000000000000000000e+00  9.092098115360593056e+02  9.090949652517373352e+02  9.090818247604591988e+02 
       222  0.000000000000000000e+00  9.090682378971995377e+02  9.091658842054098386e+02  9.091615316784793777e+02 
       223  0.000000000000000000e+00  9.088011085997088685e+02  9.090489010259826728e+02  9.090802423631424745e+02 
       224  0.000000000000000000e+00  9.093060869798614476e+02  9.088539238151018935e+02  9.088277048122751012e+02 
       225  0.000000000000000000e+00  9.096224744654816732e+02  9.094488613870357767e+02  9.094224186904611997e+02 
       226  0.000000000000000000e+00  9.085238879433055672e+02  9.097057105988254762e+02  9.097787800093248052e+02 
       227  0.000000000000000000e+00  9.076553143330497733e+02  9.067308040570956109e+02  9.066898702833002517e+02 
       228  0.000000000000000000e+00  9.110164180883728022e+02  9.098767855678567003e+02  9.098179806574886470e+02 
       229  0.000000000000000000e+00  9.151551338679404353e+02  9.179420787898375238e+02  9.180595988113813064e+02 
       230  0.000000000000000000e+00  8.932649864822533345e+02  8.918657458182144637e+02  8.918118045205637827e+02 
       231  0.000000000000000000e+00  9.015656195257712398e+02  8.994772869969257272e+02  8.994049008619628012e+02 
       232  0.000000000000000000e+00  9.925277269716854107e+02  9.962287111376897428e+02  9.963517901765479792e+02 
       233  0.000000000000000000e+00  8.104485200205801902e+02  8.088446533813345241e+02  8.087926750965676774e+02 
       234  0.000000000000000000e+00  7.110780132478173527e+02  7.097315568787705615e+02  7.096884141005643869e+02 
       235  0.000000000000000000e+00  6.429136058341148328e+02  6.446390197248587128e+02  6.446976888211789856e+02 
       236  0.000000000000000000e+00  5.486285125243424545e+02  5.483605100249818634e+02  5.483441017692880450e+02 
       237  0.000000000000000000e+00  4.514180637447681761e+02  4.514830553826478194e+02  4.514894356303381642e+02 
       238  0.000000000000000000e+00  3.576373191962463807e+02  3.563052808596324894e+02  3.562660894374180884e+02 
       239  0.000000000000000000e+00  2.873995370652953056e+02  2.885823542382442497e+02  2.886167195493836743e+02 
       240  0.000000000000000000e+00  1.888159772210382528e+02  1.901746176476036965e+02  1.902166624455309432e+02 
       241  0.000000000000000000e+00  1.577092172751166466e+01  1.247683506800301600e+01  1.237092981372285827e+01 
       242  0.000000000000000000e+00  8.858684088103801457e+01  9.049385393094901531e+01  9.055874259931280790e+01 
       243  0.000000000000000000e+00  8.697222523422458096e+01  8.822310689668270811e+01  8.827035781906313616e+01 
       244  0.000000000000000000e+00  5.817948329645175676e+01  5.563349458578711904e+01  5.552722498621131564e+01 
       245  0.000000000000000000e+00  5.286560370036607992e+01  5.391457150760292194e+01  5.396827826617422375e+01 
       246  0.000000000000000000e+00  4.672289000875118603e+01  4.759982876020360720e+01  4.763791271599421151e+01 
       247  0.000000000000000000e+00  3.660810661099993268e+01  3.546439483150147964e+01  3.539739331684520351e+01 
       248  0.000000000000000000e+00  2.723660313924234089e+01  2.741629657388835994e+01  2.743867302281258702e+01 
       249  0.000000000000000000e+00  1.860219068240821372e+01  1.907545780661688894e+01  1.909882833040603245e+01 
       250  0.000000000000000000e+00  6.399145062762786829e+00  6.118044407369846560e+00  6.099569990733741953e+00 
       251  0.000000000000000000e+00  2.096298981941730144e+00  1.975629768906927763e+00  1.965688539623593245e+00 
       252  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       253  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       254  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
       255  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
