     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
         0  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         1  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         2  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         3  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         4  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         5  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         6  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         7  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         8  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
         9  0.000000000000000000e+00  5.625000000000000000e+03  1.779785156250000000e+03  5.631351470947265625e+02  1.781794801354408264e+02  5.637710113660432398e+01  1.783806715650280239e+01  5.644075936237641145e+00  1.785820901699480601e+00 
