     Count               Iteration-1             Iteration-100             Iteration-200             Iteration-300             Iteration-400             Iteration-500             Iteration-600             Iteration-700             Iteration-800             Iteration-900            Iteration-1000            Iteration-1001 
         0  0.000000000000000000e+00  1.941959134889492233e+00  1.883377093852640627e+00  1.826164033144696219e+00  1.771908416570244782e+00  1.724177710367699845e+00  1.684993766564682360e+00  1.653471819261566722e+00  1.626985637726315659e+00  1.604258619313995382e+00  1.584694373548087398e+00  1.584515564799636067e+00 
         1  0.000000000000000000e+00  1.909147429867864787e+00  1.849101796826371213e+00  1.791319114172500448e+00  1.736859084101389783e+00  1.689098638235563499e+00  1.649970059770437203e+00  1.618549171645899065e+00  1.592190351984328345e+00  1.569603643862317099e+00  1.550182631636733532e+00  1.550005232400623711e+00 
         2  0.000000000000000000e+00  1.872013627357565824e+00  1.810511752832431043e+00  1.752166204824819218e+00  1.697507887667491389e+00  1.649723178072378005e+00  1.610654726185078545e+00  1.579339164136191798e+00  1.553111192769206284e+00  1.530667571510743841e+00  1.511391977564899847e+00  1.511216007254333249e+00 
         3  0.000000000000000000e+00  1.836224743939139259e+00  1.773274087918119690e+00  1.714372543920040570e+00  1.659522122856285975e+00  1.611718647612017108e+00  1.572715152108237646e+00  1.541509219245963180e+00  1.515415565315837654e+00  1.493117787390799478e+00  1.473989783602430492e+00  1.473815261498263141e+00 
         4  0.000000000000000000e+00  1.807398184197971602e+00  1.743006313453406619e+00  1.683555753816751377e+00  1.628519467396367659e+00  1.580702733895721579e+00  1.541769104891214326e+00  1.510677135150272576e+00  1.484721248152577999e+00  1.462572048100783562e+00  1.443593791950238625e+00  1.443420737186237091e+00 
         5  0.000000000000000000e+00  1.787970910217815401e+00  1.722145495337572996e+00  1.662153009352298483e+00  1.606937149813818522e+00  1.559112679266071666e+00  1.520253925334081657e+00  1.489280247941465518e+00  1.463465560374682894e+00  1.441467648645772925e+00  1.422641293248945615e+00  1.422469725876480240e+00 
         6  0.000000000000000000e+00  1.775606811208460201e+00  1.708355624853801658e+00  1.647828408274197187e+00  1.592439318448521490e+00  1.544612673418409798e+00  1.505833868277813181e+00  1.474982795916483624e+00  1.449312729706262459e+00  1.427468790254621922e+00  1.408796488495406507e+00  1.408626428420168608e+00 
         7  0.000000000000000000e+00  1.767578268679194764e+00  1.698909204857638855e+00  1.637854553298925708e+00  1.582298610876554434e+00  1.534475392228094037e+00  1.495781671797908885e+00  1.465057497461113911e+00  1.439535461453393950e+00  1.417848149180191086e+00  1.399332051942890232e+00  1.399163518901488601e+00 
         8  0.000000000000000000e+00  1.761155644280156807e+00  1.691076718297649606e+00  1.629502023044059555e+00  1.573785636823162193e+00  1.525971479075597159e+00  1.487368024723480175e+00  1.456775029155997103e+00  1.431404407195836725e+00  1.409876351660054539e+00  1.391518604437658624e+00  1.391351617958932252e+00 
         9  0.000000000000000000e+00  1.753611866636740402e+00  1.682131212021086952e+00  1.620043957552388392e+00  1.564173598965172829e+00  1.516374134070208157e+00  1.477866150335524154e+00  1.447408618522455725e+00  1.422192764027677470e+00  1.400826569978974590e+00  1.382629311033118924e+00  1.382463890415928986e+00 
        10  0.000000000000000000e+00  1.742217284772051400e+00  1.669343147253755433e+00  1.606750908730331773e+00  1.550733113174683098e+00  1.502953964906517115e+00  1.464546676799157510e+00  1.434228877220791176e+00  1.409171128897584779e+00  1.387969374102425490e+00  1.369934732720286874e+00  1.369770897012672961e+00 
        11  0.000000000000000000e+00  1.724242457103295934e+00  1.649983190246990361e+00  1.586893630987216142e+00  1.530734995890583150e+00  1.482981778047047783e+00  1.444680428569215636e+00  1.414506595144658263e+00  1.389610258061301451e+00  1.368575492913334912e+00  1.350705587099195526e+00  1.350543355080167984e+00 
        12  0.000000000000000000e+00  1.696958090028642729e+00  1.621322159765943738e+00  1.557743022023085899e+00  1.501450197733602110e+00  1.453728520142242076e+00  1.415538368099049649e+00  1.385512698194935055e+00  1.360781038701523116e+00  1.339915799365641647e+00  1.322212718596507131e+00  1.322052108760789935e+00 
        13  0.000000000000000000e+00  1.657636278348988412e+00  1.580632281120903926e+00  1.516571368040033008e+00  1.460151036395123114e+00  1.412466519617229466e+00  1.374392837765489261e+00  1.344519490622371194e+00  1.319955734661929725e+00  1.299262541841491370e+00  1.281728346050897471e+00  1.281569376596875642e+00 
        14  0.000000000000000000e+00  1.603549545558218270e+00  1.525186206245328080e+00  1.460651409225171449e+00  1.404110252358711008e+00  1.356468526868852109e+00  1.318516598332255541e+00  1.288799695466353867e+00  1.264407026942311774e+00  1.243888384889766385e+00  1.226525103457582588e+00  1.226367792276619184e+00 
        15  0.000000000000000000e+00  1.531967264299419540e+00  1.452253434574270585e+00  1.387252731366727332e+00  1.330597430260601399e+00  1.283004136026351105e+00  1.245179239323617182e+00  1.215622877165126070e+00  1.191404436636611663e+00  1.171062832614941485e+00  1.153872463625759792e+00  1.153716828295104690e+00 
        16  0.000000000000000000e+00  1.440201976559308150e+00  1.359146633673359972e+00  1.293688086469213516e+00  1.236925319791762234e+00  1.189386119890864180e+00  1.151693513950666770e+00  1.122301763165623356e+00  1.098260646749299241e+00  1.078098550719078119e+00  1.061083060475491280e+00  1.060929118253909564e+00 
        17  0.000000000000000000e+00  1.327799724078211341e+00  1.245411970053266870e+00  1.179503723686661232e+00  1.122640167007055823e+00  1.075160783693011268e+00  1.037605671201523805e+00  1.008382571543151585e+00  9.845218349737869801e-01  9.645416996353564087e-01  9.477030268294033277e-01  9.475507950475545726e-01 
        18  0.000000000000000000e+00  1.197680868704816604e+00  1.113969931411430636e+00  1.047620210604900848e+00  9.906625355252192122e-01  9.432487628396284407e-01  9.058362777199384652e-01  8.767858295946098224e-01  8.531084962066515232e-01  8.333127573782217468e-01  8.166528155972425651e-01  8.165023112866158783e-01 
        19  0.000000000000000000e+00  1.053035484108786335e+00  9.680107348224229469e-01  9.012278283189729677e-01  8.441826975953983236e-01  7.968404016282306657e-01  7.595756094298860006e-01  7.307017736562162469e-01  7.072108347425984931e-01  6.876019120626946091e-01  6.711225905251190227e-01  6.709738304230228323e-01 
        20  0.000000000000000000e+00  8.970558438721560890e-01  8.107267983148656043e-01  7.435190577229331410e-01  6.863931254116728553e-01  6.391282449147155376e-01  6.020161598365536548e-01  5.733228413934199352e-01  5.500212682344240989e-01  5.306015549127920394e-01  5.143047195139924810e-01  5.141577200722942109e-01 
        21  0.000000000000000000e+00  7.329357409631214182e-01  6.453120611542875196e-01  5.776878998476231430e-01  5.204878272392523542e-01  4.733063586589842942e-01  4.363519704143836719e-01  4.078429925424611469e-01  3.847337416291178869e-01  3.655056013327637743e-01  3.493930958030144751e-01  3.492478731979797857e-01 
        22  0.000000000000000000e+00  5.638658791548341043e-01  4.749573796716166640e-01  4.069252664027782629e-01  3.496577238599787307e-01  3.025657207628729140e-01  2.657739954476348032e-01  2.374531244448050415e-01  2.145391143919361809e-01  1.955048824935303742e-01  1.795785297196044183e-01  1.794350998639355765e-01 
        23  0.000000000000000000e+00  3.930413130741943206e-01  3.028579782389435593e-01  2.344264202299761735e-01  1.770980874924212856e-01  1.301016617283359267e-01  9.347754282530829073e-02  6.534850985816120783e-02  4.263264546500877827e-02  2.379462965310885636e-02  8.056232866177737151e-03  7.914611422620509984e-03 
        24  0.000000000000000000e+00  2.236552282079653509e-01  1.322072130909894838e-01  6.338475566670709327e-02  6.002338031574794286e-03 -4.089235485672837456e-02 -7.734394537680522319e-02 -1.052774434066385822e-01 -1.277922652038103735e-01 -1.464317761204227963e-01 -1.619804375186824075e-01 -1.621202351226092020e-01 
        25  0.000000000000000000e+00  5.889832086976021230e-02 -3.380404758891053518e-02 -1.030088194135316826e-01 -1.604385590013528429e-01 -2.072253520181472908e-01 -2.434995125418808470e-01 -2.712338119852280016e-01 -2.935447001800959299e-01 -3.119834347867573854e-01 -3.273406035872277187e-01 -3.274785621433249361e-01 
        26  0.000000000000000000e+00 -9.803500224253980377e-02 -1.919812244334622164e-01 -2.615596741940979797e-01 -3.190299269081577904e-01 -3.657026407412011793e-01 -4.017944908089496892e-01 -4.293259588021935969e-01 -4.514300265642710031e-01 -4.696657295144515132e-01 -4.848296693255420564e-01 -4.849657738314068212e-01 
        27  0.000000000000000000e+00 -2.439545541512018190e-01 -3.391339569977382951e-01 -4.090773970309591334e-01 -4.665813079377407746e-01 -5.131337553397674611e-01 -5.490384418102554065e-01 -5.763634631750793602e-01 -5.982578260256339320e-01 -6.162882566760430336e-01 -6.312572505969562542e-01 -6.313914862422098651e-01 
        28  0.000000000000000000e+00 -3.756874769307980699e-01 -4.720892124076723206e-01 -5.423889032982529557e-01 -5.999195705093534059e-01 -6.463455543921874380e-01 -6.820582504599261853e-01 -7.091732261474614774e-01 -7.308549994556248208e-01 -7.486779298954502337e-01 -7.634502785791639212e-01 -7.635826307256348144e-01 
        29  0.000000000000000000e+00 -4.913906818960107614e-01 -5.890037257256839354e-01 -6.596508757791639255e-01 -7.172013497872384846e-01 -7.634946500179324858e-01 -7.990105657670305561e-01 -8.259119044551557209e-01 -8.473782079961100777e-01 -8.649914212006244441e-01 -8.795654232399456873e-01 -8.796958757947450636e-01 
        30  0.000000000000000000e+00 -5.912099798336392098e-01 -6.900231300832295744e-01 -7.610088987636096647e-01 -8.185721785110473547e-01 -8.647265509122004090e-01 -9.000409320606905794e-01 -9.267250367366077768e-01 -9.479730046438259450e-01 -9.653742928194901651e-01 -9.797482341952932217e-01 -9.798767711773255229e-01 
        31  0.000000000000000000e+00 -6.754552116932348582e-01 -7.754570829152580558e-01 -8.467726249430747032e-01 -9.043416180858123710e-01 -9.503507937170336817e-01 -9.854589206352724062e-01 -1.011922186875828800e+00 -1.032948966444541483e+00 -1.050136129628414849e+00 -1.064308282100677516e+00 -1.064434887626724446e+00 
        32  0.000000000000000000e+00 -7.444389300103360085e-01 -8.456179481996901615e-01 -9.172544118549588177e-01 -9.748219331322633963e-01 -1.020679616302512471e+00 -1.055576794125073548e+00 -1.081815614876502352e+00 -1.102618360098675865e+00 -1.119589207658687968e+00 -1.133557826056206252e+00 -1.133682484315691852e+00 
        33  0.000000000000000000e+00 -7.984673892739380108e-01 -9.008117908011303854e-01 -9.727603182682340588e-01 -1.030319084511704730e+00 -1.076018958231783174e+00 -1.110700504391822108e+00 -1.136711281369711557e+00 -1.157287150904512174e+00 -1.174039502431789117e+00 -1.187802823882933012e+00 -1.187925519131502128e+00 
        34  0.000000000000000000e+00 -8.378523746920691906e-01 -9.413502169191421132e-01 -1.013601935440771484e+00 -1.071144565782294222e+00 -1.116680292768206684e+00 -1.151141537205962351e+00 -1.176920669096862326e+00 -1.197266837571055120e+00 -1.213798522674197855e+00 -1.227354766294393329e+00 -1.227475482851394517e+00 
        35  0.000000000000000000e+00 -8.629039624549896814e-01 -9.675431536976777380e-01 -1.040089148411608377e+00 -1.097608165360705712e+00 -1.142973388922644773e+00 -1.177209674700083752e+00 -1.202753547360584818e+00 -1.222867195046106303e+00 -1.239176052947339457e+00 -1.252523421104166701e+00 -1.252642143354599114e+00 
        36  0.000000000000000000e+00 -8.739322799787139218e-01 -9.797005815102881598e-01 -1.052531897280282180e+00 -1.110019721533234360e+00 -1.155208073465809449e+00 -1.189214757787269150e+00 -1.214519744857970096e+00 -1.234398056322911330e+00 -1.250481911940660495e+00 -1.263618614676342844e+00 -1.263735327076709325e+00 
        37  0.000000000000000000e+00 -8.712503461226344115e-01 -9.781353747739540694e-01 -1.051243021262580513e+00 -1.108691956615922791e+00 -1.153697072838102855e+00 -1.187469528459372370e+00 -1.212531992468877107e+00 -1.232172157554229486e+00 -1.248028822624469569e+00 -1.260953078641666281e+00 -1.261067765729716683e+00 
        38  0.000000000000000000e+00 -8.551631930527374692e-01 -9.631524262292643357e-01 -1.036527401742697307e+00 -1.093929619141887244e+00 -1.138745143485394351e+00 -1.172278759779725732e+00 -1.197095057642767912e+00 -1.216494274340254478e+00 -1.232121550316954028e+00 -1.244831589844748621e+00 -1.244944236268048954e+00 
        39  0.000000000000000000e+00 -8.259835363601926161e-01 -9.350643175107880012e-01 -1.008697613827997941e+00 -1.066045154923358496e+00 -1.110664747895999227e+00 -1.143954912215598085e+00 -1.168521416376947286e+00 -1.187676893955179835e+00 -1.203072575184995330e+00 -1.215566643136870795e+00 -1.215677233683758018e+00 
        40  0.000000000000000000e+00 -7.840495251566643731e-01 -8.942090696264131111e-01 -9.680916741650289481e-01 -1.025376457958929066e+00 -1.069793804259065340e+00 -1.102835902679595748e+00 -1.127149004907487040e+00 -1.146057967248664156e+00 -1.161219844377209043e+00 -1.173496203737425247e+00 -1.173604723370448966e+00 
        41  0.000000000000000000e+00 -7.312444620865274914e-01 -8.424698632015665822e-01 -9.165927314677251303e-01 -9.738065909044752999e-01 -1.018015399729593540e+00 -1.050804825319348268e+00 -1.074860938110633768e+00 -1.093520629668319089e+00 -1.108446493150632151e+00 -1.120503439774477528e+00 -1.120609874695411179e+00 
        42  0.000000000000000000e+00 -6.717792332833028013e-01 -7.840574696006257227e-01 -8.584115292842398048e-01 -9.155462151986863972e-01 -9.595402247006887819e-01 -9.920723817711429859e-01 -1.015867937913860430e+00 -1.034275631576859311e+00 -1.048963275179932708e+00 -1.060799147389237973e+00 -1.060903484092698079e+00 
        43  0.000000000000000000e+00 -6.100506163760055500e-01 -7.233685731626628979e-01 -7.979447158207388924e-01 -8.549919008228545891e-01 -8.987648825002203523e-01 -9.310351908437599633e-01 -9.545666470351665822e-01 -9.727196478192965401e-01 -9.871668719951678383e-01 -9.987800546612515262e-01 -9.988822799675709518e-01 
        44  0.000000000000000000e+00 -5.504615766525198239e-01 -6.648060574171950066e-01 -7.395951435643439709e-01 -7.965464258029388844e-01 -8.400921887608525651e-01 -8.720960851619619092e-01 -8.953599281412163435e-01 -9.132555597781433221e-01 -9.274601917820231023e-01 -9.388491201565809519e-01 -9.389492212430017304e-01 
