     Count               Iteration-1              Iteration-10              Iteration-20              Iteration-30              Iteration-40              Iteration-50              Iteration-60              Iteration-70              Iteration-80              Iteration-88 
       109  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       110  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       111  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       112  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       113  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       114  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       115  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       116  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       117  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       118  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       119  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       120  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       121  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       122  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       123  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       124  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       125  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       126  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       127  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       128  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       129  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909086672e+02 
       130  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       131  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       132  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       133  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       134  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       135  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       136  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       137  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       138  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       139  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       140  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       141  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909087809e+02 
       142  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       143  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       144  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909087809e+02 
       145  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       146  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       147  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       148  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       149  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       150  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       151  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       152  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       153  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       154  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271399908e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       155  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271399908e+02  9.090909090921919642e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       156  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909092356e+02  9.090909090909087809e+02 
       157  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       158  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271399908e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909094630e+02  9.090909090909090082e+02 
       159  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909093493e+02  9.090909090909092356e+02  9.090909090909088945e+02 
       160  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909093493e+02  9.090909090909092356e+02  9.090909090909088945e+02 
       161  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271398772e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909094630e+02  9.090909090909093493e+02  9.090909090909090082e+02 
       162  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271399908e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909092356e+02  9.090909090909093493e+02  9.090909090909088945e+02 
       163  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143308551e+02  9.090909094271399908e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909093493e+02  9.090909090909091219e+02  9.090909090909088945e+02 
       164  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143309687e+02  9.090909094271399908e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909092356e+02  9.090909090909091219e+02  9.090909090909087809e+02 
       165  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143307414e+02  9.090909094271397635e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909091219e+02  9.090909090909094630e+02  9.090909090909088945e+02 
       166  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143306277e+02  9.090909094271396498e+02  9.090909090921918505e+02  9.090909090909140104e+02  9.090909090909091219e+02  9.090909090909094630e+02  9.090909090909091219e+02 
       167  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143302866e+02  9.090909094271394224e+02  9.090909090921918505e+02  9.090909090909140104e+02  9.090909090909090082e+02  9.090909090909087809e+02  9.090909090909092356e+02 
       168  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143300593e+02  9.090909094271394224e+02  9.090909090921918505e+02  9.090909090909138968e+02  9.090909090909092356e+02  9.090909090909086672e+02  9.090909090909093493e+02 
       169  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143293771e+02  9.090909094271390813e+02  9.090909090921920779e+02  9.090909090909136694e+02  9.090909090909098040e+02  9.090909090909090082e+02  9.090909090909080987e+02 
       170  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143281266e+02  9.090909094271388540e+02  9.090909090921917368e+02  9.090909090909138968e+02  9.090909090909087809e+02  9.090909090909101451e+02  9.090909090909079850e+02 
       171  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143260802e+02  9.090909094271383992e+02  9.090909090921915094e+02  9.090909090909149199e+02  9.090909090909075303e+02  9.090909090909104862e+02  9.090909090909111683e+02 
       172  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143223285e+02  9.090909094271371487e+02  9.090909090921912821e+02  9.090909090909150336e+02  9.090909090909086672e+02  9.090909090909062797e+02  9.090909090909125325e+02 
       173  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143167579e+02  9.090909094271362392e+02  9.090909090921928737e+02  9.090909090909121915e+02  9.090909090909133283e+02  9.090909090909040060e+02  9.090909090909050292e+02 
       174  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972143074356e+02  9.090909094271352160e+02  9.090909090921941242e+02  9.090909090909091219e+02  9.090909090909132146e+02  9.090909090909136694e+02  9.090909090908978669e+02 
       175  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972142928837e+02  9.090909094271352160e+02  9.090909090921915094e+02  9.090909090909151473e+02  9.090909090908994585e+02  9.090909090909253791e+02  9.090909090909158294e+02 
       176  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972142698052e+02  9.090909094271339654e+02  9.090909090921834377e+02  9.090909090909291308e+02  9.090909090908907046e+02  9.090909090909035513e+02  9.090909090909414090e+02 
       177  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355741652e+02  9.090909972142327433e+02  9.090909094271269169e+02  9.090909090921841198e+02  9.090909090909228780e+02  9.090909090909250381e+02  9.090909090908612598e+02  9.090909090909026418e+02 
       178  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355740515e+02  9.090909972141745357e+02  9.090909094271133881e+02  9.090909090922087898e+02  9.090909090908766075e+02  9.090909090909703991e+02  9.090909090909035513e+02  9.090909090908202188e+02 
       179  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355737104e+02  9.090909972140873379e+02  9.090909094271087270e+02  9.090909090922325504e+02  9.090909090908590997e+02  9.090909090908985490e+02  9.090909090910373607e+02  9.090909090908994585e+02 
       180  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355725735e+02  9.090909972139642150e+02  9.090909094271336244e+02  9.090909090921794586e+02  9.090909090909829047e+02  9.090909090907309746e+02  9.090909090909754013e+02  9.090909090911435442e+02 
       181  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355685945e+02  9.090909972137948216e+02  9.090909094271650019e+02  9.090909090920549716e+02  9.090909090911222847e+02  9.090909090908448889e+02  9.090909090905848871e+02  9.090909090909975703e+02 
       182  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355544973e+02  9.090909972135436874e+02  9.090909094271016784e+02  9.090909090920995368e+02  9.090909090908588723e+02  9.090909090913739874e+02  9.090909090906127403e+02  9.090909090903078322e+02 
       183  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055355098184e+02  9.090909972131320274e+02  9.090909094268912440e+02  9.090909090925188138e+02  9.090909090902771368e+02  9.090909090913130512e+02  9.090909090916852620e+02  9.090909090905367975e+02 
       184  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055353776006e+02  9.090909972124657088e+02  9.090909094267969976e+02  9.090909090927549414e+02  9.090909090906627625e+02  9.090909090898082923e+02  9.090909090919537903e+02  9.090909090924172915e+02 
       185  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055350150533e+02  9.090909972115541677e+02  9.090909094273107485e+02  9.090909090916933337e+02  9.090909090925775899e+02  9.090909090893107987e+02  9.090909090891352662e+02  9.090909090921755933e+02 
       186  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055340960089e+02  9.090909972106095438e+02  9.090909094281480520e+02  9.090909090901000127e+02  9.090909090926168119e+02  9.090909090932680101e+02  9.090909090876231176e+02  9.090909090871678018e+02 
       187  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055319485782e+02  9.090909972097597347e+02  9.090909094273868050e+02  9.090909090919886921e+02  9.090909090871734861e+02  9.090909090962173877e+02  9.090909090948011908e+02  9.090909090870370619e+02 
       188  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055273361895e+02  9.090909972082072272e+02  9.090909094238033958e+02  9.090909090981887175e+02  9.090909090840743829e+02  9.090909090864477093e+02  9.090909091005516984e+02  9.090909091001624347e+02 
       189  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055182330570e+02  9.090909972038713249e+02  9.090909094222408839e+02  9.090909090972396598e+02  9.090909090978643690e+02  9.090909090749241841e+02  9.090909090826415877e+02  9.090909091019777861e+02 
       190  0.000000000000000000e+00  9.151443026810336505e+02  9.091140055016385304e+02  9.090909971958345750e+02  9.090909094316583605e+02  9.090909090783026159e+02  9.090909091134743676e+02  9.090909090977869482e+02  9.090909090638807584e+02  9.090909090678972007e+02 
       191  0.000000000000000000e+00  9.151443026810336505e+02  9.091140054732450153e+02  9.090909971893388501e+02  9.090909094457363153e+02  9.090909090679900828e+02  9.090909090821354539e+02  9.090909091361095307e+02  9.090909091081360884e+02  9.090909090607930239e+02 
       192  0.000000000000000000e+00  9.151443026810336505e+02  9.091140054261240948e+02  9.090909971944930703e+02  9.090909094299985327e+02  9.090909091163713356e+02  9.090909090244746267e+02  9.090909090849809218e+02  9.090909091642964768e+02  9.090909091488642844e+02 
       193  0.000000000000000000e+00  9.151443026810336505e+02  9.091140053469637223e+02  9.090909972067494209e+02  9.090909093717680207e+02  9.090909091769451607e+02  9.090909090874730509e+02  9.090909089683660795e+02  9.090909090548216227e+02  9.090909091695349389e+02 
       194  0.000000000000000000e+00  9.151443026810336505e+02  9.091140052094879138e+02  9.090909971840964090e+02  9.090909093671695018e+02  9.090909090738192617e+02  9.090909092722343985e+02  9.090909090786703928e+02  9.090909088960976305e+02  9.090909089423964815e+02 
       195  0.000000000000000000e+00  9.151443026810336505e+02  9.091140049700884447e+02  9.090909970841732957e+02  9.090909095396381190e+02  9.090909088404567910e+02  9.090909091661899311e+02  9.090909094141796913e+02  9.090909091701156512e+02  9.090909088936897433e+02 
       196  0.000000000000000000e+00  9.151443026810336505e+02  9.091140045784319454e+02  9.090909969916893942e+02  9.090909096959587714e+02  9.090909090083298452e+02  9.090909086218754283e+02  9.090909091810572136e+02  9.090909095993924893e+02  9.090909094784077524e+02 
       197  0.000000000000000000e+00  9.151443026810336505e+02  9.091140040100467559e+02  9.090909971517233998e+02  9.090909093013852953e+02  9.090909097590209740e+02  9.090909087418510808e+02  9.090909082513263684e+02  9.090909088993900014e+02  9.090909095640546411e+02 
       198  0.000000000000000000e+00  9.151443026810336505e+02  9.091140032826110655e+02  9.090909975750026888e+02  9.090909085342783555e+02  9.090909096465420589e+02  9.090909102613056803e+02  9.090909087478974016e+02  9.090909077825438089e+02  9.090909080647851397e+02 
       199  0.000000000000000000e+00  9.151443026810336505e+02  9.091140023469420157e+02  9.090909974615321971e+02  9.090909091502867341e+02  9.090909074788138469e+02  9.090909103259403992e+02  9.090909112574540814e+02  9.090909096147033779e+02  9.090909080181337458e+02 
       200  0.000000000000000000e+00  9.151443026810333095e+02  9.091140007896705129e+02  9.090909958802213851e+02  9.090909118376738434e+02  9.090909068808180109e+02  9.090909062263242504e+02  9.090909101422204230e+02  9.090909124108643482e+02  9.090909118343628279e+02 
       201  0.000000000000000000e+00  9.151443026810262609e+02  9.091139976666152052e+02  9.090909944350165688e+02  9.090909117769853083e+02  9.090909127043082663e+02  9.090909052384387223e+02  9.090909034999057212e+02  9.090909074996400250e+02  9.090909113192975610e+02 
       202  0.000000000000000000e+00  9.151443026809323555e+02  9.091139923126675058e+02  9.090909977744591970e+02  9.090909038925771029e+02  9.090909164479453466e+02  9.090909160852338573e+02  9.090909062703374275e+02  9.090909008001641496e+02  9.090909017474202756e+02 
       203  0.000000000000000000e+00  9.151443026799614699e+02  9.091139863707853692e+02  9.090910052898235563e+02  9.090908995150556393e+02  9.090909015337216488e+02  9.090909202257498691e+02  9.090909235892332845e+02  9.090909142489018677e+02  9.090909052071117458e+02 
       204  0.000000000000000000e+00  9.151443026717835210e+02  9.091139841190356492e+02  9.090910015742092583e+02  9.090909199162558707e+02  9.090908868919054839e+02  9.090908917659536428e+02  9.090909157715727815e+02  9.090909292718013148e+02  9.090909284396476551e+02 
       205  0.000000000000000000e+00  9.151443026139598942e+02  9.091139853365116323e+02  9.090909748828382817e+02  9.090909427147190627e+02  9.090909240576286265e+02  9.090908785503713716e+02  9.090908712252661417e+02  9.090908920453547353e+02  9.090909131265925680e+02 
       206  0.000000000000000000e+00  9.151443022645128167e+02  9.091139729394125197e+02  9.090909638069762195e+02  9.090908949629728113e+02  9.090909722729182931e+02  9.090909534093310640e+02  9.090908960295091674e+02  9.090908622353153987e+02  9.090908599498883405e+02 
       207  0.000000000000000000e+00  9.151443004392764351e+02  9.091139208681860282e+02  9.090910357081271513e+02  9.090908100697126883e+02  9.090908802754748876e+02  9.090909892748674110e+02  9.090910079334538523e+02  9.090909638870751905e+02  9.090909157612406943e+02 
       208  0.000000000000000000e+00  9.151442921496927738e+02  9.091138504374206377e+02  9.090911210375036262e+02  9.090909124447506429e+02  9.090907353779325604e+02  9.090907904240926882e+02  9.090909246766181013e+02  9.090910103097359070e+02  9.090910283411542423e+02 
       209  0.000000000000000000e+00  9.151442593520713444e+02  9.091138777044938024e+02  9.090909631883569091e+02  9.090911859260965002e+02  9.090909678513640984e+02  9.090907094523258820e+02  9.090906557747042598e+02  9.090907414331347809e+02  9.090908458642962842e+02 
       210  0.000000000000000000e+00  9.151441465464894236e+02  9.091140718911940439e+02  9.090906091337076305e+02  9.090909826461672765e+02  9.090913764419067320e+02  9.090912381059930567e+02  9.090909292029144808e+02  9.090907110746551325e+02  9.090906349376956541e+02 
       211  0.000000000000000000e+00  9.151438115157833408e+02  9.091141147861143281e+02  9.090908673855656161e+02  9.090901659873709377e+02  9.090907613896605426e+02  9.090913732790115773e+02  9.090915430939949147e+02  9.090914075518599020e+02  9.090912042358681902e+02 
       212  0.000000000000000000e+00  9.151429630542747873e+02  9.091134088774640531e+02  9.090920415490037385e+02  9.090905579888395778e+02  9.090896826307348420e+02  9.090899896898101815e+02  9.090906764630740327e+02  9.090912101406617012e+02  9.090914532774237387e+02 
       213  0.000000000000000000e+00  9.151411696916796927e+02  9.091123884561347950e+02  9.090918581874254869e+02  9.090928859197916836e+02  9.090913682841971877e+02  9.090898990997812916e+02  9.090893450260011832e+02  9.090894612827913761e+02  9.090898040083956175e+02 
       214  0.000000000000000000e+00  9.151381159321114183e+02  9.091134581564683685e+02  9.090883583668927486e+02  9.090920548977953786e+02  9.090940535166439531e+02  9.090935245421358104e+02  9.090921358215958890e+02  9.090909457654602193e+02  9.090902956983094327e+02 
       215  0.000000000000000000e+00  9.151341497987453977e+02  9.091173843025125052e+02  9.090875954962792775e+02  9.090856950800312006e+02  9.090893587173379728e+02  9.090928525119575170e+02  9.090944861179135614e+02  9.090946445946524364e+02  9.090941407808787744e+02 
       216  0.000000000000000000e+00  9.151303655730577020e+02  9.091169833228926791e+02  9.090974142753582328e+02  9.090877220811823918e+02  9.090827877382386077e+02  9.090831583115175363e+02  9.090856222440609145e+02  9.090881271921632560e+02  9.090898104022594453e+02 
       217  0.000000000000000000e+00  9.151262486435168739e+02  9.091040368854210101e+02  9.091019294457668138e+02  9.091048308214208191e+02  9.090968636429272465e+02  9.090891871735245786e+02  9.090850290108617173e+02  9.090838292317513378e+02  9.090841979226995591e+02 
       218  0.000000000000000000e+00  9.151143231479090900e+02  9.090961772282317952e+02  9.090755775950688076e+02  9.090990779581968582e+02  9.091115562362258515e+02  9.091126767223714751e+02  9.091084737776470774e+02  9.091030857270103525e+02  9.090987702692120820e+02 
       219  0.000000000000000000e+00  9.150800438872765881e+02  9.091305648848727969e+02  9.090581963407646526e+02  9.090507907407296670e+02  9.090655105413947012e+02  9.090813741087606559e+02  9.090920611037585104e+02  9.090977646964745418e+02  9.091000670779845905e+02 
       220  0.000000000000000000e+00  9.150237951173131705e+02  9.091704809999984036e+02  9.091302938298629215e+02  9.090772667210886766e+02  9.090487910900267252e+02  9.090432916508792687e+02  9.090493503384952874e+02  9.090588997488698624e+02  9.090671621461036693e+02 
