     Count               Iteration-1               Iteration-4               Iteration-8              Iteration-12              Iteration-16              Iteration-20              Iteration-24              Iteration-28              Iteration-31 
        40  0.000000000000000000e+00  4.410000000000000000e+02  8.576611840016994392e-01  1.634337268114904873e-03  8.558530862501356751e-05  4.985168307030107826e-04 -3.936079865525243804e-04 -1.021574023980065249e-03 -6.799217153456993401e-04 
        41  0.000000000000000000e+00  4.410000000000000000e+02  8.576612090018898016e-01  1.594343755641602911e-03  1.816851035982836038e-04 -5.974636587779968977e-05 -4.560417528409743682e-04 -1.493528125138254836e-04  4.330086467234650627e-04 
        42  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.619325999854481779e-03  8.101294588414020836e-05 -1.640132959437323734e-04 -6.112717164796777070e-05  2.716254603001289070e-04  3.475393132248427719e-04 
        43  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.645352316700154915e-03  4.364630513009615242e-06 -6.136735282780136913e-05  1.084586656361352652e-04  1.406547744409181178e-04 -3.674875733850058168e-05 
        44  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.659526102230302058e-03 -1.433560646546538919e-05  1.352567051071673632e-05  6.273481994867324829e-05 -3.238710996811278164e-05 -1.229691333719529212e-04 
        45  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.665318701270734891e-03 -7.460748747689649463e-06  2.264374779770150781e-05 -3.757053491426631808e-06 -5.446823888632934541e-05 -2.825905539793893695e-05 
        46  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667260976319084875e-03  6.654645403614267707e-07  8.120317943394184113e-06 -1.911417348310351372e-05 -1.131795215769670904e-05  2.895190846174955368e-05 
        47  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667815085966140032e-03  3.981196641689166427e-06 -1.409143806085921824e-06 -7.617947630933485925e-06  1.148673618445172906e-05  1.880638592410832644e-05 
        48  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667951954004820436e-03  4.263734808773733675e-06 -2.740283889579586685e-06  1.622445779503323138e-06  7.948839993332512677e-06 -2.078471879940479994e-06 
        49  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667981463469914161e-03  3.750317773665301502e-06 -1.152106051449663937e-06  2.792212399072013795e-06  4.521461960393935442e-08 -6.436512194341048598e-06 
        50  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667987031396478415e-03  3.368020770722068846e-06  1.051375875249505043e-08  9.303275874117389321e-07 -2.216891516582109034e-06 -1.828979293350130320e-06 
        51  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667987948167137802e-03  3.223096427973359823e-06  2.779197529889643192e-07 -2.577980922069400549e-07 -9.842406143434345722e-07  1.178977981908246875e-06 
        52  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988080953364260e-03  3.202305379090830684e-06  1.628286554478108883e-07 -3.661043592728674412e-07  1.659736881265416741e-07  1.003134457278065383e-06 
        53  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988097324268892e-03  3.216589902876876295e-06  3.786044544540345669e-08 -1.243060978595167398e-07  3.418645064812153578e-07  7.239577826112508774e-08 
        54  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.230932634323835373e-06 -9.215000318363308907e-09  2.474916982464492321e-08  1.153857738245278597e-07 -2.542383299442008138e-07 
        55  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.238845238229259849e-06 -1.006628735922276974e-08  4.333742253948003054e-08 -3.500281309243291616e-08 -1.290372892981395125e-07 
        56  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.242208549636416137e-06 -6.202753866091370583e-10  1.767693902365863323e-08 -4.692446964327245951e-08  1.410808181390166283e-08 
        57  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243410901632159948e-06  5.327819962985813618e-09 -3.965396899729967117e-10 -1.419357431586831808e-08  4.160210664849728346e-08 
        58  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243785613449290395e-06  7.099515642039477825e-09 -4.305547918193042278e-09  4.738467396236956120e-09  1.504122337792068720e-08 
        59  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243887476855888963e-06  7.028575055301189423e-09 -2.361048245802521706e-09  5.960828275419771671e-09 -4.187313606962561607e-09 
        60  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243911123718135059e-06  6.633854354731738567e-09 -3.965396899729967117e-10  1.922671799547970295e-09 -5.939000402577221394e-09 
        61  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.388290785253047943e-09  2.983142621815204620e-10 -4.365574568510055542e-10 -1.740772859193384647e-09 
        62  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.299160304479300976e-09  2.728484105318784714e-10 -6.948539521545171738e-10  6.893969839438796043e-10 
        63  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.286427378654479980e-09  1.073203748092055321e-10 -2.728484105318784714e-10  7.839844329282641411e-10 
        64  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.295522325672209263e-09  1.818989403545856476e-11  1.273292582482099533e-11  2.164597390219569206e-10 
        65  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.300979293882846832e-09 -5.456968210637569427e-12  7.094058673828840256e-11 -8.549250196665525436e-11 
        66  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.306436262093484402e-09  0.000000000000000000e+00  3.637978807091712952e-11 -9.640643838793039322e-11 
        67  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.308255251497030258e-09  9.094947017729282379e-12  7.275957614183425903e-12 -3.092281986027956009e-11 
        68  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.273292582482099533e-11 -3.637978807091712952e-12  9.094947017729282379e-12 
        69  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.273292582482099533e-11 -3.637978807091712952e-12  1.273292582482099533e-11 
        70  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.273292582482099533e-11  0.000000000000000000e+00  5.456968210637569427e-12 
        71  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  1.818989403545856476e-12  0.000000000000000000e+00 
        72  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  0.000000000000000000e+00  0.000000000000000000e+00 
        73  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  1.818989403545856476e-12  0.000000000000000000e+00 
        74  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  0.000000000000000000e+00  0.000000000000000000e+00 
        75  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  0.000000000000000000e+00  0.000000000000000000e+00 
        76  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  0.000000000000000000e+00 
        77  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  0.000000000000000000e+00 
        78  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  0.000000000000000000e+00 
        79  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  1.818989403545856476e-12 
        80  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  0.000000000000000000e+00 
        81  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  1.818989403545856476e-12 
        82  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  0.000000000000000000e+00 
        83  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  0.000000000000000000e+00 
        84  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        85  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        86  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        87  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        88  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        89  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        90  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        91  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        92  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        93  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        94  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        95  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        96  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        97  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        98  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
        99  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       100  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       101  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       102  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       103  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       104  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       105  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       106  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       107  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       108  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       109  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       110  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       111  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       112  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       113  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       114  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       115  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       116  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       117  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       118  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       119  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
       120  0.000000000000000000e+00  4.410000000000000000e+02  8.576612100005149841e-01  1.667988099143258296e-03  3.243918399675749242e-06  6.310074240900576115e-09  1.091393642127513885e-11  3.637978807091712952e-12  3.637978807091712952e-12 
