     Count               1-iterative               2-iterative               4-iterative               6-iterative               8-iterative              10-iterative              11-iterative 
        45  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        46  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        47  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        48  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        49  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        50  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        51  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        52  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        53  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        54  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        55  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        56  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        57  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        58  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        59  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        60  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        61  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        62  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        63  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        64  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        65  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        66  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        67  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        68  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        69  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        70  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        71  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        72  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        73  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        74  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        75  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        76  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        77  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        78  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        79  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        80  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        81  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        82  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        83  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        84  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        85  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        86  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        87  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        88  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        89  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        90  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        91  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        92  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        93  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        94  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        95  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        96  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        97  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        98  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
        99  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       100  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       101  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       102  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       103  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       104  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       105  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       106  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       107  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       108  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       109  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       110  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       111  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       112  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       113  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       114  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       115  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       116  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       117  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       118  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       119  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       120  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       121  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       122  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       123  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       124  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       125  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       126  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       127  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       128  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       129  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       130  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       131  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       132  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       133  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       134  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       135  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       136  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       137  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       138  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       139  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       140  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       141  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       142  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       143  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       144  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       145  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       146  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       147  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       148  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       149  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       150  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       151  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       152  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       153  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       154  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       155  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
       156  0.000000000000000000e+00  0.000000000000000000e+00  2.273590000000000146e+03  4.030258851190000314e+03  5.387533229042292987e+03  6.436219061620466164e+03  7.246476731989498148e+03 
