RMS,1.37050425943498,Time,2018/10/08 18:17:45
count,purpose,ResidualError,TimeDistribution,Working,spot
1560,11.76104844,1.37847837027041,1,10.3825700697296,4.6361939E-08
1561,11.76369115,1.34440127232865,1,10.4192898776714,9.2723878E-08
1562,11.76205616,1.3060811629932,1,10.4559749970068,1.390858171E-07
1563,11.76181013,1.26919831550069,1,10.4926118144993,1.854477561E-07
1564,11.76857011,1.23938072160768,1,10.5291893883923,2.318096951E-07
1565,11.78477271,1.21907462921492,1,10.5656980807851,2.781716341E-07
1566,11.80808147,1.20595141619471,1,10.6021300538053,2.898252398E-07
1567,11.83576843,1.19728842369645,1,10.6384800063036,3.014788455E-07
1568,11.86510362,1.19035921396377,1,10.6747444060362,3.131324512E-07
1569,11.89335964,1.1824358295552,1,10.7109238104448,3.247860569E-07
1570,11.91780651,1.17078479904923,1,10.7470217109508,3.364396626E-07
1571,11.93571446,1.15267329102524,1,10.7830411689748,3.480932682E-07
1572,11.94435387,1.1253759310695,1,10.8189779389305,3.597468739E-07
1573,11.94099651,1.08616736077315,1,10.8548291492269,3.714004796E-07
1574,11.92291458,1.03232101425354,1,10.8905935657465,3.830540853E-07
1575,11.88737713,0.96110584316874,1,10.9262712868313,3.94707691E-07
1576,11.83169638,0.869833087190779,1,10.9618632928092,4.063612967E-07
1577,11.75541805,0.758047142489719,1,10.9973709075103,4.180149024E-07
1578,11.66146218,0.628666606636964,1,11.032795573363,4.315435081E-07
1579,11.55301852,0.484879672745173,1,11.0681388472548,4.450721137E-07
1580,11.43327902,0.329871247873248,1,11.1034077721268,4.586007194E-07
1581,11.30543715,0.166825537004637,1,11.1386116129954,4.721293251E-07
1582,11.17268329,-0.00107568822426352,1,11.1737589782243,4.856579308E-07
1583,11.03821217,-0.170647107138491,1,11.2088592771385,4.991865365E-07
1584,10.90521665,-0.338703064294396,1,11.2439197142944,5.127151422E-07
1585,10.7768871,-0.502058042496905,1,11.2789451424969,5.262437479E-07
1586,10.6564176,-0.657525904250697,1,11.3139435042507,5.397723535E-07
1587,10.54699801,-0.801924167106293,1,11.3489221771063,5.533009592E-07
1588,10.45180086,-0.932088967337785,1,11.3838898273378,5.668295649E-07
1589,10.37266891,-1.0461840572784,1,11.4188529672784,5.803581706E-07
1590,10.30945602,-1.14436077800988,1,11.4538167980099,6.277756652E-07
1591,10.26185202,-1.22693135161792,1,11.4887833716179,6.751931598E-07
1592,10.22954403,-1.29420786757973,1,11.5237518975797,7.226106543E-07
1593,10.21222547,-1.34649185496095,1,11.558717324961,7.700281489E-07
1594,10.20958423,-1.38408799541691,1,11.5936722254169,8.174456435E-07
1595,10.22130991,-1.40729502732414,1,11.6286049373241,8.648631381E-07
