RMS,0.132356623380617,Time,2018/01/08 4:32:40
count,purpose,ResidualError,TimeDistribution,Working,spot
1720,450.5032122,0.275097103891028,2494.0087685727,450.228115096109,5.96493E-06
1721,450.7765351,0.25977458556514,2499.53161742849,450.516760514435,6.04112E-06
1722,451.0494115,0.24501626183536,2504.69435346059,450.804395238165,6.1173E-06
1723,451.3216763,0.230646009610609,2509.52263959345,451.091030290389,6.19349E-06
1724,451.593494,0.216817571067907,2514.028277362,451.376676428932,6.25958E-06
1725,451.8647016,0.203357277461237,2518.23570589555,451.661344322539,6.32567E-06
1726,452.1354621,0.190417609068334,2522.1555976062,451.945044490932,6.39176E-06
1727,452.4056115,0.177823444221588,2525.81493597732,452.227788055778,6.45786E-06
1728,452.6753161,0.165730151283014,2529.21936361251,452.509585948717,6.52395E-06
1729,452.9444099,0.153960803831694,2532.39111364435,452.790449096168,6.59004E-06
1730,453.2130584,0.142670180618154,2535.33867401219,453.070388219382,6.65613E-06
1731,453.4810965,0.131682473872274,2538.08317042089,453.349414026128,6.72222E-06
1732,453.7486898,0.121152801414667,2540.63203496036,453.627536998585,6.78832E-06
1733,454.0156729,0.110905324484463,2543.0053568539,453.904767575516,6.85441E-06
1734,454.2822117,0.101095720651472,2545.22075962924,454.181115979349,6.9205E-06
1735,454.5481405,0.0915481372812224,2547.29327528338,454.456592362719,6.98659E-06
1736,454.8136251,0.0824185451701283,2549.22802802448,454.73120655483,7.08701E-06
1737,455.0785003,0.0735319375677932,2551.04297039711,455.004968362432,7.18744E-06
1738,455.3429321,0.0650448738527416,2552.74592890449,455.277887226147,7.28786E-06
1739,455.6067542,0.0567837114842291,2554.35011725199,455.549970488516,7.38828E-06
1740,455.8701337,0.0489084876559218,2555.85876164363,455.821225212344,7.4887E-06
1741,456.1329043,0.04124592504985,2557.28789944361,456.09165837495,7.58912E-06
1742,456.3952314,0.0339547820810253,2558.64354867358,456.361276617919,7.68954E-06
1743,456.6569504,0.0268640721901079,2559.93712319267,456.63008632781,7.78996E-06
1744,456.9182264,0.0201327962004711,2561.16991898918,456.8980936038,7.89038E-06
