RMS,0.132356623,Time,2018/1/8 4:32,,
count,purpose,ResidualError,TimeDistribution,Working,spot
1497,450.5032122,0,2612.97792,370.6246561,3.60E-05
1498,450.5032122,0,2614.041009,371.0364379,3.58E-05
1499,450.5032122,0,2615.102907,371.4478631,3.56E-05
1500,450.5032122,0,2616.20419,371.8589318,3.54E-05
1501,450.5032122,0,2617.350171,372.2696438,3.53E-05
1502,450.5032122,0,2618.534845,372.6799991,3.51E-05
1503,450.5032122,0,2619.759795,373.0899977,3.49E-05
1504,450.5032122,0,2621.022992,373.4996393,3.47E-05
1505,450.5032122,0,2622.329903,373.9089234,3.46E-05
1506,450.5032122,0,2623.674699,374.3178496,3.44E-05
1507,450.5032122,0,2625.062934,374.7264171,3.41E-05
1508,450.5032122,0,2626.48895,375.134625,3.38E-05
1509,450.5032122,0,2627.958337,375.5424684,3.36E-05
1510,450.5032122,0,2629.465491,375.9499421,3.33E-05
1511,450.5032122,0,2631.016208,376.3570408,3.30E-05
1512,450.5032122,0,2632.391825,376.7637593,3.28E-05
1513,450.5032122,0,2633.606235,377.1700921,3.25E-05
1514,450.5032122,0,2634.661531,377.5760336,3.23E-05
1515,450.5032122,0,2635.571094,377.9815786,3.20E-05
1516,450.5032122,0,2636.332747,378.3867215,3.17E-05
1517,450.5032122,0,2636.963231,378.7914573,3.16E-05
1518,450.5032122,0,2637.463563,379.1957805,3.14E-05
1519,450.5032122,0,2637.846045,379.5996908,3.12E-05
1520,450.5032122,0,2638.111221,380.0031876,3.11E-05
1521,450.5032122,0,2638.270916,380.4062705,3.09E-05
1522,450.5032122,0,2638.32527,380.8089392,3.08E-05
1523,450.5032122,0,2638.285625,381.211193,3.06E-05
1524,450.5032122,0,2638.106912,381.6130316,3.05E-05
1525,450.5032122,0,2637.801799,382.0144547,3.03E-05
1526,450.5032122,0,2637.367568,382.4154621,3.01E-05
1527,450.5032122,0,2636.820351,382.8160535,3.00E-05
1528,450.5032122,0,2636.160753,383.2162286,2.98E-05
1529,450.5032122,0,2635.400567,383.6159871,2.96E-05
1530,450.5032122,0,2634.536203,384.0153288,2.94E-05
1531,450.5032122,0,2633.583056,384.4142513,2.92E-05
1532,450.5032122,0,2632.54089,384.8127524,2.90E-05
1533,450.5032122,0,2631.420835,385.2108296,2.88E-05
1534,450.5032122,0,2630.282012,385.6084807,2.86E-05
1535,450.5032122,0,2629.132986,386.0057034,2.84E-05
1536,450.5032122,0,2627.974305,386.4024957,2.82E-05
1537,450.5032122,0,2626.810409,386.7988552,2.80E-05
1538,450.5032122,0,2625.637853,387.1947799,2.78E-05
1539,450.5032122,0,2624.468579,387.5902671,2.76E-05
1540,450.5032122,0,2623.29501,387.9853143,2.74E-05
1541,450.5032122,0,2622.12512,388.3799189,2.72E-05
1542,450.5032122,0,2620.955067,388.774078,2.70E-05
1543,450.5032122,0,2619.796338,389.1677903,2.69E-05
1544,450.5032122,0,2618.641016,389.5610542,2.67E-05
1545,450.5032122,0,2617.496675,389.953868,2.65E-05
1546,450.5032122,0,2616.527275,390.34623,2.64E-05
1547,450.5032122,0,2615.730091,390.7381384,2.62E-05
1548,450.5032122,0,2615.098484,391.1295913,2.60E-05
1549,450.5032122,0,2614.629979,391.5205867,2.58E-05
1550,450.5032122,0,2614.318128,391.9111227,2.57E-05
1551,450.5032122,0,2614.164428,392.3011972,2.55E-05
1552,450.5032122,0,2614.154967,392.6908082,2.53E-05
1553,450.5032122,0,2614.295318,393.0799536,2.52E-05
1554,450.5032122,0,2614.571743,393.4686313,2.51E-05
1555,450.5032122,0,2614.989912,393.856841,2.50E-05
1556,450.5032122,0,2615.536336,394.2445827,2.48E-05
1557,450.5032122,0,2616.216968,394.631856,2.47E-05
1558,450.5032122,0,2616.734527,395.0186608,2.46E-05
1559,450.5032122,0,2617.10228,395.4049967,2.45E-05
1560,450.5032122,0,2617.321424,395.7908632,2.43E-05
1561,450.5032122,0,2617.404808,396.1762595,2.42E-05
1562,450.5032122,0,2617.353266,396.5611849,2.41E-05
1563,450.5032122,0,2617.175642,396.9456386,2.40E-05
1564,450.5032122,0,2616.876321,397.3296195,2.38E-05
1565,450.5032122,0,2616.467555,397.7131265,2.37E-05
1566,450.5032122,0,2615.949607,398.0961583,2.35E-05
1567,450.5032122,0,2615.334496,398.4787123,2.34E-05
1568,450.5032122,0,2614.622168,398.8607859,2.32E-05
1569,450.5032122,0,2613.82437,399.2423764,2.31E-05
1570,450.5032122,0,2612.873439,399.6234809,2.30E-05
1571,450.5032122,0,2611.77962,400.0040967,2.28E-05
1572,450.5032122,0,2610.548602,400.3842212,2.27E-05
1573,450.5032122,0,2609.190073,400.7638519,2.25E-05
1574,450.5032122,0,2607.709296,401.1429865,2.24E-05
1575,450.5032122,0,2606.119127,401.5216226,2.22E-05
1576,450.5032122,0,2604.416751,401.8997579,2.21E-05
1577,450.5032122,0,2602.61842,402.2773901,2.19E-05
1578,450.5032122,0,2600.720836,402.6545169,2.18E-05
1579,450.5032122,0,2598.739818,403.0311363,2.17E-05
1580,450.5032122,0,2596.671617,403.4072467,2.15E-05
1581,450.5032122,0,2594.531713,403.7828462,2.14E-05
1582,450.5032122,0,2592.413135,404.1579329,2.13E-05
1583,450.5032122,0,2590.323669,404.532505,2.11E-05
1584,450.5032122,0,2588.25909,404.9065609,2.10E-05
1585,450.5032122,0,2586.227177,405.2800989,2.09E-05
1586,450.5032122,0,2584.223656,405.6531172,2.07E-05
1587,450.5032122,0,2582.256271,406.0256142,2.06E-05
1588,450.5032122,0,2580.320724,406.3975881,2.04E-05
1589,450.5032122,0,2578.428485,406.769037,2.03E-05
1590,450.5032122,0,2576.571364,407.139959,2.01E-05
1591,450.5032122,0,2574.757108,407.5103511,2.00E-05
1592,450.5032122,0,2572.981381,407.8802103,1.98E-05
1593,450.5032122,0,2571.251868,408.2495334,1.97E-05
1594,450.5032122,0,2569.665189,408.6183172,1.95E-05
1595,450.5032122,0,2568.225191,408.9865583,1.93E-05
1596,450.5032122,0,2566.923922,409.3542531,1.92E-05
1597,450.5032122,0,2565.765517,409.7213978,1.90E-05
1598,450.5032122,0,2564.74218,410.0879887,1.89E-05
1599,450.5032122,0,2563.858336,410.454022,1.87E-05
1600,450.5032122,0,2563.106411,410.8194938,1.86E-05
1601,450.5032122,0,2562.48727,411.1844014,1.85E-05
1602,450.5032122,0,2561.997404,411.5487416,1.83E-05
1603,450.5032122,0,2561.641621,411.9125116,1.82E-05
1604,450.5032122,0,2561.412697,412.2757084,1.81E-05
1605,450.5032122,0,2561.315687,412.638329,1.79E-05
1606,450.5032122,0,2560.887615,413.0003704,1.78E-05
1607,450.5032122,0,2560.150932,413.3618298,1.76E-05
1608,450.5032122,0,2559.115387,413.7227047,1.75E-05
1609,450.5032122,0,2557.802426,414.0829927,1.74E-05
1610,450.5032122,0,2556.224566,414.4426917,1.72E-05
1611,450.5032122,0,2554.398507,414.8017996,1.72E-05
1612,450.5032122,0,2552.332141,415.1603144,1.71E-05
1613,450.5032122,0,2550.04521,415.5182365,1.70E-05
1614,450.5032122,0,2547.544729,415.8755664,1.69E-05
1615,450.5032122,0,2544.849623,416.2323045,1.68E-05
1616,450.5032122,0,2542.12678,416.5884512,1.67E-05
1617,450.5032122,0,2539.388237,416.9440071,1.66E-05
1618,450.5032122,0,2536.63359,417.2989725,1.66E-05
1619,450.5032122,0,2533.870752,417.6533479,1.65E-05
1620,450.5032122,0,2531.102815,418.0071336,1.64E-05
1621,450.5032122,0,2528.341099,418.3603301,1.63E-05
1622,450.5032122,0,2525.584501,418.7129376,1.62E-05
1623,450.5032122,0,2522.844001,419.0649562,1.61E-05
1624,450.5032122,0,2520.118112,419.4163862,1.61E-05
1625,450.5032122,0,2517.417587,419.7672277,1.60E-05
1626,450.5032122,0,2514.736898,420.1174809,1.59E-05
1627,450.5032122,0,2512.090284,420.4671457,1.58E-05
1628,450.5032122,0,2509.58038,420.816222,1.58E-05
1629,450.5032122,0,2507.213324,421.1647097,1.57E-05
1630,450.5032122,0,2504.982951,421.5126086,1.56E-05
1631,450.5032122,0,2502.891734,421.8599183,1.55E-05
1632,450.5032122,0,2500.937328,422.2066385,1.54E-05
1633,450.5032122,0,2499.125918,422.5527685,1.54E-05
1634,450.5032122,0,2497.451319,422.8983078,1.53E-05
1635,450.5032122,0,2495.91957,423.2432554,1.52E-05
1636,450.5032122,0,2494.520739,423.5876104,1.51E-05
1637,450.5032122,0,2493.264746,423.9313709,1.50E-05
1638,450.5032122,0,2492.145299,424.2745351,1.49E-05
1639,450.5032122,0,2491.168535,424.6171011,1.48E-05
1640,450.5032122,0,2490.092733,424.9590669,1.47E-05
1641,450.5032122,0,2488.936695,425.3004306,1.46E-05
1642,450.5032122,0,2487.69893,425.6411902,1.45E-05
1643,450.5032122,0,2486.397716,425.9813441,1.44E-05
1644,450.5032122,0,2485.034725,426.3208904,1.43E-05
1645,450.5032122,0,2483.620282,426.6598275,1.42E-05
1646,450.5032122,0,2482.159534,426.9981538,1.41E-05
1647,450.5032122,0,2480.662392,427.3358676,1.40E-05
1648,450.5032122,0,2479.133688,427.6729675,1.39E-05
1649,450.5032122,0,2477.582874,428.0094512,1.38E-05
1650,450.5032122,0,2476.014416,428.3453167,1.37E-05
1651,450.5032122,0,2474.43746,428.6805619,1.36E-05
1652,450.5032122,0,2472.807396,429.0151849,1.35E-05
1653,450.5032122,0,2471.138568,429.3491835,1.34E-05
1654,450.5032122,0,2469.432481,429.6825558,1.33E-05
1655,450.5032122,0,2467.699311,430.0152998,1.32E-05
1656,450.5032122,0,2465.94394,430.3474134,1.31E-05
1657,450.5032122,0,2464.17969,430.6788944,1.30E-05
1658,450.5032122,0,2462.403312,431.0097408,1.29E-05
1659,450.5032122,0,2460.631617,431.33995,1.28E-05
1660,450.5032122,0,2458.864607,431.6695198,1.27E-05
1661,450.5032122,0,2457.114696,431.998448,1.26E-05
1662,450.5032122,0,2455.377683,432.3267322,1.25E-05
1663,450.5032122,0,2453.669442,432.65437,1.24E-05
1664,450.5032122,0,2452.056352,432.9813592,1.23E-05
1665,450.5032122,0,2450.543749,433.3076973,1.22E-05
1666,450.5032122,0,2449.1318,433.6333822,1.21E-05
1667,450.5032122,0,2447.825574,433.9584122,1.20E-05
1668,450.5032122,0,2446.624984,434.2827855,1.19E-05
1669,450.5032122,0,2445.538675,434.6065008,1.18E-05
1670,450.5032122,0,2444.558727,434.9295568,1.17E-05
1671,450.5032122,0,2443.697545,435.2519525,1.16E-05
1672,450.5032122,0,2442.950743,435.5736868,1.16E-05
1673,450.5032122,0,2442.322892,435.8947601,1.15E-05
1674,450.5032122,0,2441.813362,436.215173,1.14E-05
1675,450.5032122,0,2441.430372,436.534926,1.14E-05
1676,450.5032122,0,2440.971201,436.8540195,1.13E-05
1677,450.5032122,0,2440.455261,437.1724537,1.12E-05
1678,450.5032122,0,2439.884885,437.4902286,1.12E-05
1679,450.5032122,0,2439.274967,437.8073442,1.11E-05
1680,450.5032122,0,2438.627316,438.1238003,1.10E-05
1681,450.5032122,0,2437.956381,438.4395967,1.10E-05
1682,450.5032122,0,2437.263479,438.7547331,1.09E-05
1683,450.5032122,0,2436.562554,439.069209,1.08E-05
1684,450.5032122,0,2435.854453,439.3830237,1.07E-05
1685,450.5032122,0,2435.152645,439.6961745,1.06E-05
1686,450.5032122,0,2434.457511,440.0086583,1.04E-05
1687,450.5032122,0,2433.782077,440.3204722,1.03E-05
1688,450.5032122,0,2433.178564,440.6316135,1.02E-05
1689,450.5032122,0,2432.661376,440.9420797,1.01E-05
1690,450.5032122,0,2432.224243,441.2518685,9.96E-06
1691,450.5032122,0,2431.881178,441.5609781,9.85E-06
1692,450.5032122,0,2431.629313,441.8694064,9.73E-06
1693,450.5032122,0,2431.474833,442.177152,9.64E-06
1694,450.5032122,0,2431.418403,442.4842134,9.55E-06
1695,450.5032122,0,2431.469725,442.7905906,9.46E-06
1696,450.5032122,0,2431.621645,443.0962835,9.36E-06
1697,450.5032122,0,2431.887387,443.4012922,9.27E-06
1698,450.5032122,0,2432.334228,443.705617,9.18E-06
1699,450.5032122,0,2432.972371,444.0092582,9.09E-06
1700,450.5032122,0,2433.791384,444.3122158,9.00E-06
1701,450.5032122,0,2434.797657,444.6144899,8.91E-06
1702,450.5032122,0,2435.988206,444.9160806,8.82E-06
1703,450.5032122,0,2437.365574,445.2169879,8.73E-06
1704,450.5032122,0,2438.923006,445.5172118,8.64E-06
1705,450.5032122,0,2440.670546,445.8167523,8.57E-06
1706,450.5032122,0,2442.597473,446.1156092,8.51E-06
1707,450.5032122,0,2444.709963,446.4137833,8.44E-06
1708,450.5032122,0,2447.004858,446.7112754,8.38E-06
1709,450.5032122,0,2449.484319,447.0080862,8.31E-06
1710,450.5032122,0,2452.234723,447.3042159,8.25E-06
1711,450.5032122,0,2455.258596,447.599665,8.18E-06
1712,450.5032122,0,2458.54914,447.8944339,8.11E-06
1713,450.5032122,0,2462.105023,448.1885229,8.05E-06
1714,450.5032122,0,2465.915835,448.4819322,7.98E-06
1715,450.5032122,0,2469.9844,448.7746621,7.92E-06
1716,450.5032122,0,2474.300327,449.0667127,7.85E-06
1717,450.5032122,0,2478.866518,449.3580842,7.78E-06
1718,450.5032122,0,2483.672802,449.6487766,7.71E-06
1719,450.5032122,0,2488.722319,449.9387896,7.63E-06
1720,450.5032122,0.275097104,2494.008769,450.2281151,0
1721,450.7765351,0.259774586,2499.531617,450.5167605,0
1722,451.0494115,0.245016262,2504.694353,450.8043952,0
1723,451.3216763,0.23064601,2509.52264,451.0910303,0
1724,451.593494,0.216817571,2514.028277,451.3766764,0
1725,451.8647016,0.203357277,2518.235706,451.6613443,0
1726,452.1354621,0.190417609,2522.155598,451.9450445,0
1727,452.4056115,0.177823444,2525.814936,452.2277881,0
1728,452.6753161,0.165730151,2529.219364,452.5095859,0
1729,452.9444099,0.153960804,2532.391114,452.7904491,0
1730,453.2130584,0.142670181,2535.338674,453.0703882,0
1731,453.4810965,0.131682474,2538.08317,453.349414,0
1732,453.7486898,0.121152801,2540.632035,453.627537,0
1733,454.0156729,0.110905324,2543.005357,453.9047676,0
1734,454.2822117,0.101095721,2545.22076,454.181116,0
1735,454.5481405,0.091548137,2547.293275,454.4565924,0
1736,454.8136251,0.082418545,2549.228028,454.7312066,0
1737,455.0785003,0.073531938,2551.04297,455.0049684,0
1738,455.3429321,0.065044874,2552.745929,455.2778872,0
1739,455.6067542,0.056783711,2554.350117,455.5499705,0
1740,455.8701337,0.048908488,2555.858762,455.8212252,0
1741,456.1329043,0.041245925,2557.287899,456.0916584,0
1742,456.3952314,0.033954782,2558.643549,456.3612766,0
1743,456.6569504,0.026864072,2559.937123,456.6300863,0
1744,456.9182264,0.020132796,2561.169919,456.8980936,0
1745,457.1788946,0.013590181,2562.35639,457.1653044,0
1746,457.4391206,0.007396218,2563.754971,457.4317244,0
1747,457.6987388,0.00137976,2565.365772,457.697359,0
1748,457.957914,-0.004299925,2567.179347,457.9622139,0
1749,458.2164825,-0.009812121,2569.203334,458.2262946,0
1750,458.4746098,-0.014996733,2571.424356,458.4896065,0
1751,458.7321295,-0.020029944,2573.846295,458.7521594,0
1752,458.9892079,-0.024754837,2576.463293,459.0139627,0
1753,459.2456793,-0.029346293,2579.275294,459.2750256,0
1754,459.5017108,-0.033646025,2582.272649,459.5353568,0
1755,459.757135,-0.037830117,2585.463005,459.7949651,0
1756,460.0121193,-0.041739471,2588.832875,460.0538588,0
1757,460.2664968,-0.045549128,2592.3862,460.3120459,0
1758,460.5204348,-0.04909953,2596.031256,460.5695343,0
1759,460.7737662,-0.052565236,2599.778817,460.8263314,0
1760,461.0266581,-0.055786323,2603.618604,461.0824444,0
1761,461.2789436,-0.058936837,2607.557673,461.3378804,0
1762,461.5307913,-0.061855099,2611.589459,461.5926464,0
1763,461.7820325,-0.064713227,2615.724571,461.8467457,0
1764,462.0328361,-0.067345666,2619.952137,462.1001818,0
1765,462.2830332,-0.069924784,2624.278658,462.352958,0
1766,462.5327933,-0.072284439,2628.696997,462.6050777,0
1767,462.7819472,-0.074597235,2633.217359,462.8565444,0
1768,463.0306645,-0.076696878,2637.828624,463.1073614,0
1769,463.2787765,-0.078755514,2642.537133,463.357532,0
1770,463.5264509,-0.080608858,2647.305635,463.6070598,0
1771,463.7735211,-0.082426938,2652.14525,463.855948,0
1772,464.0201545,-0.084045608,2657.045668,464.1042001,0
1773,464.2661828,-0.08563648,2662.014125,464.3518193,0
1774,464.5117757,-0.087033021,2667.047709,464.5988087,0
1775,464.7567635,-0.088406836,2672.149568,464.8451703,0
1776,465.0013164,-0.089589539,2677.312966,465.0909059,0
1777,465.245265,-0.090752438,2682.54842,465.3360174,0
1778,465.4887784,-0.091728239,2687.84512,465.5805066,0
1779,465.7316872,-0.092688217,2693.209742,465.8243754,0
1780,465.9741621,-0.093463442,2698.616423,466.0676255,0
1781,466.2160333,-0.094225508,2704.072465,466.3102588,0
1782,466.45747,-0.094806786,2709.571221,466.5522768,0
1783,466.6983021,-0.095379068,2715.11602,466.7936812,0
1784,466.9387025,-0.095771321,2720.703981,467.0344738,0
1785,467.1784982,-0.096158573,2726.34194,467.2746568,0
1786,467.4178613,-0.096370706,2732.022932,467.514232,0
1787,467.656622,-0.096579879,2737.750013,467.7532019,0
1788,467.8949485,-0.096620186,2743.519903,467.9915687,0
1789,468.1326734,-0.096661434,2749.339202,468.2293348,0
1790,468.3699649,-0.096537755,2755.196825,468.4665027,0
1791,468.6066537,-0.09642092,2761.103157,468.7030746,0
1792,468.8429123,-0.096140799,2767.151614,468.9390531,0
1793,469.0785665,-0.095874015,2773.348515,469.1744405,0
1794,469.3137908,-0.095448218,2779.678692,469.409239,0
1795,469.548412,-0.095038858,2786.144838,469.6434509,0
1796,469.7826033,-0.094474838,2792.739572,469.8770781,0
1797,470.0161915,-0.093931925,2799.461749,470.1101234,0
1798,470.2493506,-0.093238519,2806.30031,470.3425891,0
1799,470.4819074,-0.092570256,2813.258148,470.5744777,0
1800,470.714034,-0.091757299,2820.328062,470.8057913,0
1801,470.9455595,-0.090972843,2827.509156,471.0365323,0
1802,471.1766551,-0.090047742,2834.790506,471.2667028,0
1803,471.4071497,-0.089155024,2842.175269,471.4963047,0
1804,471.6372153,-0.08812443,2849.510624,471.7253397,0
1805,471.8666799,-0.087129779,2856.805058,471.9538097,0
1806,472.0957164,-0.086000004,2864.053067,472.1817164,0
1807,472.3241519,-0.08490988,2871.262964,472.4090618,0
1808,472.5521589,-0.083688716,2878.428975,472.6358476,0
1809,472.7795662,-0.082509389,2885.559225,472.8620756,0
1810,473.0065452,-0.081202102,2892.647733,473.0877473,0
1811,473.2329245,-0.079939991,2899.702494,473.3128645,0
1812,473.4588756,-0.078553205,2906.717414,473.5374288,0
1813,473.6842276,-0.077214404,2913.700405,473.761442,0
1814,473.909153,-0.075752749,2920.645218,473.9849057,0
1815,474.1334781,-0.074343625,2927.559629,474.2078217,0
1816,474.3573771,-0.072814301,2934.388721,474.4301914,0
1817,474.5806771,-0.071339208,2941.141958,474.6520163,0
1818,474.8035505,-0.069747234,2947.81467,474.8732977,0
1819,475.0258246,-0.068212416,2954.416075,475.094037,0
1820,475.2476743,-0.066561037,2960.941196,475.3142353,0
1821,475.4689241,-0.064970365,2967.398989,475.5338945,0
1822,475.6897498,-0.063266176,2973.784164,475.753016,0
1823,475.909976,-0.061628327,2980.105382,475.9716043,0
1824,476.1297785,-0.059889666,2986.357014,476.1896682,0
1825,476.3489817,-0.058227407,2992.547513,476.4072091,0
1826,476.5677618,-0.05646677,2998.670909,476.6242286,0
1827,476.7859428,-0.054785259,3004.735364,476.8407281,0
1828,477.0037011,-0.053007919,3010.858027,477.056709,0
1829,477.2208606,-0.051312302,3017.042189,477.2721729,0
1830,477.4375978,-0.049523288,3023.276963,477.4871211,0
1831,477.6537365,-0.04781857,3029.565782,477.7015551,0
1832,477.8694534,-0.046022772,3035.897941,477.9154762,0
1833,478.0845727,-0.044313688,3042.276986,478.1288864,0
1834,478.2992693,-0.042518214,3048.692335,478.3417875,0
1835,478.5133695,-0.040811839,3055.14781,478.5541813,0
1836,478.7270478,-0.039021694,3061.633121,478.7660695,0
1837,478.9401284,-0.037325331,3068.152261,478.9774537,0
1838,479.1527886,-0.035546993,3074.695211,479.1883356,0
1839,479.3648516,-0.033864973,3081.266348,479.3987166,0
1840,479.5764943,-0.032103499,3087.758833,479.6085978,0
1841,479.7875396,-0.030440783,3094.177254,479.8179804,0
1842,479.9981656,-0.028699836,3100.515936,480.0268654,0
1843,480.2081949,-0.027059407,3106.787209,480.2352543,0
1844,480.4178048,-0.025343562,3112.981545,480.4431484,0
1845,480.6268178,-0.023729777,3119.107696,480.6505476,0
1846,480.8354123,-0.022039723,3125.163878,480.857452,0
1847,481.0434108,-0.020451238,3131.155034,481.063862,0
1848,481.2509906,-0.018787351,3137.075652,481.269778,0
1849,481.4579745,-0.017225648,3142.938418,481.4752001,0
1850,481.6645412,-0.015587856,3148.733895,481.6801291,0
1851,481.8705116,-0.014053789,3154.474763,481.8845654,0
1852,482.0760644,-0.012445469,3160.061879,482.0885099,0
1853,482.2810218,-0.010941435,3165.511191,482.2919632,0
1854,482.4855622,-0.00936376,3170.820173,482.494926,0
1855,482.6895074,-0.007891139,3176.000673,482.6973985,0
1856,482.893036,-0.006345274,3181.049886,482.8993813,0
1857,483.0959697,-0.004905374,3185.979373,483.1008751,0
1858,483.2984873,-0.003393327,3190.785987,483.3018806,0
1859,483.50041,-0.0019886,3195.477353,483.5023986,0
1860,483.701918,-0.000511426,3200.053913,483.7024294,0
1861,483.9028309,0.000857418,3204.526736,483.9019735,0
1862,484.1033286,0.002297687,3208.892214,484.1010309,0
1863,484.3032321,0.003630258,3213.161162,484.2996018,0
1864,484.502721,0.005034767,3217.35218,484.4976862,0
1865,484.7016159,0.006331671,3221.475162,484.6952842,0
1866,484.9000971,0.007700957,3225.521458,484.8923961,0
1867,485.097984,0.008961356,3229.504714,485.0890226,0
1868,485.2954573,0.010292781,3233.419928,485.2851645,0
1869,485.4923369,0.011517968,3237.27678,485.4808189,0
1870,485.6888042,0.012820871,3241.066392,485.6759833,0
1871,485.8846781,0.014022462,3244.802195,485.8706556,0
1872,486.0801387,0.015304636,3248.478997,486.0648341,0
1873,486.2750064,0.01648908,3252.106207,486.2585173,0
1874,486.4694618,0.017757462,3255.611281,486.4517043,0
1875,486.6633249,0.018930406,3259.002362,486.6443945,0
1876,486.8567758,0.020188601,3262.280423,486.8365872,0
1877,487.0496344,0.021352356,3265.457122,487.028282,0
1878,487.2420821,0.022603588,3268.529323,487.2194785,0
1879,487.433937,0.023758873,3271.504757,487.4101781,0
1880,487.625381,0.024998771,3274.38396,487.6003822,0
1881,487.8162335,0.026141306,3277.178228,487.7900922,0
1882,488.0066751,0.027365878,3279.884064,487.9793092,0
1883,488.1965255,0.028490957,3282.508874,488.1680345,0
1884,488.3859656,0.029696359,3285.052854,488.3562692,0
1885,488.574815,0.030800489,3287.526982,488.5440145,0
1886,488.7632542,0.031982834,3289.90121,488.7312714,0
1887,488.9511026,0.033061751,3292.191107,488.9180408,0
1888,489.1385416,0.03421774,3294.38967,489.1043239,0
1889,489.3253901,0.035268687,3296.512238,489.2901214,0
1890,489.5118296,0.036395146,3298.551641,489.4754345,0
1891,489.6976787,0.037414922,3300.522945,489.6602638,0
1892,489.8831203,0.038510188,3302.418796,489.8446101,0
1893,490.0679709,0.039496567,3304.254206,490.0284743,0
1894,490.2524146,0.040557356,3306.021501,490.2118572,0
1895,490.4362669,0.041507114,3307.73562,490.3947598,0
1896,490.6197134,0.042530699,3309.388833,490.5771827,0
1897,490.8025699,0.043443408,3310.995867,490.7591265,0
1898,490.9850187,0.044427265,3312.604914,490.9405914,0
1899,491.1668788,0.04530086,3314.224753,491.1215779,0
1900,491.3483329,0.046246537,3315.849283,491.3020864,0
1901,491.5291973,0.047080141,3317.490994,491.4821172,0
1902,491.7096557,0.047984983,3319.13987,491.6616707,0
1903,491.8895248,0.048779442,3320.804708,491.8407454,0
1904,492.0689903,0.049650863,3322.479325,492.0193394,0
1905,492.2478658,0.050414251,3324.176189,492.1974515,0
1906,492.4263368,0.05125646,3325.885147,492.3750803,0
1907,492.6042182,0.051993402,3327.614853,492.5522248,0
1908,492.7816967,0.052812786,3329.362667,492.7288839,0
1909,492.9585865,0.053529612,3331.133314,492.9050569,0
1910,493.1350729,0.054329986,3332.711006,493.0807429,0
1911,493.3109706,0.055029225,3334.115833,493.2559414,0
1912,493.4864654,0.05581384,3335.348698,493.4306516,0
1913,493.661372,0.056499061,3336.421472,493.6048729,0
1914,493.8358761,0.057271169,3337.338345,493.7786049,0
1915,494.0097929,0.057941416,3338.114412,493.9518515,0
1916,494.1833071,0.058690828,3338.745688,494.1246163,0
1917,494.3562337,0.059330777,3339.250673,494.2969029,0
1918,494.5287588,0.060043963,3339.628665,494.4687148,0
1919,494.7006963,0.060640851,3339.890016,494.6400554,0
1920,494.8722337,0.061305755,3340.037224,494.8109279,0
1921,495.0431833,0.061847846,3340.080179,494.9813355,0
1922,495.2137323,0.062451532,3340.084588,495.1512808,0
1923,495.3836942,0.062927555,3340.061293,495.3207666,0
1924,495.5532566,0.063460852,3340.002275,495.4897957,0
1925,495.7222323,0.063861433,3339.922217,495.6583709,0
1926,495.8908084,0.064313701,3339.812974,495.8264947,0
1927,496.0587985,0.064633297,3339.689188,495.9941652,0
1928,496.2263889,0.065008429,3339.54261,496.1613805,0
1929,496.3933937,0.065254761,3339.387855,496.3281389,0
1930,496.5599995,0.065560406,3339.216587,496.4944391,0
1931,496.7260199,0.065740325,3339.043296,496.6602796,0
1932,496.8916412,0.065982098,3338.859528,496.8256591,0
1933,497.0566777,0.06610096,3338.679597,496.9905767,0
1934,497.221317,0.066285435,3338.40523,497.1550316,0
1935,497.3853707,0.066347902,3338.046483,497.3190228,0
1936,497.5490268,0.066477277,3337.605518,497.4825495,0
1937,497.7120976,0.066486708,3337.092083,497.6456109,0
1938,497.8747722,0.066566307,3336.50783,497.8082059,0
1939,498.0368624,0.066526327,3335.865695,497.9703361,0
1940,498.1985561,0.066553404,3335.159294,498.1320027,0
1941,498.3596654,0.066458417,3334.404996,498.293207,0
1942,498.5203787,0.066428826,3333.595981,498.4539499,0
1943,498.6805084,0.06627617,3332.748232,498.6142322,0
1944,498.8402421,0.066187441,3331.858333,498.7740547,0
1945,498.9993922,0.065974485,3330.934355,498.9334177,0
1946,499.1581472,0.065825404,3329.957676,499.0923218,0
1947,499.3163192,0.065551826,3328.940477,499.2507674,0
1948,499.4740962,0.065341262,3327.875634,499.4087549,0
1949,499.6312901,0.065004744,3326.77902,499.5662854,0
1950,499.7880898,0.064730162,3325.646985,499.7233596,0
1951,499.9443071,0.064330515,3324.491224,499.8799766,0
1952,500.1001303,0.063995064,3323.304217,500.0361352,0
1953,500.255371,0.063535918,3322.101297,500.1918351,0
1954,500.4102184,0.063142553,3320.878431,500.3470758,0
1955,500.5644838,0.062626074,3319.647009,500.5018577,0
1956,500.7183565,0.062175411,3318.410248,500.6561811,0
1957,500.8716467,0.061599995,3317.182771,500.8100467,0
1958,501.0245457,0.061090529,3315.95982,500.9634552,0
1959,501.1768626,0.060455427,3314.752106,501.1164072,0
1960,501.3287873,0.05988406,3313.554707,501.2689032,0
1961,501.4801302,0.059188576,3312.374427,501.4209416,0
1962,501.631083,0.058562425,3311.210193,501.5725206,0
1963,501.7814542,0.057815634,3310.072565,501.7236386,0
1964,501.9314342,0.057140138,3308.95641,501.8742941,0
1965,502.0808329,0.056347159,3307.868456,502.0244857,0
1966,502.229843,0.055630795,3306.807312,502.1742122,0
1967,502.3782707,0.054798569,3305.783197,502.3234721,0
