RMS,1.00979161855909,Time,2017/06/28 15:10:48
count,purpose,ResidualError,TimeDistribution,Working,spot
0,1780.97249363526,0,1,5.88875E-06,5.88875E-06
1,1780.97249363526,0,1,1.185368E-05,5.96493E-06
2,1780.97249363526,0,1,0.000663755935545835,6.04112E-06
3,1780.97249363526,0,1,0.00196230115502229,6.1173E-06
4,1780.97249363526,0,1,0.00390808811648968,6.19349E-06
5,1780.97249363526,0,1,0.00650159562956481,6.25958E-06
6,1780.97249363526,0,1,0.00974320862528107,6.32567E-06
7,1780.97249363526,0,1,0.0136309917957114,6.39176E-06
8,1780.97249363526,0,1,0.0181629328393334,6.45786E-06
9,1780.97249363526,0,1,0.0233369438123892,6.52395E-06
10,1780.97249363526,0,1,0.029150864785864,6.59004E-06
11,1780.97249363526,0,1,0.0356024607376537,6.65613E-06
12,1780.97249363526,0,1,0.0426894270984435,6.72222E-06
13,1780.97249363526,0,1,0.0504093910628402,6.78832E-06
14,1780.97249363526,0,1,0.058759912813878,6.85441E-06
15,1780.97249363526,0,1,0.0677384890130168,6.9205E-06
16,1780.97249363526,0,1,0.0773425496682078,6.98659E-06
17,1780.97249363526,0,1,0.0875694958946462,7.08701E-06
18,1780.97249363526,0,1,0.0984166325219498,7.18744E-06
19,1780.97249363526,0,1,0.109888734036193,7.28786E-06
20,1780.97249363526,0,1,0.121990428358952,7.38828E-06
21,1780.97249363526,0,1,0.134726193808187,7.4887E-06
22,1780.97249363526,0,1,0.148100362535902,7.58912E-06
23,1780.97249363526,0,1,0.16211712200949,7.68954E-06
24,1780.97249363526,0,1,0.176780503335741,7.78996E-06
25,1780.97249363526,0,1,0.192094383054514,7.89038E-06
26,1780.97249363526,0,1,0.208062484799679,7.9908E-06
27,1780.97249363526,0,1,0.224688381108415,8.09122E-06
28,1780.97249363526,0,1,0.241975495125605,8.19164E-06
29,1780.97249363526,0,1,0.259927024388053,8.21408E-06
30,1780.97249363526,0,1,0.278546098567637,8.23651E-06
31,1780.97249363526,0,1,0.297818597974909,8.25895E-06
32,1780.97249363526,0,1,0.317730460998299,8.28138E-06
33,1780.97249363526,0,1,0.338267690037936,8.30382E-06
34,1780.97249363526,0,1,0.35941634859823,8.32625E-06
35,1780.97249363526,0,1,0.38116256722182,8.34869E-06
