count,purpose,ResidualError,TimeDistribution,Working,spot
900,44.9497345307719,21.6189189581991,307.030570905706,23.3308155725728,1.243055E-06
901,44.8994691409198,21.5139011100917,307.941956207095,23.3855680308281,1.27511E-06
902,44.8492039098197,21.409026795222,308.850382074347,23.4401771145977,1.307165E-06
903,44.7989389168472,21.3042974504321,309.755858398052,23.4946414664151,1.33922E-06
904,44.7486742413776,21.1997145096403,310.658395067003,23.5489597317373,1.371275E-06
905,44.6984099627857,21.0952794038493,311.558001967967,23.6031305589364,1.40333E-06
906,44.6481461604456,20.990993561155,312.45468898545,23.6571525992906,1.446928333333E-06
907,44.5978829137308,20.8868584067552,313.34846600147,23.7110245069756,1.490526666667E-06
908,44.5476203020137,20.7828753629581,314.239099092104,23.7647449390556,1.534125E-06
909,44.4973584046659,20.6790458495474,315.126598826863,23.8183125551185,1.577723333333E-06
910,44.4470973010578,20.5753712828932,316.010975771482,23.8717260181646,1.621321666667E-06
911,44.3968370705585,20.4718530759621,316.892240487693,23.9249839945964,1.66492E-06
912,44.3465777925358,20.3684926383284,317.77040353298,23.9780851542074,1.733733333333E-06
913,44.296319546356,20.2652913761836,318.645475460352,24.0310281701724,1.802546666667E-06
914,44.2460624113837,20.1622506923471,319.517305335008,24.0838117190366,1.87136E-06
915,44.1958064669817,20.0593719870539,320.385904159414,24.1364344799278,1.940173333333E-06
916,44.1455517925111,19.9566566565825,321.251282930472,24.1888951359286,2.008986666667E-06
917,44.0952984673308,19.8541060932671,322.113452639277,24.2411923740637,2.0778E-06
918,44.0450465707978,19.7517216855102,322.972424270879,24.2933248852877,2.176301666667E-06
919,43.9947961822665,19.6495048177937,323.828208804053,24.3452913644728,2.274803333333E-06
920,43.9445473810893,19.5474568706928,324.68053133673,24.3970905103965,2.373305E-06
921,43.8943002466158,19.4455792218012,325.52940364721,24.4487210248146,2.471806666667E-06
922,43.8440548581932,19.3438732442261,326.374837506122,24.5001816139671,2.570308333333E-06
923,43.7938112951657,19.2423403066013,327.216844676188,24.5514709885644,2.66881E-06
924,43.7435696368749,19.1409817731016,328.055436911977,24.6025878637733,2.800343333333E-06
925,43.6933299626591,19.0397990034563,328.890625959669,24.6535309592028,2.931876666667E-06
926,43.6430923518536,18.9387933529635,329.722278743412,24.7042989988901,3.06341E-06
927,43.5928568837905,18.8379661735221,330.550407403619,24.7548907102684,3.194943333333E-06
928,43.5426236377984,18.7373188119898,331.375024071254,24.8053048258086,3.326476666667E-06
929,43.4923926932026,18.636852610199,332.196140867588,24.8555400830036,3.45801E-06
930,43.4421641293245,18.5365689049727,333.013769903965,24.9055952243518,3.608591666667E-06
931,43.3919380254819,18.43646902814,333.827923281555,24.9554689973419,3.759173333333E-06
932,43.3417144609886,18.3365543065525,334.638420199017,25.0051601544361,3.909755E-06
933,43.2914935151545,18.2368260626865,335.445273284895,25.054667452468,4.060336666667E-06
934,43.2412752672854,18.1372856135053,336.24849515639,25.1039896537801,4.210918333333E-06
935,43.1910597966827,18.0379342704764,337.048098419117,25.1531255262063,4.3615E-06
936,43.1408471826435,17.938773339589,337.844095666866,25.2020738430545,4.541755E-06
937,43.0906375044603,17.8398041213716,338.636499481369,25.2508333830887,4.72201E-06
938,43.0404308414212,17.7410279109093,339.42518665708,25.2994029305119,4.902265E-06
939,42.9902272728092,17.6424459987754,340.210170136917,25.3477812740338,5.08252E-06
940,42.9400268779027,17.5440596695564,340.991462850701,25.3959672083463,5.262775E-06
941,42.8898297359749,17.4458702018702,341.769077714912,25.4439595341047,5.44303E-06
942,42.8396359262941,17.3478788683862,342.543027632452,25.4917570579079,5.671678333333E-06
943,42.7894455281229,17.2500869358433,343.313325492411,25.5393585922796,5.900326666667E-06
944,42.739258620719,17.1524956650702,344.079651533771,25.5867629556488,6.128975E-06
945,42.6890752833343,17.0551063124944,344.842019563021,25.6339689708399,6.357623333333E-06
946,42.6388955952152,16.9579201280316,345.600443371328,25.6809754671836,6.586271666667E-06
947,42.5887196356023,16.860938355106,346.354936734292,25.7277812804963,6.81492E-06
948,42.5385474837301,16.7641622306714,347.10551341171,25.7743852530587,7.068335E-06
949,42.4883792188275,16.6675929852321,347.852187147332,25.8207862335954,7.32175E-06
950,42.4382149201169,16.5712318428635,348.595064524558,25.8669830772534,7.575165E-06
951,42.3880546668146,16.4750800219963,349.334158990327,25.9129746448183,7.82858E-06
952,42.3378985381305,16.3791387341487,350.069483975034,25.9587598039818,8.081995E-06
953,42.287746613268,16.2834091839481,350.801052892311,26.0043374293199,8.33541E-06
954,42.2375989714238,16.1878925691541,351.528879138781,26.0497064022697,8.628631666667E-06
955,42.1874556917878,16.0925900806801,352.252976093837,26.0948656111077,8.921853333333E-06
956,42.1373168535433,15.9975029026163,352.973150985358,26.139813950927,9.215075E-06
957,42.0871825358662,15.902632213478,353.689417743646,26.1845503223882,9.508296666667E-06
958,42.0370528179254,15.8079791844833,354.401790280585,26.2290736334421,9.801518333333E-06
959,41.9869277788827,15.7135449795771,355.110282489409,26.2733827993056,1.009474E-05
960,41.9368074978923,15.6193307554545,355.814908244468,26.3174767424378,1.042303E-05
961,41.8866920541009,15.5253376615843,356.515681400995,26.3613543925166,1.075132E-05
962,41.8365815266478,15.4315668402336,357.212304591283,26.4050146864142,1.107961E-05
963,41.7864759946642,15.3380194275706,357.90479251645,26.4484565670936,1.14079E-05
964,41.7363755372737,15.2446965520954,358.593159857062,26.4916789851783,1.173619E-05
965,41.6862802335917,15.1515993346647,359.2774212729,26.534680898927,1.206448E-05
