RMS,1.34999939042879,Time,2018/01/22 14:10:06
count,purpose,ResidualError,TimeDistribution,Working,spot
1600,450.5032122,-3.02170440327598,1317.65745267595,453.524916603276,-2.00193865465887E-07
1601,450.7765351,-2.8963412536628,1312.69945525148,453.672876353663,-1.64291719266898E-07
1602,451.0494115,-2.77259784943851,1307.71172214704,453.822009349439,-8.3667350845687E-08
1603,451.3216763,-2.6506375572406,1302.70270419492,453.972313857241,-3.042982424476E-09
1604,451.593494,-2.53029484844933,1297.68087891798,454.123788848449,7.7581385996735E-08
1605,451.8647016,-2.41173230269584,1292.65445413934,454.276433902696,1.58205754417945E-07
1606,452.1354621,-2.29478696369154,1287.63165684101,454.430249063692,2.38830122839156E-07
1607,452.4056115,-2.17962343261104,1282.62043889231,454.585234932611,3.19454491260367E-07
1608,452.6753161,-2.06607659796776,1277.62876644231,454.741392697968,4.00078859681578E-07
1609,452.9444099,-1.95431409807884,1272.66432444655,454.898723998079,4.80703228102789E-07
1610,453.2130584,-1.84417218639436,1267.73480597779,455.057230586394,5.61327596523999E-07
1611,453.4810965,-1.73581806456212,1262.84761917845,455.216914564562,6.4195196494521E-07
1612,453.7486898,-1.62908889449676,1258.01017672415,455.377778694497,7.22576333366421E-07
1613,454.0156729,-1.52415204942508,1253.22960355481,455.539824949425,8.03200701787632E-07
1614,454.2822117,-1.4208423222434,1248.87985591475,455.703054022243,8.30005625764399E-07
1615,454.5481405,-1.31932595186419,1244.96220032304,455.867466451864,8.56810549741165E-07
1616,454.8136251,-1.21943712634129,1241.47792839394,456.033062226341,8.83615473717932E-07
1617,455.0785003,-1.12134062983301,1238.42801048601,456.199840929833,9.10420397694699E-07
1618,455.3429321,-1.02486938174036,1235.81344381116,456.36780148174,9.37225321671466E-07
1619,455.6067542,-0.93018794195541,1233.63490659664,456.536942141955,9.64030245648232E-07
1620,455.8701337,-0.837126822768028,1231.89310327768,456.707260522768,9.90835169624999E-07
1621,456.1329043,-0.745849312289977,1230.58842292231,456.87875361229,1.01764009360177E-06
1622,456.3952314,-0.656186377813981,1229.72128770167,457.051417777814,1.04444501757853E-06
1623,456.6569504,-0.56829836777024,1229.29180792633,457.22524876777,1.0712499415553E-06
1624,456.9182264,-0.482015313507418,1229.30013184272,457.400241713507,1.09805486553207E-06
1625,457.1788946,-0.397497916439988,1229.74610432582,457.57639251644,1.12485978950883E-06
1626,457.4391206,-0.314577777304464,1230.42961504771,457.753698377304,1.3535397134856E-06
1627,457.6987388,-0.233417665103048,1231.35329475631,457.932156465103,1.58221963746237E-06
1628,457.957914,-0.153850028093018,1232.51981539315,458.111764028093,1.81089956143913E-06
1629,458.2164825,-0.0760352647444051,1233.93157597315,458.292517764744,2.0395794854159E-06
1630,458.4746098,0.000195491169563411,1235.59102520778,458.47441430883,2.26825940939266E-06
1631,458.7321295,0.0746795631580426,1237.50034467054,458.657449936842,2.49693933336943E-06
1632,458.9892079,0.147587587381906,1239.66176951647,458.841620312618,2.7256192573462E-06
1633,459.2456793,0.218758348902497,1242.07727150116,459.026920951098,2.95429918132296E-06
1634,459.5017108,0.288363609569558,1244.74887902713,459.21334719043,3.18297910529973E-06
1635,459.757135,0.356240833608865,1247.67835556115,459.400894166391,3.4116590292765E-06
1636,460.0121193,0.422562491616929,1251.18821372792,459.589556808383,3.64033895325326E-06
1637,460.2664968,0.487167027211513,1255.27513968449,459.779329772789,3.86901887723003E-06
1638,460.5204348,0.550227871788707,1259.93588850036,459.970206928211,4.0939488012068E-06
1639,460.7737662,0.611584754359853,1265.1669220355,460.16218144564,4.31887872518356E-06
1640,461.0266581,0.671411613846431,1270.96476974861,460.355246486154,4.54380864916033E-06
1641,461.2789436,0.72954826203312,1277.32566283446,460.549395337967,4.7687385731371E-06
1642,461.5307913,0.786169928872596,1284.2458943009,460.744621371127,4.99366849711386E-06
1643,461.7820325,0.841114711121747,1291.72145523665,460.940917788878,5.21859842109063E-06
1644,462.0328361,0.894558460426367,1299.74839853734,461.138277639574,5.4435283450674E-06
1645,462.2830332,0.946339372679461,1308.32247112475,461.336693827321,5.66845826904416E-06
1646,462.5327933,0.996634187245263,1317.43947444893,461.536159112755,5.89338819302093E-06
1647,462.7819472,1.04528109394039,1327.09490116978,461.73666610606,6.1183181169977E-06
1648,463.0306645,1.09245723875642,1337.13918889963,461.938207261244,6.34324804097446E-06
1649,463.2787765,1.13800217052403,1347.56978313985,462.140774329476,6.56817796495123E-06
1650,463.5264509,1.18209229464935,1358.38417900688,462.344358605351,6.631232888928E-06
1651,463.7735211,1.22456965809994,1369.57957236433,462.5489514419,6.69428781290476E-06
1652,464.0201545,1.26561073359227,1381.15321149727,462.754543766408,6.75734273688153E-06
1653,464.2661828,1.30505610941157,1393.10204672912,462.961126690588,6.82039766085829E-06
1654,464.5117757,1.34308438235058,1405.4230842644,463.168691317649,6.88345258483506E-06
1655,464.7567635,1.3795349000211,1418.1130325803,463.377228599979,6.94650750881183E-06
1656,465.0013164,1.41458703762163,1431.16865886985,463.586729362378,7.00956243278859E-06
1657,465.245265,1.44808063602545,1444.58643856047,463.797184363975,7.07261735676536E-06
1658,465.4887784,1.48019410009158,1458.36290936926,464.008584299908,7.13567228074213E-06
1659,465.7316872,1.51076740610841,1472.49432032783,464.220919793892,7.19872720471889E-06
1660,465.9741621,1.53998070944425,1486.6285970575,464.434181390556,7.26178212869566E-06
1661,466.2160333,1.56767658516083,1500.76705447858,464.648356714839,7.32483705267243E-06
1662,466.45747,1.59403912649498,1514.91105262117,464.863430873505,7.77922530998253E-06
1663,466.6983021,1.61891294117163,1529.06169428779,465.079389158828,8.23361356729263E-06
1664,466.9387025,1.64248568508305,1543.22012896179,465.296216814917,8.68800182460273E-06
1665,467.1784982,1.66460023659897,1557.38725274616,465.513897963401,9.14239008191283E-06
1666,467.4178613,1.68544435834406,1571.56400712073,465.732416941656,9.59677833922293E-06
1667,467.656622,1.70486386430917,1585.75108832044,465.951758135691,1.0051166596533E-05
1668,467.8949485,1.7230425184847,1599.94924210322,466.171905981515,1.05055548538431E-05
1669,468.1326734,1.73982843049299,1614.15896932556,466.392844969507,1.09599431111532E-05
1670,468.3699649,1.75540525786437,1628.38083267051,466.614559642136,1.14143313684633E-05
1671,468.6066537,1.76961656109677,1642.61515938472,466.837037138903,1.18687196257734E-05
1672,468.8429123,1.7826453004302,1656.94017218485,467.06026699957,1.21667745497502E-05
1673,469.0785665,1.794327778965,1671.35485675397,467.284238721035,1.2464829473727E-05
1674,469.3137908,1.80484956948857,1685.85828104453,467.508941230511,1.27628843977037E-05
1675,469.548412,1.81404863895284,1700.44929298756,467.734363361047,1.30609393216805E-05
1676,469.7826033,1.82210970413882,1715.12683275371,467.960493595861,1.33589942456573E-05
1677,470.0161915,1.82887131393926,1729.88962598187,468.187320186061,1.3657049169634E-05
1678,470.2493506,1.83451950464286,1744.73650210347,468.414831095357,1.39551040936108E-05
1679,470.4819074,1.83889363748938,1759.66607900668,468.643013762511,1.42531590175876E-05
1680,470.714034,1.84217888074596,1774.67708069172,468.871855119254,1.45512139415643E-05
1681,470.9455595,1.84421789049634,1789.76802073914,469.101341609504,1.48492688655411E-05
1682,471.1766551,1.84519590196425,1804.93752068525,469.331459198036,1.51473237895179E-05
1683,471.4071497,1.84495721268615,1820.18398576865,469.562192487314,1.54453787134946E-05
1684,471.6372153,1.8436905002315,1835.8572986409,469.793524799768,1.57706558596936E-05
1685,471.8666799,1.84124087426943,1851.95041587907,470.025439025731,1.60959330058926E-05
1686,472.0957164,1.83779761953406,1868.45641659827,470.257918780466,1.64212101520916E-05
1687,472.3241519,1.83320360396016,1885.36812520591,470.49094829604,1.67464872982906E-05
1688,472.5521589,1.82764649276089,1902.67848170626,470.724512407239,1.70717644444896E-05
1689,472.7795662,1.82096982794212,1920.38017052452,470.958596372058,1.73970415906886E-05
1690,473.0065452,1.81335949060343,1938.46598730035,471.193185709397,1.77223187368875E-05
1691,473.2329245,1.80465804585685,1956.92847237318,471.428266454143,1.80475958830865E-05
1692,473.4588756,1.79505046741315,1975.76028340399,471.663825132587,1.83728730292855E-05
1693,473.6842276,1.78437886015945,1994.95383022638,471.899848739841,1.86981501754845E-05
1694,473.909153,1.77282826971509,2014.50163608006,472.136324730285,1.90234273216835E-05
1695,474.1334781,1.7602370441997,2034.3959818435,472.3732410558,1.93487044678825E-05
1696,474.3573771,1.74679135307275,2054.30232473269,472.610585746927,1.96800232807481E-05
1697,474.5806771,1.73233021989427,2074.21780027015,472.848346880106,2.00113420936138E-05
1698,474.8035505,1.71703805377371,2094.13965608912,473.086512446226,2.03426609064795E-05
1699,475.0258246,1.7007542777082,2114.06494150537,473.325070322292,2.06739797193451E-05
1700,475.2476743,1.68366609860215,2133.99082457836,473.564008201398,2.10052985322108E-05
1701,475.4689241,1.66561061939984,2153.91427815436,473.8033134806,2.13366173450764E-05
1702,475.6897498,1.64677664165458,2173.83240494315,474.042973158345,2.16679361579421E-05
1703,475.909976,1.62700199895772,2193.74211840772,474.282974001042,2.19992549708077E-05
1704,476.1297785,1.6064759644691,2213.64046304891,474.523302535531,2.23305737836734E-05
1705,476.3489817,1.58503665330562,2233.52429761481,474.763945046694,2.2661892596539E-05
1706,476.5677618,1.56287421714251,2253.3906204973,475.004887582858,2.29932114094047E-05
1707,476.7859428,1.53982758381346,2273.23624906124,475.246115216187,2.33245302222703E-05
1708,477.0037011,1.51608912657144,2292.93263277204,475.487611973429,2.36900851462471E-05
1709,477.2208606,1.4914990322963,2312.47845595945,475.729361567704,2.40556400702239E-05
1710,477.4375978,1.46625062812541,2331.87254656071,475.971347171875,2.44211949942006E-05
1711,477.6537365,1.44018517790045,2351.11356437542,476.2135513221,2.47867499181774E-05
1712,477.8694534,1.41349743538143,2370.20031180013,476.455955964619,2.51523048421542E-05
1713,478.0845727,1.38603008114501,2389.13142574774,476.698542618855,2.55178597661309E-05
1714,478.2992693,1.35797677132319,2407.905693114,476.941292528677,2.58834146901077E-05
