RMS,0.09999921,Time,2018/1/8 13:11,,
count,purpose,ResidualError,TimeDistribution,Working,spot
1881,511.8887007,0.020341635,4704.083687,511.8683591,6.66E-05
1882,511.785086,0.020215685,4695.611077,511.7648703,6.60E-05
1883,511.6809723,0.019917385,4687.265367,511.6610549,6.54E-05
1884,511.5766449,0.019728935,4679.040119,511.556916,6.49E-05
1885,511.471819,0.019363938,4670.941372,511.4524551,6.43E-05
1886,511.3667794,0.01910782,4662.961761,511.3476716,6.37E-05
1887,511.2612431,0.018676933,4655.108526,511.2425662,6.32E-05
1888,511.1554932,0.018353453,4647.376545,511.1371397,6.26E-05
1889,511.0492457,0.017851263,4639.775102,511.0313944,6.20E-05
1890,510.9427873,0.017454726,4632.301002,510.9253326,6.15E-05
1891,510.835832,0.016874384,4624.965988,510.8189576,6.10E-05
1892,510.7286638,0.016390647,4617.769259,510.7122732,6.05E-05
1893,510.6209991,0.015733685,4610.725014,510.6052654,6.00E-05
1894,510.5131253,0.015203092,4603.8523,510.4979222,5.95E-05
1895,510.4047534,0.01451963,4597.135995,510.3902338,5.90E-05
1896,510.2961719,0.013980186,4590.614802,510.2821917,5.86E-05
1897,510.1870941,0.013304254,4584.274801,510.1737898,5.80E-05
1898,510.0778083,0.01278522,4578.155488,510.0650231,5.75E-05
1899,509.9680252,0.012136935,4572.242613,509.9558883,5.70E-05
1900,509.8580344,0.011645691,4566.574809,509.8463887,5.64E-05
1901,509.7475479,0.011013417,4561.134858,509.7365345,5.59E-05
1902,509.6368529,0.010517725,4555.955822,509.6263352,5.53E-05
1903,509.5256633,0.009862822,4551.0148,509.5158005,5.48E-05
1904,509.4142657,0.009326476,4546.339753,509.4049392,5.43E-05
1905,509.302375,0.008614648,4541.903489,509.2937604,5.39E-05
1906,509.1902756,0.008003631,4537.73033,509.182272,5.35E-05
1907,509.0776827,0.007200384,4533.789939,509.0704823,5.31E-05
1908,508.9648831,0.006521545,4530.104189,508.9583616,5.27E-05
1909,508.8515912,0.005707504,4526.642236,508.8458837,5.23E-05
1910,508.7380919,0.00506623,4523.427091,508.7330257,5.19E-05
1911,508.6241006,0.004332414,4520.427764,508.6197682,5.15E-05
1912,508.5099023,0.003807765,4517.666016,508.5060945,5.09E-05
1913,508.3952122,0.00322088,4515.108062,508.3919913,5.03E-05
1914,508.2803177,0.002870411,4512.772483,508.2774473,4.97E-05
1915,508.164931,0.002445481,4510.62258,508.1624855,4.90E-05
1916,508.0493402,0.002180914,4508.675378,508.0471593,4.84E-05
1917,507.9332559,0.001737418,4506.893031,507.9315185,4.78E-05
1918,507.8169699,0.001360973,4505.291938,507.8156089,4.72E-05
1919,507.7001924,0.000718815,4503.83506,507.6994736,4.68E-05
1920,507.5832109,5.91E-05,4502.540472,507.5831518,4.65E-05
1921,507.4657379,-0.000924515,4501.37396,507.4666624,4.61E-05
1922,507.3480648,-0.001902693,4500.35731,507.3499675,4.58E-05
1923,507.2298981,-0.003135548,4499.460607,507.2330336,4.54E-05
1924,507.111532,-0.004298903,4498.710013,507.1158309,4.50E-05
1925,506.9926748,-0.005658713,4498.078873,506.9983335,4.47E-05
1926,506.873617,-0.006901709,4497.59554,506.8805187,4.43E-05
1927,506.7540681,-0.008299315,4497.23425,506.7623674,4.39E-05
1928,506.6343193,-0.009543722,4497.023423,506.643863,4.35E-05
1929,506.5140806,-0.010919842,4496.936247,506.5250004,4.31E-05
1930,506.3936434,-0.012135061,4496.998954,506.4057785,4.27E-05
1931,506.272716,-0.013481296,4497.182026,506.2861973,4.23E-05
1932,506.1515902,-0.014667115,4497.508962,506.1662573,4.19E-05
1933,506.0299737,-0.015986251,4497.947471,506.04596,4.15E-05
1934,505.9081609,-0.017145767,4498.51896,505.9253067,4.12E-05
1935,505.7858581,-0.01844181,4499.189094,505.8042999,4.08E-05
1936,505.6633589,-0.01957838,4499.977824,505.6829373,4.05E-05
1937,505.5403709,-0.020832418,4500.849646,505.5612033,4.02E-05
1938,505.4171851,-0.021899264,4501.825521,505.4390844,3.98E-05
1939,505.2935114,-0.023058188,4502.871994,505.3165696,3.95E-05
1940,505.1696428,-0.024007091,4504.011486,505.1936499,3.92E-05
1941,505.045285,-0.025033724,4505.211468,505.0703187,3.89E-05
1942,504.9207329,-0.025838064,4506.494852,504.946571,3.86E-05
1943,504.7956927,-0.026711051,4507.829194,504.8224038,3.83E-05
1944,504.6704582,-0.027351599,4509.237334,504.6978098,3.80E-05
1945,504.544735,-0.028047149,4510.686071,504.5727821,3.77E-05
1946,504.4188196,-0.028495311,4512.197144,504.4473149,3.74E-05
1947,504.2924161,-0.028987979,4513.735887,504.3214041,3.71E-05
1948,504.1658205,-0.029225923,4515.32254,504.1950464,3.68E-05
1949,504.0387372,-0.029503181,4516.921664,504.0682404,3.64E-05
1950,503.9114629,-0.029522059,4518.552963,503.940985,3.61E-05
1951,503.7837003,-0.029582169,4520.180452,503.8132825,3.58E-05
1952,503.655748,-0.0293931,4521.824574,503.6851411,3.54E-05
1953,503.5273074,-0.029262716,4523.45228,503.5565701,3.51E-05
1954,503.3986773,-0.028901445,4525.088365,503.4275787,3.48E-05
1955,503.2695615,-0.028615588,4526.703723,503.2981771,3.45E-05
1956,503.1402551,-0.028119964,4528.325776,503.1683751,3.42E-05
1957,503.010463,-0.027720347,4529.927431,503.0381833,3.39E-05
1958,502.8804821,-0.027130234,4531.537561,502.9076123,3.36E-05
1959,502.7500142,-0.026645891,4533.129849,502.7766601,3.34E-05
1960,502.6193596,-0.025961298,4534.732603,502.6453209,3.31E-05
1961,502.4882185,-0.025372281,4536.317107,502.5135908,3.29E-05
1962,502.3568903,-0.024576195,4537.909016,502.3814665,3.26E-05
1963,502.2250776,-0.023868787,4539.476908,502.2489464,3.23E-05
1964,502.0930771,-0.022952183,4541.043692,502.1160293,3.19E-05
1965,501.9605917,-0.022123664,4542.575508,501.9827154,3.16E-05
1966,501.8279214,-0.021090236,4544.093135,501.8490116,3.12E-05
1967,501.6947657,-0.020179714,4545.561072,501.7149454,3.09E-05
1968,501.561425,-0.019117002,4546.999358,501.580542,3.05E-05
1969,501.4275989,-0.018226866,4548.371758,501.4458258,3.01E-05
1970,501.2935895,-0.017229716,4549.697628,501.3108192,2.99E-05
1971,501.1590952,-0.016448889,4550.940463,501.1755441,2.97E-05
1972,501.0244184,-0.015602037,4552.119811,501.0400204,2.95E-05
1973,500.8892569,-0.014969993,4553.199642,500.9042269,2.93E-05
1974,500.7539129,-0.014230988,4554.200666,500.7681439,2.91E-05
1975,500.6180858,-0.013668651,4555.088476,500.6317545,2.89E-05
1976,500.4820754,-0.012967657,4555.885215,500.4950431,2.87E-05
1977,500.3455817,-0.012414791,4556.556918,500.3579965,2.84E-05
1978,500.2089067,-0.011696009,4557.126297,500.2206027,2.82E-05
1979,500.0717495,-0.011102196,4557.559799,500.0828517,2.79E-05
1980,499.9344114,-0.010330825,4557.880093,499.9447422,2.76E-05
1981,499.7965898,-0.009692336,4558.05373,499.8062821,2.73E-05
1982,499.6585895,-0.008889278,4558.105049,499.6674788,2.71E-05
1983,499.5201069,-0.008233077,4558.002316,499.52834,2.68E-05
1984,499.3814435,-0.007429497,4557.771365,499.388873,2.65E-05
1985,499.2422994,-0.006786121,4557.381919,499.2490855,2.63E-05
1986,499.1029766,-0.006008035,4556.860493,499.1089846,2.61E-05
1987,498.9631723,-0.005405533,4556.177486,498.9685778,2.59E-05
1988,498.8231897,-0.004667524,4555.360036,498.8278572,2.57E-05
1989,498.6827253,-0.004091175,4554.379984,498.6868165,2.55E-05
1990,498.5420838,-0.003365902,4553.267231,498.5454497,2.53E-05
1991,498.4009617,-0.002790719,4551.995739,498.4037524,2.50E-05
1992,498.2596638,-0.002056675,4550.597143,498.2617205,2.48E-05
1993,498.1178849,-0.001466106,4549.046698,498.119351,2.46E-05
1994,497.9759302,-0.000711181,4547.377254,497.9766414,2.43E-05
1995,497.8334956,-9.97E-05,4545.564586,497.8335953,2.41E-05
1996,497.6908851,0.000663633,4543.641733,497.6902215,2.38E-05
1997,497.5477956,0.001266749,4541.582929,497.5465289,2.36E-05
1998,497.404531,0.002005136,4539.419011,497.4025259,2.33E-05
1999,497.2607873,0.002566024,4537.123033,497.2582213,2.30E-05
2000,497.1168696,0.003246364,4534.725454,497.1136232,2.29E-05
2001,496.972473,0.003732719,4532.199831,496.9687403,2.27E-05
2002,496.8279029,0.004322591,4529.577805,496.8235803,2.25E-05
2003,496.6828536,0.004717953,4526.834737,496.6781356,2.23E-05
2004,496.5376334,0.005234281,4524.007751,496.5323991,2.21E-05
2005,496.3919333,0.005568304,4521.079851,496.386365,2.19E-05
2006,496.2460623,0.006034394,4518.093917,496.2400279,2.17E-05
2007,496.0997127,0.006328932,4515.036438,496.0933838,2.15E-05
2008,495.953193,0.006764323,4511.951814,495.9464287,2.12E-05
2009,495.8061947,0.007034848,4508.826482,495.7991599,2.10E-05
2010,495.6590271,0.007445975,4505.703439,495.6515811,2.08E-05
2011,495.5113822,0.007678767,4502.56345,495.5037034,2.05E-05
2012,495.3635674,0.008030677,4499.437574,495.3555367,2.03E-05
2013,495.2152747,0.008183787,4496.293007,495.2070909,2.00E-05
2014,495.0668143,0.008439384,4493.149305,495.0583749,1.98E-05
2015,494.9178777,0.008480016,4489.963609,494.9093977,1.96E-05
2016,494.7687717,0.008604479,4486.747563,494.7601672,1.94E-05
2017,494.6191896,0.008497965,4483.45326,494.6106916,1.93E-05
2018,494.4694402,0.0084785,4480.095028,494.4609617,1.91E-05
2019,494.3192157,0.008245996,4476.632624,494.3109697,1.89E-05
2020,494.1688234,0.008115048,4473.08753,494.1607084,1.87E-05
2021,494.0179563,0.007784575,4469.425438,494.0101717,1.85E-05
2022,493.8669226,0.007568403,4465.672582,493.8593542,1.83E-05
2023,493.7154132,0.007161793,4461.798735,493.7082514,1.81E-05
2024,493.563739,0.006877232,4457.833881,493.5568618,1.80E-05
2025,493.4115901,0.006404578,4453.750779,493.4051855,1.78E-05
2026,493.2592765,0.006053802,4449.582908,493.2532227,1.76E-05
2027,493.1064875,0.005513436,4445.30651,493.1009741,1.74E-05
2028,492.9535364,0.005096313,4440.958026,492.9484401,1.72E-05
2029,492.8001093,0.004487341,4436.51694,492.795622,1.71E-05
2030,492.6465208,0.004000257,4432.0228,492.6425205,1.70E-05
2031,492.4924575,0.003326656,4427.458195,492.4891308,1.69E-05
2032,492.3382319,0.002803523,4422.865669,492.3354284,1.68E-05
2033,492.1835317,0.002140312,4418.229294,492.1813914,1.67E-05
2034,492.0286711,0.00167145,4413.591873,492.0269997,1.66E-05
2035,491.8733367,0.001101363,4408.93733,491.8722353,1.65E-05
2036,491.7178425,0.000760693,4404.307562,491.7170818,1.64E-05
2037,491.5618737,0.000349197,4399.684913,491.5615245,1.63E-05
2038,491.4057471,0.000197339,4395.10976,491.4055498,1.62E-05
2039,491.2491457,-7.89E-06,4390.561923,491.2491536,1.60E-05
2040,491.0923861,5.15E-05,4386.078863,491.0923346,1.59E-05
2041,490.9351536,6.13E-05,4381.636764,490.9350923,1.58E-05
2042,490.7777625,0.00033673,4377.269202,490.7774258,1.56E-05
2043,490.6198986,0.000563711,4372.949004,490.6193349,1.55E-05
2044,490.4618792,0.001059991,4368.706323,490.4608192,1.54E-05
2045,490.3033855,0.001506488,4364.510878,490.301879,1.53E-05
2046,490.1447366,0.002223536,4360.390528,490.1425131,1.51E-05
2047,489.9856146,0.002897222,4356.312958,489.9827174,1.50E-05
2048,489.8263385,0.003850403,4352.30584,489.8224881,1.49E-05
2049,489.6665892,0.004766587,4348.338099,489.6618226,1.48E-05
2050,489.5066859,0.005967418,4344.439036,489.5007185,1.47E-05
2051,489.3463111,0.00713665,4340.578237,489.3391745,1.45E-05
2052,489.1857819,0.008592579,4336.786002,489.1771893,1.44E-05
2053,489.0247818,0.010018847,4333.033566,489.014763,1.42E-05
2054,488.8636281,0.011723465,4329.352206,488.8519046,1.40E-05
2055,488.7020039,0.01337695,4325.71582,488.688627,1.39E-05
2056,488.5402268,0.015285548,4322.160517,488.5249413,1.37E-05
2057,488.3779795,0.017120797,4318.66374,488.3608587,1.36E-05
2058,488.2155801,0.019190865,4315.264519,488.1963892,1.34E-05
2059,488.0527107,0.021168067,4311.942299,488.0315426,1.33E-05
2060,487.8896899,0.023362399,4308.737503,487.8663275,1.31E-05
2061,487.7261997,0.025449704,4305.630169,487.70075,1.30E-05
2062,487.5625588,0.027750516,4302.660851,487.5348083,1.29E-05
2063,487.3984487,0.029947449,4299.808433,487.3685013,1.28E-05
2064,487.2341887,0.03236132,4297.111721,487.2018274,1.26E-05
2065,487.0694595,0.034673714,4294.54868,487.0347858,1.25E-05
2066,486.9045817,0.037206577,4292.157129,486.8673751,1.24E-05
2067,486.739235,0.039640383,4289.914305,486.6995946,1.23E-05
2068,486.5737402,0.042297224,4287.857891,486.531443,1.22E-05
2069,486.4077779,0.044862728,4285.96499,486.3629152,1.21E-05
2070,486.2416664,0.047661866,4284.272388,486.1940045,1.20E-05
2071,486.0750881,0.050382774,4282.756327,486.0247053,1.19E-05
2072,485.9083637,0.053352034,4281.452119,485.8550117,1.18E-05
2073,485.7411696,0.056251057,4280.33318,485.6849185,1.16E-05
2074,485.5738313,0.0594106,4279.431771,485.5144207,1.15E-05
2075,485.4060254,0.062511782,4278.718089,485.3435136,1.13E-05
2076,485.238074,0.065877066,4278.218807,485.1721969,1.11E-05
2077,485.0696552,0.069170912,4277.895022,485.0004843,1.09E-05
2078,484.901092,0.072704619,4277.763507,484.8283874,1.08E-05
2079,484.7320628,0.076145661,4277.776674,484.6559171,0
2080,484.562889,0.079806278,4277.943458,484.4830827,0
2081,484.3932491,0.083356413,4278.209622,484.3098927,0
2082,484.2234664,0.085704794,4278.578777,484.1377616,0
2083,484.053218,0.086659633,4278.992106,483.9665584,0
2084,483.8828271,0.086667331,4279.458389,483.7961598,0
2085,483.7119708,0.085519871,4279.932509,483.6264509,0
2086,483.5409729,0.083648884,4280.436279,483.457324,0
2087,483.3695098,0.080831119,4280.935667,483.2886787,0
2088,483.1979066,0.077485792,4281.462246,483.1204208,0
2089,483.0258381,0.073375142,4281.990084,482.952463,0
2090,482.8536289,0.068905746,4282.558475,482.7847232,0
2091,482.6809559,0.063830553,4283.145263,482.6171253,0
2092,482.5081428,0.058544553,4283.788662,482.4495982,0
2093,482.3348661,0.052790224,4284.463489,482.2820759,0
2094,482.1614507,0.046954237,4285.204648,482.1144965,0
2095,481.9875716,0.040768557,4285.984156,481.946803,0
2096,481.8135546,0.034612199,4286.835021,481.7789424,0
2097,481.6390741,0.028208375,4287.72753,481.6108657,0
2098,481.4644567,0.021929114,4288.693198,481.4425276,0
2099,481.2893761,0.015489475,4289.702636,481.2738866,0
2100,481.1141599,0.009255314,4290.788879,481.1049046,0
2101,480.9384811,0.002934065,4291.924577,480.935547,0
2102,480.7626654,-0.003116971,4293.143602,480.7657824,0
2103,480.5863879,-0.00919462,4294.41849,480.5955825,0
2104,480.4099755,-0.014946438,4295.782809,480.4249219,0
2105,480.2331011,-0.020677198,4297.20832,480.2537783,0
2106,480.0560931,-0.026038394,4298.727879,480.0821315,0
2107,479.8786228,-0.031341538,4300.313627,479.9099643,0
2108,479.7010202,-0.036241391,4301.998906,479.7372616,0
2109,479.5229556,-0.041055077,4303.756113,479.5640107,0
2110,479.3447586,-0.045442119,4305.619779,479.3902007,0
2111,479.1661004,-0.049722871,4307.563987,479.2158233,0
2112,478.9873099,-0.053561453,4309.625067,479.0408714,0
2113,478.8080597,-0.057280483,4311.779149,478.8653402,0
2114,478.628678,-0.060548199,4314.065925,478.6892262,0
2115,478.4488355,-0.063692275,4316.464763,478.5125278,0
2116,478.2688649,-0.066379357,4319.017226,478.3352443,0
2117,478.0884328,-0.068943893,4321.703527,478.1573767,0
2118,477.9078715,-0.071055375,4324.565069,477.9789269,0
2119,477.7268503,-0.073047795,4327.580496,477.7998981,0
2120,477.5457005,-0.07459371,4330.790006,477.6202942,0
2121,477.3640911,-0.076029322,4334.171311,477.4401204,0
2122,477.1823538,-0.077028556,4337.764202,477.2593824,0
2123,477.0001583,-0.077928557,4341.545975,477.0780869,0
2124,476.8178363,-0.078404764,4345.556188,476.8962411,0
2125,476.6350547,-0.078798488,4349.771833,476.7138532,0
2126,476.4521465,-0.078785072,4354.232598,476.5309316,0
2127,476.2687796,-0.078705867,4358.915338,476.3474855,0
2128,476.0852885,-0.078235583,4363.857375,476.1635241,0
2129,475.901339,-0.077718363,4369.031652,475.9790574,0
2130,475.7172643,-0.076830752,4374.471972,475.7940951,0
2131,475.5327333,-0.075914192,4380.146818,475.6086475,0
2132,475.3480766,-0.074648106,4386.086168,475.4227247,0
2133,475.162963,-0.073374215,4392.254787,475.2363372,0
2134,474.9777271,-0.071768049,4398.67855,475.0494951,0
2135,474.7920339,-0.070175178,4405.319042,474.8622091,0
2136,474.6062175,-0.068271637,4412.200249,474.6744891,0
2137,474.4199455,-0.066400384,4419.282211,474.4863459,0
2138,474.2335523,-0.064237121,4426.587358,474.2977894,0
2139,474.0467024,-0.06212784,4434.074096,474.1088302,0
2140,473.8597303,-0.059748044,4441.76327,473.9194783,0
2141,473.6723032,-0.057440888,4449.611665,473.7297441,0
2142,473.4847567,-0.054880589,4457.638986,473.5396373,0
2143,473.2967541,-0.052413964,4465.802664,473.3491681,0
2144,473.108633,-0.049712908,4474.124376,473.1583459,0
2145,472.9200563,-0.04712423,4482.563204,472.9671805,0
2146,472.7313596,-0.044321344,4491.142355,472.7756809,0
2147,472.54221,-0.041646306,4499.822133,472.5838563,0
2148,472.3529412,-0.038773812,4508.627364,472.391715,0
2149,472.1632183,-0.036047245,4517.519858,472.1992655,0
2150,471.9733795,-0.033136066,4526.524621,472.0065156,0
2151,471.7830859,-0.030386876,4535.602028,471.8134728,0
2152,471.5926759,-0.0274681,4544.775178,471.620144,0
2153,471.401812,-0.024724057,4554.001909,471.4265361,0
2154,471.2108332,-0.021821668,4563.302594,471.2326549,0
2155,471.0194013,-0.01910503,4572.631866,471.0385063,0
2156,470.8278541,-0.016241344,4582.006509,470.8440954,0
2157,470.6358545,-0.013572715,4591.377804,470.6494272,0
2158,470.4437398,-0.010766017,4600.760478,470.4545058,0
2159,470.2511737,-0.008161864,4610.104745,470.2593356,0
2160,470.0584946,-0.005425509,4619.425593,470.0639201,0
2161,469.8653621,-0.002901283,4628.674122,469.8682634,0
2162,469.6721178,-0.000250959,4637.867125,469.6723688,0
2163,469.4784208,0.002180827,4646.95845,469.47624,0
2164,469.2846132,0.00473295,4655.968185,469.2798803,0
2165,469.0903551,0.007061924,4664.855903,469.0832932,0
2166,468.8959844,0.009502614,4673.649516,468.8864818,0
2167,468.7011622,0.011712769,4682.314925,468.6894494,0
2168,468.506231,0.014032127,4690.884338,468.4921989,0
2169,468.3108492,0.01611605,4699.32603,468.2947332,0
2170,468.1153581,0.018303437,4707.673194,468.0970547,0
2171,467.9194154,0.020249345,4715.893068,467.8991661,0
2172,467.7233652,0.022295882,4724.016409,467.7010693,0
2173,467.5268645,0.024097795,4732.00603,467.5027667,0
2174,467.3302573,0.025997449,4739.888198,467.3042599,0
2175,467.1331999,0.027649212,4747.622358,467.1055507,0
2176,466.9360346,0.029394042,4755.232227,466.9066406,0
2177,466.7384205,0.030889367,4762.675895,466.7075311,0
2178,466.5407008,0.032477281,4769.9768,466.5082235,0
2179,466.3425309,0.033811731,4777.096186,466.3087192,0
2180,466.1442567,0.035237736,4784.064308,466.109019,0
2181,465.9455326,0.036408488,4790.848552,465.9091241,0
2182,465.7467049,0.037669663,4797.483681,465.7090352,0
2183,465.5474295,0.038676234,4803.940444,465.5087533,0
2184,465.3480502,0.039771683,4810.25592,465.3082785,0
2185,465.1482215,0.040609917,4816.402119,465.1076116,0
2186,464.9482917,0.041539272,4822.416554,464.9067524,0
2187,464.7479134,0.042212115,4828.270878,464.7057013,0
2188,464.5474333,0.042975551,4834.002144,464.5044577,0
2189,464.3465058,0.043484102,4839.581876,464.3030217,0
2190,464.1454771,0.04408471,4845.047617,464.1013924,0
2191,463.9440013,0.044431913,4850.371176,463.8995694,0
2192,463.7424246,0.044872943,4855.590794,463.6975517,0
2193,463.5404014,0.045062902,4860.67954,463.4953385,0
2194,463.3382796,0.045350957,4865.675584,463.2929286,0
2195,463.1357117,0.045390507,4870.551123,463.0903212,0
2196,462.9330432,0.045528467,4875.342834,462.8875147,0
2197,462.7299293,0.045421049,4880.021275,462.6845083,0
2198,462.5267184,0.045418164,4884.621746,462.4813002,0
2199,462.3230623,0.04517273,4889.112366,462.2778896,0
2200,462.119307,0.04503239,4893.525944,462.0742746,0
2201,461.9151072,0.044653126,4897.829187,461.8704541,0
2202,461.7108126,0.044386484,4902.055804,461.6664261,0
2203,461.5060716,0.043882402,4906.174221,461.4621892,0
2204,461.3012347,0.043493524,4910.219459,461.2577412,0
2205,461.0959534,0.042873188,4914.161138,461.0530802,0
2206,460.890579,0.042375115,4918.035402,460.8482039,0
2207,460.6847586,0.041648469,4921.812856,460.6431101,0
2208,460.4788453,0.041048927,4925.53008,460.4377964,0
2209,460.2724874,0.040226912,4929.156955,460.2322605,0
2210,460.066038,0.039538023,4932.728416,460.0265,0
2211,459.8591431,0.03863014,4936.211983,459.820513,0
2212,459.6521573,0.037860009,4939.641149,459.6142973,0
2213,459.4447271,0.036875604,4942.981842,459.4078515,0
2214,459.2372071,0.03603326,4946.266243,459.2011738,0
2215,459.0292427,0.03497947,4949.459053,458.9942632,0
2216,458.8211888,0.034070545,4952.59167,458.7871183,0
2217,458.6126922,0.032954117,4955.62805,458.5797381,0
2218,458.4041054,0.03198389,4958.598911,458.3721215,0
2219,458.1950762,0.030808326,4961.46707,458.1642679,0
2220,457.9859593,0.029783173,4964.261176,457.9561761,0
2221,457.7763996,0.028553842,4966.941826,457.7478458,0
2222,457.5667518,0.02747592,4969.534908,457.5392759,0
2223,457.3566627,0.026196541,4971.99816,457.3304662,0
2224,457.1464872,0.02507132,4974.357706,457.1214159,0
2225,456.9358691,0.023744239,4976.574653,456.9121249,0
2226,456.7251654,0.022572914,4978.678555,456.7025925,0
2227,456.5140216,0.021202988,4980.633618,456.4928186,0
2228,456.3027905,0.01998789,4982.472504,456.2828026,0
2229,456.0911198,0.018575546,4984.162216,456.0725443,0
2230,455.8793652,0.017322437,4985.73732,455.8620428,0
2231,455.6671694,0.015871698,4987.164564,455.6512977,0
2232,455.4548895,0.014581454,4988.477899,455.440308,0
2233,455.2421702,0.013097101,4989.64331,455.2290731,0
2234,455.0293685,0.01177695,4990.693757,455.0175915,0
2235,454.8161268,0.010264402,4991.593729,454.8058624,0
2236,454.6028035,0.008919489,4992.374615,454.593884,0
2237,454.3890407,0.007385648,4992.998596,454.3816551,0
2238,454.1751958,0.006022266,4993.493222,454.1691735,0
2239,453.9609141,0.00447635,4993.815372,453.9564378,0
2240,453.7465497,0.003104364,4993.988048,453.7434453,0
2241,453.5317468,0.00155259,4993.964121,453.5301942,0
2242,453.3168656,0.00018395,4993.762801,453.3166817,0
2243,453.101546,-0.001359248,4993.333926,453.1029052,0
2244,452.8861468,-0.002715168,4992.693998,452.888862,0
2245,452.6703103,-0.004238816,4991.793296,452.6745491,0
2246,452.4543963,-0.005567171,4990.652731,452.4599635,0
2247,452.238045,-0.007057313,4989.227512,452.2451023,0
2248,452.0216166,-0.008345946,4987.542743,452.0299625,0
2249,451.8047508,-0.009790894,4985.557041,451.8145417,0
2250,451.587808,-0.011029001,4983.298373,451.598837,0
2251,451.3704299,-0.01241649,4980.727273,451.3828464,0
2252,451.1529748,-0.013592735,4977.873844,451.1665675,0
2253,450.935084,-0.014914775,4974.701,450.9499988,0
2254,450.7171192,-0.016018893,4971.241552,450.7331381,0
2255,450.4987171,-0.017266891,4967.461669,450.515984,0
2256,450.2802427,-0.018291786,4963.396832,450.2985345,0
2257,450.0613328,-0.019455232,4959.015597,450.080788,0
2258,449.8423484,-0.020394147,4954.35615,449.8627425,0
2259,449.6229288,-0.021467571,4949.389289,449.6443964,0
2260,449.4034391,-0.022308202,4944.155549,449.4257473,0
2261,449.183513,-0.023280633,4938.627717,449.2067936,0
2262,448.9635155,-0.024017748,4932.848152,448.9875332,0
2263,448.7430846,-0.02488005,4926.790196,448.7679647,0
2264,448.5225821,-0.025503906,4920.496018,448.548086,0
2265,448.3016456,-0.026250525,4913.938368,448.3278961,0
2266,448.0806397,-0.026753785,4907.157805,448.1073935,0
2267,447.8592004,-0.027376781,4900.124693,447.8865772,0
2268,447.6376921,-0.027753847,4892.877966,447.6654459,0
2269,447.4157505,-0.02824867,4885.386556,447.4439992,0
2270,447.1937403,-0.028495671,4877.688529,447.222236,0
2271,446.9712981,-0.028858121,4869.752386,447.0001562,0
2272,446.7487878,-0.028971829,4861.616041,446.7777596,0
2273,446.5258462,-0.029200558,4853.248684,446.5550468,0
2274,446.3028364,-0.029181708,4844.689122,446.3320181,0
2275,446.0793954,-0.029279663,4835.913698,446.1086751,0
2276,445.8558888,-0.029130105,4826.974734,445.8850189,0
2277,445.6319503,-0.029101448,4817.862007,445.6610517,0
2278,445.4079475,-0.028828017,4808.639314,445.4367755,0
2279,445.1835126,-0.02868027,4799.305711,445.2121929,0
2280,444.9590136,-0.028292546,4789.932467,444.9873061,0
2281,444.7340849,-0.028033384,4780.519718,444.7621183,0
2282,444.5090912,-0.027540603,4771.130452,444.5366318,0
2283,444.2836681,-0.027181674,4761.751896,444.3108498,0
2284,444.0581832,-0.026591649,4752.435408,444.0847748,0
2285,443.8322672,-0.026143054,4743.157442,443.8584103,0
2286,443.6062902,-0.02546862,4733.959792,443.6317588,0
2287,443.3798828,-0.024941204,4724.810015,443.404824,0
2288,443.1534151,-0.024193823,4715.74215,443.1776089,0
2289,442.9265173,-0.02360008,4706.720589,442.9501174,0
2290,442.6995609,-0.022791901,4697.78063,442.7223528,0
2291,442.4721755,-0.022143663,4688.887832,442.4943192,0
2292,442.2447302,-0.021289742,4680.077933,442.2660199,0
2293,442.0168561,-0.020602932,4671.316396,442.037459,0
2294,441.7889242,-0.019715506,4662.638313,441.8086397,0
2295,441.560564,-0.019001531,4654.008474,441.5795655,0
2296,441.3321471,-0.018092225,4645.46083,441.3502393,0
2297,441.1033015,-0.017362628,4636.959376,441.1206641,0
2298,440.8744002,-0.016442028,4628.53834,440.8908422,0
2299,440.6450706,-0.015705589,4620.161137,440.6607762,0
2300,440.4156857,-0.014782176,4611.861501,440.4304679,0
2301,440.1858737,-0.014045784,4603.602212,440.1999195,0
2302,439.9560061,-0.013126461,4595.416443,439.9691326,0
2303,439.7257128,-0.012396237,4587.266163,439.738109,0
2304,439.4953651,-0.011485142,4579.185509,439.5068502,0
2305,439.2645909,-0.010767004,4571.138966,439.2753579,0
2306,439.0337642,-0.009868941,4563.163089,439.0436331,0
2307,438.8025104,-0.009167047,4555.224291,438.8116774,0
2308,438.5712058,-0.008285885,4547.360852,438.5794917,0
2309,438.3394753,-0.00760177,4539.540782,438.3470771,0
2310,438.1076927,-0.006741455,4531.804067,438.1144342,0
2311,437.8754854,-0.006078402,4524.119448,437.8815638,0
2312,437.6432278,-0.005238386,4516.526978,437.6484662,0
2313,437.4105438,-0.00459799,4508.995149,437.4151418,0
2314,437.1778125,-0.003777921,4501.563367,437.1815904,0
2315,436.944654,-0.003158216,4494.198801,436.9478122,0
2316,436.7114491,-0.002357546,4486.939141,436.7138066,0
2317,436.477819,-0.001754535,4479.749551,436.4795735,0
2318,436.2441416,-0.000970468,4472.665065,436.2451121,0
2319,436.0100386,-0.000383224,4465.648114,436.0104218,0
2320,435.7758906,0.000388732,4458.731307,435.7755019,0
2321,435.5413183,0.000966448,4451.874998,435.5403519,0
2322,435.3066998,0.001728706,4445.110345,435.3049711,0
