RMS,1.00979161855909,Time,2017/06/28 15:10:48
count,purpose,ResidualError,TimeDistribution,Working,spot
1720,1780.97249363526,9.76769025947624,8952.25787117057,1771.20480337578,5.96493E-06
1721,1780.30567460519,9.40990113281782,8979.18260319311,1770.89577347237,6.04112E-06
1722,1779.63909971659,9.05833703961412,9004.15891820726,1770.58076267698,6.1173E-06
1723,1778.97276801579,8.7129470027769,9027.24844006744,1770.25982101301,6.19349E-06
1724,1778.30667950279,8.37368089497772,9048.51173452298,1769.93299860781,6.25958E-06
1725,1777.64083322391,8.04048756048314,9068.00832010319,1769.60034566343,6.32567E-06
1726,1776.9752310865,7.71331798359779,9085.79668937572,1769.2619131029,6.39176E-06
1727,1776.30987213688,7.39211676453283,9101.95295402505,1768.91775537235,6.45786E-06
1728,1775.64475732874,7.0768298709886,9116.51451916505,1768.56792745775,6.52395E-06
1729,1774.97988475472,6.76739992215335,9129.53689593493,1768.21248483257,6.59004E-06
1730,1774.31525632217,6.46377290755981,9141.07461125849,1767.85148341461,6.65613E-06
1731,1773.6508720311,6.16589248599485,9151.18122347497,1767.48497954511,6.72222E-06
1732,1772.98673092782,5.87370099389886,9159.90932272313,1767.11302993392,6.78832E-06
1733,1772.32283301234,5.58714139980998,9167.31054294661,1766.73569161253,6.85441E-06
1734,1771.65917923834,5.30615733398054,9173.49142712062,1766.35302190436,6.9205E-06
1735,1770.99576865213,5.03069028391883,9178.4816961728,1765.96507836821,6.98659E-06
1736,1770.33260220739,4.76068332012869,9182.3292281074,1765.57191888726,7.08701E-06
1737,1769.66967990413,4.49607827649902,9185.08097184755,1765.17360162763,7.18744E-06
1738,1769.00700078866,4.23681652804157,9186.80159772388,1764.77018426062,7.28786E-06
1739,1768.34456676835,3.98285250368235,9187.51713688295,1764.36171426467,7.38828E-06
1740,1767.68237498215,3.734136083674,9187.27182321881,1763.94823889848,7.4887E-06
1741,1767.02042924478,3.49062406573239,9186.10897440948,1763.52980517905,7.58912E-06
