     Count               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
        92  0.000000000000000000e+00 -3.167337468411767532e+01 -7.465739992837825412e-01 -6.958525829236350546e-01 -5.552533401764208065e-01 -5.766255999390637044e-01 -5.383994252421757665e-01 -5.383988405777699882e-01 
        93  0.000000000000000000e+00 -3.168852010424359378e+01 -7.481750652615914987e-01 -7.461843057212718122e-01 -5.994681792876690452e-01 -6.222385302787074579e-01 -5.981958646519274225e-01 -5.981953859874238333e-01 
        94  0.000000000000000000e+00 -3.166471845912116123e+01 -7.015058063751098416e-01 -7.480803205473307571e-01 -5.984620760409598006e-01 -6.210347200045589489e-01 -6.119237223834375072e-01 -6.119233674697852621e-01 
        95  0.000000000000000000e+00 -3.161079518564309865e+01 -6.152689069527355059e-01 -7.082977041320646094e-01 -5.590530912231770344e-01 -5.796528256167334803e-01 -5.854484634966752310e-01 -5.854482432834515748e-01 
        96  0.000000000000000000e+00 -3.153847311178606105e+01 -5.013119633159135446e-01 -6.368184480895138222e-01 -4.910277308769650517e-01 -5.078036177810645313e-01 -5.277286924812187863e-01 -5.277286108352541305e-01 
        97  0.000000000000000000e+00 -3.145825001113291819e+01 -3.706021378395689680e-01 -5.430091632159133042e-01 -4.033309222602383670e-01 -4.144326625635699202e-01 -4.470376899110419799e-01 -4.470377439452022372e-01 
        98  0.000000000000000000e+00 -3.137893075551511401e+01 -2.328264691639674311e-01 -4.353514260463384744e-01 -3.038951872960637957e-01 -3.075119660941822985e-01 -3.507852324339069128e-01 -3.507854132031411609e-01 
        99  0.000000000000000000e+00 -3.130830681244515290e+01 -9.710238851226904444e-02 -3.222133627124890154e-01 -2.005528263922542465e-01 -1.949395317475932643e-01 -2.464315973631414636e-01 -2.464318907830715943e-01 
       100  0.000000000000000000e+00 -3.125138611758836760e+01  2.979969379356361969e-02 -2.100812491175929608e-01 -9.940903208627105414e-02 -8.294572138555622587e-02 -1.399044564525411261e-01 -1.399048443628885252e-01 
       101  0.000000000000000000e+00 -3.120857978128532295e+01  1.453163448320538009e-01 -1.016737043776174687e-01 -3.044780705351968209e-03  2.564835042102231455e-02 -3.386617945488978876e-02 -3.386664076822398783e-02 
       102  0.000000000000000000e+00 -3.117734589861055383e+01  2.495299004693265488e-01  2.558301137355556421e-03  8.798043461513316288e-02  1.298839691792750273e-01  7.073162828874046681e-02  7.073111637902229631e-02 
       103  0.000000000000000000e+00 -3.115558442669407668e+01  3.418889444567980718e-01  1.012529872050436097e-01  1.720167581805753798e-01  2.275353536722946046e-01  1.715137616542392607e-01  1.715132223960722513e-01 
       104  0.000000000000000000e+00 -3.114264182076988163e+01  4.203545367711853942e-01  1.914127412646848825e-01  2.456966688205852734e-01  3.145072143541938203e-01  2.640858899322324760e-01  2.640853457430694107e-01 
       105  0.000000000000000000e+00 -3.113847938159182149e+01  4.824172668165829236e-01  2.695514948069330785e-01  3.051935841808699479e-01  3.861685898659175109e-01  3.433980203187729785e-01  3.433974916869146909e-01 
       106  0.000000000000000000e+00 -3.114338076855869986e+01  5.255913394807407713e-01  3.322999379445263912e-01  3.469433689946299637e-01  4.381724618506268598e-01  4.046197791053032233e-01  4.046192839187483514e-01 
       107  0.000000000000000000e+00 -3.115738644587895578e+01  5.481586601650860757e-01  3.772278214019024745e-01  3.685592932282588663e-01  4.674508040143336984e-01  4.442031653109097533e-01  4.442027187765233975e-01 
       108  0.000000000000000000e+00 -3.117911059512243810e+01  5.504632040171486551e-01  4.041667566320938931e-01  3.701890514283263656e-01  4.736230477855087884e-01  4.613399259139896458e-01  4.613395409397185176e-01 
       109  0.000000000000000000e+00 -3.120548868076707549e+01  5.351838379103242005e-01  4.154534263043387909e-01  3.547315741467400585e-01  4.592474422059922290e-01  4.582259683933784800e-01  4.582256560722157701e-01 
       110  0.000000000000000000e+00 -3.123347115889754377e+01  5.055770085528479285e-01  4.141009296777724558e-01  3.259577853388577751e-01  4.279500878597559677e-01  4.381779344074629989e-01  4.381777043199122090e-01 
       111  0.000000000000000000e+00 -3.126237154867487789e+01  4.630087296567921840e-01  4.012464659512033904e-01  2.859106365992829524e-01  3.817894024037400413e-01  4.029674679806589666e-01  4.029673281173700161e-01 
       112  0.000000000000000000e+00 -3.129363687330248922e+01  4.070431698582410718e-01  3.761671232890080319e-01  2.348602510558635004e-01  3.211534157785536081e-01  3.526720368852807042e-01  3.526719930333115371e-01 
       113  0.000000000000000000e+00 -3.132816187121250096e+01  3.380000394841999878e-01  3.387962634291739050e-01  1.737259927382979185e-01  2.471476850777207801e-01  2.880220922506850911e-01  2.880221469266643908e-01 
       114  0.000000000000000000e+00 -3.136573103591683775e+01  2.574179355095793653e-01  2.901903267827208310e-01  1.044390536996502306e-01  1.619609780030089041e-01  2.107654442337718592e-01  2.107655955933012137e-01 
       115  0.000000000000000000e+00 -3.140669736200973716e+01  1.663203645691453403e-01  2.308343683198188501e-01  2.818739138825776536e-02  6.712203838600316885e-02  1.219697253510503288e-01  1.219699665637392627e-01 
       116  0.000000000000000000e+00 -3.145108209192562754e+01  6.609678123868434341e-02  1.615701707690675448e-01 -5.364705600629804394e-02 -3.556554696922376024e-02  2.302112758428620509e-02  2.302144685333473717e-02 
       117  0.000000000000000000e+00 -3.149599981590392872e+01 -3.891491949698888675e-02  8.620508990657071990e-02 -1.368221828905120674e-01 -1.413683249400037312e-01 -8.166788766061472415e-02 -8.166750652884502415e-02 
       118  0.000000000000000000e+00 -3.153519241683002861e+01 -1.409424954140092723e-01  1.199316240351322449e-02 -2.136859120837755199e-01 -2.420770001951098038e-01 -1.840751902604722545e-01 -1.840747668653079927e-01 
       119  0.000000000000000000e+00 -3.156048730844662487e+01 -2.302198047760271038e-01 -5.182991395295744042e-02 -2.745876303755494519e-01 -3.273994513079969693e-01 -2.739350690480932826e-01 -2.739346250682785922e-01 
       120  0.000000000000000000e+00 -3.156520474782240626e+01 -2.983859325061075651e-01 -9.746661104716736190e-02 -3.112817320024419132e-01 -3.883244786445061436e-01 -3.420849182473375549e-01 -3.420844759018564218e-01 
       121  0.000000000000000000e+00 -3.154815545757415407e+01 -3.424872433138546057e-01 -1.225613153579558912e-01 -3.209761508585415868e-01 -4.211371136578918595e-01 -3.844738509416458783e-01 -3.844734313718163321e-01 
       122  0.000000000000000000e+00 -3.151346532743511375e+01 -3.648221565911455855e-01 -1.300300776484561993e-01 -3.062678642278910957e-01 -4.273634720007919441e-01 -4.021112251465694953e-01 -4.021108468290890414e-01 
       123  0.000000000000000000e+00 -3.146670247040734125e+01 -3.691062095120685171e-01 -1.241982881088858903e-01 -2.714043480898453709e-01 -4.100966215772245960e-01 -3.974080021787926853e-01 -3.974076794392544798e-01 
       124  0.000000000000000000e+00 -3.141278324220110107e+01 -3.584441638381292705e-01 -1.087342931267585300e-01 -2.203109573634662866e-01 -3.721329370144701443e-01 -3.723535128996502408e-01 -3.723532547150512073e-01 
       125  0.000000000000000000e+00 -3.135587123851658475e+01 -3.353403902156628646e-01 -8.661712853376002386e-02 -1.566161123443237102e-01 -3.161310769532406084e-01 -3.287564447243198629e-01 -3.287562542034550006e-01 
       126  0.000000000000000000e+00 -3.129949669802635981e+01 -3.019672656322995863e-01 -6.036216971449448465e-02 -8.391468592941464522e-02 -2.449987778880142741e-01 -2.687403668084300534e-01 -2.687402416025008733e-01 
       127  0.000000000000000000e+00 -3.124752027803165788e+01 -2.612774866188942724e-01 -3.309032176147752580e-02 -6.847199501635259367e-03 -1.630553208181879654e-01 -1.960012712724505946e-01 -1.960012047901216192e-01 
       128  0.000000000000000000e+00 -3.120371670212017534e+01 -2.167025684172472211e-01 -8.192338658972175836e-03  6.927993806900190066e-02 -7.569507353824178608e-02 -1.155337168074197507e-01 -1.155336999339340309e-01 
       129  0.000000000000000000e+00 -3.116974644449609855e+01 -1.701831600898060515e-01  1.265494680441747732e-02  1.405880210700445332e-01  1.270185187826200490e-02 -3.157132745553781206e-02 -3.157135047248971205e-02 
       130  0.000000000000000000e+00 -3.114519427013919994e+01 -1.221870490030312340e-01  2.946216630527942471e-02  2.047682387347720123e-01  9.895940508070566466e-02  5.261854043027369698e-02  5.261848614802033808e-02 
