      0.000000000000000000e+00,      1.967671615586256621e+03,      9.436814354935396523e+02,      1.749681646631802323e+01,      1.187033916995596883e+01,      9.341711951918341583e+00,      7.899167208908920657e+00,      6.927238035805885374e+00,      6.205510421771805341e+00,      5.634458556706476884e+00,      5.206245512639043227e+00,      4.871647422612340961e+00,      4.591467282325311317e+00,      4.349653097257260015e+00,      4.137884649242323576e+00,      3.950129767774114953e+00,      3.782315563992142415e+00,      3.631150873877686536e+00,      3.494327952837693374e+00,      3.369444806750834687e+00,      3.254851497143363304e+00,      3.149117283907798992e+00,      3.051096960043651052e+00,      3.051096960043651052e+00
      0.000000000000000000e+00,      1.920974940547305323e+03,      8.849872029331836529e+02,      7.656903309901281318e+00,      4.285705042464087455e+00,      2.918722849933146790e+00,      2.195169741416293618e+00,      1.739767234932287465e+00,      1.419244363917187002e+00,      1.172366145906153179e+00,      9.921755448624480778e-01,      8.623285081860103674e-01,      7.589766864984994754e-01,      6.729865109762158681e-01,      6.000461058729342767e-01,      5.372053725147907244e-01,      4.826047447381824895e-01,      4.347477510975750192e-01,      3.926643907930156274e-01,      3.552256167649829877e-01,      3.217402120792485221e-01,      2.915795016442643828e-01,      2.642519771929983108e-01,      2.642519771929983108e-01
      0.000000000000000000e+00,      1.875242140409289959e+03,      8.276793374288226914e+02,      2.392356768857553106e-01,     -1.183021946192866380e+00,     -1.579938772229070310e+00,     -1.717574080288386540e+00,     -1.761972140621310245e+00,     -1.768441349676322716e+00,     -1.764128900302921465e+00,     -1.753904328067392271e+00,     -1.729803064681618707e+00,     -1.702013779083472400e+00,     -1.673618238014341841e+00,     -1.645526301012978365e+00,     -1.618143754007860480e+00,     -1.591540224437721918e+00,     -1.565775116464237726e+00,     -1.540774943840915512e+00,     -1.516645273815356632e+00,     -1.493326266111353107e+00,     -1.470819898441732221e+00,     -1.449111085452614134e+00,     -1.449111085452614134e+00
      0.000000000000000000e+00,      1.830911296435545182e+03,      7.722180446410588956e+02,     -4.675992220558782719e+00,     -4.497184943012143776e+00,     -4.135059393946221462e+00,     -3.830107491642138484e+00,     -3.574618123192294661e+00,     -3.357696335506716423e+00,     -3.177466669858404202e+00,     -3.035508291772202938e+00,     -2.908405365744101800e+00,     -2.794821218165225218e+00,     -2.692846323651565399e+00,     -2.600698243767055828e+00,     -2.516843936637769730e+00,     -2.440025927952547136e+00,     -2.369250521253206898e+00,     -2.303708093411387381e+00,     -2.242748478983230598e+00,     -2.185780491365903799e+00,     -2.132359306467606075e+00,     -2.082114832449633468e+00,     -2.082114832449633468e+00
      0.000000000000000000e+00,      1.788123634755974081e+03,      7.187650657414419584e+02,     -7.319112765715090063e+00,     -5.912807628895507150e+00,     -5.011149180327720387e+00,     -4.409206035445549787e+00,     -3.964185432301974288e+00,     -3.612742022173506484e+00,     -3.329737598370456908e+00,     -3.112475807014334350e+00,     -2.930551245496872070e+00,     -2.773579311554613014e+00,     -2.635870432719229939e+00,     -2.513723393670716177e+00,     -2.404305164556035379e+00,     -2.305506574973378520e+00,     -2.215668413596858954e+00,     -2.133549001554001734e+00,     -2.058011632815123448e+00,     -1.988151549102894933e+00,     -1.923250069363120929e+00,     -1.862728902171056689e+00,     -1.862728902171056689e+00
      0.000000000000000000e+00,      1.746817890343795170e+03,      6.672778646578399275e+02,     -8.117205194155076242e+00,     -5.863300849447114160e+00,     -4.637364503722892550e+00,     -3.877412044712855277e+00,     -3.345579278923423772e+00,     -2.941013250570676973e+00,     -2.621533553004837813e+00,     -2.379682856888166498e+00,     -2.185373117834160439e+00,     -2.021853334948900738e+00,     -1.880947046701976433e+00,     -1.757828453580032146e+00,     -1.648995154717113110e+00,     -1.551944396202543430e+00,     -1.464719001497996942e+00,     -1.385930305179499555e+00,     -1.314206169831777515e+00,     -1.248528768873029549e+00,     -1.188063273605166614e+00,     -1.132156307482091506e+00,     -1.132156307482091506e+00
      0.000000000000000000e+00,      1.706831556283493910e+03,      6.176107528589088815e+02,     -7.574058544145827909e+00,     -4.837926282118360177e+00,     -3.485864431335130575e+00,     -2.691841764013361171e+00,     -2.161967966241718386e+00,     -1.773093535604630233e+00,     -1.472386991230450803e+00,     -1.247910679071537743e+00,     -1.075378135270057101e+00,     -9.343987358620324812e-01,     -8.155947546740662801e-01,     -7.137862108288572927e-01,     -6.253811191215845611e-01,     -5.478949992161687987e-01,     -4.793983372132970544e-01,     -4.186064960135809088e-01,     -3.641278196171242598e-01,     -3.150012050930399710e-01,     -2.704120880180198583e-01,     -2.297439950893931382e-01,     -2.297439950893931382e-01
      0.000000000000000000e+00,      1.667971571482640911e+03,      5.695855042398884507e+02,     -6.183342408561657066e+00,     -3.296230123456098227e+00,     -1.988064028728786070e+00,     -1.262203890328919442e+00,     -8.043653787376570108e-01,     -4.837104246348644665e-01,     -2.429948454894201859e-01,     -6.696429567568884522e-02,      5.957523234837935888e-02,      1.580469474240544514e-01,      2.378447672472248087e-01,      3.038044723025450367e-01,      3.591151075104335177e-01,      4.059015823647769139e-01,      4.458001608686572581e-01,      4.797888350756238651e-01,      5.091088187025434308e-01,      5.345344458955878508e-01,      5.567502687742944545e-01,      5.762503172682045260e-01,      5.762503172682045260e-01
      0.000000000000000000e+00,      1.630059169808175056e+03,      5.230361802785205327e+02,     -4.372082915700957528e+00,     -1.615499841952441784e+00,     -4.853799000106846506e-01,      9.596513056180810963e-02,      4.330304756956593337e-01,      6.510711638343309460e-01,      8.059850765048395260e-01,      9.144361591434062575e-01,      9.813679193987354665e-01,      1.026908818969559434e+00,      1.059463501698701293e+00,      1.082945732950520323e+00,      1.099764271000367444e+00,      1.111431749124449198e+00,      1.119098865615342220e+00,      1.123294111035647802e+00,      1.124989359952223822e+00,      1.124686641678181331e+00,      1.122862194065646690e+00,      1.119831578983166764e+00,      1.119831578983166764e+00
      0.000000000000000000e+00,      1.592952414333561592e+03,      4.778316831393660777e+02,     -2.472204596257142839e+00,     -6.795505841637350386e-02,      7.897614424180119386e-01,      1.177824269449729400e+00,      1.367284623661362275e+00,      1.466485920607283333e+00,      1.525004148639482082e+00,      1.558625835653174363e+00,      1.562600699059657927e+00,      1.553854052906899597e+00,      1.539033361643760145e+00,      1.520714078491209875e+00,      1.500281102012195333e+00,      1.478481779651701800e+00,      1.455869815926234878e+00,      1.432446608469035709e+00,      1.408849069593998138e+00,      1.385267676183957519e+00,      1.361926443375068629e+00,      1.338936791732976417e+00,      1.338936791732976417e+00
