      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.540377353928510330e-07,      2.797346499842393936e-05,      3.909074772643384994e-05,      4.731384503013732112e-05,      5.401733027901582825e-05,      5.980042131568842222e-05,      6.492824458425138358e-05,      6.955748123485147279e-05,      7.379079986354204182e-05,      7.773121197244814418e-05,      8.143241765914593152e-05,      8.492996068122387503e-05,      8.825045501647275968e-05,      9.141485769839367468e-05,      9.444032685209650566e-05,      9.734112685700687534e-05,      1.001293263605149234e-04,      1.028152512136415475e-04,      1.054075228598600925e-04,      1.079136399069963235e-04,      1.103400692013306372e-04,      1.103400692013306372e-04
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.866152085231038359e-06,      3.284699810632611900e-04,      4.567244660020633668e-04,      5.510938433976350463e-04,      6.277365141810379657e-04,      6.936813149713693272e-04,      7.520282014875034025e-04,      8.046045333098834473e-04,      8.525993652761330172e-04,      8.972139067379531711e-04,      9.390735679753932927e-04,      9.785909419201459323e-04,      1.016074281858296742e-03,      1.051765956487484780e-03,      1.085864245608343746e-03,      1.118533869488800084e-03,      1.149914121406699075e-03,      1.180124129848028440e-03,      1.209263237005521463e-03,      1.237417826376403275e-03,      1.264662328319267988e-03,      1.264662328319267988e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      9.562677333201929038e-06,      1.601728876866304139e-03,      2.209164034318325531e-03,      2.652214458980759609e-03,      3.009780660997724098e-03,      3.316063386157723156e-03,      3.586067167680638112e-03,      3.828600817155727344e-03,      4.049330119846592142e-03,      4.254044172046604622e-03,      4.445750589920235973e-03,      4.626422847286060583e-03,      4.797530005332020786e-03,      4.960224295822168034e-03,      5.115447159205021091e-03,      5.263979769137889023e-03,      5.406482159998700701e-03,      5.543518431266159820e-03,      5.675558026482285801e-03,      5.803008999398453875e-03,      5.926222408202355685e-03,      5.926222408202355685e-03
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.981692154577013468e-05,      4.657342581589597741e-03,      6.348528196567996239e-03,      7.565782421552688652e-03,      8.538735793204367194e-03,      9.366408047016043514e-03,      1.009190538235239798e-02,      1.074038515585621668e-02,      1.132774992517414196e-02,      1.187052930505384796e-02,      1.237728155684555791e-02,      1.285357758516264895e-02,      1.330354216128522282e-02,      1.373039872815021850e-02,      1.413677619869471366e-02,      1.452485217094389748e-02,      1.489646429100533430e-02,      1.525318154358103195e-02,      1.559630561111832736e-02,      1.592696737330858911e-02,      1.624613750803757459e-02,      1.624613750803757459e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      7.030783590741273583e-05,      1.013491220056407689e-02,      1.362542270291310434e-02,      1.609691940143807495e-02,      1.804866482752560952e-02,      1.969458170845181030e-02,      2.112692449628795349e-02,      2.239916069509113525e-02,      2.354437283698355629e-02,      2.459769177385343411e-02,      2.557722233992285737e-02,      2.649463649084263239e-02,      2.735852036980606500e-02,      2.817555461051452631e-02,      2.895117603060133604e-02,      2.968987885755720868e-02,      3.039545017593662038e-02,      3.107111963744966371e-02,      3.171955646637582282e-02,      3.234307842660803095e-02,      3.294366918223538832e-02,      3.294366918223538832e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.390119658337315425e-04,      1.836594595096418744e-02,      2.431562351185127813e-02,      2.844820604444985371e-02,      3.166514489083476630e-02,      3.434984462212677114e-02,      3.666585524315710970e-02,      3.870723079451680870e-02,      4.053071793931786043e-02,      4.219814211406248267e-02,      4.374117237102162492e-02,      4.517999940268443981e-02,      4.652936513697247117e-02,      4.780068239856116730e-02,      4.900321722886184783e-02,      5.014461157813043107e-02,      5.123129439769708721e-02,      5.226874128235829697e-02,      5.326145725786915475e-02,      5.421335239874396084e-02,      5.512776148016414884e-02,      5.512776148016414884e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.437127430391077410e-04,      2.935997934333521228e-02,      3.823459518475488816e-02,      4.426457457600928985e-02,      4.888055843141547729e-02,      5.268591689372967984e-02,      5.593484492921776963e-02,      5.877228622158918447e-02,      6.128316870475153388e-02,      6.356287909371546863e-02,      6.565989531893599851e-02,      6.760473629494519188e-02,      6.941949605566324899e-02,      7.112118244882156826e-02,      7.272356890318629197e-02,      7.423798601542720699e-02,      7.567394859490908510e-02,      7.703954924095922363e-02,      7.834141089916432654e-02,      7.958528021352274939e-02,      8.077603795724407065e-02,      8.077603795724407065e-02
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.917478191674217359e-04,      4.286311395582164535e-02,      5.485461060104038222e-02,      6.280201582926280002e-02,      6.876957887053047891e-02,      7.361965465519058893e-02,      7.771043739256827676e-02,      8.124429895409038260e-02,      8.433586787206298618e-02,      8.711861903403475549e-02,      8.965970596440007989e-02,      9.200080442414974857e-02,      9.417179574895324923e-02,      9.619553603114912310e-02,      9.809048447469841114e-02,      9.987178473303227888e-02,      1.015521283321410839e-01,      1.031422938316095689e-01,      1.046510477434554470e-01,      1.060859967289709133e-01,      1.074535694342104997e-01,      1.074535694342104997e-01
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.898808173137937757e-04,      5.844081219551530010e-02,      7.344841889086874132e-02,      8.312114712896875868e-02,      9.022587048881937355e-02,      9.590622679457182220e-02,      1.006296575704005714e-01,      1.046576531004291405e-01,      1.081326226189767564e-01,      1.112276783899717458e-01,      1.140287971533680139e-01,      1.165884802457227559e-01,      1.189439609301805589e-01,      1.211235148181802612e-01,      1.231499126317902593e-01,      1.250417800632193377e-01,      1.268146928860884592e-01,      1.284818585837534666e-01,      1.300539412383502902e-01,      1.315401986373571364e-01,      1.329484087994103059e-01,      1.329484087994103059e-01
