      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00,      0.000000000000000000e+00
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.505412606351131055e-01,      9.997905153102681197e+01,      1.397129701861280182e+02,      1.691028748374801864e+02,      1.930615834627027994e+02,      2.137307410660488358e+02,      2.320579274492351658e+02,      2.486031316156028765e+02,      2.637332980554398887e+02,      2.778165968284736209e+02,      2.910449557070800211e+02,      3.035454104793442411e+02,      3.154130812977800247e+02,      3.267228700142838989e+02,      3.375361009258148783e+02,      3.479037558869888471e+02,      3.578689690579607259e+02,      3.674686457270591404e+02,      3.767335995150259009e+02,      3.856906309522302649e+02,      3.943628529836557846e+02,      3.943637066600281287e+02
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.603614662311719119e+00,      6.171588432071214356e+02,      8.542582371853196719e+02,      1.027859063579508302e+03,      1.168351496861462920e+03,      1.288929573420786710e+03,      1.395395371855415988e+03,      1.491161242323547185e+03,      1.578433316853704582e+03,      1.659454342943154870e+03,      1.735390672524391675e+03,      1.807009437999141937e+03,      1.874882603127585526e+03,      1.939459257830830666e+03,      2.001106533044901653e+03,      2.060129216011595418e+03,      2.116784922492745409e+03,      2.171293888485303796e+03,      2.223839558866980042e+03,      2.274581413435835657e+03,      2.323656747997952152e+03,      2.323661576328230694e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      8.813017534353191351e+00,      1.325961069998577386e+03,      1.794343024854525083e+03,      2.128332568129189895e+03,      2.393422713194782773e+03,      2.617769671803354868e+03,      2.813573464589625473e+03,      2.987927088752354393e+03,      3.145264616884355746e+03,      3.290245133155069198e+03,      3.425276365131918283e+03,      3.551917440375527804e+03,      3.671318594068014590e+03,      3.784376469422844821e+03,      3.891821368265010733e+03,      3.994257470837333585e+03,      4.092194187454259918e+03,      4.186066138072619651e+03,      4.276233125440867298e+03,      4.363007607048809405e+03,      4.446657350326322558e+03,      4.446665567086862211e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      1.571512709135390651e+01,      2.033837675562814411e+03,      2.676070814699041421e+03,      3.117243409754089498e+03,      3.457574553085051775e+03,      3.739595750604396926e+03,      3.981382735947129731e+03,      4.193293869974822883e+03,      4.381513316020707862e+03,      4.552845231966747633e+03,      4.710771186684334680e+03,      4.857499668507365641e+03,      4.994637180424881080e+03,      5.123424083382385106e+03,      5.244865899938512484e+03,      5.359790734479801358e+03,      5.468894537240543286e+03,      5.572769544035596482e+03,      5.671901849764731196e+03,      5.766713097250325518e+03,      5.857562243459392448e+03,      5.857571140991061839e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      2.389741162834293675e+01,      2.617443636148170299e+03,      3.331085396864385075e+03,      3.795987939939618173e+03,      4.139604259733279832e+03,      4.415128123085421066e+03,      4.644605597225718157e+03,      4.840445636079818541e+03,      5.009600963967885946e+03,      5.160236075561413600e+03,      5.296463563601283568e+03,      5.420821464508760982e+03,      5.535121163480414907e+03,      5.640743135614718994e+03,      5.738799759074659960e+03,      5.830201655435083012e+03,      5.915710822687226027e+03,      5.995973523892898811e+03,      6.071513620767689645e+03,      6.142785063167716544e+03,      6.210170498495151151e+03,      6.210177054115953979e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      3.304777867279025116e+01,      3.020308367798436393e+03,      3.697693910121867248e+03,      4.104981017172548491e+03,      4.385371882831082075e+03,      4.597345386036954551e+03,      4.764336144466117730e+03,      4.899235366376866295e+03,      5.008625830546340694e+03,      5.101033382422380782e+03,      5.180643327775582293e+03,      5.249940356380478079e+03,      5.310649426959738776e+03,      5.364060311960022773e+03,      5.411203657494584149e+03,      5.452915963014126646e+03,      5.489892827721187132e+03,      5.522721428393675524e+03,      5.551868243616886502e+03,      5.577737399432357961e+03,      5.600663944534366237e+03,      5.600666099945859060e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      4.293842023194119406e+01,      3.233540371090101871e+03,      3.786942212824083981e+03,      4.076674766290507250e+03,      4.248753209288587641e+03,      4.361084499422241606e+03,      4.435795633518120667e+03,      4.484684141116445062e+03,      4.512924436270585829e+03,      4.528420153994113207e+03,      4.534880085043235340e+03,      4.534376097276707696e+03,      4.528281888322718260e+03,      4.517591503195191763e+03,      4.503088539078577924e+03,      4.485399803563066598e+03,      4.465040854037088138e+03,      4.442443454939117146e+03,      4.417937206915898059e+03,      4.391808399414923770e+03,      4.364286300165881585e+03,      4.364283484950999991e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      5.340045751692897369e+01,      3.276725764812712441e+03,      3.650028856841723155e+03,      3.791225293893991420e+03,      3.836627722953771809e+03,      3.838099828835247536e+03,      3.814051343306268336e+03,      3.773840739444881820e+03,      3.720457796987503116e+03,      3.660369185118157930e+03,      3.596353027461987040e+03,      3.529789493386233517e+03,      3.461505089320161005e+03,      3.392051837986536157e+03,      3.321850788540971735e+03,      3.251226346749378990e+03,      3.180437387095836129e+03,      3.109696066312353196e+03,      3.039144101877834146e+03,      2.968907060067225757e+03,      2.899072820921846869e+03,      2.899065860023314599e+03
      0.000000000000000000e+00,      0.000000000000000000e+00,      6.427143358425890085e+01,      3.177476517070714181e+03,      3.345642294906442658e+03,      3.333733126327678747e+03,      3.257263413381623650e+03,      3.157426674446264769e+03,      3.046997065324160758e+03,      2.931891477937128002e+03,      2.812459481300812513e+03,      2.693149884902722533e+03,      2.575491582112561900e+03,      2.459998892202761908e+03,      2.346840341558386626e+03,      2.236049809668459602e+03,      2.127628734757602160e+03,      2.021555864714516701e+03,      1.917798905724396263e+03,      1.816322378429943910e+03,      1.717060775445482705e+03,      1.619963672239228345e+03,      1.524966478922000306e+03,      1.524957082008736506e+03
