     Count               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
        21  0.000000000000000000e+00 -5.046804593059343915e+02 -9.237450950352013024e-01  9.040617419805130339e-01  1.356439979774449966e+00  1.513287565598830042e+00  1.544223463987464129e+00  1.544223376385843949e+00 
        22  0.000000000000000000e+00 -5.041323566290770941e+02 -2.345825005302231148e-01  1.265828663339334526e+00  1.533249835544438611e+00  1.578374290913870936e+00  1.539367328868593177e+00  1.539366684993865420e+00 
        23  0.000000000000000000e+00 -5.031309978433007473e+02  3.830806213672985905e-01  1.548672836829609878e+00  1.638532228333815510e+00  1.580572747579935822e+00  1.480045367437242021e+00  1.480044249173943172e+00 
        24  0.000000000000000000e+00 -5.017048525170237099e+02  9.236916965758155129e-01  1.755575863832973482e+00  1.679253049349654248e+00  1.528849356417822491e+00  1.376167904775684292e+00  1.376166399986459510e+00 
        25  0.000000000000000000e+00 -4.998807645543699891e+02  1.385266191035043448e+00  1.892240848100072981e+00  1.664383491625585521e+00  1.433615667044932707e+00  1.238641828862682814e+00  1.238640027346718853e+00 
        26  0.000000000000000000e+00 -4.976839991582535276e+02  1.768920275125083208e+00  1.966533842882427052e+00  1.604336044524870886e+00  1.306192111539530742e+00  1.078876452410213460e+00  1.078874442318010551e+00 
        27  0.000000000000000000e+00 -4.951394213988103274e+02  2.077263191584052038e+00  1.986800167975616205e+00  1.509283687811830532e+00  1.157158360523453666e+00  9.071762583728286700e-01  9.071741230732186523e-01 
        28  0.000000000000000000e+00 -4.922729788852604997e+02  2.312493453406887056e+00  1.959905800589012870e+00  1.387216182141401077e+00  9.944469598447085446e-01  7.308796143427116476e-01  7.308774297418949573e-01 
        29  0.000000000000000000e+00 -4.891112788570856083e+02  2.476441381150152665e+00  1.891261358434576323e+00  1.244001876628772152e+00  8.234577060263745807e-01  5.545289242738817848e-01  5.545267567022165167e-01 
        30  0.000000000000000000e+00 -4.856806122977361611e+02  2.571238491674421311e+00  1.785523124661040129e+00  1.084159310430777623e+00  6.479050245802682184e-01  3.807914485298624641e-01  3.807893533282822318e-01 
        31  0.000000000000000000e+00 -4.820073331011019491e+02  2.598721994869265473e+00  1.646082296757185759e+00  9.104505793202406494e-01  4.695103977171584120e-01  2.102426339813519007e-01  2.102406549549868942e-01 
        32  0.000000000000000000e+00 -4.781169874206373152e+02  2.561165570675484560e+00  1.475918769468307801e+00  7.248593987137610384e-01  2.890906971813365089e-01  4.255177433833523537e-02  4.254994413645363238e-02 
        33  0.000000000000000000e+00 -4.740309229951910766e+02  2.464559352719106755e+00  1.281009197486810081e+00  5.321161637687055190e-01  1.101808946298206138e-01 -1.198128181256379321e-01 -1.198144768929978454e-01 
        34  0.000000000000000000e+00 -4.697639025728162778e+02  2.320857551909512040e+00  1.072671605180175902e+00  3.421235998791871680e-01 -5.847946270114334766e-02 -2.690509182141340716e-01 -2.690523914243385661e-01 
        35  0.000000000000000000e+00 -4.653249461978332420e+02  2.146944578883676513e+00  8.665839084226263367e-01  1.690111317441278516e-01 -2.038746266509861016e-01 -3.929535087238491542e-01 -3.929547892048503854e-01 
        36  0.000000000000000000e+00 -4.607206551695198868e+02  1.961086000676004915e+00  6.792563150754631351e-01  2.761106668572210765e-02 -3.122499401767981908e-01 -4.784634520644885924e-01 -4.784645383149381814e-01 
        37  0.000000000000000000e+00 -4.559597698116101583e+02  1.778147333104698191e+00  5.232631060996482120e-01 -7.131787687694668421e-02 -3.739139306701417809e-01 -5.165121174036357843e-01 -5.165130126833901159e-01 
        38  0.000000000000000000e+00 -4.510568182673578121e+02  1.605761152437480632e+00  4.034367941330856411e-01 -1.248972625662645441e-01 -3.870651313520738768e-01 -5.058756043490575394e-01 -5.058763160877788323e-01 
        39  0.000000000000000000e+00 -4.460329355162693901e+02  1.443399251447544884e+00  3.160011041686630051e-01 -1.389729137490576250e-01 -3.586360779070218996e-01 -4.540298042174981674e-01 -4.540303435742316651e-01 
        40  0.000000000000000000e+00 -4.409135983338026108e+02  1.284618106108155189e+00  2.509163482943677081e-01 -1.257183075172179088e-01 -3.018729341690686852e-01 -3.747196367598917277e-01 -3.747200181016978604e-01 
        41  0.000000000000000000e+00 -4.357241814860233262e+02  1.121561736920739349e+00  1.965117260299393820e-01 -9.893069973804813344e-02 -2.315910105028251564e-01 -2.831892236242765648e-01 -2.831894638095491246e-01 
        42  0.000000000000000000e+00 -4.304855131487538529e+02  9.495256240525122848e-01  1.441948939129815699e-01 -6.924028194680431625e-02 -1.593357184685828543e-01 -1.913110071457140293e-01 -1.913111245248728665e-01 
        43  0.000000000000000000e+00 -4.252125164371161645e+02  7.684666008028671058e-01  9.010591416222268890e-02 -4.237912625558237778e-02 -9.160750879959778104e-02 -1.057829346430025907e-01 -1.057829478352232400e-01 
        44  0.000000000000000000e+00 -4.199164484850034569e+02  5.809082011319333105e-01  3.314259047715495399e-02 -2.109998721971351188e-02 -3.175510980577200826e-02 -3.001056347966368776e-02 -3.001049007798428647e-02 
        45  0.000000000000000000e+00 -4.146070455558440244e+02  3.899059588313775748e-01 -2.699168869480672583e-02 -7.103025295009501860e-03  1.809777331732220773e-02  3.395485665510022955e-02  3.395500123701822304e-02 
        46  0.000000000000000000e+00 -4.092930424691651297e+02  1.986043106055603857e-01 -9.018226252760541684e-02 -1.430300037327469909e-03  5.663759227331865986e-02  8.497277931678581808e-02  8.497298269412567606e-02 
        47  0.000000000000000000e+00 -4.039831510351839370e+02  9.312389632214035373e-03 -1.568017022480034939e-01 -5.379829362937016413e-03  8.241581885567939025e-02  1.218312784667432425e-01  1.218315317501037498e-01 
        48  0.000000000000000000e+00 -3.986867414194532557e+02 -1.771412836169474758e-01 -2.283472472240646312e-01 -2.116849744720639137e-02  9.314955571744576446e-02  1.425075577185452858e-01  1.425078555766958743e-01 
        49  0.000000000000000000e+00 -3.934124393054280517e+02 -3.599834523238314432e-01 -3.060202523424777610e-01 -5.054185781909836805e-02  8.707456966271820420e-02  1.454821301340416539e-01  1.454824704701422888e-01 
        50  0.000000000000000000e+00 -3.881657711166519675e+02 -5.361174024531010218e-01 -3.883543005340470700e-01 -9.242840893352877174e-02  6.526117190469449270e-02  1.320243039790511830e-01  1.320246873060568760e-01 
        51  0.000000000000000000e+00 -3.829482173906753815e+02 -6.991461807920131832e-01 -4.702435518220227095e-01 -1.419868169036817562e-01  3.254706465691015183e-02  1.071053267971819878e-01  1.071057554177059501e-01 
        52  0.000000000000000000e+00 -3.777585107238078308e+02 -8.406425109048996092e-01 -5.442204652542841359e-01 -1.918988957236251736e-01 -3.769030530293093761e-03  7.807984461624073447e-02  7.808032168804857065e-02 
        53  0.000000000000000000e+00 -3.725945994882247305e+02 -9.520863719824319560e-01 -6.024031194801864331e-01 -2.343281846679019509e-01 -3.589268151677060814e-02  5.271594507894405979e-02  5.271647363701958966e-02 
        54  0.000000000000000000e+00 -3.674562524497307550e+02 -1.027442912341030024e+00 -6.390829773063160246e-01 -2.635138488058146322e-01 -5.812702367506972223e-02  3.660523646112778806e-02  3.660581847907451447e-02 
        55  0.000000000000000000e+00 -3.623481913666873879e+02 -1.066276767245881274e+00 -6.538542839359706704e-01 -2.789056944491221657e-01 -7.000410256318900792e-02  3.003886774081365729e-02  3.003950327456550440e-02 
        56  0.000000000000000000e+00 -3.572803309428578586e+02 -1.073988237463822770e+00 -6.518737721727347889e-01 -2.854320265890919472e-01 -7.654894742643136851e-02  2.775208038781329378e-02  2.775276681029481551e-02 
        57  0.000000000000000000e+00 -3.522648711138187991e+02 -1.058907371379405049e+00 -6.409810850203712107e-01 -2.906267238751070181e-01 -8.539957542984666361e-02  2.181682367995563254e-02  2.181755505750970769e-02 
        58  0.000000000000000000e+00 -3.473139109727683262e+02 -1.029899844374654094e+00 -6.293249403989875645e-01 -3.022541355460361956e-01 -1.044164163973846371e-01  4.053331718523622840e-03  4.054098408687423216e-03 
        59  0.000000000000000000e+00 -3.424381935865560536e+02 -9.950883637187644126e-01 -6.240964594580873381e-01 -3.270323465338833557e-01 -1.403815281441893603e-01 -3.263983774604639621e-02 -3.263904920413551736e-02 
        60  0.000000000000000000e+00 -3.376439767907774012e+02 -9.586948609952514744e-01 -6.283820728366436015e-01 -3.674740325755010417e-01 -1.958133190452144845e-01 -9.106914036590296746e-02 -9.106834703084132343e-02 
        61  0.000000000000000000e+00 -3.329287945857411160e+02 -9.167771831323534570e-01 -6.369157828171410074e-01 -4.176304397612966568e-01 -2.646877902595861087e-01 -1.654389109519343037e-01 -1.654381329719853966e-01 
        62  0.000000000000000000e+00 -3.282820124031849218e+02 -8.577548535196228841e-01 -6.366205921875689455e-01 -4.636251800965283110e-01 -3.329507054203304506e-01 -2.418363081457073349e-01 -2.418355679645856071e-01 
        63  0.000000000000000000e+00 -3.236907508835078033e+02 -7.682839044858837951e-01 -6.124911909519141773e-01 -4.895243557560888803e-01 -3.843628415394277908e-01 -3.040468264090350203e-01 -3.040461476671225682e-01 
        64  0.000000000000000000e+00 -3.191456496414325557e+02 -6.389605734552787908e-01 -5.533037176244306465e-01 -4.830345665968707181e-01 -4.061753553837661457e-01 -3.392026034213131425e-01 -3.392020095795942325e-01 
        65  0.000000000000000000e+00 -3.146444837978979194e+02 -4.679013139159451384e-01 -4.552209110062221953e-01 -4.391145172733104118e-01 -3.927363704940489697e-01 -3.413785846198607032e-01 -3.413780974642577348e-01 
        66  0.000000000000000000e+00 -3.101937503555172952e+02 -2.623443471295558993e-01 -3.234531861714913248e-01 -3.616730404678492050e-01 -3.472121920673316708e-01 -3.133293709769304769e-01 -3.133290092558809192e-01 
        67  0.000000000000000000e+00 -3.058068293597718821e+02 -3.687543009618821088e-02 -1.705744035591578722e-01 -2.619486197220339818e-01 -2.800147429113621911e-01 -2.649549878276502568e-01 -2.649547662415443483e-01 
        68  0.000000000000000000e+00 -3.014985022504579320e+02  1.919657788487256767e-01 -1.123087847304304887e-02 -1.532940389718078222e-01 -2.036456527860082133e-01 -2.081939944052919600e-01 -2.081939230461102852e-01 
        69  0.000000000000000000e+00 -2.972787466310244326e+02  4.118132135372434277e-01  1.438920283821971680e-01 -4.521321814854672994e-02 -1.267890491556045163e-01 -1.511625223432702114e-01 -1.511626065588416168e-01 
        70  0.000000000000000000e+00 -2.931505086207555451e+02  6.166586297855474186e-01  2.901826720531062165e-01  5.869777106136098155e-02 -5.229567449464411766e-02 -9.617366916177161329e-02 -9.617390974415229721e-02 
        71  0.000000000000000000e+00 -2.891110054400669469e+02  8.055461311660110368e-01  4.277513453549772748e-01  1.593631497211163150e-01  2.140026943993689201e-02 -4.117809997080712492e-02 -4.117849355543512502e-02 
        72  0.000000000000000000e+00 -2.851521583357921372e+02  9.821743834413609875e-01  5.610085744471007274e-01  2.617852068306092406e-01  9.982070660976205545e-02  1.976056542366677604e-02  1.976002582262026408e-02 
        73  0.000000000000000000e+00 -2.812614072216007344e+02  1.154151642200645256e+00  6.979155259949720858e-01  3.742866541770126787e-01  1.916763314528679985e-01  9.568965563823894627e-02  9.568898001441539236e-02 
        74  0.000000000000000000e+00 -2.774260561248195245e+02  1.328750790906610746e+00  8.457509477316307311e-01  5.042797006600494569e-01  3.046324478059432295e-01  1.945288935608004977e-01  1.945280942630915888e-01 
        75  0.000000000000000000e+00 -2.736379132685297009e+02  1.508396343026106479e+00  1.006623992600680140e+00  6.537893096995048836e-01  4.408339770180873529e-01  3.185940668763578287e-01  3.185931579303087346e-01 
        76  0.000000000000000000e+00 -2.698947757826518909e+02  1.689331989081665597e+00  1.176180981737616094e+00  8.181787065856269692e-01  5.956380066668316431e-01  4.633317168015764764e-01  4.633307132482968882e-01 
        77  0.000000000000000000e+00 -2.661995245982761844e+02  1.862713208066111292e+00  1.344757039489650197e+00  9.873337805998971817e-01  7.588158349392415403e-01  6.185317597193034089e-01  6.185306770366878482e-01 
        78  0.000000000000000000e+00 -2.625573086247247829e+02  2.017652863530429386e+00  1.500504798542692697e+00  1.148842487720003191e+00  9.177643286247985088e-01  7.715613654183925973e-01  7.715602191403831966e-01 
        79  0.000000000000000000e+00 -2.589733015170264707e+02  2.143714255593181406e+00  1.631981606956969699e+00  1.290640622504838575e+00  1.060189596897430420e+00  9.100757944380575282e-01  9.100746000106028077e-01 
        80  0.000000000000000000e+00 -2.554527057910851227e+02  2.231142043096042471e+00  1.728466195232499558e+00  1.401380010134175791e+00  1.174506673758060060e+00  1.022439155485471929e+00  1.022437928303361332e+00 
        81  0.000000000000000000e+00 -2.519998940222241117e+02  2.271924507760331835e+00  1.781090724899286215e+00  1.471600105508628076e+00  1.251032675442274922e+00  1.098929876989814147e+00  1.098928632527872651e+00 
        82  0.000000000000000000e+00 -2.486177960647132750e+02  2.260576394996292038e+00  1.783679134336011884e+00  1.494596472662010456e+00  1.282869877822463422e+00  1.132630484342143973e+00  1.132629238331219312e+00 
        83  0.000000000000000000e+00 -2.453105909338677293e+02  2.191586338043521209e+00  1.730239771066408139e+00  1.463938319991484605e+00  1.263435113035825452e+00  1.116962236475160353e+00  1.116961005109374128e+00 
        84  0.000000000000000000e+00 -2.420860012883886156e+02  2.057234475466657386e+00  1.612821758808763661e+00  1.371348255634188718e+00  1.184352232320293297e+00  1.043584782008338152e+00  1.043583582209521410e+00 
        85  0.000000000000000000e+00 -2.389532562104568569e+02  1.849711280158771842e+00  1.423665214515722255e+00  1.208873913280399393e+00  1.037637019396015603e+00  9.045900245699840525e-01  9.045888743340810834e-01 
        86  0.000000000000000000e+00 -2.359183456339548002e+02  1.565901436074113917e+00  1.160002290176748829e+00  9.737029434096484692e-01  8.205213101944082155e-01  6.973326639409833660e-01  6.973315827320902827e-01 
        87  0.000000000000000000e+00 -2.329805324249522300e+02  1.210849005628801933e+00  8.275156537790735456e-01  6.716202490373461842e-01  5.389084906366861105e-01  4.278835316310960479e-01  4.278825407619706311e-01 
        88  0.000000000000000000e+00 -2.301311256825589453e+02  7.988852196808693407e-01  4.414280661439988762e-01  3.180750347233924913e-01  2.084227037731807286e-01  1.120633597768119216e-01  1.120624826426137588e-01 
        89  0.000000000000000000e+00 -2.273545776826016436e+02  3.523531477909500609e-01  2.515682411819852859e-02 -6.320882120996884623e-02 -1.470148983715944269e-01 -2.260098110619992440e-01 -2.260105490233854653e-01 
        90  0.000000000000000000e+00 -2.246317098894652418e+02 -1.018699879431324007e-01 -3.932612951035707738e-01 -4.438694973036945157e-01 -4.988698922600178776e-01 -5.576435870078739754e-01 -5.576441587152203283e-01 
        91  0.000000000000000000e+00 -2.219446535431036409e+02 -5.376292441999339644e-01 -7.865449904891193000e-01 -7.963568510579079884e-01 -8.195002474008106219e-01 -8.551231051424110774e-01 -8.551234826995823823e-01 
        92  0.000000000000000000e+00 -2.192813590896975029e+02 -9.343638851530613465e-01 -1.133169871871132273e+00 -1.099013773428623608e+00 -1.087296345507525075e+00 -1.096898690115835961e+00 -1.096898846084513934e+00 
        93  0.000000000000000000e+00 -2.166371077461285495e+02 -1.279001192167697809e+00 -1.419388110782847434e+00 -1.338169996526858085e+00 -1.288826998879358143e+00 -1.269773065549884450e+00 -1.269772974593593062e+00 
        94  0.000000000000000000e+00 -2.140143201200121439e+02 -1.566137834031337661e+00 -1.639517271994350267e+00 -1.508488611090456288e+00 -1.419223107419270491e+00 -1.369312424643908344e+00 -1.369312065418966995e+00 
        95  0.000000000000000000e+00 -2.114217224443906389e+02 -1.797540683629222258e+00 -1.795517099822973250e+00 -1.612574966223405681e+00 -1.481801554409003074e+00 -1.399478098927033898e+00 -1.399477456033764611e+00 
        96  0.000000000000000000e+00 -2.088707653203205155e+02 -1.978839885271440835e+00 -1.893718898059546518e+00 -1.657707689536891849e+00 -1.484785731713827772e+00 -1.369332736381693394e+00 -1.369331802164651890e+00 
        97  0.000000000000000000e+00 -2.063714688903281740e+02 -2.115581032634736403e+00 -1.940875610383386629e+00 -1.651862637963859015e+00 -1.437296706791585166e+00 -1.288998351326199554e+00 -1.288997127355969496e+00 
        98  0.000000000000000000e+00 -2.039319306629492985e+02 -2.212877893579047850e+00 -1.943782293171238962e+00 -1.603287571008877421e+00 -1.348880510384674380e+00 -1.169138952248204077e+00 -1.169137450369134967e+00 
        99  0.000000000000000000e+00 -2.015589901002655324e+02 -2.276158942837241739e+00 -1.909964206970926170e+00 -1.521129015862697997e+00 -1.230077111381547184e+00 -1.021477147387145124e+00 -1.021475390280784268e+00 
       100  0.000000000000000000e+00 -1.992564539355955731e+02 -2.309393286748104401e+00 -1.845811345948163762e+00 -1.413485474392700780e+00 -1.090401458664700840e+00 -8.567117936047452531e-01 -8.567098147528895424e-01 
       101  0.000000000000000000e+00 -1.970232891427738195e+02 -2.313186956468939570e+00 -1.754545257107338330e+00 -1.285269435294139839e+00 -9.361163708650792614e-01 -6.822141276495585771e-01 -6.822119705883551433e-01 
       102  0.000000000000000000e+00 -1.948552837978431853e+02 -2.286268255538288940e+00 -1.637551800255664602e+00 -1.139424492118337184e+00 -7.713546789725569397e-01 -5.030697419239231749e-01 -5.030674587537760090e-01 
       103  0.000000000000000000e+00 -1.927484692442653227e+02 -2.228703438138097681e+00 -1.497451712132544799e+00 -9.798940288150674860e-01 -6.010081572938474892e-01 -3.249025879949840601e-01 -3.249002373031544266e-01 
       104  0.000000000000000000e+00 -1.907001611883969758e+02 -2.142733186633961395e+00 -1.338818445240917754e+00 -8.122652717834739633e-01 -4.313187183886952880e-01 -1.544263850486800038e-01 -1.544240294819019255e-01 
       105  0.000000000000000000e+00 -1.887081721493917144e+02 -2.031784168283422787e+00 -1.167096385485592691e+00 -6.426392790557429180e-01 -2.687192345080688938e-01  1.732806440770673362e-03  1.735102744419236842e-03 
       106  0.000000000000000000e+00 -1.867705688220935940e+02 -1.900026893615574863e+00 -9.880864616362714514e-01 -4.770888105824155900e-01 -1.192805355714767757e-01  1.375918150080792657e-01  1.375939889843493802e-01 
       107  0.000000000000000000e+00 -1.848851599797866925e+02 -1.751668439401555588e+00 -8.071864492938516378e-01 -3.208887831531797019e-01  1.205384737568238052e-02  2.485651971610423061e-01  2.485671892604273125e-01 
       108  0.000000000000000000e+00 -1.830483681737513280e+02 -1.589630926275674483e+00 -6.280324061153805815e-01 -1.771607291566965614e-01  1.228088358125773993e-01  3.327882751327706501e-01  3.327900315761667116e-01 
       109  0.000000000000000000e+00 -1.812550310947822254e+02 -1.415159901293066014e+00 -4.520815824082546897e-01 -4.646738256940352585e-02  2.133628747307056983e-01  3.914803280352998627e-01  3.914818028511035664e-01 
       110  0.000000000000000000e+00 -1.795001458233803646e+02 -1.229390571484316297e+00 -2.801708144503436415e-01  7.160462846519521918e-02  2.853358060202140223e-01  4.273040812823865053e-01  4.273052380761441782e-01 
       111  0.000000000000000000e+00 -1.777812620862878816e+02 -1.035604563006700118e+00 -1.147956103345109113e-01  1.761195863119837668e-01  3.392174659319380225e-01  4.419525656556970716e-01  4.419533789872502894e-01 
       112  0.000000000000000000e+00 -1.760982906807725499e+02 -8.389599114956922676e-01  4.010162434758512973e-02  2.649329727915983312e-01  3.744422289246926994e-01  4.361661531208937959e-01  4.361666093489020568e-01 
       113  0.000000000000000000e+00 -1.744508469682193095e+02 -6.438119133584336851e-01  1.817223425462657360e-01  3.371910549395238377e-01  3.918085289499799728e-01  4.120835170986651974e-01  4.120836145916655369e-01 
       114  0.000000000000000000e+00 -1.728377124296843022e+02 -4.531920263933102433e-01  3.088276912234846350e-01  3.936473553117139090e-01  3.937110116365261092e-01  3.734031167975899734e-01  3.734028655003385211e-01 
       115  0.000000000000000000e+00 -1.712585225700153160e+02 -2.705328260869919177e-01  4.199062600903289422e-01  4.347351151049565487e-01  3.821348994229651908e-01  3.233139235667863431e-01  3.233133439901507700e-01 
       116  0.000000000000000000e+00 -1.697128653703027226e+02 -9.880867936715276301e-02  5.139342544497367271e-01  4.612442716690452471e-01  3.592676021800684794e-01  2.650558374143088258e-01  2.650549591741082622e-01 
       117  0.000000000000000000e+00 -1.681976950111631481e+02  6.201450673944464143e-02  5.928420027808556370e-01  4.767221562098029608e-01  3.298507562442978269e-01  2.042360202179906992e-01  2.042348802688138676e-01 
       118  0.000000000000000000e+00 -1.667068451316928304e+02  2.154504699704489212e-01  6.619249296536509064e-01  4.878417551618099424e-01  3.015207636034915595e-01  1.491524399636432463e-01  1.491510807050531184e-01 
       119  0.000000000000000000e+00 -1.652324581839789062e+02  3.670766120163762025e-01  7.283947702769069110e-01  5.029353875578408406e-01  2.833367029151077077e-01  1.093238385752783870e-01  1.093223060042305406e-01 
       120  0.000000000000000000e+00 -1.637683570386015504e+02  5.212003345235984852e-01  7.980364200777216865e-01  5.286548087310620758e-01  2.824521048456745120e-01  9.217807110627518341e-02  9.217641315530045176e-02 
       121  0.000000000000000000e+00 -1.623140016896943507e+02  6.769480844967574740e-01  8.712996739729419460e-01  5.660771355163092267e-01  3.002409283412816876e-01  9.920071604358327022e-02  9.919898114935676858e-02 
       122  0.000000000000000000e+00 -1.608742696244864874e+02  8.285102629043308298e-01  9.435419658352657279e-01  6.109585033623829986e-01  3.325671537799621547e-01  1.262221140358974480e-01  1.262203498799863155e-01 
       123  0.000000000000000000e+00 -1.594555370472762661e+02  9.690426352473764382e-01  1.008910601937088813e+00  6.576142372011872794e-01  3.736685375139359166e-01  1.673062182552484956e-01  1.673044705590882586e-01 
       124  0.000000000000000000e+00 -1.580635395135398085e+02  1.092750023620169486e+00  1.062394559445067443e+00  7.009594874687650190e-01  4.181922367722563649e-01  2.167827228141163687e-01  2.167810340976075167e-01 
       125  0.000000000000000000e+00 -1.567032278847225939e+02  1.194958367316587555e+00  1.099866187741668000e+00  7.365424630876873380e-01  4.612249906027159341e-01  2.692749660263302758e-01  2.692733743380699707e-01 
       126  0.000000000000000000e+00 -1.553788487624850632e+02  1.271968733930634698e+00  1.117919791159692977e+00  7.603879310531169722e-01  4.981448892496018743e-01  3.195592153403481461e-01  3.195577530543118883e-01 
       127  0.000000000000000000e+00 -1.540948748558337229e+02  1.320089962700251363e+00  1.112915388890087343e+00  7.680680728331026330e-01  5.237192737326381575e-01  3.616865401918403222e-01  3.616852330268329752e-01 
       128  0.000000000000000000e+00 -1.528555619366567271e+02  1.336090922719051832e+00  1.081476247027410409e+00  7.552544436902053349e-01  5.327065663570920151e-01  3.896285142684519087e-01  3.896273807130796740e-01 
       129  0.000000000000000000e+00 -1.516629013205866272e+02  1.319304222986659170e+00  1.022668776399711987e+00  7.199757875242767113e-01  5.221829265706219303e-01  3.996638948992767837e-01  3.996629462020564461e-01 
       130  0.000000000000000000e+00 -1.505166470388497260e+02  1.271680485011188466e+00  9.381474921170820380e-01  6.628500667142134262e-01  4.918492412966770644e-01  3.907500449719236713e-01  3.907492857272245601e-01 
       131  0.000000000000000000e+00 -1.494163749625690798e+02  1.195796843002256082e+00  8.302433220835609973e-01  5.852479553919351929e-01  4.422573721831781768e-01  3.628015925949057419e-01  3.628010218116060059e-01 
       132  0.000000000000000000e+00 -1.483627019698825507e+02  1.093654078931592721e+00  7.008072586352227518e-01  4.881819028912559588e-01  3.737346184488501422e-01  3.156420120922689421e-01  3.156416244974025176e-01 
