     Count               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
        27  4.449826519139615044e+01  4.449826519139615044e+01  4.496624473195691962e+01  4.515669173637365219e+01  4.528792127633017373e+01  4.538967994020448771e+01  4.547295041083646083e+01  4.547295117378216389e+01 
        28  4.990019768178174786e+01  4.990019768178174786e+01  5.044852233449153545e+01  5.066986708515770488e+01  5.082190822921093343e+01  5.093956831452884870e+01  5.103568829821860220e+01  5.103568917820955875e+01 
        29  5.584579743088426085e+01  5.584579743088426085e+01  5.648556534298327847e+01  5.674180927619044468e+01  5.691729185153422321e+01  5.705283369567452922e+01  5.716338394802930623e+01  5.716338495938261843e+01 
        30  6.240114171449057778e+01  6.240114171449057778e+01  6.314473968364428202e+01  6.344034146228045756e+01  6.364219736222475632e+01  6.379783120092056237e+01  6.392457804325895410e+01  6.392457920198194188e+01 
        31  6.964346058924445515e+01  6.964346058924445515e+01  7.050473166818366622e+01  7.084467475161153516e+01  7.107618513849108410e+01  7.125438839393996204e+01  7.139931475418680407e+01  7.139931607826345328e+01 
        32  7.765888092818696009e+01  7.765888092818696009e+01  7.865332156058057933e+01  7.904319416282856992e+01  7.930804520951843983e+01  7.951160637554123412e+01  7.967694819878448698e+01  7.967694970851147218e+01 
        33  8.653645242849439967e+01  8.653645242849439967e+01  8.768144055535408654e+01  8.812752783495108133e+01  8.842987461387244252e+01  8.866194326493005917e+01  8.885023078298439714e+01  8.885023250135033379e+01 
        34  9.636048441825539612e+01  9.636048441825539612e+01  9.767553251258030400e+01  9.818491650636565282e+01  9.852945119002220054e+01  9.879359069481395750e+01  9.900769143159899954e+01  9.900769338467797809e+01 
        35  1.072040346951903445e+02  1.072040346951903445e+02  1.087110543854511207e+02  1.092917133408572425e+02  1.096837309354445580e+02  1.099839680154272514e+02  1.102271262948620034e+02  1.102271285121707791e+02 
        36  1.191247865973621600e+02  1.191247865973621600e+02  1.208483485320814879e+02  1.215092462838671423e+02  1.219547005715843255e+02  1.222955655335291709e+02  1.225714330911977754e+02  1.225714356059662578e+02 
        37  1.321637061275195606e+02  1.321637061275195606e+02  1.341312806677605636e+02  1.348824387089033792e+02  1.353879829745940526e+02  1.357745362562046694e+02  1.360871902917628802e+02  1.360871931410835032e+02 
        38  1.463465743678258946e+02  1.463465743678258946e+02  1.485887443381971593e+02  1.494412932696708936e+02  1.500143038525642964e+02  1.504521476348184876e+02  1.508060955093419864e+02  1.508060987341918349e+02 
        39  1.616871596548972150e+02  1.616871596548972150e+02  1.642378040481036692e+02  1.652040159714609047e+02  1.658526006917171287e+02  1.663478778296554310e+02  1.667480507595297468e+02  1.667480544046895830e+02 
        40  1.781904988702960395e+02  1.781904988702960395e+02  1.810869530362257365e+02  1.821802602956212240e+02  1.829132568199241859e+02  1.834726418837336723e+02  1.839243822026076600e+02  1.839243863165227140e+02 
        41  1.958557484659441172e+02  1.958557484659441172e+02  1.991389493954101795e+02  2.003739564682801131e+02  2.012009265948671555e+02  2.018316144648871671e+02  2.023406615032042453e+02  2.023406661378335798e+02 
        42  2.146779282134065738e+02  2.146779282134065738e+02  2.183925529956038361e+02  2.197850474360179192e+02  2.207162723035528984e+02  2.214259687525773188e+02  2.219984473578221298e+02  2.219984525685192409e+02 
        43  2.346477835874883624e+02  2.346477835874883624e+02  2.388423855255182104e+02  2.404093512066026221e+02  2.414558300628973484e+02  2.422527465666618980e+02  2.428951602206752796e+02  2.428951660661140579e+02 
        44  2.557504284573015241e+02  2.557504284573015241e+02  2.604775693447870140e+02  2.622372013971442470e+02  2.634106533239072405e+02  2.643035054536586017e+02  2.650227332992286620e+02  2.650227398413700826e+02 
        45  2.779644321089585901e+02  2.779644321089585901e+02  2.832808032575259176e+02  2.852525206139171701e+02  2.865653857796784791e+02  2.875633920816590035e+02  2.883666869758030771e+02  2.883666942798737978e+02 
        46  3.012621052116754754e+02  3.012621052116754754e+02  3.072286270870241651e+02  3.094330772249256256e+02  3.108985132689172701e+02  3.120113907567008482e+02  3.129063748161547664e+02  3.129063829506039838e+02 
        47  3.256103680573180554e+02  3.256103680573180554e+02  3.322922595682187534e+02  3.347513111562393533e+02  3.363831813407517757e+02  3.376211347063654671e+02  3.386157897516474122e+02  3.386157987880573614e+02 
        48  3.509720135509772945e+02  3.509720135509772945e+02  3.584388250418924144e+02  3.611755463155781740e+02  3.629883979030931869e+02  3.643621011940268204e+02  3.654647530187335178e+02  3.654647630316718505e+02 
        49  3.773078111469511100e+02  3.773078111469511100e+02  3.856334181455559929e+02  3.886720407912401356e+02  3.906810737273315226e+02  3.922016446723238232e+02  3.934209413734950544e+02  3.934209524403150908e+02 
        50  4.045786731014891302e+02  4.045786731014891302e+02  4.138412302320323306e+02  4.172070999625688046e+02  4.194281270675953124e+02  4.211070951974374452e+02  4.224519806617053064e+02  4.224519928623004148e+02 
        51  4.327469151578089850e+02  4.327469151578089850e+02  4.430287699368503240e+02  4.467482850130108432e+02  4.491976848894914838e+02  4.510469545701661218e+02  4.525266381629614330e+02  4.525266515794875204e+02 
        52  4.617770591628560055e+02  4.617770591628560055e+02  4.731646233535253145e+02  4.772651609768257117e+02  4.799598237147368422e+02  4.819916322050616486e+02  4.836155547886169757e+02  4.836155695051838279e+02 
        53  4.916363369246210482e+02  4.916363369246210482e+02  5.042199115068177662e+02  5.087297410127623039e+02  5.116870059497774719e+02  5.139138758695050910e+02  5.156916716176690443e+02  5.156916877199911369e+02 
        54  5.222942230071407721e+02  5.222942230071407721e+02  5.361677739049314368e+02  5.411159563356950457e+02  5.443535416535956983e+02  5.467882277020104311e+02  5.487296815880229133e+02  5.487296991630365710e+02 
        55  5.537212211915573334e+02  5.537212211915573334e+02  5.689821065872889676e+02  5.743983823375863267e+02  5.779343079601197815e+02  5.805897391698595129e+02  5.827047412890916576e+02  5.827047604245411776e+02 
        56  5.858879608003835529e+02  5.858879608003835529e+02  6.026366167632812676e+02  6.085512862140124071e+02  6.124037939838839293e+02  6.152930149179550199e+02  6.175915146739614556e+02  6.175915354579910854e+02 
        57  6.187652139817936359e+02  6.187652139817936359e+02  6.371048127223940583e+02  6.435486186912233961e+02  6.477360967800863136e+02  6.508722135480223869e+02  6.533641788654391576e+02  6.533642013862296380e+02 
        58  6.523244298531270715e+02  6.523244298531270715e+02  6.723605323009871881e+02  6.793645565822946537e+02  6.839054775755737410e+02  6.873016165282649581e+02  6.899970049143385040e+02  6.899970292598680999e+02 
        59  6.865379229414346582e+02  6.865379229414346582e+02  7.083781514670005208e+02  7.159737389540349568e+02  7.208866216667175877e+02  7.245559089485778941e+02  7.274646573638518703e+02  7.274646836218267936e+02 
        60  7.213787927868612542e+02  7.213787927868612542e+02  7.451325483303224928e+02  7.533512699868624622e+02  7.586546728968987736e+02  7.626102409490448508e+02  7.657422794388143075e+02  7.657423076968303803e+02 
        61  7.568216730410256332e+02  7.568216730410256332e+02  7.825999141530281804e+02  7.914735750108178536e+02  7.971861248148037475e+02  8.014411479903105828e+02  8.048064384143168581e+02  8.048064687602543472e+02 
        62  7.928446849066392588e+02  7.928446849066392588e+02  8.207597770623682436e+02  8.303204693740042330e+02  8.364609231971123791e+02  8.410286803194336471e+02  8.446372776292039362e+02  8.446373101518327076e+02 
        63  8.294310808098981624e+02  8.294310808098981624e+02  8.595967146335433426e+02  8.698769104839992679e+02  8.764642456894392808e+02  8.813582035171056077e+02  8.852203336468410271e+02  8.852203684365746312e+02 
        64  8.665686775858085866e+02  8.665686775858085866e+02  8.990998432482755334e+02  9.101325147185855258e+02  9.171860355709414989e+02  9.224199432956287410e+02  9.265460884628853364e+02  9.265461256125937552e+02 
        65  9.042471750444394729e+02  9.042471750444394729e+02  9.392601656072910146e+02  9.510789131831556915e+02  9.586183581767256783e+02  9.642063387148278935e+02  9.686073172642051077e+02  9.686073568699666794e+02 
        66  9.424551014740527535e+02  9.424551014740527535e+02  9.800675020548570728e+02  9.927066644719026272e+02  1.000752292829374937e+03  1.006708912540002643e+03  1.011395937095434078e+03  1.011395979257072781e+03 
        67  9.811779250418411493e+02  9.811779250418411493e+02  1.021508531526037814e+03  1.035003245069744935e+03  1.043575877678553070e+03  1.049916173901760885e+03  1.054900869980003108e+03  1.054900914801238969e+03 
        68  1.020397979895995718e+03  1.020397979895995718e+03  1.063566584108405550e+03  1.077952758437731063e+03  1.087073748759250066e+03  1.093813195401837675e+03  1.099107563798804904e+03  1.099107611386869849e+03 
        69  1.060095744496348289e+03  1.060095744496348289e+03  1.106222724064012482e+03  1.121536905577704829e+03  1.131228020239115722e+03  1.138382415800742137e+03  1.143998726163244555e+03  1.143998776627837742e+03 
        70  1.100251363515621506e+03  1.100251363515621506e+03  1.149457023676048038e+03  1.165736125586588287e+03  1.176019321722472569e+03  1.183604590931234043e+03  1.189555200258094601e+03  1.189555253709639373e+03 
        71  1.140845757618075368e+03  1.140845757618075368e+03  1.193249386844709761e+03  1.210530275817287475e+03  1.221427371305710494e+03  1.229459279579146596e+03  1.235756376705532375e+03  1.235756433252741544e+03 
        72  1.181861127005279513e+03  1.181861127005279513e+03  1.237579746289478408e+03  1.255898687139688718e+03  1.267430929305338395e+03  1.275924717343763405e+03  1.282580001626736248e+03  1.282580061373572335e+03 
        73  1.223280767963138715e+03  1.223280767963138715e+03  1.282427572836601257e+03  1.301819544006040360e+03  1.314007091029308640e+03  1.322977044018743300e+03  1.330001352598220819e+03  1.330001415640397681e+03 
        74  1.265088215866563814e+03  1.265088215866563814e+03  1.327770728769810830e+03  1.348268630941407309e+03  1.361129967207048821e+03  1.370588938602116514e+03  1.377991841107811297e+03  1.377991907529013133e+03 
        75  1.307266068928156756e+03  1.307266068928156756e+03  1.373584035616732308e+03  1.395217823015082786e+03  1.408769134330219231e+03  1.418728047518706262e+03  1.426517429540757803e+03  1.426517499408797448e+03 
        76  1.349795554745494883e+03  1.349795554745494883e+03  1.419838631150119909e+03  1.442634399478566138e+03  1.456888936341433009e+03  1.467356288609885951e+03  1.475537945658328681e+03  1.475538019021422997e+03 
        77  1.392657097405717423e+03  1.392657097405717423e+03  1.466502383310021742e+03  1.490481450515958841e+03  1.505448908032786221e+03  1.516430300759839838e+03  1.525007563401559082e+03  1.525007640284946092e+03 
        78  1.435830389830050308e+03  1.435830389830050308e+03  1.513539873178392327e+03  1.538717889710966801e+03  1.554403831760359481e+03  1.565901549089131322e+03  1.574874957898475941e+03  1.574875038301524455e+03 
        79  1.479293283778838486e+03  1.479293283778838486e+03  1.560911263152395804e+03  1.587297386578224632e+03  1.603702739088917269e+03  1.615715394245645030e+03  1.625082439970069117e+03  1.625082523864032055e+03 
        80  1.523020618614454861e+03  1.523020618614454861e+03  1.608571171844223954e+03  1.636167337105472825e+03  1.653287971319965891e+03  1.665810235711282758e+03  1.675565176077226852e+03  1.675565263403722611e+03 
        81  1.566983904788859263e+03  1.566983904788859263e+03  1.656468471342251405e+03  1.685268784247065014e+03  1.703095206989457438e+03  1.716117633462171852e+03  1.726251394451983060e+03  1.726251485122294525e+03 
        82  1.611152081877491355e+03  1.611152081877491355e+03  1.704547226630289970e+03  1.734537505041377699e+03  1.753054669848428148e+03  1.766563618510733932e+03  1.777063785150291778e+03  1.777063879045504564e+03 
        83  1.655493287925751474e+03  1.655493287925751474e+03  1.752748713344067482e+03  1.783906197462904402e+03  1.803093447540824627e+03  1.817071119931681778e+03  1.827922019274748891e+03  1.827922116246737005e+03 
        84  1.699977025595320583e+03  1.699977025595320583e+03  1.801013896913433427e+03  1.833307146310001144e+03  1.853138297042565000e+03  1.867562881661118126e+03  1.878745758247824824e+03  1.878745858121098991e+03 
        85  1.744575866115675126e+03  1.744575866115675126e+03  1.849285508428153889e+03  1.882674498306469332e+03  1.903118062877541206e+03  1.917963991637957406e+03  1.929457272780214453e+03  1.929457375354580108e+03 
        86  1.789266113586581923e+03  1.789266113586581923e+03  1.897509129968490470e+03  1.931945552187501562e+03  1.952965108496108314e+03  1.968203419305581065e+03  1.979983063890916355e+03  1.979983168944884028e+03 
        87  1.834027309480149597e+03  1.834027309480149597e+03  1.945633155458675446e+03  1.981060921301006374e+03  2.002615611976327273e+03  2.018214407562968518e+03  2.030254327871593659e+03  2.030254435166430767e+03 
        88  1.878841109046595648e+03  1.878841109046595648e+03  1.993608142350323760e+03  2.029964074898583021e+03  2.052009225652244822e+03  2.067934213680016001e+03  2.080206755592304035e+03  2.080206864876584859e+03 
        89  1.923689972553476764e+03  1.923689972553476764e+03  2.041385980437869421e+03  2.078600676129666681e+03  2.101088512069711214e+03  2.117303607455444308e+03  2.129780071259464876e+03  2.129780182273955688e+03 
        90  1.968555701253736288e+03  1.968555701253736288e+03  2.088918892687418975e+03  2.126917725188722216e+03  2.149798160826140247e+03  2.166266128640114403e+03  2.178917310959050610e+03  2.178917423441715982e+03 
        91  2.013418175184207939e+03  2.013418175184207939e+03  2.136158612466151681e+03  2.174862847667105598e+03  2.198084324281954650e+03  2.214767440710004848e+03  2.227564177855902471e+03  2.227564291546899767e+03 
        92  2.058254731576960694e+03  2.058254731576960694e+03  2.183056166283081438e+03  2.222384155212837868e+03  2.245894499108936088e+03  2.262755208706455051e+03  2.275668903013863201e+03  2.275669017660293775e+03 
        93  2.103040216975698058e+03  2.103040216975698058e+03  2.229562289044772115e+03  2.269430705905524974e+03  2.293177982843684731e+03  2.310179532641279820e+03  2.323182645932296509e+03  2.323182761292608120e+03 
        94  2.147747632092504318e+03  2.147747632092504318e+03  2.275628387812936126e+03  2.315953482589668965e+03  2.339886826812733034e+03  2.356993861225680575e+03  2.370060363015830262e+03  2.370060478863765184e+03 
        95  2.192349020028055747e+03  2.192349020028055747e+03  2.321207703322803809e+03  2.361906541542257401e+03  2.385976941429041290e+03  2.403156045600877405e+03  2.416261807257155851e+03  2.416261923385129194e+03 
        96  2.236815813483594411e+03  2.236815813483594411e+03  2.366255883122633804e+03  2.407247547976728129e+03  2.431408573383196199e+03  2.448628755594360882e+03  2.461751884538699869e+03  2.461752000760616284e+03 
        97  2.281118089585267626e+03  2.281118089585267626e+03  2.410730410565800412e+03  2.451937143483935870e+03  2.476145601220866411e+03  2.493378706445940225e+03  2.506499815896749624e+03  2.506499932050175175e+03 
        98  2.325223427207783516e+03  2.325223427207783516e+03  2.454589577074963017e+03  2.495937831769126205e+03  2.520154335354075556e+03  2.537375381932718483e+03  2.550477791605259426e+03  2.550477907552953639e+03 
        99  2.369096947509765869e+03  2.369096947509765869e+03  2.497792570732196964e+03  2.539213954564408141e+03  2.563403393888844676e+03  2.580590824935844012e+03  2.593660687816342033e+03  2.593660803447091439e+03 
       100  2.412702970114076379e+03  2.412702970114076379e+03  2.540301110485122990e+03  2.581733188457406868e+03  2.605865086537498883e+03  2.623000929072520648e+03  2.636027280562448595e+03  2.636027395791180425e+03 
       101  2.456006562512988239e+03  2.456006562512988239e+03  2.582080907183336876e+03  2.623467849022631526e+03  2.647516597371827174e+03  2.664586525871432968e+03  2.677561254844566065e+03  2.677561369611757527e+03 
       102  2.498973212640430120e+03  2.498973212640430120e+03  2.623101189571334999e+03  2.664394247650932357e+03  2.688339217627248672e+03  2.705332523533952553e+03  2.718250269003110589e+03  2.718250383273521038e+03 
       103  2.541567387254571258e+03  2.541567387254571258e+03  2.663333067147034853e+03  2.704490880112883588e+03  2.728316413004483366e+03  2.745225886050225199e+03  2.758083866737990320e+03  2.758083980498811798e+03 
       104  2.583751734935309742e+03  2.583751734935309742e+03  2.702748498396118976e+03  2.743737221932614830e+03  2.767432505226815920e+03  2.784254235971429807e+03  2.797052022888236934e+03  2.797052136146731755e+03 
       105  2.625487059732086436e+03  2.625487059732086436e+03  2.741320000927302772e+03  2.782113273317525454e+03  2.805672114755754592e+03  2.822405230706522161e+03  2.835144475057472846e+03  2.835144587838280131e+03 
       106  2.666732586269155945e+03  2.666732586269155945e+03  2.779020633817879570e+03  2.819599388820922741e+03  2.843019902704746983e+03  2.859666252133670241e+03  2.872350381953524902e+03  2.872350494295689714e+03 
       107  2.707446730802784714e+03  2.707446730802784714e+03  2.815824473528486124e+03  2.856176615766723899e+03  2.879460836937112617e+03  2.896024634565494580e+03  2.908658533018583057e+03  2.908658644972501861e+03 
       108  2.747588289204860757e+03  2.747588289204860757e+03  2.851707499181640742e+03  2.891827458245761136e+03  2.914980898732975220e+03  2.931468346314871269e+03  2.944058023083905027e+03  2.944058134708237958e+03 
       109  2.787116950284516406e+03  2.787116950284516406e+03  2.886647799384491918e+03  2.926535978973646706e+03  2.949567141185926630e+03  2.965986034322376781e+03  2.978538299538849515e+03  2.978538410897541780e+03 
       110  2.825992238920112413e+03  2.825992238920112413e+03  2.920624207683802979e+03  2.960286345366916066e+03  2.983206203956838635e+03  2.999565534331846266e+03  3.012087682197949107e+03  3.012087793357360624e+03 
       111  2.864171322353998676e+03  2.864171322353998676e+03  2.953613801738122675e+03  2.993060253622514665e+03  3.015881716104711359e+03  3.032191276003557050e+03  3.044690782859542196e+03  3.044690893885797323e+03 
       112  2.901606715713130143e+03  2.901606715713130143e+03  2.985589304986271145e+03  3.024834268889147552e+03  3.047571623656547217e+03  3.063841617960924850e+03  3.076325857831680878e+03  3.076325968788178216e+03 
       113  2.938244676401221113e+03  2.938244676401221113e+03  3.016517185951900956e+03  3.055577877627000817e+03  3.078246238051514865e+03  3.094486908607680107e+03  3.106962888835735157e+03  3.106962999780920654e+03 
       114  2.974024594816517947e+03  2.974024594816517947e+03  3.046356771115649735e+03  3.085252570710278178e+03  3.107867325491835800e+03  3.124088593765789938e+03  3.136562714135450733e+03  3.136562825120823163e+03 
       115  3.008879107995183858e+03  3.008879107995183858e+03  3.075060108176659469e+03  3.113811697541038029e+03  3.136387979662382804e+03  3.152599115272497329e+03  3.165076955437619290e+03  3.165077066506014489e+03 
       116  3.042734865133507810e+03  3.042734865133507810e+03  3.102572518554904491e+03  3.141201033023727177e+03  3.163753221526078505e+03  3.179962545651331766e+03  3.192448686852448645e+03  3.192448798036672997e+03 
       117  3.075514314588748221e+03  3.075514314588748221e+03  3.128834216721686971e+03  3.167360436644530182e+03  3.189901706250195275e+03  3.206116339438111936e+03  3.218614226884542859e+03  3.218614338206388311e+03 
       118  3.107138357124374124e+03  3.107138357124374124e+03  3.153782846262031853e+03  3.192226453443083756e+03  3.214768386501315035e+03  3.230994049791064299e+03  3.243505901475954488e+03  3.243506012945641032e+03 
       119  3.137529197922135609e+03  3.137529197922135609e+03  3.177356266018578481e+03  3.215735187654044694e+03  3.238287460477517925e+03  3.254528336608527297e+03  3.267055102381069446e+03  3.267055213997174633e+03 
       120  3.166612629444551658e+03  3.166612629444551658e+03  3.199494813604813771e+03  3.237824670750460882e+03  3.260394821787625006e+03  3.276653479318016252e+03  3.289194850549172770e+03  3.289194962299009603e+03 
       121  3.194318880997274391e+03  3.194318880997274391e+03  3.220142171710433558e+03  3.258435841054754746e+03  3.281029121816848601e+03  3.297306499541183712e+03  3.309860964999380485e+03  3.309861076859768218e+03 
       122  3.220582163647445213e+03  3.220582163647445213e+03  3.239244951085671801e+03  3.277512238865856034e+03  3.300131540983244577e+03  3.316426983917698635e+03  3.328991922261737272e+03  3.328992034200118269e+03 
       123  3.245340346343720284e+03  3.245340346343720284e+03  3.256752410346635770e+03  3.294999827789405117e+03  3.317645672778411608e+03  3.333957005711612510e+03  3.346528800692245113e+03  3.346528912667949044e+03 
       124  3.268535757346121954e+03  3.268535757346121954e+03  3.272617294943677734e+03  3.310847918465845851e+03  3.333518492971626529e+03  3.349842115050867505e+03  3.362416277756165982e+03  3.362416389721708583e+03 
       125  3.290117110803289052e+03  3.290117110803289052e+03  3.286797790170584904e+03  3.325011188137725185e+03  3.347702407579736700e+03  3.364033392395706869e+03  3.376604676318316706e+03  3.376604788220593946e+03 
       126  3.310042511138562077e+03  3.310042511138562077e+03  3.299260542329468535e+03  3.337452752795410561e+03  3.360158339786684792e+03  3.376490529230160064e+03  3.389053027872666462e+03  3.389053139653919061e+03 
       127  3.328283291569613084e+03  3.328283291569613084e+03  3.309984510140212024e+03  3.348148059047314291e+03  3.370859628222317497e+03  3.387185713657002907e+03  3.399732935548650403e+03  3.399733047147195521e+03 
       128  3.344827667701074461e+03  3.344827667701074461e+03  3.318964634271262184e+03  3.357088588968825661e+03  3.379795735138297459e+03  3.396107324553291619e+03  3.408632245448990943e+03  3.408632356799681475e+03 
       129  3.359682762915449530e+03  3.359682762915449530e+03  3.326213886211803583e+03  3.364283942641922749e+03  3.386974332693377619e+03  3.403262005898990992e+03  3.415757101164544565e+03  3.415757212199011065e+03 
       130  3.372873795083350615e+03  3.372873795083350615e+03  3.331762485759788888e+03  3.369761088030092651e+03  3.392420557763431134e+03  3.408673912592691522e+03  3.421131173677967126e+03  3.421131284324701028e+03 
       131  3.384440370849548799e+03  3.384440370849548799e+03  3.335654228617102945e+03  3.373560717296297298e+03  3.396173372810563251e+03  3.412381064079074804e+03  3.424792001942171282e+03  3.424792112126427583e+03 
       132  3.394431187309457528e+03  3.394431187309457528e+03  3.337941217481875356e+03  3.375731999717149847e+03  3.398280320659998779e+03  3.414430091766997066e+03  3.426785728473696508e+03  3.426785838117290496e+03 
       133  3.402898627795358607e+03  3.402898627795358607e+03  3.338678479194863939e+03  3.376327212039992901e+03  3.398792152941225595e+03  3.414870859165574529e+03  3.427161708187283239e+03  3.427161817208274897e+03 
       134  3.409894436579565536e+03  3.409894436579565536e+03  3.337919653041060428e+03  3.375397432376641063e+03  3.397758519321482709e+03  3.413752142843904039e+03  3.425968179485075325e+03  3.425968287797319135e+03 
       135  3.415467146040959051e+03  3.415467146040959051e+03  3.335714428386552754e+03  3.372989979221152225e+03  3.395225401973500084e+03  3.411119061135086213e+03  3.423249686734527586e+03  3.423249794247187765e+03 
       136  3.419660593383311607e+03  3.419660593383311607e+03  3.332107075900989912e+03  3.369146944389300643e+03  3.391233647658411883e+03  3.407011605963712100e+03  3.419045612127280492e+03  3.419045718744335318e+03 
       137  3.422512523574033366e+03  3.422512523574033366e+03  3.327135075154537844e+03  3.363903826154501530e+03  3.385817606213395266e+03  3.401463288538276629e+03  3.413388829263472871e+03  3.413388934883296315e+03 
