     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
         0  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
         1  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03  2.124760923528705176e-03 
         2  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03  6.520180971999328667e-03 
         3  1.331543908633494103e-02  1.331543908633494103e-02  1.331539925477890837e-02  1.333613606823211457e-02  1.337625722507261583e-02  1.342009167258699509e-02  1.346673475547978741e-02  1.351547144297035249e-02  1.351547144297035249e-02 
         4  2.258789879962838643e-02  2.258789879962838643e-02  2.258769824011203076e-02  2.260716593036178265e-02  2.272125114497827725e-02  2.285362878268692652e-02  2.299969419773627288e-02  2.315593267180718340e-02  2.315593267180718340e-02 
         5  3.433704854110944393e-02  3.433704854110944393e-02  3.433644351284460133e-02  3.416423851713983745e-02  3.426882673945584601e-02  3.442751601823465513e-02  3.462620024286629933e-02  3.485453132569379942e-02  3.485453132569379942e-02 
         6  4.844702618558497514e-02  4.844702618558497514e-02  4.844561005686768423e-02  4.757035290387605364e-02  4.732347190795280906e-02  4.720096627824913599e-02  4.716921684728375697e-02  4.720456060303864637e-02  4.720456060303864637e-02 
         7  6.465521895794835994e-02  6.465521895794835994e-02  6.465238707554424313e-02  6.210001406081268327e-02  6.076633582174463533e-02  5.967726258662768568e-02  5.899735128117875038e-02  5.883324979417121903e-02  5.883324979417121903e-02 
         8  8.258576194786781954e-02  8.258576194786781954e-02  8.258068580494311306e-02  7.681654087337874692e-02  7.316998661232770873e-02  7.093638768838304853e-02  6.959758318692287060e-02  6.922600325193892234e-02  6.922600325193892234e-02 
         9  1.018571867461755404e-01  1.018571867461755404e-01  1.018488026864119572e-01  9.074985569960818121e-02  8.388040950788715200e-02  8.049876985897154447e-02  7.849637749217271143e-02  7.791086369731593797e-02  7.791086369731593797e-02 
        10  1.221987927504832455e-01  1.221987927504832455e-01  1.221858087609649923e-01  1.031038728308664998e-01  9.258179380711938078e-02  8.807529771391651996e-02  8.542138261235501795e-02  8.462074783355420793e-02  8.462074783355420793e-02 
        11  1.435196234110188707e-01  1.435196234110188707e-01  1.435005430434390938e-01  1.134286827796427699e-01  9.924390214355138795e-02  9.368122253999365545e-02  9.041754701054932619e-02  8.941413918741443478e-02  8.941413918741443478e-02 
        12  1.659068036675296620e-01  1.659068036675296620e-01  1.658799613244118509e-01  1.217675351760526964e-01  1.041526415275006168e-01  9.766749163693597136e-02  9.387966167490943703e-02  9.270752067329907087e-02  9.270752067329907087e-02 
        13  1.895619970791314335e-01  1.895619970791314335e-01  1.895255959882922447e-01  1.285084414135440889e-01  1.078517742892091541e-01  1.006479221419952358e-01  9.646644146991993629e-02  9.517881593147245467e-02  9.517881593147245467e-02 
        14  2.147315043787940969e-01  2.147315043787940969e-01  2.146836485097714242e-01  1.344809163765442739e-01  1.110299814582060007e-01  1.033513837050327039e-01  9.892735434739645395e-02  9.758210582922646759e-02  9.758210582922646759e-02 
        15  2.416616079920310134e-01  2.416616079920310134e-01  2.416003217061764574e-01  1.408113028590500249e-01  1.143794379132285627e-01  1.064508035359712779e-01  1.019155412229767882e-01  1.005577918002439342e-01  1.005577918002439342e-01 
        16  2.705574036541922300e-01  2.705574036541922300e-01  2.704806360333610327e-01  1.487746623277844960e-01  1.184402958215008961e-01  1.104101168227659829e-01  1.058416859618333816e-01  1.044927361230313656e-01  1.044927361230313656e-01 
        17  3.015458703381742045e-01  3.015458703381742045e-01  3.014514837827055871e-01  1.596127800934671603e-01  1.246342604355833994e-01  1.154321488574975435e-01  1.108130750734147713e-01  1.094701901694767887e-01  1.094701901694767887e-01 
        18  3.346490870648329841e-01  3.346490870648329841e-01  3.345348326203665956e-01  1.743520995578021482e-01  1.344064328069515257e-01  1.234813466154965345e-01  1.183241222585224989e-01  1.165561610103674900e-01  1.165561610103674900e-01 
        19  3.697583345609653516e-01  3.697583345609653516e-01  3.696218191854470092e-01  1.936411216525423251e-01  1.488090697711035026e-01  1.361175263047257056e-01  1.304514181075218937e-01  1.283576320344012589e-01  1.283576320344012589e-01 
        20  4.066554165584925218e-01  4.066554165584925218e-01  4.064940695286042294e-01  2.176768330184008504e-01  1.684564265195048760e-01  1.544122006165397909e-01  1.486988823581786578e-01  1.468083036473442071e-01  1.468083036473442071e-01 
        21  4.451058020705646601e-01  4.451058020705646601e-01  4.449168489263047310e-01  2.462602354036046159e-01  1.935741998945924580e-01  1.789543665687508556e-01  1.739692199090634717e-01  1.731116166510624776e-01  1.731116166510624776e-01 
        22  4.849264279717949711e-01  4.849264279717949711e-01  4.847068789107323306e-01  2.788930602002751558e-01  2.240424802930617298e-01  2.098807535699097615e-01  2.065797963327837550e-01  2.077435358176959457e-01  2.077435358176959457e-01 
        23  5.259411468512259491e-01  5.259411468512259491e-01  5.256878015648395186e-01  3.148258553881614907e-01  2.593573381743985440e-01  2.468417850127419544e-01  2.462386764423949437e-01  2.504402544689470766e-01  2.504402544689470766e-01 
        24  5.678741997081990789e-01  5.678741997081990789e-01  5.675836663523411429e-01  3.530864003482099833e-01  2.985791910000504257e-01  2.889314852920298327e-01  2.919926357964939823e-01  3.001681117237827157e-01  3.001681117237827157e-01 
        25  6.103029474666317178e-01  6.103029474666317178e-01  6.099716734224083226e-01  3.925764110460759349e-01  3.404012673624014496e-01  3.347147906824682329e-01  3.422532483667132253e-01  3.551515727477151940e-01  3.551515727477151940e-01 
