     Count            Initial values               Iteration-1               Iteration-2          Iteration-100000          Iteration-200000          Iteration-300000          Iteration-400000          Iteration-500000          Iteration-500001 
         0  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00  0.000000000000000000e+00 
         1  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04  7.831574922253890661e-04 
         2  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03  2.372888978419661343e-03 
         3  4.785483224505697984e-03  4.785483224505697984e-03  4.785427338508167761e-03  4.808020292246691779e-03  4.853315226199398161e-03  4.902599072392973233e-03  4.954837576137863242e-03  5.009280088337238201e-03  5.009280088337238201e-03 
         4  8.017299568596777601e-03  8.017299568596777601e-03  8.017018054947635738e-03  8.045855437951146896e-03  8.184681876981838786e-03  8.342943117230397498e-03  8.515593625903872255e-03  8.698931899535201559e-03  8.698931899535201559e-03 
         5  1.203582962761457278e-02  1.203582962761457278e-02  1.203497990793729946e-02  1.189105848246103762e-02  1.206644942656547037e-02  1.229869852999479485e-02  1.257296490433485424e-02  1.287829995400457429e-02  1.287829995400457429e-02 
         6  1.676694984403744038e-02  1.676694984403744038e-02  1.676495953050493454e-02  1.595578616711966838e-02  1.586587666323768103e-02  1.610723659933489121e-02  1.648179578191587280e-02  1.690785966124667278e-02  1.690785966124667278e-02 
         7  2.208496990385399802e-02  2.208496990385399802e-02  2.208098613166114763e-02  1.973643469673022621e-02  1.937487901018055195e-02  1.962055205365557595e-02  2.009079491275485990e-02  2.063271496815120842e-02  2.063271496815120842e-02 
         8  2.782705415929518852e-02  2.782705415929518852e-02  2.781990525464064432e-02  2.306037016700384495e-02  2.242058510475849337e-02  2.266256910101738936e-02  2.321935898564709069e-02  2.386712287881780428e-02  2.386712287881780428e-02 
         9  3.383447862163829062e-02  3.383447862163829062e-02  3.382265541000716025e-02  2.577635984803343383e-02  2.485570764556434969e-02  2.508269684302813496e-02  2.571090456928962903e-02  2.644764228459232924e-02  2.644764228459232924e-02 
